Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	60-64 years	M	2017	429	1015295	42.2537292117069
Black or African American	Not Hispanic or Latino	60-64 years	M	2018	464	1048087	44.2711339802898
Black or African American	Not Hispanic or Latino	60-64 years	M	2019	546	1076824	50.7046648291643
Black or African American	Not Hispanic or Latino	65-69 years	F	2013	232	774692	29.9473855416088
Black or African American	Not Hispanic or Latino	65-69 years	F	2014	257	828528	31.0188671957978
Black or African American	Not Hispanic or Latino	65-69 years	F	2015	286	885437	32.3004347006055
Black or African American	Not Hispanic or Latino	65-69 years	F	2016	357	946010	37.7374446358918
Black or African American	Not Hispanic or Latino	65-69 years	F	2017	377	978448	38.5304073389695
Black or African American	Not Hispanic or Latino	65-69 years	F	2018	406	1007581	40.2945271893773
Black or African American	Not Hispanic or Latino	65-69 years	F	2019	426	1042963	40.8451690040778
Black or African American	Not Hispanic or Latino	65-69 years	M	2013	283	601865	47.0205112442159
Black or African American	Not Hispanic or Latino	65-69 years	M	2014	353	642116	54.9744905904852
Black or African American	Not Hispanic or Latino	65-69 years	M	2015	403	686820	58.6762179319181
Black or African American	Not Hispanic or Latino	65-69 years	M	2016	451	732181	61.5967909574272
Black or African American	Not Hispanic or Latino	65-69 years	M	2017	476	753775	63.1488176179895
Black or African American	Not Hispanic or Latino	65-69 years	M	2018	534	774325	68.9632906079489
Black or African American	Not Hispanic or Latino	65-69 years	M	2019	604	800482	75.4545386404691
Black or African American	Not Hispanic or Latino	70-74 years	F	2013	311	556554	55.8795732309893
Black or African American	Not Hispanic or Latino	70-74 years	F	2014	326	581078	56.1026230557688
Black or African American	Not Hispanic or Latino	70-74 years	F	2015	409	603471	67.7745906597003
Black or African American	Not Hispanic or Latino	70-74 years	F	2016	400	621831	64.3261593584109
Black or African American	Not Hispanic or Latino	70-74 years	F	2017	427	668247	63.8985285381004
Black or African American	Not Hispanic or Latino	70-74 years	F	2018	466	708288	65.7924460106623
Black or African American	Not Hispanic or Latino	70-74 years	F	2019	463	756006	61.2429001886228
Black or African American	Not Hispanic or Latino	70-74 years	M	2013	316	400090	78.9822289984753
Black or African American	Not Hispanic or Latino	70-74 years	M	2014	350	417580	83.816274725801
Black or African American	Not Hispanic or Latino	70-74 years	M	2015	420	434557	96.6501517637502
Black or African American	Not Hispanic or Latino	70-74 years	M	2016	415	449661	92.2917486728891
Black or African American	Not Hispanic or Latino	70-74 years	M	2017	435	485493	89.599644073138
Black or African American	Not Hispanic or Latino	70-74 years	M	2018	517	516472	100.102232066792
Black or African American	Not Hispanic or Latino	70-74 years	M	2019	593	550140	107.79074417421
Black or African American	Not Hispanic or Latino	75-79 years	F	2013	397	409261	97.0041122902011
Black or African American	Not Hispanic or Latino	75-79 years	F	2014	423	420226	100.660120982519
Black or African American	Not Hispanic or Latino	75-79 years	F	2015	435	433526	100.340002675733
Black or African American	Not Hispanic or Latino	75-79 years	F	2016	499	445948	111.89645429512
Black or African American	Not Hispanic or Latino	75-79 years	F	2017	550	464257	118.468865305208
Black or African American	Not Hispanic or Latino	75-79 years	F	2018	532	486475	109.358137622694
Black or African American	Not Hispanic or Latino	75-79 years	F	2019	601	508214	118.257269575415
Black or African American	Not Hispanic or Latino	75-79 years	M	2013	363	264953	137.00543115194
Black or African American	Not Hispanic or Latino	75-79 years	M	2014	388	274892	141.146341108508
Black or African American	Not Hispanic or Latino	75-79 years	M	2015	456	284937	160.035376241064
Black or African American	Not Hispanic or Latino	75-79 years	M	2016	412	293691	140.283495238193
Black or African American	Not Hispanic or Latino	75-79 years	M	2017	506	306720	164.971309337507
Black or African American	Not Hispanic or Latino	75-79 years	M	2018	550	322123	170.742232004545
Black or African American	Not Hispanic or Latino	75-79 years	M	2019	546	336433	162.290857317802
Black or African American	Not Hispanic or Latino	80-84 years	F	2013	540	290087	186.151051236353
Black or African American	Not Hispanic or Latino	80-84 years	F	2014	523	296006	176.685607724168
Black or African American	Not Hispanic or Latino	80-84 years	F	2015	577	303164	190.326028156377
Black or African American	Not Hispanic or Latino	80-84 years	F	2016	693	312789	221.555105838121
Black or African American	Not Hispanic or Latino	80-84 years	F	2017	643	321524	199.985071098892
Black or African American	Not Hispanic or Latino	80-84 years	F	2018	686	329857	207.968907738808
Black or African American	Not Hispanic or Latino	80-84 years	F	2019	705	341870	206.218738116828
Black or African American	Not Hispanic or Latino	80-84 years	M	2013	374	159293	234.787467120338
Black or African American	Not Hispanic or Latino	80-84 years	M	2014	395	165193	239.114248182429
Black or African American	Not Hispanic or Latino	80-84 years	M	2015	437	171131	255.359928943324
Black or African American	Not Hispanic or Latino	80-84 years	M	2016	466	178668	260.81894911232
Black or African American	Not Hispanic or Latino	80-84 years	M	2017	503	185236	271.545487918115
Black or African American	Not Hispanic or Latino	80-84 years	M	2018	513	191500	267.885117493473
Black or African American	Not Hispanic or Latino	80-84 years	M	2019	567	201218	281.78393583079
White	Not Hispanic or Latino	20-24 years	F	2013	4	6361813	0.0628751583864537
White	Not Hispanic or Latino	20-24 years	F	2014	7	6307935	0.110971340066123
White	Not Hispanic or Latino	20-24 years	F	2015	3	6190327	0.048462706412763
White	Not Hispanic or Latino	20-24 years	F	2016	8	6053627	0.132152179181175
White	Not Hispanic or Latino	20-24 years	F	2017	6	5937916	0.101045552008482
White	Not Hispanic or Latino	20-24 years	F	2018	2	5862672	0.0341141377174094
White	Not Hispanic or Latino	20-24 years	F	2019	2	5794653	0.0345145774906625
White	Not Hispanic or Latino	20-24 years	M	2013	6	6637157	0.0904001517517214
White	Not Hispanic or Latino	20-24 years	M	2014	5	6608647	0.0756584517224176
White	Not Hispanic or Latino	20-24 years	M	2015	5	6523322	0.0766480636706267
White	Not Hispanic or Latino	20-24 years	M	2016	3	6404432	0.0468425615261431
White	Not Hispanic or Latino	20-24 years	M	2017	1	6279933	0.0159237367659814
White	Not Hispanic or Latino	20-24 years	M	2018	11	6183480	0.177893354551159
White	Not Hispanic or Latino	20-24 years	M	2019	3	6103245	0.0491541794569938
White	Not Hispanic or Latino	25-29 years	F	2013	9	6208491	0.144962761482621
White	Not Hispanic or Latino	25-29 years	F	2014	9	6264882	0.143657933222046
White	Not Hispanic or Latino	25-29 years	F	2015	3	6331715	0.0473805280243978
White	Not Hispanic or Latino	25-29 years	F	2016	9	6399370	0.14063884413622
White	Not Hispanic or Latino	25-29 years	F	2017	11	6424521	0.171218990489719
White	Not Hispanic or Latino	25-29 years	F	2018	10	6398908	0.156276664705915
White	Not Hispanic or Latino	25-29 years	F	2019	11	6329978	0.173776275367782
White	Not Hispanic or Latino	25-29 years	M	2013	8	6361222	0.125761999817016
White	Not Hispanic or Latino	25-29 years	M	2014	10	6441026	0.15525476841733
White	Not Hispanic or Latino	25-29 years	M	2015	10	6525637	0.153241744828896
White	Not Hispanic or Latino	25-29 years	M	2016	15	6606675	0.22704310413332
White	Not Hispanic or Latino	25-29 years	M	2017	11	6656483	0.165252431351511
White	Not Hispanic or Latino	25-29 years	M	2018	10	6662179	0.150101040515423
White	Not Hispanic or Latino	25-29 years	M	2019	20	6615804	0.302306416574614
White	Not Hispanic or Latino	30-34 years	F	2013	11	6149466	0.178877320404731
White	Not Hispanic or Latino	30-34 years	F	2014	11	6195268	0.177554869297018
White	Not Hispanic or Latino	30-34 years	F	2015	11	6219254	0.176870087634305
White	Not Hispanic or Latino	30-34 years	F	2016	14	6233319	0.224599446939905
White	Not Hispanic or Latino	30-34 years	F	2017	18	6220020	0.289388137015637
White	Not Hispanic or Latino	30-34 years	F	2018	16	6227598	0.256920886672518
White	Not Hispanic or Latino	30-34 years	F	2019	11	6273542	0.175339545028949
White	Not Hispanic or Latino	30-34 years	M	2013	17	6250584	0.271974586694619
White	Not Hispanic or Latino	30-34 years	M	2014	20	6297477	0.31758750369394
White	Not Hispanic or Latino	30-34 years	M	2015	29	6323231	0.458626294057579
White	Not Hispanic or Latino	30-34 years	M	2016	31	6351471	0.488075911863567
White	Not Hispanic or Latino	30-34 years	M	2017	24	6354187	0.377703709380917
White	Not Hispanic or Latino	30-34 years	M	2018	20	6368780	0.314031886797785
White	Not Hispanic or Latino	30-34 years	M	2019	30	6428022	0.466706554520193
White	Not Hispanic or Latino	35-39 years	F	2013	17	5673580	0.299634445975909
White	Not Hispanic or Latino	35-39 years	F	2014	16	5731690	0.279149779558908
White	Not Hispanic or Latino	35-39 years	F	2015	20	5833729	0.34283388892422
White	Not Hispanic or Latino	35-39 years	F	2016	18	5961787	0.301922896608014
White	Not Hispanic or Latino	35-39 years	F	2017	33	6056650	0.544855654528493
White	Not Hispanic or Latino	35-39 years	F	2018	18	6141169	0.293103804829341
White	Not Hispanic or Latino	35-39 years	F	2019	25	6181915	0.404405431003176
White	Not Hispanic or Latino	35-39 years	M	2013	27	5747969	0.469731134597281
White	Not Hispanic or Latino	35-39 years	M	2014	44	5812100	0.757041344780716
White	Not Hispanic or Latino	35-39 years	M	2015	39	5920224	0.658758857772949
White	Not Hispanic or Latino	35-39 years	M	2016	30	6049049	0.495945726344753
White	Not Hispanic or Latino	35-39 years	M	2017	46	6142103	0.748929153418626
White	Not Hispanic or Latino	35-39 years	M	2018	46	6221562	0.739364166104911
White	Not Hispanic or Latino	35-39 years	M	2019	49	6258910	0.782883920682675
White	Not Hispanic or Latino	40-44 years	F	2013	40	6398972	0.625100406752835
White	Not Hispanic or Latino	40-44 years	F	2014	40	6195322	0.645648442486121
White	Not Hispanic or Latino	40-44 years	F	2015	42	5972413	0.70323334973653
White	Not Hispanic or Latino	40-44 years	F	2016	37	5734030	0.645270429348992
White	Not Hispanic or Latino	40-44 years	F	2017	32	5643966	0.566977192988051
White	Not Hispanic or Latino	40-44 years	F	2018	37	5645389	0.655402134379048
White	Not Hispanic or Latino	40-44 years	F	2019	41	5698602	0.719474706252516
White	Not Hispanic or Latino	40-44 years	M	2013	63	6444840	0.977526207012121
White	Not Hispanic or Latino	40-44 years	M	2014	68	6243102	1.08920213060751
White	Not Hispanic or Latino	40-44 years	M	2015	79	6022801	1.31168205623928
White	Not Hispanic or Latino	40-44 years	M	2016	76	5784403	1.31387802682489
White	Not Hispanic or Latino	40-44 years	M	2017	89	5696250	1.56243142418258
White	Not Hispanic or Latino	40-44 years	M	2018	89	5701206	1.56107321854359
White	Not Hispanic or Latino	40-44 years	M	2019	104	5755971	1.80681938807544
White	Not Hispanic or Latino	45-49 years	F	2013	91	6926729	1.31375141138047
White	Not Hispanic or Latino	45-49 years	F	2014	82	6707094	1.22258611553677
White	Not Hispanic or Latino	45-49 years	F	2015	85	6607066	1.2865014516277
White	Not Hispanic or Latino	45-49 years	F	2016	86	6587079	1.30558628490716
White	Not Hispanic or Latino	45-49 years	F	2017	96	6488048	1.47964380041578
White	Not Hispanic or Latino	45-49 years	F	2018	104	6336597	1.64125949622487
White	Not Hispanic or Latino	45-49 years	F	2019	82	6135180	1.33655410273211
White	Not Hispanic or Latino	45-49 years	M	2013	148	6894349	2.1466856406602
White	Not Hispanic or Latino	45-49 years	M	2014	125	6694216	1.86728363709806
White	Not Hispanic or Latino	45-49 years	M	2015	147	6609912	2.2239327845817
White	Not Hispanic or Latino	45-49 years	M	2016	158	6598591	2.39445057285714
White	Not Hispanic or Latino	45-49 years	M	2017	162	6507420	2.48946587126695
White	Not Hispanic or Latino	45-49 years	M	2018	174	6351420	2.73954485768537
White	Not Hispanic or Latino	45-49 years	M	2019	184	6150268	2.99173954695958
White	Not Hispanic or Latino	50-54 years	F	2013	165	7916921	2.08414357046129
White	Not Hispanic or Latino	50-54 years	F	2014	199	7815134	2.54634149587198
White	Not Hispanic or Latino	50-54 years	F	2015	222	7634993	2.90766474835013
White	Not Hispanic or Latino	50-54 years	F	2016	217	7355389	2.95021786067331
White	Not Hispanic or Latino	50-54 years	F	2017	173	7089801	2.44012490618566
White	Not Hispanic or Latino	50-54 years	F	2018	212	6817142	3.10980759972434
White	Not Hispanic or Latino	50-54 years	F	2019	192	6599377	2.90936553556495
White	Not Hispanic or Latino	50-54 years	M	2013	337	7759979	4.34279525756449
White	Not Hispanic or Latino	50-54 years	M	2014	332	7665141	4.33129671065412
White	Not Hispanic or Latino	50-54 years	M	2015	349	7489701	4.65973207742205
White	Not Hispanic or Latino	50-54 years	M	2016	367	7227858	5.07757623351206
White	Not Hispanic or Latino	50-54 years	M	2017	337	6978435	4.82916298568375
White	Not Hispanic or Latino	50-54 years	M	2018	341	6727826	5.06850206887039
White	Not Hispanic or Latino	50-54 years	M	2019	344	6529005	5.2687967002629
White	Not Hispanic or Latino	55-59 years	F	2013	326	7810125	4.17406891695075
White	Not Hispanic or Latino	55-59 years	F	2014	322	7844960	4.10454610348555
White	Not Hispanic or Latino	55-59 years	F	2015	357	7872823	4.53458689468822
White	Not Hispanic or Latino	55-59 years	F	2016	361	7895816	4.57204169904669
White	Not Hispanic or Latino	55-59 years	F	2017	374	7825343	4.77934321856563
White	Not Hispanic or Latino	55-59 years	F	2018	391	7726628	5.0604222178161
White	Not Hispanic or Latino	55-59 years	F	2019	390	7625376	5.11450189472624
White	Not Hispanic or Latino	55-59 years	M	2013	516	7524979	6.85716199340889
White	Not Hispanic or Latino	55-59 years	M	2014	625	7567749	8.2587305683632
White	Not Hispanic or Latino	55-59 years	M	2015	623	7603227	8.19388925255027
White	Not Hispanic or Latino	55-59 years	M	2016	660	7624881	8.65587279329343
White	Not Hispanic or Latino	55-59 years	M	2017	705	7558976	9.32666011904258
White	Not Hispanic or Latino	55-59 years	M	2018	702	7462883	9.40655240072771
White	Not Hispanic or Latino	55-59 years	M	2019	736	7369813	9.98668487246556
White	Not Hispanic or Latino	60-64 years	F	2013	511	6975231	7.3259222526107
White	Not Hispanic or Latino	60-64 years	F	2014	567	7093153	7.99362427400057
White	Not Hispanic or Latino	60-64 years	F	2015	585	7239722	8.08042076753776
White	Not Hispanic or Latino	60-64 years	F	2016	703	7349441	9.56535333775725
White	Not Hispanic or Latino	60-64 years	F	2017	618	7471715	8.2711934274795
White	Not Hispanic or Latino	60-64 years	F	2018	723	7550439	9.57560216035121
White	Not Hispanic or Latino	60-64 years	F	2019	769	7581734	10.1427984680022
White	Not Hispanic or Latino	60-64 years	M	2013	868	6583471	13.1845344196094
White	Not Hispanic or Latino	60-64 years	M	2014	932	6683927	13.9438985494605
White	Not Hispanic or Latino	60-64 years	M	2015	1046	6814088	15.3505502130292
White	Not Hispanic or Latino	60-64 years	M	2016	1064	6916690	15.3830806353906
White	Not Hispanic or Latino	60-64 years	M	2017	1173	7031812	16.6813333462271
White	Not Hispanic or Latino	60-64 years	M	2018	1235	7112293	17.3643014988275
White	Not Hispanic or Latino	60-64 years	M	2019	1300	7151623	18.1776919728571
White	Not Hispanic or Latino	65-69 years	F	2013	858	5881599	14.5878697272629
White	Not Hispanic or Latino	65-69 years	F	2014	925	6123197	15.1064876730244
White	Not Hispanic or Latino	65-69 years	F	2015	1040	6373883	16.3165844117314
White	Not Hispanic or Latino	65-69 years	F	2016	1059	6658443	15.9046191429438
White	Not Hispanic or Latino	65-69 years	F	2017	1088	6587391	16.5164023207367
White	Not Hispanic or Latino	65-69 years	F	2018	1096	6652125	16.475938140068
White	Not Hispanic or Latino	65-69 years	F	2019	1171	6763238	17.3141918116736
White	Not Hispanic or Latino	65-69 years	M	2013	1313	5435950	24.1540117182829
White	Not Hispanic or Latino	65-69 years	M	2014	1433	5660062	25.3177438692368
White	Not Hispanic or Latino	65-69 years	M	2015	1605	5890546	27.2470497641475
White	Not Hispanic or Latino	65-69 years	M	2016	1784	6132295	29.0918815875622
White	Not Hispanic or Latino	65-69 years	M	2017	1716	6052363	28.3525624619673
White	Not Hispanic or Latino	65-69 years	M	2018	1865	6094585	30.6009350923812
White	Not Hispanic or Latino	65-69 years	M	2019	1954	6184025	31.597543670991
White	Not Hispanic or Latino	70-74 years	F	2013	1447	4432560	32.644792174274
White	Not Hispanic or Latino	70-74 years	F	2014	1422	4607294	30.8641037450616
White	Not Hispanic or Latino	70-74 years	F	2015	1659	4750284	34.9242276882814
White	Not Hispanic or Latino	70-74 years	F	2016	1737	4856799	35.764296607704
White	Not Hispanic or Latino	70-74 years	F	2017	1929	5278005	36.5479002009282
White	Not Hispanic or Latino	70-74 years	F	2018	2026	5469235	37.0435719072229
White	Not Hispanic or Latino	70-74 years	F	2019	2165	5692824	38.0303343296754
White	Not Hispanic or Latino	70-74 years	M	2013	1869	3895724	47.9756779484378
White	Not Hispanic or Latino	70-74 years	M	2014	2086	4054745	51.4458985706869
White	Not Hispanic or Latino	70-74 years	M	2015	2229	4194407	53.1421962627852
White	Not Hispanic or Latino	70-74 years	M	2016	2495	4301332	58.0052876643793
White	Not Hispanic or Latino	70-74 years	M	2017	2627	4696082	55.9402497656557
White	Not Hispanic or Latino	70-74 years	M	2018	2752	4875761	56.4424712367977
White	Not Hispanic or Latino	70-74 years	M	2019	2900	5076365	57.1274918174718
White	Not Hispanic or Latino	75-79 years	F	2013	2198	3340049	65.8074177953677
White	Not Hispanic or Latino	75-79 years	F	2014	2351	3420345	68.7357561883377
White	Not Hispanic or Latino	75-79 years	F	2015	2588	3479260	74.3836333013342
