Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	15	1222155	1.22734023098543
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	18	1196334	1.50459654243715
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	18	1505402	1.19569390767383
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	3	1491812	0.20109772545066
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	18	1467701	1.2264078310228
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	14	1440844	0.971652725763511
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	23	1408319	1.63315271611048
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	16	1396992	1.14531794026022
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	14	1333184	1.05011761317268
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	26	1322748	1.9656049375996
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	22	1298817	1.69384909498413
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	20	1273108	1.57095863037543
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	23	1248378	1.84239068615435
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	27	1238840	2.17945820283491
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	29	1442018	2.01107059689962
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	42	1475496	2.84650043104149
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	27	1487168	1.81553126479322
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	44	1498869	2.93554673557195
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	29	1510161	1.92032505143491
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	25	1506129	1.65988437909369
Black or African American	Not Hispanic or Latino	40-44 years	M	2000	33	1273647	2.59098478620842
Black or African American	Not Hispanic or Latino	40-44 years	M	2001	35	1304062	2.68392146999146
Black or African American	Not Hispanic or Latino	40-44 years	M	2002	37	1314793	2.81413119783875
Black or African American	Not Hispanic or Latino	40-44 years	M	2003	53	1321512	4.01055760371453
Black or African American	Not Hispanic or Latino	40-44 years	M	2004	36	1331998	2.70270676082096
Black or African American	Not Hispanic or Latino	40-44 years	M	2005	63	1329094	4.7400710559223
Black or African American	Not Hispanic or Latino	45-49 years	F	2000	38	1225916	3.09972298265134
Black or African American	Not Hispanic or Latino	45-49 years	F	2001	54	1272430	4.24384838458697
Black or African American	Not Hispanic or Latino	45-49 years	F	2002	62	1321076	4.69314407346739
Black or African American	Not Hispanic or Latino	45-49 years	F	2003	56	1363748	4.1063304950768
Black or African American	Not Hispanic or Latino	45-49 years	F	2004	49	1398644	3.50339328664049
Black or African American	Not Hispanic or Latino	45-49 years	F	2005	59	1436071	4.10843196471484
Black or African American	Not Hispanic or Latino	45-49 years	M	2000	60	1061019	5.65494114620002
Black or African American	Not Hispanic or Latino	45-49 years	M	2001	57	1105384	5.15657907116441
Black or African American	Not Hispanic or Latino	45-49 years	M	2002	77	1153639	6.67453163424607
Black or African American	Not Hispanic or Latino	45-49 years	M	2003	68	1196401	5.68371306944745
Black or African American	Not Hispanic or Latino	45-49 years	M	2004	86	1231607	6.9827469314481
Black or African American	Not Hispanic or Latino	45-49 years	M	2005	80	1267913	6.30958117788839
Black or African American	Not Hispanic or Latino	50-54 years	F	2000	65	980443	6.62965618603019
Black or African American	Not Hispanic or Latino	50-54 years	F	2001	77	1066260	7.22150319809427
Black or African American	Not Hispanic or Latino	50-54 years	F	2002	77	1105949	6.96234636497705
Black or African American	Not Hispanic or Latino	50-54 years	F	2003	89	1144404	7.77697386587254
Black or African American	Not Hispanic or Latino	50-54 years	F	2004	108	1185311	9.1115327538511
Black or African American	Not Hispanic or Latino	50-54 years	F	2005	95	1223782	7.76282050234437
Black or African American	Not Hispanic or Latino	50-54 years	M	2000	78	834987	9.34146280121726
Black or African American	Not Hispanic or Latino	50-54 years	M	2001	96	912639	10.5189456071897
Black or African American	Not Hispanic or Latino	50-54 years	M	2002	115	945720	12.160047371315
Black or African American	Not Hispanic or Latino	50-54 years	M	2003	115	979716	11.7380955297249
Black or African American	Not Hispanic or Latino	50-54 years	M	2004	124	1017168	12.1907098925645
Black or African American	Not Hispanic or Latino	50-54 years	M	2005	132	1054056	12.523053803593
Black or African American	Not Hispanic or Latino	55-59 years	F	2000	99	721707	13.7174781455632
Black or African American	Not Hispanic or Latino	55-59 years	F	2001	101	749059	13.4835840701467
Black or African American	Not Hispanic or Latino	55-59 years	F	2002	96	799225	12.0116362726391
Black or African American	Not Hispanic or Latino	55-59 years	F	2003	101	846733	11.9281993261158
Black or African American	Not Hispanic or Latino	55-59 years	F	2004	114	906422	12.5769233315167
Black or African American	Not Hispanic or Latino	55-59 years	F	2005	117	976118	11.9862557600618
Black or African American	Not Hispanic or Latino	55-59 years	M	2000	90	590653	15.2373728737516
Black or African American	Not Hispanic or Latino	55-59 years	M	2001	120	616383	19.4684149303274
Black or African American	Not Hispanic or Latino	55-59 years	M	2002	108	662769	16.2952702977961
Black or African American	Not Hispanic or Latino	55-59 years	M	2003	138	706655	19.5286242933256
Black or African American	Not Hispanic or Latino	55-59 years	M	2004	157	758635	20.6950641612897
Black or African American	Not Hispanic or Latino	55-59 years	M	2005	164	820971	19.9763450840529
Black or African American	Not Hispanic or Latino	60-64 years	F	2000	123	596149	20.6324257861709
Black or African American	Not Hispanic or Latino	60-64 years	F	2001	145	610941	23.7338793762409
Black or African American	Not Hispanic or Latino	60-64 years	F	2002	125	629297	19.863434912291
Black or African American	Not Hispanic or Latino	60-64 years	F	2003	142	653908	21.7155930192015
Black or African American	Not Hispanic or Latino	60-64 years	F	2004	126	678186	18.5789739098124
Black or African American	Not Hispanic or Latino	60-64 years	F	2005	155	698748	22.1825321861386
Black or African American	Not Hispanic or Latino	60-64 years	M	2000	141	470342	29.9781860858694
Black or African American	Not Hispanic or Latino	60-64 years	M	2001	128	483638	26.4660758666606
Black or African American	Not Hispanic or Latino	60-64 years	M	2002	158	497980	31.728181854693
Black or African American	Not Hispanic or Latino	60-64 years	M	2003	182	518313	35.1139176520751
Black or African American	Not Hispanic or Latino	60-64 years	M	2004	164	538700	30.4436606645628
Black or African American	Not Hispanic or Latino	60-64 years	M	2005	180	556778	32.3288635686036
Black or African American	Not Hispanic or Latino	65-69 years	F	2000	197	508629	38.7315705553557
Black or African American	Not Hispanic or Latino	65-69 years	F	2001	186	522334	35.6093993498413
Black or African American	Not Hispanic or Latino	65-69 years	F	2002	171	530031	32.2622639053187
Black or African American	Not Hispanic or Latino	65-69 years	F	2003	185	539527	34.289294140979
Black or African American	Not Hispanic or Latino	65-69 years	F	2004	158	548655	28.7976961843053
Black or African American	Not Hispanic or Latino	65-69 years	F	2005	203	561769	36.135849432774
Black or African American	Not Hispanic or Latino	65-69 years	M	2000	174	375235	46.3709408770504
Black or African American	Not Hispanic or Latino	65-69 years	M	2001	194	388334	49.9569957819815
Black or African American	Not Hispanic or Latino	65-69 years	M	2002	190	396851	47.8769109817035
Black or African American	Not Hispanic or Latino	65-69 years	M	2003	207	406305	50.9469487207886
Black or African American	Not Hispanic or Latino	65-69 years	M	2004	187	415865	44.9665155759682
Black or African American	Not Hispanic or Latino	65-69 years	M	2005	204	427014	47.7736092961823
Black or African American	Not Hispanic or Latino	70-74 years	F	2000	292	440786	66.245298171902
Black or African American	Not Hispanic or Latino	70-74 years	F	2001	272	440752	61.7127091879334
Black or African American	Not Hispanic or Latino	70-74 years	F	2002	270	442356	61.0368119794916
Black or African American	Not Hispanic or Latino	70-74 years	F	2003	291	446877	65.1185896790392
Black or African American	Not Hispanic or Latino	70-74 years	F	2004	274	450801	60.7806992442342
Black or African American	Not Hispanic or Latino	70-74 years	F	2005	273	456614	59.787917146649
Black or African American	Not Hispanic or Latino	70-74 years	M	2000	246	292654	84.0583077627506
Black or African American	Not Hispanic or Latino	70-74 years	M	2001	253	295838	85.5197777161825
Black or African American	Not Hispanic or Latino	70-74 years	M	2002	260	299173	86.9062381966287
Black or African American	Not Hispanic or Latino	70-74 years	M	2003	238	304832	78.0757925677094
Black or African American	Not Hispanic or Latino	70-74 years	M	2004	210	309884	67.7672935679157
Black or African American	Not Hispanic or Latino	70-74 years	M	2005	261	316960	82.3447753659768
Black or African American	Not Hispanic or Latino	75-79 years	F	2000	385	344364	111.80030432914
Black or African American	Not Hispanic or Latino	75-79 years	F	2001	391	354673	110.242392288108
Black or African American	Not Hispanic or Latino	75-79 years	F	2002	386	359611	107.338207118247
Black or African American	Not Hispanic or Latino	75-79 years	F	2003	399	363417	109.791231560439
Black or African American	Not Hispanic or Latino	75-79 years	F	2004	384	365192	105.15016758308
Black or African American	Not Hispanic or Latino	75-79 years	F	2005	398	368751	107.931910693124
Black or African American	Not Hispanic or Latino	75-79 years	M	2000	285	207597	137.285220884695
Black or African American	Not Hispanic or Latino	75-79 years	M	2001	299	213265	140.201158183481
Black or African American	Not Hispanic or Latino	75-79 years	M	2002	294	215637	136.340238456295
Black or African American	Not Hispanic or Latino	75-79 years	M	2003	272	217510	125.051721759919
Black or African American	Not Hispanic or Latino	75-79 years	M	2004	321	218650	146.809970272124
Black or African American	Not Hispanic or Latino	75-79 years	M	2005	336	222432	151.057401812689
Black or African American	Not Hispanic or Latino	80-84 years	F	2000	450	231454	194.423081908284
Black or African American	Not Hispanic or Latino	80-84 years	F	2001	466	237908	195.874035341392
Black or African American	Not Hispanic or Latino	80-84 years	F	2002	507	243879	207.889978226908
Black or African American	Not Hispanic or Latino	80-84 years	F	2003	492	249644	197.080642835398
Black or African American	Not Hispanic or Latino	80-84 years	F	2004	477	254780	187.22034696601
Black or African American	Not Hispanic or Latino	80-84 years	F	2005	566	258762	218.733817175629
Black or African American	Not Hispanic or Latino	80-84 years	M	2000	287	116516	246.318102234886
Black or African American	Not Hispanic or Latino	80-84 years	M	2001	319	120694	264.304770742539
Black or African American	Not Hispanic or Latino	80-84 years	M	2002	308	124874	246.648621810785
Black or African American	Not Hispanic or Latino	80-84 years	M	2003	303	128770	235.303253863478
Black or African American	Not Hispanic or Latino	80-84 years	M	2004	305	131758	231.484995218507
Black or African American	Not Hispanic or Latino	80-84 years	M	2005	316	134288	235.315143572024
White	Not Hispanic or Latino	20-24 years	F	2001	8	6061601	0.131978333776836
White	Not Hispanic or Latino	20-24 years	F	2002	7	6182601	0.1132209566815
White	Not Hispanic or Latino	20-24 years	F	2003	5	6266378	0.0797909095174278
White	Not Hispanic or Latino	20-24 years	F	2004	5	6300025	0.079364764425538
White	Not Hispanic or Latino	20-24 years	F	2005	4	6294311	0.0635494496538223
White	Not Hispanic or Latino	20-24 years	M	2000	5	5974131	0.0836941807938259
White	Not Hispanic or Latino	20-24 years	M	2001	7	6182960	0.113214382755185
White	Not Hispanic or Latino	20-24 years	M	2002	8	6297083	0.127042949886479
White	Not Hispanic or Latino	20-24 years	M	2003	5	6369825	0.0784950920943668
White	Not Hispanic or Latino	20-24 years	M	2004	3	6446788	0.0465348015166623
White	Not Hispanic or Latino	20-24 years	M	2005	11	6482567	0.169685866725327
White	Not Hispanic or Latino	25-29 years	F	2000	7	6046122	0.115776691241096
White	Not Hispanic or Latino	25-29 years	F	2001	12	5726230	0.209561963106616
White	Not Hispanic or Latino	25-29 years	F	2002	4	5617832	0.0712018444125777
White	Not Hispanic or Latino	25-29 years	F	2003	6	5616483	0.106828419137029
White	Not Hispanic or Latino	25-29 years	F	2004	2	5693279	0.0351291408694357
White	Not Hispanic or Latino	25-29 years	F	2005	1	5809404	0.0172134697466384
White	Not Hispanic or Latino	25-29 years	M	2000	2	6138505	0.0325812229524941
White	Not Hispanic or Latino	25-29 years	M	2001	10	5816994	0.171910096520643
White	Not Hispanic or Latino	25-29 years	M	2002	7	5698533	0.122838632328706
White	Not Hispanic or Latino	25-29 years	M	2003	10	5672755	0.176281189651236
White	Not Hispanic or Latino	25-29 years	M	2004	15	5745178	0.26108851631751
White	Not Hispanic or Latino	25-29 years	M	2005	9	5832691	0.154302705217883
White	Not Hispanic or Latino	30-34 years	F	2000	5	6731412	0.074278620889644
White	Not Hispanic or Latino	30-34 years	F	2001	12	6683770	0.179539391690618
White	Not Hispanic or Latino	30-34 years	F	2002	16	6581643	0.243100393017367
White	Not Hispanic or Latino	30-34 years	F	2003	12	6425488	0.186756243261212
White	Not Hispanic or Latino	30-34 years	F	2004	14	6211982	0.22537090416553
White	Not Hispanic or Latino	30-34 years	F	2005	8	5970540	0.133991230273979
White	Not Hispanic or Latino	30-34 years	M	2000	12	6819205	0.175973592229593
White	Not Hispanic or Latino	30-34 years	M	2001	15	6782134	0.221169325171104
White	Not Hispanic or Latino	30-34 years	M	2002	19	6683490	0.284282612826532
White	Not Hispanic or Latino	30-34 years	M	2003	21	6512411	0.322461220583283
White	Not Hispanic or Latino	30-34 years	M	2004	13	6303746	0.206226583368048
White	Not Hispanic or Latino	30-34 years	M	2005	19	6055906	0.313743311075172
White	Not Hispanic or Latino	35-39 years	F	2000	16	7922913	0.201945925696773
White	Not Hispanic or Latino	35-39 years	F	2001	25	7605475	0.328710567058599
White	Not Hispanic or Latino	35-39 years	F	2002	23	7331110	0.31373148131729
White	Not Hispanic or Latino	35-39 years	F	2003	24	7053358	0.340263460326273
White	Not Hispanic or Latino	35-39 years	F	2004	14	6821388	0.205236822769794
White	Not Hispanic or Latino	35-39 years	F	2005	17	6706426	0.253488221595228
White	Not Hispanic or Latino	35-39 years	M	2000	24	7936088	0.302416001435468
White	Not Hispanic or Latino	35-39 years	M	2001	40	7633057	0.524036437825631
White	Not Hispanic or Latino	35-39 years	M	2002	33	7359478	0.448401367596995
White	Not Hispanic or Latino	35-39 years	M	2003	29	7087398	0.4091769645221
White	Not Hispanic or Latino	35-39 years	M	2004	39	6876083	0.567183380421673
White	Not Hispanic or Latino	35-39 years	M	2005	31	6771561	0.45779695405535
White	Not Hispanic or Latino	40-44 years	F	2000	35	8166125	0.428599856112905
White	Not Hispanic or Latino	40-44 years	F	2001	39	8220183	0.474441992349805
White	Not Hispanic or Latino	40-44 years	F	2002	32	8166129	0.391862533643542
White	Not Hispanic or Latino	40-44 years	F	2003	36	8080271	0.445529611568721
White	Not Hispanic or Latino	40-44 years	F	2004	47	7996027	0.587791912158376
White	Not Hispanic or Latino	40-44 years	F	2005	46	7823510	0.587971383688396
White	Not Hispanic or Latino	40-44 years	M	2000	79	8151520	0.969144404969871
White	Not Hispanic or Latino	40-44 years	M	2001	63	8202369	0.768070785403583
White	Not Hispanic or Latino	40-44 years	M	2002	72	8146913	0.883770331167155
White	Not Hispanic or Latino	40-44 years	M	2003	76	8049029	0.944213270942371
White	Not Hispanic or Latino	40-44 years	M	2004	71	7968265	0.891034622969994
White	Not Hispanic or Latino	40-44 years	M	2005	67	7793151	0.85972926740416
White	Not Hispanic or Latino	45-49 years	F	2000	49	7573110	0.647026122689358
White	Not Hispanic or Latino	45-49 years	F	2001	66	7733075	0.85347678640127
White	Not Hispanic or Latino	45-49 years	F	2002	71	7879024	0.901126840075624
White	Not Hispanic or Latino	45-49 years	F	2003	71	7989220	0.888697519908076
White	Not Hispanic or Latino	45-49 years	F	2004	91	8044996	1.13113791479822
White	Not Hispanic or Latino	45-49 years	F	2005	82	8092109	1.01333286538775
White	Not Hispanic or Latino	45-49 years	M	2000	124	7489284	1.6556989960589
White	Not Hispanic or Latino	45-49 years	M	2001	149	7652379	1.94710690623138
White	Not Hispanic or Latino	45-49 years	M	2002	125	7791685	1.60427430010325
White	Not Hispanic or Latino	45-49 years	M	2003	136	7904379	1.720565271478
White	Not Hispanic or Latino	45-49 years	M	2004	132	7964907	1.65726982122955
White	Not Hispanic or Latino	45-49 years	M	2005	131	8015515	1.63433042044086
White	Not Hispanic or Latino	50-54 years	F	2000	145	6873199	2.10964355898905
White	Not Hispanic or Latino	50-54 years	F	2001	150	7248518	2.06938852879996
White	Not Hispanic or Latino	50-54 years	F	2002	135	7178574	1.88059634127892
White	Not Hispanic or Latino	50-54 years	F	2003	151	7261641	2.07941978954895
White	Not Hispanic or Latino	50-54 years	F	2004	148	7390853	2.00247522173692
White	Not Hispanic or Latino	50-54 years	F	2005	167	7540599	2.21467817079253
White	Not Hispanic or Latino	50-54 years	M	2000	218	6733591	3.23749987191084
White	Not Hispanic or Latino	50-54 years	M	2001	243	7099559	3.42274780729338
White	Not Hispanic or Latino	50-54 years	M	2002	262	7031269	3.72621215316894
White	Not Hispanic or Latino	50-54 years	M	2003	230	7105292	3.23702389711781
White	Not Hispanic or Latino	50-54 years	M	2004	230	7228634	3.18179063983596
White	Not Hispanic or Latino	50-54 years	M	2005	260	7376377	3.52476561325431
White	Not Hispanic or Latino	55-59 years	F	2000	229	5440411	4.20924080919622
White	Not Hispanic or Latino	55-59 years	F	2001	246	5594924	4.39684256658357
White	Not Hispanic or Latino	55-59 years	F	2002	263	6061053	4.33918000717037
White	Not Hispanic or Latino	55-59 years	F	2003	275	6276773	4.38123220323564
White	Not Hispanic or Latino	55-59 years	F	2004	269	6543979	4.11064888808476
White	Not Hispanic or Latino	55-59 years	F	2005	284	6839972	4.15206378037805
White	Not Hispanic or Latino	55-59 years	M	2000	359	5197809	6.9067562890441
White	Not Hispanic or Latino	55-59 years	M	2001	410	5364115	7.6433857215962
White	Not Hispanic or Latino	55-59 years	M	2002	381	5830597	6.53449380912452
White	Not Hispanic or Latino	55-59 years	M	2003	427	6050416	7.05736597285212
White	Not Hispanic or Latino	55-59 years	M	2004	399	6314088	6.31920239312471
White	Not Hispanic or Latino	55-59 years	M	2005	441	6605805	6.67594638352177
White	Not Hispanic or Latino	60-64 years	F	2000	440	4438847	9.91248403019974
White	Not Hispanic or Latino	60-64 years	F	2001	465	4553355	10.2122500881218
White	Not Hispanic or Latino	60-64 years	F	2002	456	4718079	9.66495050210054
White	Not Hispanic or Latino	60-64 years	F	2003	435	4979577	8.73568176574034
White	Not Hispanic or Latino	60-64 years	F	2004	455	5170611	8.79973372585948
White	Not Hispanic or Latino	60-64 years	F	2005	468	5326772	8.78580874120387
White	Not Hispanic or Latino	60-64 years	M	2000	583	4113867	14.1715811425114
White	Not Hispanic or Latino	60-64 years	M	2001	609	4231056	14.3935698322121
White	Not Hispanic or Latino	60-64 years	M	2002	619	4393249	14.0898000545837
White	Not Hispanic or Latino	60-64 years	M	2003	606	4648582	13.0362334148349
White	Not Hispanic or Latino	60-64 years	M	2004	596	4836000	12.3242349048801
White	Not Hispanic or Latino	60-64 years	M	2005	642	4995868	12.8506197521632
White	Not Hispanic or Latino	65-69 years	F	2000	792	4101812	19.3085397380475
White	Not Hispanic or Latino	65-69 years	F	2001	788	4063803	19.3907037324398
White	Not Hispanic or Latino	65-69 years	F	2002	762	4062380	18.7574771439403
White	Not Hispanic or Latino	65-69 years	F	2003	753	4117417	18.2881646430274
White	Not Hispanic or Latino	65-69 years	F	2004	776	4198160	18.4842883548983
White	Not Hispanic or Latino	65-69 years	F	2005	744	4255961	17.4813631985819
White	Not Hispanic or Latino	65-69 years	M	2000	1003	3605311	27.820068781861
White	Not Hispanic or Latino	65-69 years	M	2001	963	3595859	26.7808053652827
White	Not Hispanic or Latino	65-69 years	M	2002	933	3612434	25.8274614844174
White	Not Hispanic or Latino	65-69 years	M	2003	1000	3679382	27.1784772551477
White	Not Hispanic or Latino	65-69 years	M	2004	959	3769006	25.4443744584116
White	Not Hispanic or Latino	65-69 years	M	2005	875	3836589	22.8067171125184
White	Not Hispanic or Latino	70-74 years	F	2000	1556	4086093	38.0803863250298
White	Not Hispanic or Latino	70-74 years	F	2001	1530	4017544	38.082968101905
White	Not Hispanic or Latino	70-74 years	F	2002	1532	3943356	38.8501570743296
White	Not Hispanic or Latino	70-74 years	F	2003	1407	3864787	36.4056285637475
White	Not Hispanic or Latino	70-74 years	F	2004	1411	3791896	37.2109361649159
White	Not Hispanic or Latino	70-74 years	F	2005	1442	3757002	38.381667084553
White	Not Hispanic or Latino	70-74 years	M	2000	1825	3288915	55.4894243238272
White	Not Hispanic or Latino	70-74 years	M	2001	1771	3278268	54.0224289167329
White	Not Hispanic or Latino	70-74 years	M	2002	1687	3245790	51.9750199489184
White	Not Hispanic or Latino	70-74 years	M	2003	1672	3206546	52.1433342917894
White	Not Hispanic or Latino	70-74 years	M	2004	1621	3166882	51.185993036684
White	Not Hispanic or Latino	70-74 years	M	2005	1540	3163365	48.6823366889373
White	Not Hispanic or Latino	75-79 years	F	2000	3114	3725948	83.5760456130896
White	Not Hispanic or Latino	75-79 years	F	2001	3032	3698950	81.9692074777978
White	Not Hispanic or Latino	75-79 years	F	2002	2866	3667267	78.150840939588
White	Not Hispanic or Latino	75-79 years	F	2003	2875	3641215	78.957161277211
White	Not Hispanic or Latino	75-79 years	F	2004	2826	3577134	79.0017930555579
White	Not Hispanic or Latino	75-79 years	F	2005	2833	3531686	80.2166444015691
White	Not Hispanic or Latino	75-79 years	M	2000	2884	2619131	110.112858043374
White	Not Hispanic or Latino	75-79 years	M	2001	2886	2630912	109.695801303882
White	Not Hispanic or Latino	75-79 years	M	2002	2752	2642321	104.15085827952
White	Not Hispanic or Latino	75-79 years	M	2003	2829	2659135	106.387979549741
White	Not Hispanic or Latino	75-79 years	M	2004	2721	2654958	102.487496977353
White	Not Hispanic or Latino	75-79 years	M	2005	2669	2660667	100.313192143173
White	Not Hispanic or Latino	80-84 years	F	2000	5042	2702744	186.551149498436
White	Not Hispanic or Latino	80-84 years	F	2001	5216	2779168	187.682068878168
White	Not Hispanic or Latino	80-84 years	F	2002	5196	2840836	182.903905751687
White	Not Hispanic or Latino	80-84 years	F	2003	5332	2871621	185.679099017593
White	Not Hispanic or Latino	80-84 years	F	2004	5267	2919814	180.388202810179
White	Not Hispanic or Latino	80-84 years	F	2005	5307	2937585	180.65860221917
White	Not Hispanic or Latino	80-84 years	M	2000	3787	1606270	235.763601387064
White	Not Hispanic or Latino	80-84 years	M	2001	3899	1681282	231.906366689229
White	Not Hispanic or Latino	80-84 years	M	2002	3911	1737354	225.112441102965
White	Not Hispanic or Latino	80-84 years	M	2003	3896	1773800	219.641447739317
White	Not Hispanic or Latino	80-84 years	M	2004	3990	1818671	219.390972858752
White	Not Hispanic or Latino	80-84 years	M	2005	4105	1851696	221.6886573174
