Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	35-39 years	M	2022	289	1453787	19.8791157164014
Black or African American	Not Hispanic or Latino	40-44 years	F	2020	251	1414368	17.7464422271997
Black or African American	Not Hispanic or Latino	40-44 years	F	2021	278	1459174	19.0518745536859
Black or African American	Not Hispanic or Latino	40-44 years	F	2022	263	1472391	17.8621032049231
Black or African American	Not Hispanic or Latino	40-44 years	M	2020	438	1265505	34.6106890134768
Black or African American	Not Hispanic or Latino	40-44 years	M	2021	487	1329536	36.6293203042264
Black or African American	Not Hispanic or Latino	40-44 years	M	2022	442	1354606	32.6294140141119
Black or African American	Not Hispanic or Latino	45-49 years	F	2020	378	1375619	27.4785387523726
Black or African American	Not Hispanic or Latino	45-49 years	F	2021	378	1349300	28.0145260505447
Black or African American	Not Hispanic or Latino	45-49 years	F	2022	353	1334539	26.4510816094547
Black or African American	Not Hispanic or Latino	45-49 years	M	2020	659	1207681	54.5673898984914
Black or African American	Not Hispanic or Latino	45-49 years	M	2021	630	1208836	52.1162506742023
Black or African American	Not Hispanic or Latino	45-49 years	M	2022	582	1200224	48.4909483563068
Black or African American	Not Hispanic or Latino	50-54 years	F	2020	549	1370203	40.0670557574316
Black or African American	Not Hispanic or Latino	50-54 years	F	2021	552	1385068	39.8536389549105
Black or African American	Not Hispanic or Latino	50-54 years	F	2022	483	1380503	34.9872474018528
Black or African American	Not Hispanic or Latino	50-54 years	M	2020	913	1200964	76.0222621161001
Black or African American	Not Hispanic or Latino	50-54 years	M	2021	969	1241322	78.0619371927671
Black or African American	Not Hispanic or Latino	50-54 years	M	2022	866	1242380	69.704921199633
Black or African American	Not Hispanic or Latino	55-59 years	F	2020	794	1421662	55.8501247131878
Black or African American	Not Hispanic or Latino	55-59 years	F	2021	734	1417403	51.7848487691927
Black or African American	Not Hispanic or Latino	55-59 years	F	2022	699	1384021	50.5050140135157
Black or African American	Not Hispanic or Latino	55-59 years	M	2020	1360	1221168	111.368787914521
Black or African American	Not Hispanic or Latino	55-59 years	M	2021	1309	1245183	105.125110124375
Black or African American	Not Hispanic or Latino	55-59 years	M	2022	1247	1217698	102.406343773251
Black or African American	Not Hispanic or Latino	60-64 years	F	2020	1055	1329313	79.3643032152698
Black or African American	Not Hispanic or Latino	60-64 years	F	2021	1015	1343674	75.5391560750599
Black or African American	Not Hispanic or Latino	60-64 years	F	2022	962	1339506	71.8175207875142
Black or African American	Not Hispanic or Latino	60-64 years	M	2020	1725	1102596	156.448962267231
Black or African American	Not Hispanic or Latino	60-64 years	M	2021	1772	1145296	154.719827887289
Black or African American	Not Hispanic or Latino	60-64 years	M	2022	1537	1142395	134.541905382989
Black or African American	Not Hispanic or Latino	65-69 years	F	2020	1131	1077483	104.966853305342
Black or African American	Not Hispanic or Latino	65-69 years	F	2021	1222	1106116	110.476658867605
Black or African American	Not Hispanic or Latino	65-69 years	F	2022	1112	1131633	98.2650735706718
Black or African American	Not Hispanic or Latino	65-69 years	M	2020	1636	827816	197.628458498024
Black or African American	Not Hispanic or Latino	65-69 years	M	2021	1719	874172	196.643223530381
Black or African American	Not Hispanic or Latino	65-69 years	M	2022	1700	897110	189.497386050763
Black or African American	Not Hispanic or Latino	70-74 years	F	2020	1188	806836	147.241818659554
Black or African American	Not Hispanic or Latino	70-74 years	F	2021	1150	849704	135.341248246448
Black or African American	Not Hispanic or Latino	70-74 years	F	2022	1141	869073	131.289316317502
Black or African American	Not Hispanic or Latino	70-74 years	M	2020	1418	586258	241.873032009798
Black or African American	Not Hispanic or Latino	70-74 years	M	2021	1428	624975	228.489139565583
Black or African American	Not Hispanic or Latino	70-74 years	M	2022	1471	629514	233.672324999921
Black or African American	Not Hispanic or Latino	75-79 years	F	2020	1107	526453	210.275181260245
Black or African American	Not Hispanic or Latino	75-79 years	F	2021	1071	520718	205.677545235617
Black or African American	Not Hispanic or Latino	75-79 years	F	2022	1110	560885	197.901530616793
Black or African American	Not Hispanic or Latino	75-79 years	M	2020	1088	349269	311.50774904157
Black or African American	Not Hispanic or Latino	75-79 years	M	2021	1034	350902	294.669166889901
Black or African American	Not Hispanic or Latino	75-79 years	M	2022	1105	375396	294.355826913446
Black or African American	Not Hispanic or Latino	80-84 years	F	2020	1219	351927	346.378652390979
Black or African American	Not Hispanic or Latino	80-84 years	F	2021	1160	342321	338.863230710357
Black or African American	Not Hispanic or Latino	80-84 years	F	2022	1169	358127	326.420515627138
Black or African American	Not Hispanic or Latino	80-84 years	M	2020	905	207884	435.338939023686
Black or African American	Not Hispanic or Latino	80-84 years	M	2021	913	204075	447.38453999755
Black or African American	Not Hispanic or Latino	80-84 years	M	2022	859	208099	412.784299780393
White	Not Hispanic or Latino	20-24 years	F	2020	5	5765196	0.0867273202853815
White	Not Hispanic or Latino	20-24 years	F	2021	3	5730106	0.0523550524196237
White	Not Hispanic or Latino	20-24 years	F	2022	9	5967075	0.150827666821684
White	Not Hispanic or Latino	20-24 years	M	2020	17	6061187	0.280473115249538
White	Not Hispanic or Latino	20-24 years	M	2021	23	6001147	0.3832600667839
White	Not Hispanic or Latino	20-24 years	M	2022	26	6292806	0.413170213732952
White	Not Hispanic or Latino	25-29 years	F	2020	13	6213978	0.209205761591045
White	Not Hispanic or Latino	25-29 years	F	2021	28	6003840	0.466368191024411
White	Not Hispanic or Latino	25-29 years	F	2022	25	5868424	0.426008754650312
White	Not Hispanic or Latino	25-29 years	M	2020	52	6520510	0.797483632415256
White	Not Hispanic or Latino	25-29 years	M	2021	64	6237780	1.02600604702314
White	Not Hispanic or Latino	25-29 years	M	2022	61	6201789	0.983587155254718
White	Not Hispanic or Latino	30-34 years	F	2020	49	6341955	0.772632413821921
White	Not Hispanic or Latino	30-34 years	F	2021	66	6387735	1.03323008859948
White	Not Hispanic or Latino	30-34 years	F	2022	54	6330447	0.853020331739607
White	Not Hispanic or Latino	30-34 years	M	2020	161	6506642	2.4743946262911
White	Not Hispanic or Latino	30-34 years	M	2021	150	6522206	2.29983536245252
White	Not Hispanic or Latino	30-34 years	M	2022	164	6545730	2.5054501178631
White	Not Hispanic or Latino	35-39 years	F	2020	131	6204534	2.11135920924924
White	Not Hispanic or Latino	35-39 years	F	2021	132	6278072	2.1025563262097
White	Not Hispanic or Latino	35-39 years	F	2022	145	6202729	2.3376807208569
White	Not Hispanic or Latino	35-39 years	M	2020	329	6278993	5.23969368973655
White	Not Hispanic or Latino	35-39 years	M	2021	318	6440962	4.93715069270708
White	Not Hispanic or Latino	35-39 years	M	2022	343	6423800	5.33951866496466
White	Not Hispanic or Latino	40-44 years	F	2020	238	5799848	4.10355581732487
White	Not Hispanic or Latino	40-44 years	F	2021	230	5985407	3.84267937000775
White	Not Hispanic or Latino	40-44 years	F	2022	274	6021800	4.5501345112757
White	Not Hispanic or Latino	40-44 years	M	2020	535	5855872	9.13612865854991
White	Not Hispanic or Latino	40-44 years	M	2021	597	6136616	9.7284887957793
White	Not Hispanic or Latino	40-44 years	M	2022	609	6240474	9.7588740855262
White	Not Hispanic or Latino	45-49 years	F	2020	419	5914090	7.08477551068719
White	Not Hispanic or Latino	45-49 years	F	2021	397	5707123	6.95621944717154
White	Not Hispanic or Latino	45-49 years	F	2022	412	5570736	7.39579114860227
White	Not Hispanic or Latino	45-49 years	M	2020	909	5930598	15.3272907723639
White	Not Hispanic or Latino	45-49 years	M	2021	958	5833025	16.4237252540491
White	Not Hispanic or Latino	45-49 years	M	2022	831	5755089	14.439394421181
White	Not Hispanic or Latino	50-54 years	F	2020	700	6501091	10.7674234986097
White	Not Hispanic or Latino	50-54 years	F	2021	719	6519637	11.0282213564958
White	Not Hispanic or Latino	50-54 years	F	2022	719	6358402	11.3078726384397
White	Not Hispanic or Latino	50-54 years	M	2020	1500	6446345	23.2689997199964
White	Not Hispanic or Latino	50-54 years	M	2021	1705	6642883	25.6665667602455
White	Not Hispanic or Latino	50-54 years	M	2022	1654	6557929	25.22137705364
White	Not Hispanic or Latino	55-59 years	F	2020	1281	7450226	17.1941092793695
White	Not Hispanic or Latino	55-59 years	F	2021	1212	7236990	16.747294109844
White	Not Hispanic or Latino	55-59 years	F	2022	1177	6904503	17.046846094498
White	Not Hispanic or Latino	55-59 years	M	2020	2669	7199900	37.0699593049903
White	Not Hispanic or Latino	55-59 years	M	2021	2707	7170652	37.7510998999812
White	Not Hispanic or Latino	55-59 years	M	2022	2600	6905917	37.6488741466195
White	Not Hispanic or Latino	60-64 years	F	2020	1801	7604662	23.6828408678782
White	Not Hispanic or Latino	60-64 years	F	2021	1881	7616608	24.6960326696608
White	Not Hispanic or Latino	60-64 years	F	2022	1959	7493768	26.141722028224
White	Not Hispanic or Latino	60-64 years	M	2020	3774	7179085	52.5693733950775
White	Not Hispanic or Latino	60-64 years	M	2021	3957	7387407	53.5641260864604
White	Not Hispanic or Latino	60-64 years	M	2022	3974	7299922	54.4389378407057
White	Not Hispanic or Latino	65-69 years	F	2020	2326	6898198	33.7189509492189
White	Not Hispanic or Latino	65-69 years	F	2021	2544	6968490	36.5071916584511
White	Not Hispanic or Latino	65-69 years	F	2022	2628	6998820	37.5491868629283
White	Not Hispanic or Latino	65-69 years	M	2020	4022	6293104	63.9112272735362
White	Not Hispanic or Latino	65-69 years	M	2021	4305	6512384	66.1048242855458
White	Not Hispanic or Latino	65-69 years	M	2022	4500	6561101	68.5860498108473
White	Not Hispanic or Latino	70-74 years	F	2020	3119	5924967	52.6416434049337
White	Not Hispanic or Latino	70-74 years	F	2021	3508	6097584	57.5309827630091
White	Not Hispanic or Latino	70-74 years	F	2022	3604	6005494	60.0117159387721
White	Not Hispanic or Latino	70-74 years	M	2020	4202	5275819	79.6464018193194
White	Not Hispanic or Latino	70-74 years	M	2021	4760	5505091	86.4654190094224
White	Not Hispanic or Latino	70-74 years	M	2022	4950	5389306	91.8485608351057
White	Not Hispanic or Latino	75-79 years	F	2020	3810	4218840	90.3091845151748
White	Not Hispanic or Latino	75-79 years	F	2021	4248	4128920	102.884047160032
White	Not Hispanic or Latino	75-79 years	F	2022	5007	4540665	110.270191700995
White	Not Hispanic or Latino	75-79 years	M	2020	4149	3539105	117.233029254571
White	Not Hispanic or Latino	75-79 years	M	2021	4554	3515488	129.541048070709
White	Not Hispanic or Latino	75-79 years	M	2022	5277	3876996	136.110535063745
White	Not Hispanic or Latino	80-84 years	F	2020	5357	2838947	188.696724524974
White	Not Hispanic or Latino	80-84 years	F	2021	5604	2741242	204.432881153871
White	Not Hispanic or Latino	80-84 years	F	2022	6361	2920664	217.792940235508
White	Not Hispanic or Latino	80-84 years	M	2020	4578	2165823	211.374613714971
White	Not Hispanic or Latino	80-84 years	M	2021	4915	2113729	232.527443205823
White	Not Hispanic or Latino	80-84 years	M	2022	5607	2222327	252.303103908651
