Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	40-44 years	Male	2006	215	1324308	16.2348939974689
Black or African American	Not Hispanic or Latino	40-44 years	Male	2007	188	1305269	14.4031613406892
Black or African American	Not Hispanic or Latino	40-44 years	Male	2008	187	1286275	14.5381042156615
Black or African American	Not Hispanic or Latino	40-44 years	Male	2009	227	1262389	17.981778992054
Black or African American	Not Hispanic or Latino	40-44 years	Male	2010	203	1257524	16.1428330592498
Black or African American	Not Hispanic or Latino	40-44 years	Male	2011	188	1256689	14.9599463351712
Black or African American	Not Hispanic or Latino	40-44 years	Male	2012	188	1261822	14.899090362983
Black or African American	Not Hispanic or Latino	40-44 years	Male	2013	209	1254873	16.6550718678304
Black or African American	Not Hispanic or Latino	40-44 years	Male	2014	186	1246955	14.916336194971
Black or African American	Not Hispanic or Latino	40-44 years	Male	2015	188	1226949	15.3225602694163
Black or African American	Not Hispanic or Latino	40-44 years	Male	2016	209	1199479	17.4242316872575
Black or African American	Not Hispanic or Latino	40-44 years	Male	2017	216	1197949	18.0308176725386
Black or African American	Not Hispanic or Latino	40-44 years	Male	2018	246	1203743	20.4362559117685
Black or African American	Not Hispanic or Latino	40-44 years	Male	2019	244	1228028	19.8692537955161
Black or African American	Not Hispanic or Latino	40-44 years	Male	2020	324	1265505	25.6024274894212
Black or African American	Not Hispanic or Latino	40-44 years	Male	2021	323	1329536	24.2941898527005
Black or African American	Not Hispanic or Latino	40-44 years	Male	2022	296	1354606	21.8513722809437
Black or African American	Not Hispanic or Latino	45-49 years	Female	1999	223	1192724	18.6966976433777
Black or African American	Not Hispanic or Latino	45-49 years	Female	2000	236	1225916	19.2509111554136
Black or African American	Not Hispanic or Latino	45-49 years	Female	2001	222	1272430	17.4469322477464
Black or African American	Not Hispanic or Latino	45-49 years	Female	2002	244	1321076	18.4697928052587
Black or African American	Not Hispanic or Latino	45-49 years	Female	2003	268	1363748	19.6517245121533
Black or African American	Not Hispanic or Latino	45-49 years	Female	2004	213	1398644	15.2290361235597
Black or African American	Not Hispanic or Latino	45-49 years	Female	2005	238	1436071	16.5729967390192
Black or African American	Not Hispanic or Latino	45-49 years	Female	2006	225	1461455	15.3956160128092
Black or African American	Not Hispanic or Latino	45-49 years	Female	2007	218	1473530	14.7944052716945
Black or African American	Not Hispanic or Latino	45-49 years	Female	2008	224	1485776	15.076296830747
Black or African American	Not Hispanic or Latino	45-49 years	Female	2009	201	1496992	13.4269254611915
Black or African American	Not Hispanic or Latino	45-49 years	Female	2010	237	1493767	15.8659282203985
Black or African American	Not Hispanic or Latino	45-49 years	Female	2011	238	1475059	16.1349478224261
Black or African American	Not Hispanic or Latino	45-49 years	Female	2012	240	1453232	16.5149129664087
Black or African American	Not Hispanic or Latino	45-49 years	Female	2013	231	1428396	16.171985919871
Black or African American	Not Hispanic or Latino	45-49 years	Female	2014	234	1402364	16.6861100256424
Black or African American	Not Hispanic or Latino	45-49 years	Female	2015	248	1396052	17.7643812694656
Black or African American	Not Hispanic or Latino	45-49 years	Female	2016	228	1403832	16.2412596379054
Black or African American	Not Hispanic or Latino	45-49 years	Female	2017	230	1413393	16.2728979130362
Black or African American	Not Hispanic or Latino	45-49 years	Female	2018	279	1406949	19.8301430968713
Black or African American	Not Hispanic or Latino	45-49 years	Female	2019	223	1397316	15.9591674324204
Black or African American	Not Hispanic or Latino	45-49 years	Female	2020	304	1375619	22.0991422770404
Black or African American	Not Hispanic or Latino	45-49 years	Female	2021	299	1349300	22.1596383309864
Black or African American	Not Hispanic or Latino	45-49 years	Female	2022	278	1334539	20.831163420477
Black or African American	Not Hispanic or Latino	45-49 years	Male	1999	290	1027188	28.2324170453705
Black or African American	Not Hispanic or Latino	45-49 years	Male	2000	277	1061019	26.1069782916234
Black or African American	Not Hispanic or Latino	45-49 years	Male	2001	285	1105384	25.782895355822
Black or African American	Not Hispanic or Latino	45-49 years	Male	2002	299	1153639	25.9179864758386
Black or African American	Not Hispanic or Latino	45-49 years	Male	2003	310	1196401	25.9110448754222
Black or African American	Not Hispanic or Latino	45-49 years	Male	2004	302	1231607	24.5208089918294
Black or African American	Not Hispanic or Latino	45-49 years	Male	2005	329	1267913	25.948152594066
Black or African American	Not Hispanic or Latino	45-49 years	Male	2006	307	1293433	23.7352843170075
Black or African American	Not Hispanic or Latino	45-49 years	Male	2007	315	1307530	24.0912254403341
Black or African American	Not Hispanic or Latino	45-49 years	Male	2008	284	1318543	21.5389259205047
Black or African American	Not Hispanic or Latino	45-49 years	Male	2009	278	1330207	20.8990029371369
Black or African American	Not Hispanic or Latino	45-49 years	Male	2010	321	1329666	24.1414009232394
Black or African American	Not Hispanic or Latino	45-49 years	Male	2011	302	1313392	22.9938967193344
Black or African American	Not Hispanic or Latino	45-49 years	Male	2012	322	1293068	24.9020159805981
Black or African American	Not Hispanic or Latino	45-49 years	Male	2013	305	1269490	24.0253960251755
Black or African American	Not Hispanic or Latino	45-49 years	Male	2014	332	1247238	26.618816937906
Black or African American	Not Hispanic or Latino	45-49 years	Male	2015	315	1240517	25.3926387143425
Black or African American	Not Hispanic or Latino	45-49 years	Male	2016	327	1242735	26.3129307535396
Black or African American	Not Hispanic or Latino	45-49 years	Male	2017	347	1249902	27.7621765546419
Black or African American	Not Hispanic or Latino	45-49 years	Male	2018	355	1240961	28.606861940061
Black or African American	Not Hispanic or Latino	45-49 years	Male	2019	362	1229131	29.4517020561681
Black or African American	Not Hispanic or Latino	45-49 years	Male	2020	472	1207681	39.0831684857177
Black or African American	Not Hispanic or Latino	45-49 years	Male	2021	424	1208836	35.0750639458123
Black or African American	Not Hispanic or Latino	45-49 years	Male	2022	446	1200224	37.159730183699
Black or African American	Not Hispanic or Latino	50-54 years	Female	1999	355	930401	38.155590976364
Black or African American	Not Hispanic or Latino	50-54 years	Female	2000	386	980443	39.3699582739639
Black or African American	Not Hispanic or Latino	50-54 years	Female	2001	383	1066260	35.9199444788326
Black or African American	Not Hispanic or Latino	50-54 years	Female	2002	405	1105949	36.620133478126
Black or African American	Not Hispanic or Latino	50-54 years	Female	2003	422	1144404	36.875089566272
Black or African American	Not Hispanic or Latino	50-54 years	Female	2004	410	1185311	34.5900780470273
Black or African American	Not Hispanic or Latino	50-54 years	Female	2005	386	1223782	31.5415654095256
Black or African American	Not Hispanic or Latino	50-54 years	Female	2006	385	1264163	30.4549334223514
Black or African American	Not Hispanic or Latino	50-54 years	Female	2007	410	1315461	31.1677807247801
Black or African American	Not Hispanic or Latino	50-54 years	Female	2008	367	1361382	26.9579001338346
Black or African American	Not Hispanic or Latino	50-54 years	Female	2009	355	1399562	25.3650785031317
Black or African American	Not Hispanic or Latino	50-54 years	Female	2010	362	1431800	25.2828607347395
Black or African American	Not Hispanic or Latino	50-54 years	Female	2011	406	1454259	27.917998100751
Black or African American	Not Hispanic or Latino	50-54 years	Female	2012	349	1460480	23.8962532865907
Black or African American	Not Hispanic or Latino	50-54 years	Female	2013	404	1467990	27.5206234374894
Black or African American	Not Hispanic or Latino	50-54 years	Female	2014	377	1473543	25.5845944095286
Black or African American	Not Hispanic or Latino	50-54 years	Female	2015	380	1467603	25.8925608628491
Black or African American	Not Hispanic or Latino	50-54 years	Female	2016	399	1451167	27.4951125542408
Black or African American	Not Hispanic or Latino	50-54 years	Female	2017	385	1432173	26.8822272169633
Black or African American	Not Hispanic or Latino	50-54 years	Female	2018	403	1404709	28.6892160582726
Black or African American	Not Hispanic or Latino	50-54 years	Female	2019	399	1377231	28.9711747702455
Black or African American	Not Hispanic or Latino	50-54 years	Female	2020	498	1370203	36.3449795395281
Black or African American	Not Hispanic or Latino	50-54 years	Female	2021	442	1385068	31.9117906124465
Black or African American	Not Hispanic or Latino	50-54 years	Female	2022	401	1380503	29.0473834537122
Black or African American	Not Hispanic or Latino	50-54 years	Male	1999	351	788057	44.5399254114867
Black or African American	Not Hispanic or Latino	50-54 years	Male	2000	371	834987	44.4318294775847
Black or African American	Not Hispanic or Latino	50-54 years	Male	2001	416	912639	45.5820976311554
Black or African American	Not Hispanic or Latino	50-54 years	Male	2002	445	945720	47.054096349871
Black or African American	Not Hispanic or Latino	50-54 years	Male	2003	431	979716	43.9923406374909
Black or African American	Not Hispanic or Latino	50-54 years	Male	2004	446	1017168	43.8472307426109
Black or African American	Not Hispanic or Latino	50-54 years	Male	2005	443	1054056	42.0281275378158
Black or African American	Not Hispanic or Latino	50-54 years	Male	2006	485	1093251	44.3630968551595
Black or African American	Not Hispanic or Latino	50-54 years	Male	2007	469	1144327	40.9847884389689
Black or African American	Not Hispanic or Latino	50-54 years	Male	2008	469	1191230	39.3710702383251
Black or African American	Not Hispanic or Latino	50-54 years	Male	2009	494	1229480	40.1795881185542
Black or African American	Not Hispanic or Latino	50-54 years	Male	2010	465	1260649	36.8857628094735
Black or African American	Not Hispanic or Latino	50-54 years	Male	2011	490	1280547	38.2648977351085
Black or African American	Not Hispanic or Latino	50-54 years	Male	2012	484	1286971	37.6076850216516
Black or African American	Not Hispanic or Latino	50-54 years	Male	2013	461	1291678	35.6900094295947
Black or African American	Not Hispanic or Latino	50-54 years	Male	2014	483	1296563	37.2523355980388
Black or African American	Not Hispanic or Latino	50-54 years	Male	2015	543	1291152	42.0554667459757
Black or African American	Not Hispanic or Latino	50-54 years	Male	2016	547	1277354	42.8228979593754
Black or African American	Not Hispanic or Latino	50-54 years	Male	2017	534	1259223	42.4071034280663
Black or African American	Not Hispanic or Latino	50-54 years	Male	2018	576	1234617	46.6541445646707
Black or African American	Not Hispanic or Latino	50-54 years	Male	2019	533	1208849	44.0915283877474
Black or African American	Not Hispanic or Latino	50-54 years	Male	2020	689	1200964	57.3705789682288
Black or African American	Not Hispanic or Latino	50-54 years	Male	2021	707	1241322	56.9554072190777
Black or African American	Not Hispanic or Latino	50-54 years	Male	2022	652	1242380	52.4799175775528
Black or African American	Not Hispanic or Latino	55-59 years	Female	1999	491	703574	69.7865469730263
Black or African American	Not Hispanic or Latino	55-59 years	Female	2000	455	721707	63.0449753154674
Black or African American	Not Hispanic or Latino	55-59 years	Female	2001	491	749059	65.5489086974457
Black or African American	Not Hispanic or Latino	55-59 years	Female	2002	491	799225	61.4345146861022
Black or African American	Not Hispanic or Latino	55-59 years	Female	2003	547	846733	64.6012379345083
Black or African American	Not Hispanic or Latino	55-59 years	Female	2004	514	906422	56.706478880698
Black or African American	Not Hispanic or Latino	55-59 years	Female	2005	509	976118	52.1453348877902
Black or African American	Not Hispanic or Latino	55-59 years	Female	2006	557	1046312	53.2345992399972
Black or African American	Not Hispanic or Latino	55-59 years	Female	2007	547	1085461	50.3933351820102
Black or African American	Not Hispanic or Latino	55-59 years	Female	2008	524	1123799	46.6275552834626
Black or African American	Not Hispanic or Latino	55-59 years	Female	2009	541	1164471	46.458864153766
Black or African American	Not Hispanic or Latino	55-59 years	Female	2010	511	1194067	42.7949185430968
Black or African American	Not Hispanic or Latino	55-59 years	Female	2011	516	1242711	41.5221238083513
Black or African American	Not Hispanic or Latino	55-59 years	Female	2012	543	1292069	42.0256193748167
Black or African American	Not Hispanic or Latino	55-59 years	Female	2013	530	1330735	39.8276140629051
Black or African American	Not Hispanic or Latino	55-59 years	Female	2014	582	1364351	42.6576445504126
Black or African American	Not Hispanic or Latino	55-59 years	Female	2015	604	1395987	43.2668785597574
Black or African American	Not Hispanic or Latino	55-59 years	Female	2016	608	1412482	43.0447963230682
Black or African American	Not Hispanic or Latino	55-59 years	Female	2017	586	1421202	41.2327030218083
Black or African American	Not Hispanic or Latino	55-59 years	Female	2018	558	1426347	39.1209151770221
Black or African American	Not Hispanic or Latino	55-59 years	Female	2019	595	1428980	41.6380915058293
Black or African American	Not Hispanic or Latino	55-59 years	Female	2020	727	1421662	51.137330814216
Black or African American	Not Hispanic or Latino	55-59 years	Female	2021	746	1417403	52.6314675501604
Black or African American	Not Hispanic or Latino	55-59 years	Female	2022	647	1384021	46.7478455890481
Black or African American	Not Hispanic or Latino	55-59 years	Male	1999	457	573942	79.624770447188
Black or African American	Not Hispanic or Latino	55-59 years	Male	2000	434	590653	73.477998080091
Black or African American	Not Hispanic or Latino	55-59 years	Male	2001	483	616383	78.3603700945678
Black or African American	Not Hispanic or Latino	55-59 years	Male	2002	512	662769	77.2516517821443
Black or African American	Not Hispanic or Latino	55-59 years	Male	2003	545	706655	77.123914781612
Black or African American	Not Hispanic or Latino	55-59 years	Male	2004	561	758635	73.9486050604045
Black or African American	Not Hispanic or Latino	55-59 years	Male	2005	632	820971	76.9820127629356
Black or African American	Not Hispanic or Latino	55-59 years	Male	2006	621	881087	70.4811216145511
Black or African American	Not Hispanic or Latino	55-59 years	Male	2007	643	912345	70.4777249834218
Black or African American	Not Hispanic or Latino	55-59 years	Male	2008	589	945305	62.3079323604551
Black or African American	Not Hispanic or Latino	55-59 years	Male	2009	638	981716	64.9882450729131
Black or African American	Not Hispanic or Latino	55-59 years	Male	2010	648	1009656	64.1802752620695
Black or African American	Not Hispanic or Latino	55-59 years	Male	2011	709	1054879	67.2115000867398
Black or African American	Not Hispanic or Latino	55-59 years	Male	2012	665	1100716	60.4152206382028
Black or African American	Not Hispanic or Latino	55-59 years	Male	2013	722	1139012	63.388269833856
Black or African American	Not Hispanic or Latino	55-59 years	Male	2014	728	1171735	62.1300891413161
Black or African American	Not Hispanic or Latino	55-59 years	Male	2015	772	1200683	64.2967377734173
Black or African American	Not Hispanic or Latino	55-59 years	Male	2016	759	1216592	62.3873903494351
Black or African American	Not Hispanic or Latino	55-59 years	Male	2017	813	1224431	66.398188219671
Black or African American	Not Hispanic or Latino	55-59 years	Male	2018	794	1227043	64.7084087517715
Black or African American	Not Hispanic or Latino	55-59 years	Male	2019	798	1228490	64.9577937142346
Black or African American	Not Hispanic or Latino	55-59 years	Male	2020	1114	1221168	91.2241395123357
Black or African American	Not Hispanic or Latino	55-59 years	Male	2021	979	1245183	78.6229815215916
Black or African American	Not Hispanic or Latino	55-59 years	Male	2022	986	1217698	80.9724578672216
Black or African American	Not Hispanic or Latino	60-64 years	Female	1999	659	585855	112.485171245445
Black or African American	Not Hispanic or Latino	60-64 years	Female	2000	588	596149	98.6330598558414
Black or African American	Not Hispanic or Latino	60-64 years	Female	2001	611	610941	100.009657233677
Black or African American	Not Hispanic or Latino	60-64 years	Female	2002	609	629297	96.7746548926818
Black or African American	Not Hispanic or Latino	60-64 years	Female	2003	631	653908	96.496754895184
Black or African American	Not Hispanic or Latino	60-64 years	Female	2004	619	678186	91.2728956363004
Black or African American	Not Hispanic or Latino	60-64 years	Female	2005	632	698748	90.4474860750943
Black or African American	Not Hispanic or Latino	60-64 years	Female	2006	629	720394	87.3133313159188
Black or African American	Not Hispanic or Latino	60-64 years	Female	2007	637	768767	82.8599562676338
Black or African American	Not Hispanic or Latino	60-64 years	Female	2008	556	815179	68.205878708848
Black or African American	Not Hispanic or Latino	60-64 years	Female	2009	594	873483	68.0036131212628
Black or African American	Not Hispanic or Latino	60-64 years	Female	2010	614	927423	66.2049571770379
Black or African American	Not Hispanic or Latino	60-64 years	Female	2011	695	1006503	69.0509615967364
Black or African American	Not Hispanic or Latino	60-64 years	Female	2012	642	1040236	61.7167642727227
Black or African American	Not Hispanic or Latino	60-64 years	Female	2013	734	1075039	68.2765927561698
Black or African American	Not Hispanic or Latino	60-64 years	Female	2014	702	1114807	62.9705410891751
Black or African American	Not Hispanic or Latino	60-64 years	Female	2015	730	1153658	63.2769850336928
Black or African American	Not Hispanic or Latino	60-64 years	Female	2016	759	1190046	63.7790471964949
Black or African American	Not Hispanic or Latino	60-64 years	Female	2017	774	1239642	62.4373811148703
Black or African American	Not Hispanic or Latino	60-64 years	Female	2018	779	1272746	61.2062422510069
Black or African American	Not Hispanic or Latino	60-64 years	Female	2019	877	1301964	67.3597733885115
Black or African American	Not Hispanic or Latino	60-64 years	Female	2020	1036	1329313	77.9349934891181
Black or African American	Not Hispanic or Latino	60-64 years	Female	2021	1020	1343674	75.9112701443951
Black or African American	Not Hispanic or Latino	60-64 years	Female	2022	897	1339506	66.9649855991687
Black or African American	Not Hispanic or Latino	60-64 years	Male	1999	529	459389	115.1529531617
Black or African American	Not Hispanic or Latino	60-64 years	Male	2000	518	470342	110.132626897024
Black or African American	Not Hispanic or Latino	60-64 years	Male	2001	548	483638	113.307887304141
Black or African American	Not Hispanic or Latino	60-64 years	Male	2002	592	497980	118.880276316318
Black or African American	Not Hispanic or Latino	60-64 years	Male	2003	624	518313	120.390574807115
