Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	30-34 years	M	2021	243	6522206	3.72573328717308
White	Not Hispanic or Latino	30-34 years	M	2022	203	6545730	3.10125837759883
White	Not Hispanic or Latino	35-39 years	F	2020	201	6204534	3.23956642029845
White	Not Hispanic or Latino	35-39 years	F	2021	194	6278072	3.09012066124759
White	Not Hispanic or Latino	35-39 years	F	2022	208	6202729	3.35336268922921
White	Not Hispanic or Latino	35-39 years	M	2020	333	6278993	5.30339817228654
White	Not Hispanic or Latino	35-39 years	M	2021	341	6440962	5.29424020821734
White	Not Hispanic or Latino	35-39 years	M	2022	346	6423800	5.38621999439584
White	Not Hispanic or Latino	40-44 years	F	2020	301	5799848	5.18979118073439
White	Not Hispanic or Latino	40-44 years	F	2021	332	5985407	5.54682413409815
White	Not Hispanic or Latino	40-44 years	F	2022	289	6021800	4.79922946627254
White	Not Hispanic or Latino	40-44 years	M	2020	510	5855872	8.70920675861768
White	Not Hispanic or Latino	40-44 years	M	2021	525	6136616	8.5552037148813
White	Not Hispanic or Latino	40-44 years	M	2022	527	6240474	8.4448713350941
White	Not Hispanic or Latino	45-49 years	F	2020	488	5914090	8.25148078571682
White	Not Hispanic or Latino	45-49 years	F	2021	526	5707123	9.21655271841872
White	Not Hispanic or Latino	45-49 years	F	2022	484	5570736	8.68825950466868
White	Not Hispanic or Latino	45-49 years	M	2020	921	5930598	15.5296312446064
White	Not Hispanic or Latino	45-49 years	M	2021	893	5833025	15.3093806386909
White	Not Hispanic or Latino	45-49 years	M	2022	860	5755089	14.943296272221
White	Not Hispanic or Latino	50-54 years	F	2020	835	6501091	12.8439980304844
White	Not Hispanic or Latino	50-54 years	F	2021	902	6519637	13.8351260967443
White	Not Hispanic or Latino	50-54 years	F	2022	912	6358402	14.3432264899262
White	Not Hispanic or Latino	50-54 years	M	2020	1606	6446345	24.9133423668761
White	Not Hispanic or Latino	50-54 years	M	2021	1724	6642883	25.9525871522952
White	Not Hispanic or Latino	50-54 years	M	2022	1648	6557929	25.1298847547755
White	Not Hispanic or Latino	55-59 years	F	2020	1463	7450226	19.6369881933783
White	Not Hispanic or Latino	55-59 years	F	2021	1521	7236990	21.0170250338884
White	Not Hispanic or Latino	55-59 years	F	2022	1408	6904503	20.3924887859416
White	Not Hispanic or Latino	55-59 years	M	2020	2740	7199900	38.0560841122793
White	Not Hispanic or Latino	55-59 years	M	2021	2933	7170652	40.9028356138326
White	Not Hispanic or Latino	55-59 years	M	2022	2678	6905917	38.7783403710181
White	Not Hispanic or Latino	60-64 years	F	2020	2248	7604662	29.560814142693
White	Not Hispanic or Latino	60-64 years	F	2021	2289	7616608	30.0527478898743
White	Not Hispanic or Latino	60-64 years	F	2022	2250	7493768	30.024948730732
White	Not Hispanic or Latino	60-64 years	M	2020	3937	7179085	54.8398577256015
White	Not Hispanic or Latino	60-64 years	M	2021	4318	7387407	58.450820429956
White	Not Hispanic or Latino	60-64 years	M	2022	4095	7299922	56.0964897981102
White	Not Hispanic or Latino	65-69 years	F	2020	2945	6898198	42.692308918938
White	Not Hispanic or Latino	65-69 years	F	2021	3005	6968490	43.1226851154267
White	Not Hispanic or Latino	65-69 years	F	2022	2955	6998820	42.2214030365119
White	Not Hispanic or Latino	65-69 years	M	2020	4930	6293104	78.3397191592575
White	Not Hispanic or Latino	65-69 years	M	2021	5165	6512384	79.3104337827745
White	Not Hispanic or Latino	65-69 years	M	2022	5089	6561101	77.5632016638671
White	Not Hispanic or Latino	70-74 years	F	2020	3727	5924967	62.9033039340135
White	Not Hispanic or Latino	70-74 years	F	2021	4029	6097584	66.0753504994765
White	Not Hispanic or Latino	70-74 years	F	2022	3775	6005494	62.8591086761555
White	Not Hispanic or Latino	70-74 years	M	2020	5723	5275819	108.476048931929
White	Not Hispanic or Latino	70-74 years	M	2021	5943	5505091	107.954618733823
White	Not Hispanic or Latino	70-74 years	M	2022	5661	5389306	105.041354118694
White	Not Hispanic or Latino	75-79 years	F	2020	3650	4218840	86.5166728294981
White	Not Hispanic or Latino	75-79 years	F	2021	3938	4128920	95.3760305358302
White	Not Hispanic or Latino	75-79 years	F	2022	3986	4540665	87.784498526097
White	Not Hispanic or Latino	75-79 years	M	2020	5086	3539105	143.708649503194
White	Not Hispanic or Latino	75-79 years	M	2021	5550	3515488	157.872818795001
White	Not Hispanic or Latino	75-79 years	M	2022	5798	3876996	149.548774360355
White	Not Hispanic or Latino	80-84 years	F	2020	3620	2838947	127.512066974128
White	Not Hispanic or Latino	80-84 years	F	2021	3548	2741242	129.430382286569
White	Not Hispanic or Latino	80-84 years	F	2022	3601	2920664	123.293881117445
White	Not Hispanic or Latino	80-84 years	M	2020	4501	2165823	207.819383209062
White	Not Hispanic or Latino	80-84 years	M	2021	4634	2113729	219.233402200566
White	Not Hispanic or Latino	80-84 years	M	2022	4683	2222327	210.725064313218
