Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	50-54 years	M	2017	534	1259223	42.4071034280663
Black or African American	Not Hispanic or Latino	50-54 years	M	2018	576	1234617	46.6541445646707
Black or African American	Not Hispanic or Latino	50-54 years	M	2019	533	1208849	44.0915283877474
Black or African American	Not Hispanic or Latino	55-59 years	F	2013	530	1330735	39.8276140629051
Black or African American	Not Hispanic or Latino	55-59 years	F	2014	582	1364351	42.6576445504126
Black or African American	Not Hispanic or Latino	55-59 years	F	2015	604	1395987	43.2668785597574
Black or African American	Not Hispanic or Latino	55-59 years	F	2016	608	1412482	43.0447963230682
Black or African American	Not Hispanic or Latino	55-59 years	F	2017	586	1421202	41.2327030218083
Black or African American	Not Hispanic or Latino	55-59 years	F	2018	558	1426347	39.1209151770221
Black or African American	Not Hispanic or Latino	55-59 years	F	2019	595	1428980	41.6380915058293
Black or African American	Not Hispanic or Latino	55-59 years	M	2013	722	1139012	63.388269833856
Black or African American	Not Hispanic or Latino	55-59 years	M	2014	728	1171735	62.1300891413161
Black or African American	Not Hispanic or Latino	55-59 years	M	2015	772	1200683	64.2967377734173
Black or African American	Not Hispanic or Latino	55-59 years	M	2016	759	1216592	62.3873903494351
Black or African American	Not Hispanic or Latino	55-59 years	M	2017	813	1224431	66.398188219671
Black or African American	Not Hispanic or Latino	55-59 years	M	2018	794	1227043	64.7084087517715
Black or African American	Not Hispanic or Latino	55-59 years	M	2019	798	1228490	64.9577937142346
Black or African American	Not Hispanic or Latino	60-64 years	F	2013	734	1075039	68.2765927561698
Black or African American	Not Hispanic or Latino	60-64 years	F	2014	702	1114807	62.9705410891751
Black or African American	Not Hispanic or Latino	60-64 years	F	2015	730	1153658	63.2769850336928
Black or African American	Not Hispanic or Latino	60-64 years	F	2016	759	1190046	63.7790471964949
Black or African American	Not Hispanic or Latino	60-64 years	F	2017	774	1239642	62.4373811148703
Black or African American	Not Hispanic or Latino	60-64 years	F	2018	779	1272746	61.2062422510069
Black or African American	Not Hispanic or Latino	60-64 years	F	2019	877	1301964	67.3597733885115
Black or African American	Not Hispanic or Latino	60-64 years	M	2013	877	872930	100.466245861638
Black or African American	Not Hispanic or Latino	60-64 years	M	2014	853	904640	94.2916519278387
Black or African American	Not Hispanic or Latino	60-64 years	M	2015	952	938589	101.428846918087
Black or African American	Not Hispanic or Latino	60-64 years	M	2016	935	971972	96.1961867214282
Black or African American	Not Hispanic or Latino	60-64 years	M	2017	1020	1015295	100.463412111751
Black or African American	Not Hispanic or Latino	60-64 years	M	2018	1118	1048087	106.670534030095
Black or African American	Not Hispanic or Latino	60-64 years	M	2019	1062	1076824	98.6233590633195
Black or African American	Not Hispanic or Latino	65-69 years	F	2013	742	774692	95.7800003098005
Black or African American	Not Hispanic or Latino	65-69 years	F	2014	712	828528	85.9355386903038
Black or African American	Not Hispanic or Latino	65-69 years	F	2015	744	885437	84.0263056547219
Black or African American	Not Hispanic or Latino	65-69 years	F	2016	866	946010	91.5423727021913
Black or African American	Not Hispanic or Latino	65-69 years	F	2017	891	978448	91.0625807401109
Black or African American	Not Hispanic or Latino	65-69 years	F	2018	932	1007581	92.4987668485214
Black or African American	Not Hispanic or Latino	65-69 years	F	2019	960	1042963	92.045451276795
Black or African American	Not Hispanic or Latino	65-69 years	M	2013	795	601865	132.089422046472
Black or African American	Not Hispanic or Latino	65-69 years	M	2014	851	642116	132.530570800292
Black or African American	Not Hispanic or Latino	65-69 years	M	2015	958	686820	139.48341632451
Black or African American	Not Hispanic or Latino	65-69 years	M	2016	1023	732181	139.719550220506
Black or African American	Not Hispanic or Latino	65-69 years	M	2017	1133	753775	150.310105800803
Black or African American	Not Hispanic or Latino	65-69 years	M	2018	1176	774325	151.874213024247
Black or African American	Not Hispanic or Latino	65-69 years	M	2019	1188	800482	148.410582623969
Black or African American	Not Hispanic or Latino	70-74 years	F	2013	829	556554	148.95230292119
Black or African American	Not Hispanic or Latino	70-74 years	F	2014	829	581078	142.665872739976
Black or African American	Not Hispanic or Latino	70-74 years	F	2015	803	603471	133.06356063506
Black or African American	Not Hispanic or Latino	70-74 years	F	2016	827	621831	132.994334473514
Black or African American	Not Hispanic or Latino	70-74 years	F	2017	837	668247	125.253087555949
Black or African American	Not Hispanic or Latino	70-74 years	F	2018	935	708288	132.008448540707
Black or African American	Not Hispanic or Latino	70-74 years	F	2019	941	756006	124.469911614458
Black or African American	Not Hispanic or Latino	70-74 years	M	2013	777	400090	194.206303581694
Black or African American	Not Hispanic or Latino	70-74 years	M	2014	786	417580	188.227405527085
Black or African American	Not Hispanic or Latino	70-74 years	M	2015	793	434557	182.484691306319
Black or African American	Not Hispanic or Latino	70-74 years	M	2016	893	449661	198.59405196359
Black or African American	Not Hispanic or Latino	70-74 years	M	2017	933	485493	192.175788322386
Black or African American	Not Hispanic or Latino	70-74 years	M	2018	1003	516472	194.202202636348
Black or African American	Not Hispanic or Latino	70-74 years	M	2019	1049	550140	190.678736321664
Black or African American	Not Hispanic or Latino	75-79 years	F	2013	877	409261	214.288681306061
Black or African American	Not Hispanic or Latino	75-79 years	F	2014	834	420226	198.46463569603
Black or African American	Not Hispanic or Latino	75-79 years	F	2015	865	433526	199.526671987378
Black or African American	Not Hispanic or Latino	75-79 years	F	2016	824	445948	184.77490649134
Black or African American	Not Hispanic or Latino	75-79 years	F	2017	898	464257	193.427347352867
Black or African American	Not Hispanic or Latino	75-79 years	F	2018	841	486475	172.876304023845
Black or African American	Not Hispanic or Latino	75-79 years	F	2019	933	508214	183.584080721901
Black or African American	Not Hispanic or Latino	75-79 years	M	2013	729	264953	275.143138594392
Black or African American	Not Hispanic or Latino	75-79 years	M	2014	763	274892	277.563552231422
Black or African American	Not Hispanic or Latino	75-79 years	M	2015	750	284937	263.216079343855
Black or African American	Not Hispanic or Latino	75-79 years	M	2016	742	293691	252.646488996939
Black or African American	Not Hispanic or Latino	75-79 years	M	2017	814	306720	265.388628064684
Black or African American	Not Hispanic or Latino	75-79 years	M	2018	815	322123	253.008943788553
Black or African American	Not Hispanic or Latino	75-79 years	M	2019	936	336433	278.212898259089
Black or African American	Not Hispanic or Latino	80-84 years	F	2013	840	290087	289.568301923216
Black or African American	Not Hispanic or Latino	80-84 years	F	2014	864	296006	291.885975284285
Black or African American	Not Hispanic or Latino	80-84 years	F	2015	809	303164	266.852264780779
Black or African American	Not Hispanic or Latino	80-84 years	F	2016	798	312789	255.124061268139
Black or African American	Not Hispanic or Latino	80-84 years	F	2017	827	321524	257.21252534803
Black or African American	Not Hispanic or Latino	80-84 years	F	2018	901	329857	273.148667452866
Black or African American	Not Hispanic or Latino	80-84 years	F	2019	892	341870	260.917892766256
Black or African American	Not Hispanic or Latino	80-84 years	M	2013	541	159293	339.625721155355
Black or African American	Not Hispanic or Latino	80-84 years	M	2014	508	165193	307.519083738415
Black or African American	Not Hispanic or Latino	80-84 years	M	2015	600	171131	350.608598091521
Black or African American	Not Hispanic or Latino	80-84 years	M	2016	610	178668	341.415362571921
Black or African American	Not Hispanic or Latino	80-84 years	M	2017	642	185236	346.584897104235
Black or African American	Not Hispanic or Latino	80-84 years	M	2018	633	191500	330.548302872063
Black or African American	Not Hispanic or Latino	80-84 years	M	2019	685	201218	340.42680078323
White	Not Hispanic or Latino	30-34 years	F	2013	76	6149466	1.23587966825087
White	Not Hispanic or Latino	30-34 years	F	2014	79	6195268	1.27516678858768
White	Not Hispanic or Latino	30-34 years	F	2015	98	6219254	1.5757516898329
White	Not Hispanic or Latino	30-34 years	F	2016	104	6233319	1.66845303441072
White	Not Hispanic or Latino	30-34 years	F	2017	98	6220020	1.57555763486291
White	Not Hispanic or Latino	30-34 years	F	2018	99	6227598	1.58969798628621
White	Not Hispanic or Latino	30-34 years	F	2019	94	6273542	1.49835611206556
White	Not Hispanic or Latino	30-34 years	M	2013	139	6250584	2.223792208856
White	Not Hispanic or Latino	30-34 years	M	2014	140	6297477	2.22311252585758
White	Not Hispanic or Latino	30-34 years	M	2015	158	6323231	2.49872256762405
White	Not Hispanic or Latino	30-34 years	M	2016	150	6351471	2.36165763804952
White	Not Hispanic or Latino	30-34 years	M	2017	131	6354187	2.0616327470375
White	Not Hispanic or Latino	30-34 years	M	2018	141	6368780	2.21392480192439
White	Not Hispanic or Latino	30-34 years	M	2019	175	6428022	2.72245490136779
White	Not Hispanic or Latino	35-39 years	F	2013	148	5673580	2.60858223555498
White	Not Hispanic or Latino	35-39 years	F	2014	143	5731690	2.49490115480774
White	Not Hispanic or Latino	35-39 years	F	2015	153	5833729	2.62267925027028
White	Not Hispanic or Latino	35-39 years	F	2016	157	5961787	2.63343859819212
White	Not Hispanic or Latino	35-39 years	F	2017	169	6056650	2.79032138228228
White	Not Hispanic or Latino	35-39 years	F	2018	184	6141169	2.99617222714438
White	Not Hispanic or Latino	35-39 years	F	2019	164	6181915	2.65289962738084
White	Not Hispanic or Latino	35-39 years	M	2013	217	5747969	3.77524652620778
White	Not Hispanic or Latino	35-39 years	M	2014	247	5812100	4.2497548218372
White	Not Hispanic or Latino	35-39 years	M	2015	225	5920224	3.80053187176701
White	Not Hispanic or Latino	35-39 years	M	2016	281	6049049	4.64535830342918
White	Not Hispanic or Latino	35-39 years	M	2017	247	6142103	4.02142393248697
White	Not Hispanic or Latino	35-39 years	M	2018	279	6221562	4.48440439876674
White	Not Hispanic or Latino	35-39 years	M	2019	266	6258910	4.24994128370595
White	Not Hispanic or Latino	40-44 years	F	2013	250	6398972	3.90687754220522
White	Not Hispanic or Latino	40-44 years	F	2014	264	6195322	4.2612797204084
White	Not Hispanic or Latino	40-44 years	F	2015	248	5972413	4.15242549368237
White	Not Hispanic or Latino	40-44 years	F	2016	257	5734030	4.48201352277543
White	Not Hispanic or Latino	40-44 years	F	2017	236	5643966	4.18145679828688
White	Not Hispanic or Latino	40-44 years	F	2018	256	5645389	4.53467422705504
White	Not Hispanic or Latino	40-44 years	F	2019	251	5698602	4.40458905535077
White	Not Hispanic or Latino	40-44 years	M	2013	447	6444840	6.935781183086
White	Not Hispanic or Latino	40-44 years	M	2014	439	6243102	7.03176081377495
White	Not Hispanic or Latino	40-44 years	M	2015	442	6022801	7.33877808680712
White	Not Hispanic or Latino	40-44 years	M	2016	385	5784403	6.65582947799453
White	Not Hispanic or Latino	40-44 years	M	2017	402	5696250	7.05727452271231
White	Not Hispanic or Latino	40-44 years	M	2018	417	5701206	7.314241934075
White	Not Hispanic or Latino	40-44 years	M	2019	428	5755971	7.43575671246433
White	Not Hispanic or Latino	45-49 years	F	2013	482	6926729	6.95855143170752
White	Not Hispanic or Latino	45-49 years	F	2014	442	6707094	6.5900373544787
White	Not Hispanic or Latino	45-49 years	F	2015	503	6607066	7.61306153139684
White	Not Hispanic or Latino	45-49 years	F	2016	418	6587079	6.34575659408366
White	Not Hispanic or Latino	45-49 years	F	2017	505	6488048	7.78354290843718
White	Not Hispanic or Latino	45-49 years	F	2018	446	6336597	7.0384782241951
White	Not Hispanic or Latino	45-49 years	F	2019	451	6135180	7.35104756502662
White	Not Hispanic or Latino	45-49 years	M	2013	784	6894349	11.3716320424162
White	Not Hispanic or Latino	45-49 years	M	2014	818	6694216	12.2195041211697
White	Not Hispanic or Latino	45-49 years	M	2015	798	6609912	12.0727779734435
White	Not Hispanic or Latino	45-49 years	M	2016	883	6598591	13.38164465717
White	Not Hispanic or Latino	45-49 years	M	2017	801	6507420	12.3090256968199
White	Not Hispanic or Latino	45-49 years	M	2018	822	6351420	12.9419877759619
White	Not Hispanic or Latino	45-49 years	M	2019	823	6150268	13.3815306910203
White	Not Hispanic or Latino	50-54 years	F	2013	795	7916921	10.0417826576771
White	Not Hispanic or Latino	50-54 years	F	2014	843	7815134	10.7867632212064
White	Not Hispanic or Latino	50-54 years	F	2015	807	7634993	10.5697542879214
White	Not Hispanic or Latino	50-54 years	F	2016	810	7355389	11.0123339499787
White	Not Hispanic or Latino	50-54 years	F	2017	808	7089801	11.396652741029
White	Not Hispanic or Latino	50-54 years	F	2018	776	6817142	11.3830693272929
White	Not Hispanic or Latino	50-54 years	F	2019	715	6599377	10.8343560308799
White	Not Hispanic or Latino	50-54 years	M	2013	1425	7759979	18.3634517567638
White	Not Hispanic or Latino	50-54 years	M	2014	1467	7665141	19.1385911883421
White	Not Hispanic or Latino	50-54 years	M	2015	1527	7489701	20.3879967972019
White	Not Hispanic or Latino	50-54 years	M	2016	1517	7227858	20.9882374556888
White	Not Hispanic or Latino	50-54 years	M	2017	1510	6978435	21.6380893423812
White	Not Hispanic or Latino	50-54 years	M	2018	1449	6727826	21.5374178820915
White	Not Hispanic or Latino	50-54 years	M	2019	1449	6529005	22.1932744729097
White	Not Hispanic or Latino	55-59 years	F	2013	1279	7810125	16.3761783582209
White	Not Hispanic or Latino	55-59 years	F	2014	1255	7844960	15.9975321735229
White	Not Hispanic or Latino	55-59 years	F	2015	1355	7872823	17.2111071212956
White	Not Hispanic or Latino	55-59 years	F	2016	1252	7895816	15.8564991889375
White	Not Hispanic or Latino	55-59 years	F	2017	1383	7825343	17.6733467146424
White	Not Hispanic or Latino	55-59 years	F	2018	1268	7726628	16.4107810030456
White	Not Hispanic or Latino	55-59 years	F	2019	1346	7625376	17.6515885905167
White	Not Hispanic or Latino	55-59 years	M	2013	2227	7524979	29.5947669754294
White	Not Hispanic or Latino	55-59 years	M	2014	2240	7567749	29.5992903570137
White	Not Hispanic or Latino	55-59 years	M	2015	2400	7603227	31.5655444721038
White	Not Hispanic or Latino	55-59 years	M	2016	2363	7624881	30.990647591746
White	Not Hispanic or Latino	55-59 years	M	2017	2477	7558976	32.7689888154163
White	Not Hispanic or Latino	55-59 years	M	2018	2494	7462883	33.4187203524429
White	Not Hispanic or Latino	55-59 years	M	2019	2551	7369813	34.6141754207332
White	Not Hispanic or Latino	60-64 years	F	2013	1745	6975231	25.0170926238859
White	Not Hispanic or Latino	60-64 years	F	2014	1788	7093153	25.207407763515
White	Not Hispanic or Latino	60-64 years	F	2015	1913	7239722	26.4236665441021
White	Not Hispanic or Latino	60-64 years	F	2016	1908	7349441	25.9611581343397
White	Not Hispanic or Latino	60-64 years	F	2017	1918	7471715	25.6701440030836
White	Not Hispanic or Latino	60-64 years	F	2018	1978	7550439	26.1971522450549
White	Not Hispanic or Latino	60-64 years	F	2019	1941	7581734	25.6010036754125
White	Not Hispanic or Latino	60-64 years	M	2013	2925	6583471	44.4294506651582
White	Not Hispanic or Latino	60-64 years	M	2014	3073	6683927	45.9759659254208
White	Not Hispanic or Latino	60-64 years	M	2015	3159	6814088	46.3598356816055
White	Not Hispanic or Latino	60-64 years	M	2016	3176	6916690	45.9179173853389
White	Not Hispanic or Latino	60-64 years	M	2017	3434	7031812	48.8352077672156
White	Not Hispanic or Latino	60-64 years	M	2018	3389	7112293	47.6498929388876
White	Not Hispanic or Latino	60-64 years	M	2019	3623	7151623	50.6598292443547
White	Not Hispanic or Latino	65-69 years	F	2013	2257	5881599	38.3739183851194
White	Not Hispanic or Latino	65-69 years	F	2014	2395	6123197	39.1135545696145
White	Not Hispanic or Latino	65-69 years	F	2015	2514	6373883	39.4422050106662
White	Not Hispanic or Latino	65-69 years	F	2016	2577	6658443	38.7027417671068
White	Not Hispanic or Latino	65-69 years	F	2017	2580	6587391	39.165733444394
White	Not Hispanic or Latino	65-69 years	F	2018	2422	6652125	36.4094180431065
White	Not Hispanic or Latino	65-69 years	F	2019	2498	6763238	36.9349710892918
White	Not Hispanic or Latino	65-69 years	M	2013	3465	5435950	63.7423081522089
White	Not Hispanic or Latino	65-69 years	M	2014	3764	5660062	66.5010383278487
White	Not Hispanic or Latino	65-69 years	M	2015	3956	5890546	67.1584603532508
White	Not Hispanic or Latino	65-69 years	M	2016	3979	6132295	64.8859847740528
White	Not Hispanic or Latino	65-69 years	M	2017	4080	6052363	67.4116869725098
White	Not Hispanic or Latino	65-69 years	M	2018	4234	6094585	69.4715062633469
White	Not Hispanic or Latino	65-69 years	M	2019	4410	6184025	71.3127776812028
White	Not Hispanic or Latino	70-74 years	F	2013	2481	4432560	55.9721695814608
White	Not Hispanic or Latino	70-74 years	F	2014	2476	4607294	53.7408726250159
White	Not Hispanic or Latino	70-74 years	F	2015	2662	4750284	56.0387547355063
White	Not Hispanic or Latino	70-74 years	F	2016	2752	4856799	56.6628349248137
White	Not Hispanic or Latino	70-74 years	F	2017	3027	5278005	57.3512150897924
White	Not Hispanic or Latino	70-74 years	F	2018	3103	5469235	56.7355397966992
White	Not Hispanic or Latino	70-74 years	F	2019	3217	5692824	56.5097392787833
White	Not Hispanic or Latino	70-74 years	M	2013	3426	3895724	87.9425749873451
White	Not Hispanic or Latino	70-74 years	M	2014	3761	4054745	92.7555247000736
White	Not Hispanic or Latino	70-74 years	M	2015	3981	4194407	94.912105572969
White	Not Hispanic or Latino	70-74 years	M	2016	4053	4301332	94.2266256127172
White	Not Hispanic or Latino	70-74 years	M	2017	4543	4696082	96.7402187610864
White	Not Hispanic or Latino	70-74 years	M	2018	4741	4875761	97.236103246242
White	Not Hispanic or Latino	70-74 years	M	2019	5049	5076365	99.4609331677293
White	Not Hispanic or Latino	75-79 years	F	2013	2841	3340049	85.0586323733574
White	Not Hispanic or Latino	75-79 years	F	2014	2854	3420345	83.4418750155321
White	Not Hispanic or Latino	75-79 years	F	2015	2921	3479260	83.9546340313745
White	Not Hispanic or Latino	75-79 years	F	2016	2818	3573929	78.848796380678
White	Not Hispanic or Latino	75-79 years	F	2017	2959	3716831	79.6108297633118
White	Not Hispanic or Latino	75-79 years	F	2018	3068	3943031	77.8081633139582
White	Not Hispanic or Latino	75-79 years	F	2019	3245	4095254	79.2380643544942
White	Not Hispanic or Latino	75-79 years	M	2013	3551	2722302	130.44107523706
White	Not Hispanic or Latino	75-79 years	M	2014	3613	2806684	128.728421154644
White	Not Hispanic or Latino	75-79 years	M	2015	3669	2869856	127.846135833993
White	Not Hispanic or Latino	75-79 years	M	2016	3868	2954863	130.902854040949
White	Not Hispanic or Latino	75-79 years	M	2017	4131	3089031	133.731257472003
White	Not Hispanic or Latino	75-79 years	M	2018	4515	3294887	137.030496038256
White	Not Hispanic or Latino	75-79 years	M	2019	4662	3426428	136.060060214311
White	Not Hispanic or Latino	80-84 years	F	2013	3568	2723815	130.99274363347
White	Not Hispanic or Latino	80-84 years	F	2014	3380	2682034	126.023756596673
White	Not Hispanic or Latino	80-84 years	F	2015	3332	2666277	124.968260987137
White	Not Hispanic or Latino	80-84 years	F	2016	3251	2666251	121.931506073509
White	Not Hispanic or Latino	80-84 years	F	2017	3115	2679545	116.251079940811
White	Not Hispanic or Latino	80-84 years	F	2018	3146	2732446	115.134937707827
White	Not Hispanic or Latino	80-84 years	F	2019	3192	2794000	114.244810307802
White	Not Hispanic or Latino	80-84 years	M	2013	3765	1954228	192.659198414924
White	Not Hispanic or Latino	80-84 years	M	2014	3709	1946464	190.550660068719
White	Not Hispanic or Latino	80-84 years	M	2015	3842	1957509	196.269851122013
White	Not Hispanic or Latino	80-84 years	M	2016	3663	1976253	185.350762275883
White	Not Hispanic or Latino	80-84 years	M	2017	3829	2006679	190.81278071879
White	Not Hispanic or Latino	80-84 years	M	2018	3910	2063839	189.452762545916
White	Not Hispanic or Latino	80-84 years	M	2019	4059	2121021	191.37009958883
