Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	40-44 years	M	2011	337	1256689	26.8164995476208
Black or African American	Not Hispanic or Latino	40-44 years	M	2012	284	1261822	22.5071365057829
Black or African American	Not Hispanic or Latino	45-49 years	F	2006	325	1461455	22.2381120185021
Black or African American	Not Hispanic or Latino	45-49 years	F	2007	310	1473530	21.037915753327
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	391	1485776	26.3162145572415
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	352	1496992	23.5138197131314
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	322	1493767	21.5562400294022
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	317	1475059	21.4906657970969
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	306	1453232	21.056514032171
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	507	1293433	39.1980102564261
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	477	1307530	36.4809985239344
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	471	1318543	35.7212468611187
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	515	1330207	38.7157788223938
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	520	1329666	39.1075653585186
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	480	1313392	36.5465908121871
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	494	1293068	38.203713957812
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	474	1264163	37.4951647849209
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	437	1315461	33.220293113973
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	510	1361382	37.4619320660917
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	472	1399562	33.724836770361
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	509	1431800	35.549657773432
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	462	1454259	31.7687564594752
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	515	1460480	35.262379491674
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	676	1093251	61.8339246888409
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	682	1144327	59.5983490732981
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	675	1191230	56.6641202790393
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	704	1229480	57.2599798288707
Black or African American	Not Hispanic or Latino	50-54 years	M	2010	708	1260649	56.1615485357145
Black or African American	Not Hispanic or Latino	50-54 years	M	2011	738	1280547	57.6316214867553
Black or African American	Not Hispanic or Latino	50-54 years	M	2012	783	1286971	60.8405317602339
Black or African American	Not Hispanic or Latino	55-59 years	F	2006	449	1046312	42.9126302670714
Black or African American	Not Hispanic or Latino	55-59 years	F	2007	491	1085461	45.234236881841
Black or African American	Not Hispanic or Latino	55-59 years	F	2008	499	1123799	44.402958180244
Black or African American	Not Hispanic or Latino	55-59 years	F	2009	516	1164471	44.3119665496178
Black or African American	Not Hispanic or Latino	55-59 years	F	2010	522	1194067	43.7161398815979
Black or African American	Not Hispanic or Latino	55-59 years	F	2011	547	1242711	44.0166700061398
Black or African American	Not Hispanic or Latino	55-59 years	F	2012	533	1292069	41.2516669001423
Black or African American	Not Hispanic or Latino	55-59 years	M	2006	687	881087	77.971868839286
Black or African American	Not Hispanic or Latino	55-59 years	M	2007	710	912345	77.8214381620988
Black or African American	Not Hispanic or Latino	55-59 years	M	2008	777	945305	82.1956934534357
Black or African American	Not Hispanic or Latino	55-59 years	M	2009	856	981716	87.1942598470433
Black or African American	Not Hispanic or Latino	55-59 years	M	2010	841	1009656	83.2956967521611
Black or African American	Not Hispanic or Latino	55-59 years	M	2011	793	1054879	75.1744986865792
Black or African American	Not Hispanic or Latino	55-59 years	M	2012	935	1100716	84.9447087168716
Black or African American	Not Hispanic or Latino	60-64 years	F	2006	440	720394	61.0776880429321
Black or African American	Not Hispanic or Latino	60-64 years	F	2007	449	768767	58.4052125026178
Black or African American	Not Hispanic or Latino	60-64 years	F	2008	497	815179	60.968204529312
Black or African American	Not Hispanic or Latino	60-64 years	F	2009	561	873483	64.225634614526
Black or African American	Not Hispanic or Latino	60-64 years	F	2010	551	927423	59.4119403982864
Black or African American	Not Hispanic or Latino	60-64 years	F	2011	540	1006503	53.6511068521405
Black or African American	Not Hispanic or Latino	60-64 years	F	2012	601	1040236	57.7753509780473
Black or African American	Not Hispanic or Latino	60-64 years	M	2006	631	576788	109.398947273522
Black or African American	Not Hispanic or Latino	60-64 years	M	2007	709	620088	114.338610003741
Black or African American	Not Hispanic or Latino	60-64 years	M	2008	745	661596	112.606484924334
Black or African American	Not Hispanic or Latino	60-64 years	M	2009	830	710808	116.768522582751
Black or African American	Not Hispanic or Latino	60-64 years	M	2010	833	757918	109.906348707908
Black or African American	Not Hispanic or Latino	60-64 years	M	2011	906	820245	110.454803138087
Black or African American	Not Hispanic or Latino	60-64 years	M	2012	958	844889	113.387675777528
Black or African American	Not Hispanic or Latino	65-69 years	F	2006	461	574475	80.2471822098438
Black or African American	Not Hispanic or Latino	65-69 years	F	2007	449	592733	75.7508017943998
Black or African American	Not Hispanic or Latino	65-69 years	F	2008	507	617326	82.1284054130233
Black or African American	Not Hispanic or Latino	65-69 years	F	2009	529	641482	82.4652913098107
Black or African American	Not Hispanic or Latino	65-69 years	F	2010	522	657563	79.3840286025826
Black or African American	Not Hispanic or Latino	65-69 years	F	2011	534	680703	78.4483100559275
Black or African American	Not Hispanic or Latino	65-69 years	F	2012	574	729212	78.7151061693993
Black or African American	Not Hispanic or Latino	65-69 years	M	2006	595	436847	136.203293143824
Black or African American	Not Hispanic or Latino	65-69 years	M	2007	569	450394	126.333832155846
Black or African American	Not Hispanic or Latino	65-69 years	M	2008	636	470048	135.305330519436
Black or African American	Not Hispanic or Latino	65-69 years	M	2009	645	489532	131.758495869524
Black or African American	Not Hispanic or Latino	65-69 years	M	2010	690	503596	137.014591061089
Black or African American	Not Hispanic or Latino	65-69 years	M	2011	708	524064	135.098003297307
Black or African American	Not Hispanic or Latino	65-69 years	M	2012	726	564112	128.69784723601
Black or African American	Not Hispanic or Latino	70-74 years	F	2006	561	466664	120.214972656987
Black or African American	Not Hispanic or Latino	70-74 years	F	2007	551	472797	116.540502583561
Black or African American	Not Hispanic or Latino	70-74 years	F	2008	583	480483	121.336238743098
Black or African American	Not Hispanic or Latino	70-74 years	F	2009	575	487912	117.849120333175
Black or African American	Not Hispanic or Latino	70-74 years	F	2010	533	496664	107.316012434966
Black or African American	Not Hispanic or Latino	70-74 years	F	2011	538	515854	104.293075172432
Black or African American	Not Hispanic or Latino	70-74 years	F	2012	498	531565	93.6856264050492
Black or African American	Not Hispanic or Latino	70-74 years	M	2006	588	325778	180.491009214864
Black or African American	Not Hispanic or Latino	70-74 years	M	2007	535	332403	160.949209242997
Black or African American	Not Hispanic or Latino	70-74 years	M	2008	609	339526	179.367706744108
Black or African American	Not Hispanic or Latino	70-74 years	M	2009	577	346696	166.428225304013
Black or African American	Not Hispanic or Latino	70-74 years	M	2010	589	353284	166.721391288595
Black or African American	Not Hispanic or Latino	70-74 years	M	2011	587	368663	159.224006748711
Black or African American	Not Hispanic or Latino	70-74 years	M	2012	640	380768	168.081351374065
Black or African American	Not Hispanic or Latino	75-79 years	F	2006	672	367499	182.857640428954
Black or African American	Not Hispanic or Latino	75-79 years	F	2007	667	368272	181.116131554938
Black or African American	Not Hispanic or Latino	75-79 years	F	2008	675	371717	181.589757799616
Black or African American	Not Hispanic or Latino	75-79 years	F	2009	643	374583	171.657549862113
Black or African American	Not Hispanic or Latino	75-79 years	F	2010	649	378077	171.658154291322
Black or African American	Not Hispanic or Latino	75-79 years	F	2011	606	393168	154.132584544012
Black or African American	Not Hispanic or Latino	75-79 years	F	2012	670	399504	167.707957867756
Black or African American	Not Hispanic or Latino	75-79 years	M	2006	556	223131	249.18097440517
Black or African American	Not Hispanic or Latino	75-79 years	M	2007	541	225410	240.007098176656
Black or African American	Not Hispanic or Latino	75-79 years	M	2008	561	229456	244.49131859703
Black or African American	Not Hispanic or Latino	75-79 years	M	2009	527	232999	226.181228245615
Black or African American	Not Hispanic or Latino	75-79 years	M	2010	579	237296	243.999056031286
Black or African American	Not Hispanic or Latino	75-79 years	M	2011	541	250497	215.97065034711
Black or African American	Not Hispanic or Latino	75-79 years	M	2012	579	256353	225.860434635054
Black or African American	Not Hispanic or Latino	80-84 years	F	2006	805	264538	304.304107538425
Black or African American	Not Hispanic or Latino	80-84 years	F	2007	796	268871	296.052753922885
Black or African American	Not Hispanic or Latino	80-84 years	F	2008	851	272279	312.547056511887
Black or African American	Not Hispanic or Latino	80-84 years	F	2009	821	274423	299.173174260175
Black or African American	Not Hispanic or Latino	80-84 years	F	2010	826	277702	297.441141943522
Black or African American	Not Hispanic or Latino	80-84 years	F	2011	742	281890	263.223243109014
Black or African American	Not Hispanic or Latino	80-84 years	F	2012	797	284580	280.061845526741
Black or African American	Not Hispanic or Latino	80-84 years	M	2006	524	137456	381.212897218019
Black or African American	Not Hispanic or Latino	80-84 years	M	2007	484	139898	345.966346909892
Black or African American	Not Hispanic or Latino	80-84 years	M	2008	494	141976	347.946131740576
Black or African American	Not Hispanic or Latino	80-84 years	M	2009	514	143759	357.542832100947
Black or African American	Not Hispanic or Latino	80-84 years	M	2010	488	146421	333.285525983295
Black or African American	Not Hispanic or Latino	80-84 years	M	2011	483	150537	320.85135215927
Black or African American	Not Hispanic or Latino	80-84 years	M	2012	547	153654	355.99463730199
White	Not Hispanic or Latino	20-24 years	F	2006	12	6266133	0.191505670243514
White	Not Hispanic or Latino	20-24 years	F	2007	8	6245242	0.128097518078563
White	Not Hispanic or Latino	20-24 years	F	2008	8	6233137	0.128346288554222
White	Not Hispanic or Latino	20-24 years	F	2009	16	6245232	0.256195446382136
White	Not Hispanic or Latino	20-24 years	F	2010	8	6250991	0.127979707537573
White	Not Hispanic or Latino	20-24 years	F	2011	12	6339561	0.189287554769171
White	Not Hispanic or Latino	20-24 years	F	2012	4	6381206	0.0626840757060656
White	Not Hispanic or Latino	20-24 years	M	2006	33	6490604	0.50842725884987
White	Not Hispanic or Latino	20-24 years	M	2007	12	6466760	0.185564332061187
White	Not Hispanic or Latino	20-24 years	M	2008	24	6441154	0.372604039586695
White	Not Hispanic or Latino	20-24 years	M	2009	23	6436835	0.357318464742377
White	Not Hispanic or Latino	20-24 years	M	2010	25	6434852	0.388509323912966
White	Not Hispanic or Latino	20-24 years	M	2011	20	6535212	0.306034448461657
White	Not Hispanic or Latino	20-24 years	M	2012	27	6614098	0.408218928718625
White	Not Hispanic or Latino	25-29 years	F	2006	12	5981543	0.200617131733401
White	Not Hispanic or Latino	25-29 years	F	2007	27	6091079	0.4432712168074
White	Not Hispanic or Latino	25-29 years	F	2008	12	6167902	0.1945556203714
White	Not Hispanic or Latino	25-29 years	F	2009	24	6189856	0.387731152388682
White	Not Hispanic or Latino	25-29 years	F	2010	19	6173965	0.307743889056708
White	Not Hispanic or Latino	25-29 years	F	2011	16	6197345	0.258175073358027
White	Not Hispanic or Latino	25-29 years	F	2012	16	6194866	0.258278387296836
White	Not Hispanic or Latino	25-29 years	M	2006	43	5988235	0.7180746914575
White	Not Hispanic or Latino	25-29 years	M	2007	40	6101797	0.655544587930408
White	Not Hispanic or Latino	25-29 years	M	2008	40	6209621	0.644161696824975
White	Not Hispanic or Latino	25-29 years	M	2009	48	6264167	0.766263096114775
White	Not Hispanic or Latino	25-29 years	M	2010	54	6278921	0.860020376112393
White	Not Hispanic or Latino	25-29 years	M	2011	41	6313225	0.649430362453421
White	Not Hispanic or Latino	25-29 years	M	2012	62	6331749	0.979192321110644
White	Not Hispanic or Latino	30-34 years	F	2006	29	5721361	0.506872403262091
White	Not Hispanic or Latino	30-34 years	F	2007	37	5621514	0.658185677381574
White	Not Hispanic or Latino	30-34 years	F	2008	38	5629864	0.674971899854064
White	Not Hispanic or Latino	30-34 years	F	2009	27	5713926	0.472529745747495
White	Not Hispanic or Latino	30-34 years	F	2010	35	5798092	0.60364685486191
White	Not Hispanic or Latino	30-34 years	F	2011	36	5956676	0.604363910341942
White	Not Hispanic or Latino	30-34 years	F	2012	43	6059124	0.709673543568344
White	Not Hispanic or Latino	30-34 years	M	2006	76	5816980	1.3065198780123
White	Not Hispanic or Latino	30-34 years	M	2007	75	5719451	1.31131466988702
White	Not Hispanic or Latino	30-34 years	M	2008	113	5732977	1.97105273577759
White	Not Hispanic or Latino	30-34 years	M	2009	110	5815676	1.89143961940108
White	Not Hispanic or Latino	30-34 years	M	2010	97	5892342	1.64620451426614
White	Not Hispanic or Latino	30-34 years	M	2011	110	6051761	1.81765274603541
White	Not Hispanic or Latino	30-34 years	M	2012	115	6158752	1.86726141919662
White	Not Hispanic or Latino	35-39 years	F	2006	70	6677963	1.04822383711919
White	Not Hispanic or Latino	35-39 years	F	2007	59	6582209	0.89635561556918
White	Not Hispanic or Latino	35-39 years	F	2008	78	6433106	1.2124780782409
White	Not Hispanic or Latino	35-39 years	F	2009	74	6225356	1.18868704054836
White	Not Hispanic or Latino	35-39 years	F	2010	94	6048449	1.5541174274595
White	Not Hispanic or Latino	35-39 years	F	2011	86	5749992	1.49565425482331
White	Not Hispanic or Latino	35-39 years	F	2012	88	5665167	1.55335226657926
White	Not Hispanic or Latino	35-39 years	M	2006	218	6748394	3.23039822511845
White	Not Hispanic or Latino	35-39 years	M	2007	188	6658247	2.82356602270838
White	Not Hispanic or Latino	35-39 years	M	2008	225	6504115	3.45934842787989
White	Not Hispanic or Latino	35-39 years	M	2009	194	6291303	3.08362194604202
White	Not Hispanic or Latino	35-39 years	M	2010	195	6107512	3.19278946975462
White	Not Hispanic or Latino	35-39 years	M	2011	194	5811271	3.33834027014056
White	Not Hispanic or Latino	35-39 years	M	2012	207	5731933	3.61134716682836
White	Not Hispanic or Latino	40-44 years	F	2006	176	7551583	2.33063716574392
White	Not Hispanic or Latino	40-44 years	F	2007	186	7278629	2.55542630349754
White	Not Hispanic or Latino	40-44 years	F	2008	180	7003322	2.57020882375536
White	Not Hispanic or Latino	40-44 years	F	2009	174	6772049	2.56938483463424
White	Not Hispanic or Latino	40-44 years	F	2010	169	6669786	2.53381442822903
White	Not Hispanic or Latino	40-44 years	F	2011	169	6638515	2.54575006609159
White	Not Hispanic or Latino	40-44 years	F	2012	170	6544669	2.59753396237457
White	Not Hispanic or Latino	40-44 years	M	2006	394	7535096	5.22886503370362
White	Not Hispanic or Latino	40-44 years	M	2007	414	7271303	5.69361502333213
White	Not Hispanic or Latino	40-44 years	M	2008	450	7014018	6.4157234840287
White	Not Hispanic or Latino	40-44 years	M	2009	435	6796712	6.40015348597969
White	Not Hispanic or Latino	40-44 years	M	2010	423	6705632	6.30813024037108
White	Not Hispanic or Latino	40-44 years	M	2011	463	6681100	6.92999655745311
White	Not Hispanic or Latino	40-44 years	M	2012	419	6595545	6.35277297023976
White	Not Hispanic or Latino	45-49 years	F	2006	296	8136683	3.63784603627793
White	Not Hispanic or Latino	45-49 years	F	2007	310	8084577	3.83446159273392
White	Not Hispanic or Latino	45-49 years	F	2008	352	8001922	4.39894315390727
White	Not Hispanic or Latino	45-49 years	F	2009	354	7920775	4.46925963684109
White	Not Hispanic or Latino	45-49 years	F	2010	368	7796240	4.72022410803156
White	Not Hispanic or Latino	45-49 years	F	2011	344	7463157	4.60930943835163
White	Not Hispanic or Latino	45-49 years	F	2012	337	7198963	4.68122978267842
White	Not Hispanic or Latino	45-49 years	M	2006	799	8059015	9.91436298356561
White	Not Hispanic or Latino	45-49 years	M	2007	783	8011089	9.77395208067218
White	Not Hispanic or Latino	45-49 years	M	2008	837	7923559	10.5634349412934
White	Not Hispanic or Latino	45-49 years	M	2009	842	7843887	10.7344738648071
White	Not Hispanic or Latino	45-49 years	M	2010	839	7717904	10.8708271053903
White	Not Hispanic or Latino	45-49 years	M	2011	908	7400700	12.2691096788142
White	Not Hispanic or Latino	45-49 years	M	2012	723	7149016	10.113279925517
White	Not Hispanic or Latino	50-54 years	F	2006	431	7666481	5.62187527758824
White	Not Hispanic or Latino	50-54 years	F	2007	464	7817829	5.93515156189781
White	Not Hispanic or Latino	50-54 years	F	2008	474	7935231	5.97336107795728
White	Not Hispanic or Latino	50-54 years	F	2009	541	7998446	6.76381387084441
White	Not Hispanic or Latino	50-54 years	F	2010	583	8042859	7.24866617703978
White	Not Hispanic or Latino	50-54 years	F	2011	577	8071899	7.1482559432421
White	Not Hispanic or Latino	50-54 years	F	2012	509	8009019	6.35533515403072
White	Not Hispanic or Latino	50-54 years	M	2006	1092	7503011	14.5541569911066
White	Not Hispanic or Latino	50-54 years	M	2007	1078	7647642	14.0958481058606
White	Not Hispanic or Latino	50-54 years	M	2008	1185	7770369	15.2502410117203
White	Not Hispanic or Latino	50-54 years	M	2009	1277	7837527	16.2934047946502
White	Not Hispanic or Latino	50-54 years	M	2010	1245	7887799	15.7838707603984
White	Not Hispanic or Latino	50-54 years	M	2011	1278	7915197	16.1461553009988
White	Not Hispanic or Latino	50-54 years	M	2012	1354	7852440	17.2430480207426
White	Not Hispanic or Latino	55-59 years	F	2006	595	7153684	8.31739282864605
White	Not Hispanic or Latino	55-59 years	F	2007	576	7090471	8.12357881443983
White	Not Hispanic or Latino	55-59 years	F	2008	611	7178391	8.51165672084455
White	Not Hispanic or Latino	55-59 years	F	2009	627	7311741	8.57524904123382
White	Not Hispanic or Latino	55-59 years	F	2010	639	7424695	8.60641413553015
White	Not Hispanic or Latino	55-59 years	F	2011	733	7580924	9.66900604728395
White	Not Hispanic or Latino	55-59 years	F	2012	837	7714989	10.8490109318367
White	Not Hispanic or Latino	55-59 years	M	2006	1220	6901653	17.6769246439947
White	Not Hispanic or Latino	55-59 years	M	2007	1275	6838462	18.6445431735966
White	Not Hispanic or Latino	55-59 years	M	2008	1400	6913901	20.2490605520675
White	Not Hispanic or Latino	55-59 years	M	2009	1504	7036638	21.3738435883727
White	Not Hispanic or Latino	55-59 years	M	2010	1568	7146083	21.9420905130825
White	Not Hispanic or Latino	55-59 years	M	2011	1657	7299446	22.700352876095
White	Not Hispanic or Latino	55-59 years	M	2012	1822	7426243	24.5346132627225
White	Not Hispanic or Latino	60-64 years	F	2006	671	5449501	12.3130539842088
White	Not Hispanic or Latino	60-64 years	F	2007	705	5906519	11.9359643133291
White	Not Hispanic or Latino	60-64 years	F	2008	813	6124499	13.274555192188
White	Not Hispanic or Latino	60-64 years	F	2009	859	6392225	13.4382003136623
White	Not Hispanic or Latino	60-64 years	F	2010	836	6624212	12.6203690340828
White	Not Hispanic or Latino	60-64 years	F	2011	947	6975747	13.5756070281792
White	Not Hispanic or Latino	60-64 years	F	2012	952	6902560	13.7919844231705
White	Not Hispanic or Latino	60-64 years	M	2006	1238	5127052	24.1464295661522
White	Not Hispanic or Latino	60-64 years	M	2007	1329	5578839	23.8221608474451
White	Not Hispanic or Latino	60-64 years	M	2008	1476	5800117	25.4477625192733
White	Not Hispanic or Latino	60-64 years	M	2009	1623	6060669	26.7792218977806
White	Not Hispanic or Latino	60-64 years	M	2010	1688	6288214	26.8438701354629
White	Not Hispanic or Latino	60-64 years	M	2011	1775	6608141	26.8608069954924
White	Not Hispanic or Latino	60-64 years	M	2012	2006	6527655	30.7307907663625
White	Not Hispanic or Latino	65-69 years	F	2006	843	4353916	19.3618802016392
White	Not Hispanic or Latino	65-69 years	F	2007	847	4516895	18.7518195574615
White	Not Hispanic or Latino	65-69 years	F	2008	900	4775357	18.8467584727173
White	Not Hispanic or Latino	65-69 years	F	2009	903	4965756	18.1845422932581
White	Not Hispanic or Latino	65-69 years	F	2010	1006	5090536	19.762162569914
White	Not Hispanic or Latino	65-69 years	F	2011	1068	5227581	20.4300995049144
White	Not Hispanic or Latino	65-69 years	F	2012	1097	5674238	19.3329923771262
White	Not Hispanic or Latino	65-69 years	M	2006	1147	3935236	29.1469177452127
White	Not Hispanic or Latino	65-69 years	M	2007	1242	4094688	30.3319813377723
White	Not Hispanic or Latino	65-69 years	M	2008	1300	4344355	29.9238897373718
White	Not Hispanic or Latino	65-69 years	M	2009	1451	4528274	32.0431139988437
White	Not Hispanic or Latino	65-69 years	M	2010	1531	4654113	32.895634463538
White	Not Hispanic or Latino	65-69 years	M	2011	1645	4801082	34.2631098573197
White	Not Hispanic or Latino	65-69 years	M	2012	1764	5232533	33.7121619682093
White	Not Hispanic or Latino	70-74 years	F	2006	1189	3738990	31.8000315593248
White	Not Hispanic or Latino	70-74 years	F	2007	1276	3740907	34.1093750793591
White	Not Hispanic or Latino	70-74 years	F	2008	1236	3794292	32.5752472398013
White	Not Hispanic or Latino	70-74 years	F	2009	1279	3871651	33.0350023801216
White	Not Hispanic or Latino	70-74 years	F	2010	1255	3909774	32.0990420418162
White	Not Hispanic or Latino	70-74 years	F	2011	1344	4025822	33.3844864477366
White	Not Hispanic or Latino	70-74 years	F	2012	1354	4184931	32.3541774045976
White	Not Hispanic or Latino	70-74 years	M	2006	1261	3170662	39.770874347376
White	Not Hispanic or Latino	70-74 years	M	2007	1296	3192895	40.5901227569338
White	Not Hispanic or Latino	70-74 years	M	2008	1463	3258957	44.8916631916285
White	Not Hispanic or Latino	70-74 years	M	2009	1458	3345358	43.5827794812992
White	Not Hispanic or Latino	70-74 years	M	2010	1480	3391018	43.6447108213522
White	Not Hispanic or Latino	70-74 years	M	2011	1510	3505670	43.0730787552736
White	Not Hispanic or Latino	70-74 years	M	2012	1615	3658387	44.1451382808872
White	Not Hispanic or Latino	75-79 years	F	2006	2128	3486974	61.027125524882
White	Not Hispanic or Latino	75-79 years	F	2007	1972	3427172	57.5401526389688
White	Not Hispanic or Latino	75-79 years	F	2008	2038	3362728	60.6055559652758
White	Not Hispanic or Latino	75-79 years	F	2009	2018	3303614	61.0846182392979
