Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	65-69 years	F	2013	590	774692	76.159299437712
Black or African American	Not Hispanic or Latino	65-69 years	F	2014	580	828528	70.0036691578317
Black or African American	Not Hispanic or Latino	65-69 years	F	2015	679	885437	76.6852977682207
Black or African American	Not Hispanic or Latino	65-69 years	F	2016	736	946010	77.8004460840794
Black or African American	Not Hispanic or Latino	65-69 years	F	2017	788	978448	80.5357055254853
Black or African American	Not Hispanic or Latino	65-69 years	F	2018	781	1007581	77.5123786573983
Black or African American	Not Hispanic or Latino	65-69 years	F	2019	860	1042963	82.4573834354622
Black or African American	Not Hispanic or Latino	65-69 years	M	2013	861	601865	143.055336329576
Black or African American	Not Hispanic or Latino	65-69 years	M	2014	838	642116	130.506014489594
Black or African American	Not Hispanic or Latino	65-69 years	M	2015	873	686820	127.107539093212
Black or African American	Not Hispanic or Latino	65-69 years	M	2016	1030	732181	140.675597973725
Black or African American	Not Hispanic or Latino	65-69 years	M	2017	1089	753775	144.472820138636
Black or African American	Not Hispanic or Latino	65-69 years	M	2018	1195	774325	154.327963064605
Black or African American	Not Hispanic or Latino	65-69 years	M	2019	1271	800482	158.779335450391
Black or African American	Not Hispanic or Latino	70-74 years	F	2013	613	556554	110.142052702882
Black or African American	Not Hispanic or Latino	70-74 years	F	2014	622	581078	107.042428038921
Black or African American	Not Hispanic or Latino	70-74 years	F	2015	657	603471	108.87018597414
Black or African American	Not Hispanic or Latino	70-74 years	F	2016	697	621831	112.088332682031
Black or African American	Not Hispanic or Latino	70-74 years	F	2017	726	668247	108.64246304136
Black or African American	Not Hispanic or Latino	70-74 years	F	2018	796	708288	112.383663142676
Black or African American	Not Hispanic or Latino	70-74 years	F	2019	869	756006	114.946177675839
Black or African American	Not Hispanic or Latino	70-74 years	M	2013	696	400090	173.960858806768
Black or African American	Not Hispanic or Latino	70-74 years	M	2014	730	417580	174.816801570956
Black or African American	Not Hispanic or Latino	70-74 years	M	2015	729	434557	167.757049132795
Black or African American	Not Hispanic or Latino	70-74 years	M	2016	876	449661	194.813426114339
Black or African American	Not Hispanic or Latino	70-74 years	M	2017	845	485493	174.049883314487
Black or African American	Not Hispanic or Latino	70-74 years	M	2018	950	516472	183.940271689462
Black or African American	Not Hispanic or Latino	70-74 years	M	2019	1072	550140	194.859490311557
Black or African American	Not Hispanic or Latino	75-79 years	F	2013	651	409261	159.067196727761
Black or African American	Not Hispanic or Latino	75-79 years	F	2014	706	420226	168.004835493282
Black or African American	Not Hispanic or Latino	75-79 years	F	2015	724	433526	167.002671120071
Black or African American	Not Hispanic or Latino	75-79 years	F	2016	747	445948	167.50831935562
Black or African American	Not Hispanic or Latino	75-79 years	F	2017	815	464257	175.549318588627
Black or African American	Not Hispanic or Latino	75-79 years	F	2018	813	486475	167.120612570019
Black or African American	Not Hispanic or Latino	75-79 years	F	2019	917	508214	180.435800666648
Black or African American	Not Hispanic or Latino	75-79 years	M	2013	629	264953	237.400595577329
Black or African American	Not Hispanic or Latino	75-79 years	M	2014	638	274892	232.091148523784
Black or African American	Not Hispanic or Latino	75-79 years	M	2015	677	284937	237.596380954386
Black or African American	Not Hispanic or Latino	75-79 years	M	2016	784	293691	266.947233657143
Black or African American	Not Hispanic or Latino	75-79 years	M	2017	699	306720	227.895148669797
Black or African American	Not Hispanic or Latino	75-79 years	M	2018	842	322123	261.390835177867
Black or African American	Not Hispanic or Latino	75-79 years	M	2019	822	336433	244.327993983943
Black or African American	Not Hispanic or Latino	80-84 years	F	2013	837	290087	288.534129416348
Black or African American	Not Hispanic or Latino	80-84 years	F	2014	810	296006	273.643101829017
Black or African American	Not Hispanic or Latino	80-84 years	F	2015	868	303164	286.313678405088
Black or African American	Not Hispanic or Latino	80-84 years	F	2016	858	312789	274.306321513864
Black or African American	Not Hispanic or Latino	80-84 years	F	2017	900	321524	279.91689578383
Black or African American	Not Hispanic or Latino	80-84 years	F	2018	905	329857	274.361314145221
Black or African American	Not Hispanic or Latino	80-84 years	F	2019	1009	341870	295.141428028198
Black or African American	Not Hispanic or Latino	80-84 years	M	2013	588	159293	369.131098039462
Black or African American	Not Hispanic or Latino	80-84 years	M	2014	558	165193	337.786710090621
Black or African American	Not Hispanic or Latino	80-84 years	M	2015	620	171131	362.295551361238
Black or African American	Not Hispanic or Latino	80-84 years	M	2016	636	178668	355.967492779905
Black or African American	Not Hispanic or Latino	80-84 years	M	2017	643	185236	347.124748968883
Black or African American	Not Hispanic or Latino	80-84 years	M	2018	689	191500	359.791122715405
Black or African American	Not Hispanic or Latino	80-84 years	M	2019	733	201218	364.281525509646
White	Not Hispanic or Latino	20-24 years	F	2013	8	6361813	0.125750316772907
White	Not Hispanic or Latino	20-24 years	F	2014	12	6307935	0.190236582970497
White	Not Hispanic or Latino	20-24 years	F	2015	12	6190327	0.193850825651052
White	Not Hispanic or Latino	20-24 years	F	2016	16	6053627	0.26430435836235
White	Not Hispanic or Latino	20-24 years	F	2017	12	5937916	0.202091104016965
White	Not Hispanic or Latino	20-24 years	F	2018	16	5862672	0.272913101739275
White	Not Hispanic or Latino	20-24 years	F	2019	12	5794653	0.207087464943975
White	Not Hispanic or Latino	20-24 years	M	2013	29	6637157	0.436934066799987
White	Not Hispanic or Latino	20-24 years	M	2014	17	6608647	0.25723873585622
White	Not Hispanic or Latino	20-24 years	M	2015	21	6523322	0.321921867416632
White	Not Hispanic or Latino	20-24 years	M	2016	34	6404432	0.530882363962956
White	Not Hispanic or Latino	20-24 years	M	2017	31	6279933	0.493635839745424
White	Not Hispanic or Latino	20-24 years	M	2018	29	6183480	0.468991571089419
White	Not Hispanic or Latino	20-24 years	M	2019	28	6103245	0.458772341598609
White	Not Hispanic or Latino	25-29 years	F	2013	26	6208491	0.418781310949794
White	Not Hispanic or Latino	25-29 years	F	2014	12	6264882	0.191543910962728
White	Not Hispanic or Latino	25-29 years	F	2015	32	6331715	0.50539229892691
White	Not Hispanic or Latino	25-29 years	F	2016	20	6399370	0.312530764747155
White	Not Hispanic or Latino	25-29 years	F	2017	27	6424521	0.420264794838401
White	Not Hispanic or Latino	25-29 years	F	2018	21	6398908	0.328180995882422
White	Not Hispanic or Latino	25-29 years	F	2019	27	6329978	0.426541766811828
White	Not Hispanic or Latino	25-29 years	M	2013	56	6361222	0.880333998719114
White	Not Hispanic or Latino	25-29 years	M	2014	63	6441026	0.978105041029178
White	Not Hispanic or Latino	25-29 years	M	2015	46	6525637	0.70491202621292
White	Not Hispanic or Latino	25-29 years	M	2016	64	6606675	0.968717244302164
White	Not Hispanic or Latino	25-29 years	M	2017	55	6656483	0.826262156757555
White	Not Hispanic or Latino	25-29 years	M	2018	60	6662179	0.900606243092538
White	Not Hispanic or Latino	25-29 years	M	2019	47	6615804	0.710420078950344
White	Not Hispanic or Latino	30-34 years	F	2013	33	6149466	0.536631961214193
White	Not Hispanic or Latino	30-34 years	F	2014	47	6195268	0.758643532450896
White	Not Hispanic or Latino	30-34 years	F	2015	51	6219254	0.82003404266814
White	Not Hispanic or Latino	30-34 years	F	2016	69	6233319	1.10695441706096
White	Not Hispanic or Latino	30-34 years	F	2017	68	6220020	1.09324407317018
White	Not Hispanic or Latino	30-34 years	F	2018	60	6227598	0.963453325021943
White	Not Hispanic or Latino	30-34 years	F	2019	46	6273542	0.733238097393785
White	Not Hispanic or Latino	30-34 years	M	2013	113	6250584	1.80783107626423
White	Not Hispanic or Latino	30-34 years	M	2014	132	6297477	2.09607752438
White	Not Hispanic or Latino	30-34 years	M	2015	132	6323231	2.08754037295174
White	Not Hispanic or Latino	30-34 years	M	2016	113	6351471	1.77911542066397
White	Not Hispanic or Latino	30-34 years	M	2017	145	6354187	2.28195991084304
White	Not Hispanic or Latino	30-34 years	M	2018	146	6368780	2.29243277362383
White	Not Hispanic or Latino	30-34 years	M	2019	135	6428022	2.10017949534087
White	Not Hispanic or Latino	35-39 years	F	2013	89	5673580	1.56867445246211
White	Not Hispanic or Latino	35-39 years	F	2014	92	5731690	1.60511123246372
White	Not Hispanic or Latino	35-39 years	F	2015	129	5833729	2.21127858356122
White	Not Hispanic or Latino	35-39 years	F	2016	104	5961787	1.74444340262408
White	Not Hispanic or Latino	35-39 years	F	2017	100	6056650	1.65107774099543
White	Not Hispanic or Latino	35-39 years	F	2018	116	6141169	1.88889118667798
White	Not Hispanic or Latino	35-39 years	F	2019	103	6181915	1.66615037573309
White	Not Hispanic or Latino	35-39 years	M	2013	182	5747969	3.16633579617427
White	Not Hispanic or Latino	35-39 years	M	2014	220	5812100	3.78520672390358
White	Not Hispanic or Latino	35-39 years	M	2015	230	5920224	3.88498813558406
White	Not Hispanic or Latino	35-39 years	M	2016	246	6049049	4.06675495602697
White	Not Hispanic or Latino	35-39 years	M	2017	262	6142103	4.26563996077565
White	Not Hispanic or Latino	35-39 years	M	2018	281	6221562	4.51655066685826
White	Not Hispanic or Latino	35-39 years	M	2019	262	6258910	4.18603239222165
White	Not Hispanic or Latino	40-44 years	F	2013	190	6398972	2.96922693207596
White	Not Hispanic or Latino	40-44 years	F	2014	216	6195322	3.48650158942505
White	Not Hispanic or Latino	40-44 years	F	2015	181	5972413	3.03060086434076
White	Not Hispanic or Latino	40-44 years	F	2016	196	5734030	3.41818930141628
White	Not Hispanic or Latino	40-44 years	F	2017	185	5643966	3.27783689696217
White	Not Hispanic or Latino	40-44 years	F	2018	189	5645389	3.34786495669298
White	Not Hispanic or Latino	40-44 years	F	2019	199	5698602	3.49208454985977
White	Not Hispanic or Latino	40-44 years	M	2013	433	6444840	6.71855313708331
White	Not Hispanic or Latino	40-44 years	M	2014	432	6243102	6.91963706503594
White	Not Hispanic or Latino	40-44 years	M	2015	446	6022801	7.40519236813569
White	Not Hispanic or Latino	40-44 years	M	2016	449	5784403	7.76225307953128
White	Not Hispanic or Latino	40-44 years	M	2017	460	5696250	8.07548825982006
White	Not Hispanic or Latino	40-44 years	M	2018	445	5701206	7.80536609271793
White	Not Hispanic or Latino	40-44 years	M	2019	461	5755971	8.00907440291134
White	Not Hispanic or Latino	45-49 years	F	2013	365	6926729	5.26944247421835
White	Not Hispanic or Latino	45-49 years	F	2014	374	6707094	5.57618545378967
White	Not Hispanic or Latino	45-49 years	F	2015	370	6607066	5.60006514237939
White	Not Hispanic or Latino	45-49 years	F	2016	366	6587079	5.55633232879096
White	Not Hispanic or Latino	45-49 years	F	2017	357	6488048	5.50242538279618
White	Not Hispanic or Latino	45-49 years	F	2018	357	6336597	5.63393884761805
White	Not Hispanic or Latino	45-49 years	F	2019	379	6135180	6.17748786506671
White	Not Hispanic or Latino	45-49 years	M	2013	846	6894349	12.2709192702603
White	Not Hispanic or Latino	45-49 years	M	2014	833	6694216	12.4435781576214
White	Not Hispanic or Latino	45-49 years	M	2015	846	6609912	12.7989601071845
White	Not Hispanic or Latino	45-49 years	M	2016	832	6598591	12.6087523836528
White	Not Hispanic or Latino	45-49 years	M	2017	837	6507420	12.8622403348793
White	Not Hispanic or Latino	45-49 years	M	2018	868	6351420	13.6662352670741
White	Not Hispanic or Latino	45-49 years	M	2019	856	6150268	13.9180926749859
White	Not Hispanic or Latino	50-54 years	F	2013	645	7916921	8.14710668453051
White	Not Hispanic or Latino	50-54 years	F	2014	654	7815134	8.3683785844235
White	Not Hispanic or Latino	50-54 years	F	2015	693	7634993	9.07662914687675
White	Not Hispanic or Latino	50-54 years	F	2016	728	7355389	9.89750508096852
White	Not Hispanic or Latino	50-54 years	F	2017	723	7089801	10.1977474403019
White	Not Hispanic or Latino	50-54 years	F	2018	610	6817142	8.94803130109362
White	Not Hispanic or Latino	50-54 years	F	2019	620	6599377	9.39482620859514
White	Not Hispanic or Latino	50-54 years	M	2013	1446	7759979	18.6340710458108
White	Not Hispanic or Latino	50-54 years	M	2014	1566	7665141	20.4301525568806
White	Not Hispanic or Latino	50-54 years	M	2015	1471	7489701	19.6403033979594
White	Not Hispanic or Latino	50-54 years	M	2016	1448	7227858	20.0335977823582
White	Not Hispanic or Latino	50-54 years	M	2017	1443	6978435	20.6779886894411
White	Not Hispanic or Latino	50-54 years	M	2018	1465	6727826	21.7752361609828
White	Not Hispanic or Latino	50-54 years	M	2019	1453	6529005	22.2545395508198
White	Not Hispanic or Latino	55-59 years	F	2013	908	7810125	11.6259342840223
White	Not Hispanic or Latino	55-59 years	F	2014	955	7844960	12.1734208969835
White	Not Hispanic or Latino	55-59 years	F	2015	997	7872823	12.6638183025326
White	Not Hispanic or Latino	55-59 years	F	2016	1048	7895816	13.2728523562353
White	Not Hispanic or Latino	55-59 years	F	2017	1109	7825343	14.1719027523778
White	Not Hispanic or Latino	55-59 years	F	2018	1079	7726628	13.9646945601626
White	Not Hispanic or Latino	55-59 years	F	2019	1101	7625376	14.4386322720348
White	Not Hispanic or Latino	55-59 years	M	2013	1963	7524979	26.0864515369412
White	Not Hispanic or Latino	55-59 years	M	2014	1973	7567749	26.0711606582089
White	Not Hispanic or Latino	55-59 years	M	2015	2053	7603227	27.0016928338454
White	Not Hispanic or Latino	55-59 years	M	2016	2285	7624881	29.9676808070841
White	Not Hispanic or Latino	55-59 years	M	2017	2272	7558976	30.0569812630706
White	Not Hispanic or Latino	55-59 years	M	2018	2320	7462883	31.0871817232027
White	Not Hispanic or Latino	55-59 years	M	2019	2378	7369813	32.2667617210912
White	Not Hispanic or Latino	60-64 years	F	2013	1060	6975231	15.1966293302688
White	Not Hispanic or Latino	60-64 years	F	2014	1101	7093153	15.5220111563926
White	Not Hispanic or Latino	60-64 years	F	2015	1206	7239722	16.6580981976932
White	Not Hispanic or Latino	60-64 years	F	2016	1302	7349441	17.7156330665149
White	Not Hispanic or Latino	60-64 years	F	2017	1390	7471715	18.6034933077613
White	Not Hispanic or Latino	60-64 years	F	2018	1410	7550439	18.6744108521372
White	Not Hispanic or Latino	60-64 years	F	2019	1556	7581734	20.523009643968
White	Not Hispanic or Latino	60-64 years	M	2013	2109	6583471	32.0347731462628
White	Not Hispanic or Latino	60-64 years	M	2014	2264	6683927	33.8723029141401
White	Not Hispanic or Latino	60-64 years	M	2015	2473	6814088	36.2924576260242
White	Not Hispanic or Latino	60-64 years	M	2016	2644	6916690	38.2263770676436
White	Not Hispanic or Latino	60-64 years	M	2017	2599	7031812	36.9606013357581
White	Not Hispanic or Latino	60-64 years	M	2018	2884	7112293	40.5495105446303
White	Not Hispanic or Latino	60-64 years	M	2019	3224	7151623	45.0806760926855
White	Not Hispanic or Latino	65-69 years	F	2013	1266	5881599	21.524758828339
White	Not Hispanic or Latino	65-69 years	F	2014	1298	6123197	21.1980767563088
White	Not Hispanic or Latino	65-69 years	F	2015	1525	6373883	23.9257607960485
White	Not Hispanic or Latino	65-69 years	F	2016	1666	6658443	25.0208644873884
White	Not Hispanic or Latino	65-69 years	F	2017	1714	6587391	26.0194058618959
White	Not Hispanic or Latino	65-69 years	F	2018	1769	6652125	26.5930059943251
White	Not Hispanic or Latino	65-69 years	F	2019	1946	6763238	28.7732000559495
White	Not Hispanic or Latino	65-69 years	M	2013	2028	5435950	37.3071864163578
White	Not Hispanic or Latino	65-69 years	M	2014	2167	5660062	38.2857996961871
White	Not Hispanic or Latino	65-69 years	M	2015	2442	5890546	41.456258893488
White	Not Hispanic or Latino	65-69 years	M	2016	2751	6132295	44.8608555198339
White	Not Hispanic or Latino	65-69 years	M	2017	2872	6052363	47.4525404375118
White	Not Hispanic or Latino	65-69 years	M	2018	3052	6094585	50.0772406980951
White	Not Hispanic or Latino	65-69 years	M	2019	3357	6184025	54.2850328063033
White	Not Hispanic or Latino	70-74 years	F	2013	1579	4432560	35.6227552475319
White	Not Hispanic or Latino	70-74 years	F	2014	1553	4607294	33.7074213193254
White	Not Hispanic or Latino	70-74 years	F	2015	1749	4750284	36.8188512518409
White	Not Hispanic or Latino	70-74 years	F	2016	1975	4856799	40.66464352344
White	Not Hispanic or Latino	70-74 years	F	2017	2186	5278005	41.4171642505075
White	Not Hispanic or Latino	70-74 years	F	2018	2367	5469235	43.278447534253
White	Not Hispanic or Latino	70-74 years	F	2019	2602	5692824	45.7066650927554
White	Not Hispanic or Latino	70-74 years	M	2013	1847	3895724	47.4109562176376
White	Not Hispanic or Latino	70-74 years	M	2014	2004	4054745	49.423576575099
White	Not Hispanic or Latino	70-74 years	M	2015	2200	4194407	52.4507993621029
White	Not Hispanic or Latino	70-74 years	M	2016	2450	4301332	56.9591001113144
White	Not Hispanic or Latino	70-74 years	M	2017	2855	4696082	60.7953608987237
White	Not Hispanic or Latino	70-74 years	M	2018	3177	4875761	65.1590592730037
White	Not Hispanic or Latino	70-74 years	M	2019	3623	5076365	71.3699665016208
White	Not Hispanic or Latino	75-79 years	F	2013	2009	3340049	60.1488181760208
White	Not Hispanic or Latino	75-79 years	F	2014	2091	3420345	61.1341838323327
White	Not Hispanic or Latino	75-79 years	F	2015	2261	3479260	64.9850830348982
