Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	60-64 years	F	2021	998	1343674	74.27396823932
Black or African American	Not Hispanic or Latino	60-64 years	F	2022	965	1339506	72.0414839500532
Black or African American	Not Hispanic or Latino	60-64 years	M	2020	1717	1102596	155.723401862514
Black or African American	Not Hispanic or Latino	60-64 years	M	2021	1753	1145296	153.060868107459
Black or African American	Not Hispanic or Latino	60-64 years	M	2022	1543	1142395	135.067117765747
Black or African American	Not Hispanic or Latino	65-69 years	F	2020	1127	1077483	104.595617749886
Black or African American	Not Hispanic or Latino	65-69 years	F	2021	1212	1106116	109.572594556086
Black or African American	Not Hispanic or Latino	65-69 years	F	2022	1113	1131633	98.3534414425878
Black or African American	Not Hispanic or Latino	65-69 years	M	2020	1628	827816	196.66206016796
Black or African American	Not Hispanic or Latino	65-69 years	M	2021	1715	874172	196.185647675743
Black or African American	Not Hispanic or Latino	65-69 years	M	2022	1702	897110	189.720324151999
Black or African American	Not Hispanic or Latino	70-74 years	F	2020	1182	806836	146.498173110768
Black or African American	Not Hispanic or Latino	70-74 years	F	2021	1134	849704	133.458239575193
Black or African American	Not Hispanic or Latino	70-74 years	F	2022	1139	869073	131.059186052265
Black or African American	Not Hispanic or Latino	70-74 years	M	2020	1417	586258	241.702458644488
Black or African American	Not Hispanic or Latino	70-74 years	M	2021	1416	624975	226.56906276251
Black or African American	Not Hispanic or Latino	70-74 years	M	2022	1474	629514	234.148883106651
Black or African American	Not Hispanic or Latino	75-79 years	F	2020	1107	526453	210.275181260245
Black or African American	Not Hispanic or Latino	75-79 years	F	2021	1057	520718	202.98894987306
Black or African American	Not Hispanic or Latino	75-79 years	F	2022	1116	560885	198.971268620127
Black or African American	Not Hispanic or Latino	75-79 years	M	2020	1081	349269	309.503563156192
Black or African American	Not Hispanic or Latino	75-79 years	M	2021	1024	350902	291.819368370656
Black or African American	Not Hispanic or Latino	75-79 years	M	2022	1109	375396	295.421368368336
Black or African American	Not Hispanic or Latino	80-84 years	F	2020	1218	351927	346.094502553086
Black or African American	Not Hispanic or Latino	80-84 years	F	2021	1151	342321	336.234119437604
Black or African American	Not Hispanic or Latino	80-84 years	F	2022	1164	358127	325.024362865687
Black or African American	Not Hispanic or Latino	80-84 years	M	2020	898	207884	431.971676511901
Black or African American	Not Hispanic or Latino	80-84 years	M	2021	902	204075	441.994364816857
Black or African American	Not Hispanic or Latino	80-84 years	M	2022	863	208099	414.706461828264
White	Not Hispanic or Latino	20-24 years	F	2020	8	5765196	0.13876371245661
White	Not Hispanic or Latino	20-24 years	F	2021	5	5730106	0.0872584206993728
White	Not Hispanic or Latino	20-24 years	F	2022	15	5967075	0.251379444702807
White	Not Hispanic or Latino	20-24 years	M	2020	20	6061187	0.329968370881809
White	Not Hispanic or Latino	20-24 years	M	2021	26	6001147	0.433250510277452
White	Not Hispanic or Latino	20-24 years	M	2022	41	6292806	0.651537644732731
White	Not Hispanic or Latino	25-29 years	F	2020	12	6213978	0.193113010699426
White	Not Hispanic or Latino	25-29 years	F	2021	27	6003840	0.449712184202111
White	Not Hispanic or Latino	25-29 years	F	2022	37	5868424	0.630492956882461
White	Not Hispanic or Latino	25-29 years	M	2020	63	6520510	0.966182093118483
White	Not Hispanic or Latino	25-29 years	M	2021	58	6237780	0.92981798011472
White	Not Hispanic or Latino	25-29 years	M	2022	82	6201789	1.32219912673585
White	Not Hispanic or Latino	30-34 years	F	2020	45	6341955	0.70956038004054
White	Not Hispanic or Latino	30-34 years	F	2021	53	6387735	0.829715071148067
White	Not Hispanic or Latino	30-34 years	F	2022	66	6330447	1.04258040545952
White	Not Hispanic or Latino	30-34 years	M	2020	164	6506642	2.52050135845802
White	Not Hispanic or Latino	30-34 years	M	2021	142	6522206	2.17717747645505
White	Not Hispanic or Latino	30-34 years	M	2022	184	6545730	2.81099281516347
White	Not Hispanic or Latino	35-39 years	F	2020	130	6204534	2.0952419633771
White	Not Hispanic or Latino	35-39 years	F	2021	133	6278072	2.11848478322644
White	Not Hispanic or Latino	35-39 years	F	2022	165	6202729	2.66011944097509
White	Not Hispanic or Latino	35-39 years	M	2020	329	6278993	5.23969368973655
White	Not Hispanic or Latino	35-39 years	M	2021	322	6440962	4.99925321714365
White	Not Hispanic or Latino	35-39 years	M	2022	362	6423800	5.63529375136212
White	Not Hispanic or Latino	40-44 years	F	2020	245	5799848	4.22424863548148
White	Not Hispanic or Latino	40-44 years	F	2021	229	5985407	3.82597206839902
White	Not Hispanic or Latino	40-44 years	F	2022	291	6021800	4.83244212693879
White	Not Hispanic or Latino	40-44 years	M	2020	530	5855872	9.05074427856347
White	Not Hispanic or Latino	40-44 years	M	2021	583	6136616	9.50035003004913
White	Not Hispanic or Latino	40-44 years	M	2022	622	6240474	9.96719159474104
White	Not Hispanic or Latino	45-49 years	F	2020	420	5914090	7.10168428278907
White	Not Hispanic or Latino	45-49 years	F	2021	389	5707123	6.81604374042753
White	Not Hispanic or Latino	45-49 years	F	2022	425	5570736	7.62915349066981
White	Not Hispanic or Latino	45-49 years	M	2020	917	5930598	15.4621844205256
White	Not Hispanic or Latino	45-49 years	M	2021	949	5833025	16.2694313842303
White	Not Hispanic or Latino	45-49 years	M	2022	848	5755089	14.7347851614458
White	Not Hispanic or Latino	50-54 years	F	2020	703	6501091	10.813569599318
White	Not Hispanic or Latino	50-54 years	F	2021	717	6519637	10.9975448019575
White	Not Hispanic or Latino	50-54 years	F	2022	738	6358402	11.6066898569798
White	Not Hispanic or Latino	50-54 years	M	2020	1501	6446345	23.2845123864764
White	Not Hispanic or Latino	50-54 years	M	2021	1701	6642883	25.6063519408666
White	Not Hispanic or Latino	50-54 years	M	2022	1667	6557929	25.4196103678463
White	Not Hispanic or Latino	55-59 years	F	2020	1283	7450226	17.2209541026004
White	Not Hispanic or Latino	55-59 years	F	2021	1203	7236990	16.6229330149689
White	Not Hispanic or Latino	55-59 years	F	2022	1194	6904503	17.2930622233056
White	Not Hispanic or Latino	55-59 years	M	2020	2666	7199900	37.0282920596119
White	Not Hispanic or Latino	55-59 years	M	2021	2693	7170652	37.5558596345214
White	Not Hispanic or Latino	55-59 years	M	2022	2607	6905917	37.7502365000912
White	Not Hispanic or Latino	60-64 years	F	2020	1798	7604662	23.6433913828123
White	Not Hispanic or Latino	60-64 years	F	2021	1876	7616608	24.6303866498053
White	Not Hispanic or Latino	60-64 years	F	2022	1970	7493768	26.2885106664631
White	Not Hispanic or Latino	60-64 years	M	2020	3771	7179085	52.5275853399145
White	Not Hispanic or Latino	60-64 years	M	2021	3956	7387407	53.5505895370324
White	Not Hispanic or Latino	60-64 years	M	2022	3985	7299922	54.5896243822879
White	Not Hispanic or Latino	65-69 years	F	2020	2326	6898198	33.7189509492189
White	Not Hispanic or Latino	65-69 years	F	2021	2537	6968490	36.4067394801456
White	Not Hispanic or Latino	65-69 years	F	2022	2644	6998820	37.7777968286082
White	Not Hispanic or Latino	65-69 years	M	2020	4025	6293104	63.9588985022336
White	Not Hispanic or Latino	65-69 years	M	2021	4302	6512384	66.0587582059043
White	Not Hispanic or Latino	65-69 years	M	2022	4514	6561101	68.799428632481
White	Not Hispanic or Latino	70-74 years	F	2020	3119	5924967	52.6416434049337
White	Not Hispanic or Latino	70-74 years	F	2021	3501	6097584	57.4161831964923
White	Not Hispanic or Latino	70-74 years	F	2022	3614	6005494	60.1782301339407
White	Not Hispanic or Latino	70-74 years	M	2020	4202	5275819	79.6464018193194
White	Not Hispanic or Latino	70-74 years	M	2021	4760	5505091	86.4654190094224
White	Not Hispanic or Latino	70-74 years	M	2022	4960	5389306	92.0341134832574
White	Not Hispanic or Latino	75-79 years	F	2020	3813	4218840	90.3802941092812
White	Not Hispanic or Latino	75-79 years	F	2021	4242	4128920	102.738730709241
White	Not Hispanic or Latino	75-79 years	F	2022	5023	4540665	110.622562994627
White	Not Hispanic or Latino	75-79 years	M	2020	4149	3539105	117.233029254571
White	Not Hispanic or Latino	75-79 years	M	2021	4551	3515488	129.455711411901
White	Not Hispanic or Latino	75-79 years	M	2022	5292	3876996	136.497432548293
White	Not Hispanic or Latino	80-84 years	F	2020	5360	2838947	188.802397508654
White	Not Hispanic or Latino	80-84 years	F	2021	5593	2741242	204.031603193005
White	Not Hispanic or Latino	80-84 years	F	2022	6373	2920664	218.203805709934
White	Not Hispanic or Latino	80-84 years	M	2020	4578	2165823	211.374613714971
White	Not Hispanic or Latino	80-84 years	M	2021	4912	2113729	232.385513942421
White	Not Hispanic or Latino	80-84 years	M	2022	5620	2222327	252.888076327201
