Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
Black or African American	Male	M	60 years	60	2009	2009	328	710808	46.1446691652317
Black or African American	Male	M	60 years	60	2010	2010	309	757918	40.7695819336656
Black or African American	Male	M	60 years	60	2011	2011	295	820245	35.9648641564411
Black or African American	Male	M	60 years	60	2012	2012	401	844889	47.4618559361052
Black or African American	Male	M	60 years	60	2013	2013	456	872930	52.2378655791415
Black or African American	Male	M	65 years	65	2009	2009	348	489532	71.0883047482085
Black or African American	Male	M	65 years	65	2010	2010	328	503596	65.1315737217929
Black or African American	Male	M	65 years	65	2011	2011	308	524064	58.7714477621054
Black or African American	Male	M	65 years	65	2012	2012	355	564112	62.9307655217404
Black or African American	Male	M	65 years	65	2013	2013	419	601865	69.6169406760652
Black or African American	Male	M	70 years	70	2009	2009	374	346696	107.875487458753
Black or African American	Male	M	70 years	70	2010	2010	354	353284	100.202669806728
Black or African American	Male	M	70 years	70	2011	2011	355	368663	96.2939052739222
Black or African American	Male	M	70 years	70	2012	2012	382	380768	100.323556601395
Black or African American	Male	M	70 years	70	2013	2013	416	400090	103.976605263816
Black or African American	Male	M	75 years	75	2009	2009	357	232999	153.219541714771
Black or African American	Male	M	75 years	75	2010	2010	398	237296	167.723012608725
Black or African American	Male	M	75 years	75	2011	2011	395	250497	157.686519199831
Black or African American	Male	M	75 years	75	2012	2012	454	256353	177.099546328695
Black or African American	Male	M	75 years	75	2013	2013	484	264953	182.673908202587
Black or African American	Male	M	80 years	80	2009	2009	391	143759	271.982971500915
Black or African American	Male	M	80 years	80	2010	2010	408	146421	278.648554510624
Black or African American	Male	M	80 years	80	2011	2011	423	150537	280.994041332031
Black or African American	Male	M	80 years	80	2012	2012	427	153654	277.897093469744
Black or African American	Male	M	80 years	80	2013	2013	471	159293	295.681542817324
Black or African American	Male	M	85 years	85	2009	2009	636	103138	616.649537512847
Black or African American	Male	M	85 years	85	2010	2010	694	107218	647.279374731855
Black or African American	Male	M	85 years	85	2011	2011	658	110893	593.36477505343
Black or African American	Male	M	85 years	85	2012	2012	747	119700	624.06015037594
Black or African American	Male	M	85 years	85	2013	2013	819	125196	654.174254768523
White	Female	F	55 years	55	2009	2009	326	7311741	4.458582436112
White	Female	F	55 years	55	2010	2010	339	7424695	4.56584411884933
White	Female	F	55 years	55	2011	2011	349	7580924	4.60366045088963
White	Female	F	55 years	55	2012	2012	326	7714989	4.22554069746567
White	Female	F	55 years	55	2013	2013	401	7810125	5.13436084569709
White	Female	F	60 years	60	2009	2009	529	6392225	8.27567865649285
White	Female	F	60 years	60	2010	2010	548	6624212	8.27268209411172
White	Female	F	60 years	60	2011	2011	579	6975747	8.30018634563438
White	Female	F	60 years	60	2012	2012	576	6902560	8.344730071162
White	Female	F	60 years	60	2013	2013	612	6975231	8.77390297181556
White	Female	F	65 years	65	2009	2009	791	4965756	15.9290951871175
White	Female	F	65 years	65	2010	2010	843	5090536	16.5601421932779
White	Female	F	65 years	65	2011	2011	848	5227581	16.2216520413553
White	Female	F	65 years	65	2012	2012	907	5674238	15.9845251468127
White	Female	F	65 years	65	2013	2013	1011	5881599	17.1892031401665
White	Female	F	70 years	70	2009	2009	1439	3871651	37.1676062744292
White	Female	F	70 years	70	2010	2010	1356	3909774	34.6823115607194
White	Female	F	70 years	70	2011	2011	1388	4025822	34.4774309445375
White	Female	F	70 years	70	2012	2012	1494	4184931	35.6995133253093
White	Female	F	70 years	70	2013	2013	1709	4432560	38.5555976681647
White	Female	F	75 years	75	2009	2009	2539	3303614	76.8552258223872
White	Female	F	75 years	75	2010	2010	2634	3287271	80.1272544916437
White	Female	F	75 years	75	2011	2011	2526	3270291	77.2408326965399
White	Female	F	75 years	75	2012	2012	2568	3284732	78.179894128349
White	Female	F	75 years	75	2013	2013	2553	3340049	76.4360043819716
White	Female	F	80 years	80	2009	2009	5328	2860258	186.276902293429
White	Female	F	80 years	80	2010	2010	5191	2838020	182.909211351576
White	Female	F	80 years	80	2011	2011	5226	2810292	185.959323799804
White	Female	F	80 years	80	2012	2012	4957	2772291	178.805183149965
White	Female	F	80 years	80	2013	2013	5266	2723815	193.331779140654
White	Female	F	85 years	85	2009	2009	23201	3100490	748.301074991372
White	Female	F	85 years	85	2010	2010	23818	3150003	756.126264006733
White	Female	F	85 years	85	2011	2011	24216	3246764	745.850329743708
White	Female	F	85 years	85	2012	2012	24675	3285736	750.973297915596
White	Female	F	85 years	85	2013	2013	25762	3321293	775.661767871729
White	Male	M	55 years	55	2009	2009	553	7036638	7.85886669173546
White	Male	M	55 years	55	2010	2010	602	7146083	8.42419546484417
White	Male	M	55 years	55	2011	2011	559	7299446	7.65811542410205
White	Male	M	55 years	55	2012	2012	618	7426243	8.32183918570938
White	Male	M	55 years	55	2013	2013	635	7524979	8.43856175545473
White	Male	M	60 years	60	2009	2009	874	6060669	14.4208502394703
White	Male	M	60 years	60	2010	2010	909	6288214	14.4556149011468
White	Male	M	60 years	60	2011	2011	893	6608141	13.5136341673097
White	Male	M	60 years	60	2012	2012	909	6527655	13.9253682984165
White	Male	M	60 years	60	2013	2013	1052	6583471	15.979412683674
White	Male	M	65 years	65	2009	2009	1115	4528274	24.623068303729
White	Male	M	65 years	65	2010	2010	1266	4654113	27.2017460684775
White	Male	M	65 years	65	2011	2011	1201	4801082	25.015194491575
White	Male	M	65 years	65	2012	2012	1424	5232533	27.2143529720692
White	Male	M	65 years	65	2013	2013	1543	5435950	28.3851028799014
White	Male	M	70 years	70	2009	2009	1643	3345358	49.1128303757027
White	Male	M	70 years	70	2010	2010	1740	3391018	51.3120248845627
White	Male	M	70 years	70	2011	2011	1756	3505670	50.0902823140798
White	Male	M	70 years	70	2012	2012	1846	3658387	50.4593964498562
White	Male	M	70 years	70	2013	2013	2107	3895724	54.0849403089131
White	Male	M	75 years	75	2009	2009	2706	2597732	104.167789440943
White	Male	M	75 years	75	2010	2010	2598	2604993	99.7315539811431
White	Male	M	75 years	75	2011	2011	2715	2621024	103.585468885443
White	Male	M	75 years	75	2012	2012	2785	2654999	104.896461354599
White	Male	M	75 years	75	2013	2013	2866	2722302	105.278547347061
White	Male	M	80 years	80	2009	2009	4361	1921250	226.987638256344
White	Male	M	80 years	80	2010	2010	4428	1930668	229.350670337935
White	Male	M	80 years	80	2011	2011	4275	1955849	218.575155853034
White	Male	M	80 years	80	2012	2012	4451	1957694	227.359331948711
White	Male	M	80 years	80	2013	2013	4760	1954228	243.574444742374
White	Male	M	85 years	85	2009	2009	11061	1486527	744.083356709969
White	Male	M	85 years	85	2010	2010	11646	1528404	761.971311250167
White	Male	M	85 years	85	2011	2011	12073	1610254	749.757491675226
White	Male	M	85 years	85	2012	2012	12684	1656437	765.739958718623
White	Male	M	85 years	85	2013	2013	13997	1710806	818.152379638603
