Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
Black or African American	Male	M	60 years	60	2018	2018	626	1048087	59.7278661027186
Black or African American	Male	M	65 years	65	2014	2014	465	642116	72.4168218826505
Black or African American	Male	M	65 years	65	2015	2015	516	686820	75.1288547217612
Black or African American	Male	M	65 years	65	2016	2016	594	732181	81.1274807731968
Black or African American	Male	M	65 years	65	2017	2017	649	753775	86.0999635169646
Black or African American	Male	M	65 years	65	2018	2018	720	774325	92.9842120556614
Black or African American	Male	M	70 years	70	2014	2014	460	417580	110.158532496767
Black or African American	Male	M	70 years	70	2015	2015	535	434557	123.113883794301
Black or African American	Male	M	70 years	70	2016	2016	531	449661	118.08896035013
Black or African American	Male	M	70 years	70	2017	2017	574	485493	118.230334937888
Black or African American	Male	M	70 years	70	2018	2018	693	516472	134.179587663997
Black or African American	Male	M	75 years	75	2014	2014	502	274892	182.617173289874
Black or African American	Male	M	75 years	75	2015	2015	573	284937	201.097084618705
Black or African American	Male	M	75 years	75	2016	2016	565	293691	192.379065071793
Black or African American	Male	M	75 years	75	2017	2017	651	306720	212.245696400626
Black or African American	Male	M	75 years	75	2018	2018	734	322123	227.863269620611
Black or African American	Male	M	80 years	80	2014	2014	514	165193	311.15119890068
Black or African American	Male	M	80 years	80	2015	2015	548	171131	320.222519590255
Black or African American	Male	M	80 years	80	2016	2016	584	178668	326.863232363938
Black or African American	Male	M	80 years	80	2017	2017	630	185236	340.106674728454
Black or African American	Male	M	80 years	80	2018	2018	668	191500	348.825065274151
Black or African American	Male	M	85 years	85	2014	2014	890	131605	676.266099312336
Black or African American	Male	M	85 years	85	2015	2015	998	137328	726.727251543749
Black or African American	Male	M	85 years	85	2016	2016	1056	141899	744.191290988661
Black or African American	Male	M	85 years	85	2017	2017	1180	147833	798.197966624502
Black or African American	Male	M	85 years	85	2018	2018	1178	153453	767.661759626726
White	Female	F	55 years	55	2014	2014	391	7844960	4.9840916970896
White	Female	F	55 years	55	2015	2015	429	7872823	5.44912542807072
White	Female	F	55 years	55	2016	2016	452	7895816	5.72455082539917
White	Female	F	55 years	55	2017	2017	478	7825343	6.10835844511864
White	Female	F	55 years	55	2018	2018	516	7726628	6.67820425675987
White	Female	F	60 years	60	2014	2014	664	7093153	9.36114024327404
White	Female	F	60 years	60	2015	2015	709	7239722	9.79319371655431
White	Female	F	60 years	60	2016	2016	837	7349441	11.3886212570453
White	Female	F	60 years	60	2017	2017	778	7471715	10.4126027290923
White	Female	F	60 years	60	2018	2018	885	7550439	11.7211727688946
White	Female	F	65 years	65	2014	2014	1084	6123197	17.7031704189821
White	Female	F	65 years	65	2015	2015	1230	6373883	19.297498871567
White	Female	F	65 years	65	2016	2016	1283	6658443	19.2687689899876
White	Female	F	65 years	65	2017	2017	1344	6587391	20.4026146314983
White	Female	F	65 years	65	2018	2018	1390	6652125	20.8955784805607
White	Female	F	70 years	70	2014	2014	1680	4607294	36.4639200363597
White	Female	F	70 years	70	2015	2015	1955	4750284	41.1554340750995
White	Female	F	70 years	70	2016	2016	2063	4856799	42.476536500687
White	Female	F	70 years	70	2017	2017	2381	5278005	45.1117420313168
White	Female	F	70 years	70	2018	2018	2541	5469235	46.4598796723856
White	Female	F	75 years	75	2014	2014	2779	3420345	81.2491137589922
White	Female	F	75 years	75	2015	2015	3072	3479260	88.2946373654168
White	Female	F	75 years	75	2016	2016	3228	3573929	90.3207646262699
White	Female	F	75 years	75	2017	2017	3409	3716831	91.7179177638155
White	Female	F	75 years	75	2018	2018	3862	3943031	97.9449565575315
White	Female	F	80 years	80	2014	2014	5399	2682034	201.302444338886
White	Female	F	80 years	80	2015	2015	5643	2666277	211.643426395682
White	Female	F	80 years	80	2016	2016	5582	2666251	209.357633621141
White	Female	F	80 years	80	2017	2017	6017	2679545	224.553049118414
White	Female	F	80 years	80	2018	2018	6139	2732446	224.670496690511
White	Female	F	85 years	85	2014	2014	27030	3337547	809.876235450767
White	Female	F	85 years	85	2015	2015	29467	3354228	878.503190600043
White	Female	F	85 years	85	2016	2016	30081	3362797	894.523219807797
White	Female	F	85 years	85	2017	2017	31395	3354895	935.796798409488
White	Female	F	85 years	85	2018	2018	33238	3349454	992.340841223674
White	Male	M	55 years	55	2014	2014	774	7567749	10.227611935861
White	Male	M	55 years	55	2015	2015	767	7603227	10.0878219208765
White	Male	M	55 years	55	2016	2016	827	7624881	10.8460709091722
White	Male	M	55 years	55	2017	2017	884	7558976	11.6947057379201
White	Male	M	55 years	55	2018	2018	925	7462883	12.3946737473976
White	Male	M	60 years	60	2014	2014	1108	6683927	16.5770811081569
White	Male	M	60 years	60	2015	2015	1269	6814088	18.6231818550039
White	Male	M	60 years	60	2016	2016	1302	6916690	18.8240328827806
White	Male	M	60 years	60	2017	2017	1441	7031812	20.4925842727308
White	Male	M	60 years	60	2018	2018	1577	7112293	22.1728772985027
White	Male	M	65 years	65	2014	2014	1672	5660062	29.5403124559413
White	Male	M	65 years	65	2015	2015	1894	5890546	32.1532163571934
White	Male	M	65 years	65	2016	2016	2131	6132295	34.7504482416453
White	Male	M	65 years	65	2017	2017	2101	6052363	34.7137142963831
White	Male	M	65 years	65	2018	2018	2336	6094585	38.3291069039155
White	Male	M	70 years	70	2014	2014	2384	4054745	58.7953126522136
White	Male	M	70 years	70	2015	2015	2585	4194407	61.6296892504709
White	Male	M	70 years	70	2016	2016	2887	4301332	67.1187436821896
White	Male	M	70 years	70	2017	2017	3105	4696082	66.1189476674385
White	Male	M	70 years	70	2018	2018	3397	4875761	69.6711754329222
White	Male	M	75 years	75	2014	2014	3165	2806684	112.766524482272
White	Male	M	75 years	75	2015	2015	3614	2869856	125.929663369869
White	Male	M	75 years	75	2016	2016	3858	2954863	130.564428875383
White	Male	M	75 years	75	2017	2017	4103	3089031	132.824824354304
White	Male	M	75 years	75	2018	2018	4544	3294887	137.910647618568
White	Male	M	80 years	80	2014	2014	4879	1946464	250.65965771779
White	Male	M	80 years	80	2015	2015	5339	1957509	272.744595299434
White	Male	M	80 years	80	2016	2016	5452	1976253	275.875609043984
White	Male	M	80 years	80	2017	2017	5754	2006679	286.742423676134
White	Male	M	80 years	80	2018	2018	6151	2063839	298.03681391814
White	Male	M	85 years	85	2014	2014	14767	1751652	843.032748513974
White	Male	M	85 years	85	2015	2015	16268	1791088	908.27474696944
White	Male	M	85 years	85	2016	2016	17042	1820369	936.183817676526
White	Male	M	85 years	85	2017	2017	18488	1849670	999.529645828715
White	Male	M	85 years	85	2018	2018	19302	1873994	1029.9926253766
