Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	55-59 years	M	2012	2512	1100716	228.215089087467
Black or African American	Not Hispanic or Latino	60-64 years	F	2006	1466	720394	203.49975152486
Black or African American	Not Hispanic or Latino	60-64 years	F	2007	1491	768767	193.946930604461
Black or African American	Not Hispanic or Latino	60-64 years	F	2008	1531	815179	187.811511336774
Black or African American	Not Hispanic or Latino	60-64 years	F	2009	1515	873483	173.443558718372
Black or African American	Not Hispanic or Latino	60-64 years	F	2010	1528	927423	164.757613300511
Black or African American	Not Hispanic or Latino	60-64 years	F	2011	1532	1006503	152.210177217554
Black or African American	Not Hispanic or Latino	60-64 years	F	2012	1631	1040236	156.79134350282
Black or African American	Not Hispanic or Latino	60-64 years	M	2006	2563	576788	444.357372206079
Black or African American	Not Hispanic or Latino	60-64 years	M	2007	2595	620088	418.488988659674
Black or African American	Not Hispanic or Latino	60-64 years	M	2008	2540	661596	383.920096252093
Black or African American	Not Hispanic or Latino	60-64 years	M	2009	2661	710808	374.362697099639
Black or African American	Not Hispanic or Latino	60-64 years	M	2010	2641	757918	348.454582157964
Black or African American	Not Hispanic or Latino	60-64 years	M	2011	2847	820245	347.091417808094
Black or African American	Not Hispanic or Latino	60-64 years	M	2012	2944	844889	348.448139341381
Black or African American	Not Hispanic or Latino	65-69 years	F	2006	1788	574475	311.240698028635
Black or African American	Not Hispanic or Latino	65-69 years	F	2007	1783	592733	300.809976836113
Black or African American	Not Hispanic or Latino	65-69 years	F	2008	1653	617326	267.767759660212
Black or African American	Not Hispanic or Latino	65-69 years	F	2009	1705	641482	265.790778229163
Black or African American	Not Hispanic or Latino	65-69 years	F	2010	1649	657563	250.774450508925
Black or African American	Not Hispanic or Latino	65-69 years	F	2011	1621	680703	238.136162173518
Black or African American	Not Hispanic or Latino	65-69 years	F	2012	1612	729212	221.060542064585
Black or African American	Not Hispanic or Latino	65-69 years	M	2006	2615	436847	598.607750539663
Black or African American	Not Hispanic or Latino	65-69 years	M	2007	2529	450394	561.508368228706
Black or African American	Not Hispanic or Latino	65-69 years	M	2008	2695	470048	573.345700864593
Black or African American	Not Hispanic or Latino	65-69 years	M	2009	2650	489532	541.333355122852
Black or African American	Not Hispanic or Latino	65-69 years	M	2010	2483	503596	493.053955948816
Black or African American	Not Hispanic or Latino	65-69 years	M	2011	2552	524064	486.963424314588
Black or African American	Not Hispanic or Latino	65-69 years	M	2012	2672	564112	473.664804152367
Black or African American	Not Hispanic or Latino	70-74 years	F	2006	2269	466664	486.217064097509
Black or African American	Not Hispanic or Latino	70-74 years	F	2007	2201	472797	465.527488541594
Black or African American	Not Hispanic or Latino	70-74 years	F	2008	2071	480483	431.024614814676
Black or African American	Not Hispanic or Latino	70-74 years	F	2009	1991	487912	408.065388840611
Black or African American	Not Hispanic or Latino	70-74 years	F	2010	1901	496664	382.753732905948
Black or African American	Not Hispanic or Latino	70-74 years	F	2011	1962	515854	380.340173770098
Black or African American	Not Hispanic or Latino	70-74 years	F	2012	1911	531565	359.504482048291
Black or African American	Not Hispanic or Latino	70-74 years	M	2006	2870	325778	880.968021167789
Black or African American	Not Hispanic or Latino	70-74 years	M	2007	2691	332403	809.559480510104
Black or African American	Not Hispanic or Latino	70-74 years	M	2008	2593	339526	763.711762869412
Black or African American	Not Hispanic or Latino	70-74 years	M	2009	2536	346696	731.476567367377
Black or African American	Not Hispanic or Latino	70-74 years	M	2010	2453	353284	694.342228914981
Black or African American	Not Hispanic or Latino	70-74 years	M	2011	2552	368663	692.231116222675
Black or African American	Not Hispanic or Latino	70-74 years	M	2012	2426	380768	637.133372552315
Black or African American	Not Hispanic or Latino	75-79 years	F	2006	2867	367499	780.138177246741
Black or African American	Not Hispanic or Latino	75-79 years	F	2007	2678	368272	727.179910500934
Black or African American	Not Hispanic or Latino	75-79 years	F	2008	2566	371717	690.310101501949
Black or African American	Not Hispanic or Latino	75-79 years	F	2009	2506	374583	669.010606461051
Black or African American	Not Hispanic or Latino	75-79 years	F	2010	2351	378077	621.831002679348
Black or African American	Not Hispanic or Latino	75-79 years	F	2011	2292	393168	582.956903918935
Black or African American	Not Hispanic or Latino	75-79 years	F	2012	2199	399504	550.432536345068
Black or African American	Not Hispanic or Latino	75-79 years	M	2006	2892	223131	1296.09960068301
Black or African American	Not Hispanic or Latino	75-79 years	M	2007	2674	225410	1186.28277361253
Black or African American	Not Hispanic or Latino	75-79 years	M	2008	2659	229456	1158.82783627362
Black or African American	Not Hispanic or Latino	75-79 years	M	2009	2449	232999	1051.0774724355
Black or African American	Not Hispanic or Latino	75-79 years	M	2010	2476	237296	1043.42256085227
Black or African American	Not Hispanic or Latino	75-79 years	M	2011	2398	250497	957.296893775175
Black or African American	Not Hispanic or Latino	75-79 years	M	2012	2481	256353	967.80611110461
Black or African American	Not Hispanic or Latino	80-84 years	F	2006	3546	264538	1340.45014326864
Black or African American	Not Hispanic or Latino	80-84 years	F	2007	3309	268871	1230.7017119734
Black or African American	Not Hispanic or Latino	80-84 years	F	2008	3150	272279	1156.90156053166
Black or African American	Not Hispanic or Latino	80-84 years	F	2009	3030	274423	1104.13485750101
Black or African American	Not Hispanic or Latino	80-84 years	F	2010	2917	277702	1050.40655090709
Black or African American	Not Hispanic or Latino	80-84 years	F	2011	2812	281890	997.55223668807
Black or African American	Not Hispanic or Latino	80-84 years	F	2012	2611	284580	917.492445006676
Black or African American	Not Hispanic or Latino	80-84 years	M	2006	2700	137456	1964.26492841346
Black or African American	Not Hispanic or Latino	80-84 years	M	2007	2472	139898	1767.00167264721
Black or African American	Not Hispanic or Latino	80-84 years	M	2008	2453	141976	1727.75680396687
Black or African American	Not Hispanic or Latino	80-84 years	M	2009	2303	143759	1601.98665822662
Black or African American	Not Hispanic or Latino	80-84 years	M	2010	2297	146421	1568.76404340907
Black or African American	Not Hispanic or Latino	80-84 years	M	2011	2214	150537	1470.7347695251
Black or African American	Not Hispanic or Latino	80-84 years	M	2012	2128	153654	1384.92977729184
White	Not Hispanic or Latino	35-39 years	F	2006	327	6677963	4.89670278197109
White	Not Hispanic or Latino	35-39 years	F	2007	330	6582209	5.01351445996321
White	Not Hispanic or Latino	35-39 years	F	2008	309	6433106	4.80327854072356
White	Not Hispanic or Latino	35-39 years	F	2009	306	6225356	4.91538154605134
White	Not Hispanic or Latino	35-39 years	F	2010	290	6048449	4.79461759535378
White	Not Hispanic or Latino	35-39 years	F	2011	265	5749992	4.60870206428113
White	Not Hispanic or Latino	35-39 years	F	2012	284	5665167	5.01309140577851
White	Not Hispanic or Latino	35-39 years	M	2006	1029	6748394	15.2480723561784
White	Not Hispanic or Latino	35-39 years	M	2007	954	6658247	14.3280956684244
White	Not Hispanic or Latino	35-39 years	M	2008	941	6504115	14.4677638694888
White	Not Hispanic or Latino	35-39 years	M	2009	909	6291303	14.4485172626402
White	Not Hispanic or Latino	35-39 years	M	2010	871	6107512	14.2611262982373
White	Not Hispanic or Latino	35-39 years	M	2011	842	5811271	14.4890850899915
White	Not Hispanic or Latino	35-39 years	M	2012	815	5731933	14.218589086788
White	Not Hispanic or Latino	40-44 years	F	2006	822	7551583	10.885134944554
White	Not Hispanic or Latino	40-44 years	F	2007	784	7278629	10.7712592577531
White	Not Hispanic or Latino	40-44 years	F	2008	783	7003322	11.1804083833358
White	Not Hispanic or Latino	40-44 years	F	2009	723	6772049	10.6762369852906
White	Not Hispanic or Latino	40-44 years	F	2010	666	6669786	9.98532786509192
White	Not Hispanic or Latino	40-44 years	F	2011	703	6638515	10.5897177305467
White	Not Hispanic or Latino	40-44 years	F	2012	712	6544669	10.8790834188864
White	Not Hispanic or Latino	40-44 years	M	2006	2853	7535096	37.8628221856762
White	Not Hispanic or Latino	40-44 years	M	2007	2563	7271303	35.2481529101455
White	Not Hispanic or Latino	40-44 years	M	2008	2368	7014018	33.7609626892888
White	Not Hispanic or Latino	40-44 years	M	2009	2125	6796712	31.2651176039238
White	Not Hispanic or Latino	40-44 years	M	2010	2105	6705632	31.3915228273785
White	Not Hispanic or Latino	40-44 years	M	2011	2024	6681100	30.2944125967281
White	Not Hispanic or Latino	40-44 years	M	2012	1842	6595545	27.9279422701232
White	Not Hispanic or Latino	45-49 years	F	2006	1668	8136683	20.4997540152418
White	Not Hispanic or Latino	45-49 years	F	2007	1633	8084577	20.1989541320467
White	Not Hispanic or Latino	45-49 years	F	2008	1651	8001922	20.6325430315367
White	Not Hispanic or Latino	45-49 years	F	2009	1495	7920775	18.8744156979588
White	Not Hispanic or Latino	45-49 years	F	2010	1562	7796240	20.0352990672427
White	Not Hispanic or Latino	45-49 years	F	2011	1456	7463157	19.5091701809301
White	Not Hispanic or Latino	45-49 years	F	2012	1456	7198963	20.2251352035008
White	Not Hispanic or Latino	45-49 years	M	2006	5607	8059015	69.5742593852971
White	Not Hispanic or Latino	45-49 years	M	2007	5506	8011089	68.7297320002312
White	Not Hispanic or Latino	45-49 years	M	2008	5298	7923559	66.8638928542086
White	Not Hispanic or Latino	45-49 years	M	2009	4966	7843887	63.3104479959999
White	Not Hispanic or Latino	45-49 years	M	2010	4875	7717904	63.164817805456
White	Not Hispanic or Latino	45-49 years	M	2011	4616	7400700	62.3724782790817
White	Not Hispanic or Latino	45-49 years	M	2012	4219	7149016	59.0151148074085
White	Not Hispanic or Latino	50-54 years	F	2006	2579	7666481	33.6399451064967
White	Not Hispanic or Latino	50-54 years	F	2007	2621	7817829	33.5259315597719
White	Not Hispanic or Latino	50-54 years	F	2008	2767	7935231	34.8698103432654
White	Not Hispanic or Latino	50-54 years	F	2009	2620	7998446	32.7563629234979
White	Not Hispanic or Latino	50-54 years	F	2010	2664	8042859	33.1225500782744
White	Not Hispanic or Latino	50-54 years	F	2011	2642	8071899	32.7308357054517
White	Not Hispanic or Latino	50-54 years	F	2012	2634	8009019	32.8879229778329
White	Not Hispanic or Latino	50-54 years	M	2006	9094	7503011	121.204673697
White	Not Hispanic or Latino	50-54 years	M	2007	8912	7647642	116.532651502254
White	Not Hispanic or Latino	50-54 years	M	2008	9032	7770369	116.236436133213
White	Not Hispanic or Latino	50-54 years	M	2009	8676	7837527	110.698183240708
White	Not Hispanic or Latino	50-54 years	M	2010	8591	7887799	108.915047150669
White	Not Hispanic or Latino	50-54 years	M	2011	8364	7915197	105.670143143626
White	Not Hispanic or Latino	50-54 years	M	2012	8248	7852440	105.037415121924
White	Not Hispanic or Latino	55-59 years	F	2006	4105	7153684	57.3830211119194
White	Not Hispanic or Latino	55-59 years	F	2007	3887	7090471	54.8200535620271
White	Not Hispanic or Latino	55-59 years	F	2008	3821	7178391	53.2291985766727
White	Not Hispanic or Latino	55-59 years	F	2009	3831	7311741	52.3951819409358
White	Not Hispanic or Latino	55-59 years	F	2010	3806	7424695	51.2613649449573
White	Not Hispanic or Latino	55-59 years	F	2011	3821	7580924	50.4028268849549
White	Not Hispanic or Latino	55-59 years	F	2012	4006	7714989	51.9248958099616
White	Not Hispanic or Latino	55-59 years	M	2006	12556	6901653	181.927431008195
White	Not Hispanic or Latino	55-59 years	M	2007	12178	6838462	178.080977857302
White	Not Hispanic or Latino	55-59 years	M	2008	11957	6913901	172.941440729336
White	Not Hispanic or Latino	55-59 years	M	2009	11743	7036638	166.88367370895
White	Not Hispanic or Latino	55-59 years	M	2010	11973	7146083	167.546332725215
White	Not Hispanic or Latino	55-59 years	M	2011	11862	7299446	162.505483292842
White	Not Hispanic or Latino	55-59 years	M	2012	11809	7426243	159.01715039489
White	Not Hispanic or Latino	60-64 years	F	2006	5751	5449501	105.53259830579
White	Not Hispanic or Latino	60-64 years	F	2007	5676	5906519	96.0972105566748
White	Not Hispanic or Latino	60-64 years	F	2008	5917	6124499	96.6119840986177
White	Not Hispanic or Latino	60-64 years	F	2009	5692	6392225	89.0456765836622
White	Not Hispanic or Latino	60-64 years	F	2010	5707	6624212	86.1536436333861
White	Not Hispanic or Latino	60-64 years	F	2011	5920	6975747	84.8654631539819
White	Not Hispanic or Latino	60-64 years	F	2012	5705	6902560	82.6504948888528
White	Not Hispanic or Latino	60-64 years	M	2006	14304	5127052	278.990733856415
White	Not Hispanic or Latino	60-64 years	M	2007	14627	5578839	262.18716833377
White	Not Hispanic or Latino	60-64 years	M	2008	14980	5800117	258.2706521265
White	Not Hispanic or Latino	60-64 years	M	2009	14827	6060669	244.642959382867
White	Not Hispanic or Latino	60-64 years	M	2010	15005	6288214	238.621013852264
White	Not Hispanic or Latino	60-64 years	M	2011	15300	6608141	231.532589876639
White	Not Hispanic or Latino	60-64 years	M	2012	15341	6527655	235.01548412102
White	Not Hispanic or Latino	65-69 years	F	2006	7367	4353916	169.203999342201
White	Not Hispanic or Latino	65-69 years	F	2007	7114	4516895	157.497573000922
White	Not Hispanic or Latino	65-69 years	F	2008	7379	4775357	154.522478633535
White	Not Hispanic or Latino	65-69 years	F	2009	7310	4965756	147.208199516851
White	Not Hispanic or Latino	65-69 years	F	2010	7269	5090536	142.794393360542
White	Not Hispanic or Latino	65-69 years	F	2011	7140	5227581	136.583249499147
White	Not Hispanic or Latino	65-69 years	F	2012	7507	5674238	132.299702620863
White	Not Hispanic or Latino	65-69 years	M	2006	15682	3935236	398.502148282848
White	Not Hispanic or Latino	65-69 years	M	2007	15335	4094688	374.509608546488
White	Not Hispanic or Latino	65-69 years	M	2008	15964	4344355	367.465365974926
White	Not Hispanic or Latino	65-69 years	M	2009	15993	4528274	353.180925005863
White	Not Hispanic or Latino	65-69 years	M	2010	15852	4654113	340.601957881126
White	Not Hispanic or Latino	65-69 years	M	2011	15937	4801082	331.946007170884
White	Not Hispanic or Latino	65-69 years	M	2012	16949	5232533	323.915778457585
White	Not Hispanic or Latino	70-74 years	F	2006	11253	3738990	300.963629215376
White	Not Hispanic or Latino	70-74 years	F	2007	10263	3740907	274.345232319328
White	Not Hispanic or Latino	70-74 years	F	2008	10302	3794292	271.513104421062
White	Not Hispanic or Latino	70-74 years	F	2009	9625	3871651	248.601953016943
White	Not Hispanic or Latino	70-74 years	F	2010	9355	3909774	239.272142072662
White	Not Hispanic or Latino	70-74 years	F	2011	9267	4025822	230.189014814863
White	Not Hispanic or Latino	70-74 years	F	2012	9146	4184931	218.546016648781
White	Not Hispanic or Latino	70-74 years	M	2006	19462	3170662	613.815032948955
White	Not Hispanic or Latino	70-74 years	M	2007	18249	3192895	571.550270209324
White	Not Hispanic or Latino	70-74 years	M	2008	18098	3258957	555.331046098491
White	Not Hispanic or Latino	70-74 years	M	2009	17649	3345358	527.566855326097
White	Not Hispanic or Latino	70-74 years	M	2010	17265	3391018	509.139143466652
White	Not Hispanic or Latino	70-74 years	M	2011	17109	3505670	488.037949949653
White	Not Hispanic or Latino	70-74 years	M	2012	17425	3658387	476.302807767467
White	Not Hispanic or Latino	75-79 years	F	2006	18966	3486974	543.909991872609
White	Not Hispanic or Latino	75-79 years	F	2007	17434	3427172	508.699300764595
White	Not Hispanic or Latino	75-79 years	F	2008	16697	3362728	496.531387611487
White	Not Hispanic or Latino	75-79 years	F	2009	15152	3303614	458.649224758098
White	Not Hispanic or Latino	75-79 years	F	2010	14097	3287271	428.835955417123
White	Not Hispanic or Latino	75-79 years	F	2011	13403	3270291	409.841203733857
White	Not Hispanic or Latino	75-79 years	F	2012	13130	3284732	399.728197003591
White	Not Hispanic or Latino	75-79 years	M	2006	26501	2661067	995.8787208289
White	Not Hispanic or Latino	75-79 years	M	2007	24446	2644456	924.424531926415
White	Not Hispanic or Latino	75-79 years	M	2008	23745	2621514	905.774296837629
White	Not Hispanic or Latino	75-79 years	M	2009	22042	2597732	848.509392038902
White	Not Hispanic or Latino	75-79 years	M	2010	21183	2604993	813.169171663801
White	Not Hispanic or Latino	75-79 years	M	2011	20559	2621024	784.388086488334
White	Not Hispanic or Latino	75-79 years	M	2012	19965	2654999	751.97768436071
White	Not Hispanic or Latino	80-84 years	F	2006	30377	2925051	1038.51180714456
White	Not Hispanic or Latino	80-84 years	F	2007	27952	2912053	959.872639680665
White	Not Hispanic or Latino	80-84 years	F	2008	27088	2900831	933.801383120906
White	Not Hispanic or Latino	80-84 years	F	2009	24740	2860258	864.956937451097
White	Not Hispanic or Latino	80-84 years	F	2010	22899	2838020	806.865349786118
White	Not Hispanic or Latino	80-84 years	F	2011	21616	2810292	769.172740768575
White	Not Hispanic or Latino	80-84 years	F	2012	20395	2772291	735.673130995267
White	Not Hispanic or Latino	80-84 years	M	2006	32368	1867182	1733.52142426394
White	Not Hispanic or Latino	80-84 years	M	2007	30560	1889185	1617.62876584347
White	Not Hispanic or Latino	80-84 years	M	2008	29691	1912346	1552.59560769861
White	Not Hispanic or Latino	80-84 years	M	2009	28152	1921250	1465.29603122967
White	Not Hispanic or Latino	80-84 years	M	2010	27227	1930668	1410.23728574773
White	Not Hispanic or Latino	80-84 years	M	2011	26782	1955849	1369.32861381426
White	Not Hispanic or Latino	80-84 years	M	2012	25332	1957694	1293.97137652769
