"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	444	662061	67.1
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	438	635305	68.9
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	450	601639	74.8
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	481	574915	83.7
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	486	554620	87.6
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	517	528479	97.8
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	506	501908	100.8
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	575	488916	117.6
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	561	465909	120.4
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	601	446185	134.7
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	615	424441	144.9
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	586	400643	146.3
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	638	387766	164.5
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	706	367074	192.3
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	757	353814	214.0
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	784	332134	236.0
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	809	306461	264.0
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	870	290074	299.9
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	846	264643	319.7
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	820	240854	340.5
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	900	217198	414.4
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	835	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	863	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	834	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	790	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	786	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	731	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	717	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	662	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	596	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	581	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	474	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	381	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	333	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	261	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	223	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	621	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	14	1560540	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	14	1523807	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	21	1472317	1.4
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	19	1432531	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	27	1398631	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	31	1365011	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	29	1291759	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	47	1252919	3.8
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	50	1207680	4.1
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	65	1168656	5.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	55	1174754	4.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	87	1146712	7.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	84	1176253	7.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	105	1203721	8.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	124	1230382	10.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	140	1257291	11.1
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	129	1252620	10.3
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	191	1238085	15.4
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	194	1237707	15.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	217	1253127	17.3
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	235	1279735	18.4
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	245	1305427	18.8
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	308	1330318	23.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	324	1337402	24.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	379	1324062	28.6
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	431	1308971	32.9
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	423	1309914	32.3
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	478	1298704	36.8
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	519	1269833	40.9
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	609	1231604	49.4
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	635	1183732	53.6
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	623	1154071	54.0
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	690	1090531	63.3
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	677	1055266	64.2
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	679	1016432	66.8
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	683	956654	71.4
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	710	925888	76.7
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	719	883262	81.4
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	681	815311	83.5
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	679	737228	92.1
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	700	666973	105.0
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	635	633609	100.2
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	655	580404	112.9
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	623	553509	112.6
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	665	519455	128.0
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	629	491567	128.0
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	571	461472	123.7
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	579	437621	132.3
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	559	418796	133.5
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	576	390712	147.4
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	546	364215	149.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	587	351095	167.2
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	573	324806	176.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	563	302486	186.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	540	281949	191.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	563	257346	218.8
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	573	243801	235.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	561	222987	251.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	576	207648	277.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	515	187297	275.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	531	168796	314.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	514	154199	333.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	485	136791	354.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	488	121261	402.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	461	104329	441.9
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	450	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	386	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	351	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	295	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	297	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	241	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	211	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	213	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	170	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	165	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	133	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	95	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	72	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	47	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	36	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	79	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	17	6017694	Unreliable
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	13	5786232	Unreliable
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	11	5587762	Unreliable
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	27	5607007	0.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	20	5556160	0.4
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	26	5750705	0.5
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	30	6003086	0.5
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	44	6238303	0.7
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	46	6453490	0.7
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	38	6596382	0.6
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	57	6666973	0.9
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	89	6694381	1.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	81	6809866	1.2
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	109	7017850	1.6
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	139	7309172	1.9
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	184	7555706	2.4
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	208	7826124	2.7
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	238	7944219	3.0
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	230	8000137	2.9
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	294	8093494	3.6
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	310	8150868	3.8
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	314	8080461	3.9
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	361	8035327	4.5
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	398	7930907	5.0
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	410	7845286	5.2
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	412	7652572	5.4
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	397	7533082	5.3
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	460	7389146	6.2
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	550	7200337	7.6
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	517	7131853	7.2
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	549	7159818	7.7
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	575	6827605	8.4
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	616	6486884	9.5
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	608	6145249	9.9
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	655	5962069	11.0
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	678	5468202	12.4
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	767	5312043	14.4
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	730	5090339	14.3
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	826	4871122	17.0
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	763	4565332	16.7
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	831	4359113	19.1
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	836	4209751	19.9
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	940	4094971	23.0
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	1036	3928566	26.4
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	1127	3830868	29.4
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	1264	3747822	33.7
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	1387	3690917	37.6
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	1468	3624914	40.5
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	1616	3570517	45.3
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	1908	3560095	53.6
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	2106	3500871	60.2
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	2419	3424658	70.6
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	2671	3329553	80.2
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	3140	3218221	97.6
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	3380	3097947	109.1
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	3956	2939307	134.6
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	4196	2779259	151.0
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	4591	2560600	179.3
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	4961	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	5272	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	5255	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	5420	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	5403	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	5388	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	5448	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	5003	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	4718	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	4262	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	3639	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	3129	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	2576	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	1970	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	1500	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	3151	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	10	6695130	Unreliable
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	10	6576353	Unreliable
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	11	6550154	Unreliable
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	12	6471714	Unreliable
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	21	6407968	0.3
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	23	6321684	0.4
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	31	6269054	0.5
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	43	6085724	0.7
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	34	5987033	0.6
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	33	5844480	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	52	5691231	0.9
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	51	5754053	0.9
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	75	5658911	1.3
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	99	5836265	1.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	98	6068453	1.6
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	104	6311378	1.6
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	127	6543466	1.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	168	6673417	2.5
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	198	6731796	2.9
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	233	6744282	3.5
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	279	6865439	4.1
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	309	7034555	4.4
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	331	7310926	4.5
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	423	7549438	5.6
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	453	7792240	5.8
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	546	7894674	6.9
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	618	7925194	7.8
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	702	8042433	8.7
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	770	8084235	9.5
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	858	7987396	10.7
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	908	7934827	11.4
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	951	7788439	12.2
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	947	7701919	12.3
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	1047	7489453	14.0
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	1092	7358460	14.8
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	1155	7187762	16.1
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	1108	6963613	15.9
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	1230	6909453	17.8
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	1237	6911588	17.9
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	1271	6571705	19.3
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	1243	6217550	20.0
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	1317	5850430	22.5
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	1284	5658341	22.7
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	1207	5142476	23.5
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	1259	4964537	25.4
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	1247	4722092	26.4
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	1255	4475440	28.0
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	1198	4163069	28.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	1141	3946123	28.9
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	1142	3772290	30.3
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	1243	3622952	34.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	1251	3426982	36.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	1254	3305457	37.9
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	1353	3176620	42.6
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	1402	3079469	45.5
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	1436	2964233	48.4
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	1579	2857789	55.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	1704	2791152	61.1
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	1845	2672459	69.0
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	1875	2536533	73.9
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	2117	2384729	88.8
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	2134	2213162	96.4
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	2300	2052350	112.1
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	2376	1866064	127.3
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	2511	1703381	147.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	2523	1504123	167.7
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	2551	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	2610	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	2427	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	2278	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	2180	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	1991	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	1811	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	1592	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	1341	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	1048	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	897	Not Applicable	Not Applicable
