"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"50 years"	"50"	438	1477461	29.6
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	470	1465427	32.1
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	513	1454193	35.3
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	526	1424384	36.9
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	542	1392626	38.9
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	532	1344210	39.6
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	528	1296908	40.7
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	522	1241731	42.0
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	547	1193435	45.8
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	561	1147769	48.9
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	561	1089921	51.5
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	587	1047157	56.1
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	608	1004645	60.5
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	566	923547	61.3
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	544	857414	63.4
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	551	795026	69.3
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	571	739608	77.2
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	535	679993	78.7
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	534	650726	82.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	542	618299	87.7
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	476	578802	82.2
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	543	545689	99.5
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	544	512677	106.1
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	522	487509	107.1
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	657	463872	141.6
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	639	435971	146.6
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	595	415017	143.4
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	592	392498	150.8
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	666	364265	182.8
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	701	346842	202.1
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	747	321434	232.4
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	747	301975	247.4
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	830	281864	294.5
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	835	262115	318.6
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	845	241294	350.2
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	903	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	777	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	956	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	894	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	854	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	799	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	733	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	677	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	649	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	524	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	521	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	432	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	378	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	327	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	241	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	674	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	17	1786561	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	16	1659040	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	23	1576565	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	28	1500834	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	24	1440666	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	38	1395687	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	37	1371790	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	44	1349001	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	68	1337983	5.1
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	78	1338883	5.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	82	1301931	6.3
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	87	1288351	6.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	107	1251244	8.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	134	1218927	11.0
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	139	1197806	11.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	152	1189879	12.8
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	180	1197503	15.0
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	195	1221463	16.0
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	236	1247296	18.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	249	1256785	19.8
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	263	1260591	20.9
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	340	1257117	27.0
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	352	1256955	28.0
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	334	1261849	26.5
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	389	1280219	30.4
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	488	1294840	37.7
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	502	1315478	38.2
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	538	1318044	40.8
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	566	1327242	42.6
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	633	1306593	48.4
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	675	1296348	52.1
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	712	1281027	55.6
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	761	1248610	60.9
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	870	1216747	71.5
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	846	1163419	72.7
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	909	1110266	81.9
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	911	1053200	86.5
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	816	1004019	81.3
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	879	955075	92.0
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	901	897567	100.4
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	894	858124	104.2
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	924	817862	113.0
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	874	746684	117.1
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	868	686553	126.4
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	778	629125	123.7
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	753	577430	130.4
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	696	522471	133.2
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	747	492382	151.7
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	634	461761	137.3
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	628	425593	147.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	605	396368	152.6
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	640	366631	174.6
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	566	341489	165.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	618	319420	193.5
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	601	291816	206.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	559	270816	206.4
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	574	249152	230.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	529	224310	235.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	566	206004	274.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	577	184403	312.9
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	520	166450	312.4
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	511	149612	341.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	512	134811	379.8
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	480	118388	405.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	435	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	457	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	408	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	359	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	365	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	306	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	270	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	227	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	181	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	138	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	124	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	104	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	76	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	57	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	52	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	99	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	16	6179992	Unreliable
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	12	6214326	Unreliable
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	21	6212927	0.3
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	22	6161683	0.4
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	29	6144504	0.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	30	6017259	0.5
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	25	5962936	0.4
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	44	5813419	0.8
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	41	5739166	0.7
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	59	5676155	1.0
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	67	5665328	1.2
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	69	5769098	1.2
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	96	6012448	1.6
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	114	6239515	1.8
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	123	6404164	1.9
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	141	6543343	2.2
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	170	6640698	2.6
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	191	6669330	2.9
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	226	6766456	3.3
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	229	6981344	3.3
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	326	7216881	4.5
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	320	7472305	4.3
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	393	7734996	5.1
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	474	7900338	6.0
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	447	7967648	5.6
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	540	8037226	6.7
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	603	8077559	7.5
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	617	7988184	7.7
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	635	7968527	8.0
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	668	7871635	8.5
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	718	7738344	9.3
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	750	7578584	9.9
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	800	7430094	10.8
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	817	7223817	11.3
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	866	7058926	12.3
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	831	6943408	12.0
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	913	7019942	13.0
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	1010	6561357	15.4
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	1021	6286342	16.2
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	1027	6005415	17.1
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	1007	5750414	17.5
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	1069	5212157	20.5
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	1048	5040162	20.8
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	1158	4831562	24.0
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	1174	4569881	25.7
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	1253	4265954	29.4
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	1344	4020761	33.4
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	1438	3851796	37.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	1600	3716346	43.1
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	1618	3528814	45.9
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	1727	3386515	51.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	1957	3282243	59.6
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	2243	3184068	70.4
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	2473	3104317	79.7
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	2802	3006321	93.2
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	3195	2933523	108.9
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	3463	2826765	122.5
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	3908	2690403	145.3
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	4384	2547664	172.1
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	4912	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	5186	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	5606	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	5969	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	6066	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	6140	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	6102	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	5737	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	5198	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	4814	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	4213	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	3518	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	3029	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	2442	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	1886	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	4053	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	16	6612484	Unreliable
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	16	6554113	Unreliable
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	24	6474487	0.4
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	28	6406482	0.4
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	27	6350939	0.4
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	30	6319939	0.5
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	46	6320904	0.7
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	66	6308081	1.0
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	74	6249421	1.2
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	76	6262256	1.2
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	85	6119556	1.4
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	110	6062272	1.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	129	5904985	2.2
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	136	5820046	2.3
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	146	5758734	2.5
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	162	5730865	2.8
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	191	5833830	3.3
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	218	6067238	3.6
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	265	6299321	4.2
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	330	6462047	5.1
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	387	6594472	5.9
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	432	6688450	6.5
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	467	6698973	7.0
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	542	6779887	8.0
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	636	6966596	9.1
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	734	7173544	10.2
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	846	7415519	11.4
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	927	7646861	12.1
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	996	7803336	12.8
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	1142	7845575	14.6
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	1230	7900723	15.6
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	1323	7919102	16.7
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	1347	7815693	17.2
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	1543	7771849	19.9
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	1633	7633949	21.4
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	1599	7475025	21.4
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	1706	7297732	23.4
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	1810	7121050	25.4
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	1754	6905633	25.4
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	1737	6721379	25.8
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	1827	6599312	27.7
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	1912	6647592	28.8
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	1904	6193846	30.7
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	1799	5906021	30.5
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	1760	5606760	31.4
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	1722	5330231	32.3
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	1604	4787360	33.5
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	1661	4581129	36.3
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	1663	4346472	38.3
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	1616	4072507	39.7
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	1533	3759886	40.8
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	1546	3500465	44.2
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	1616	3313255	48.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	1597	3150044	50.7
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	1716	2939359	58.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	1707	2770001	61.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	1858	2628330	70.7
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	1906	2494661	76.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	2034	2368699	85.9
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	2160	2231195	96.8
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	2400	2108508	113.8
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	2579	1959529	131.6
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	2595	1795281	144.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	2793	1625176	171.9
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	2837	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	2909	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	2884	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	2911	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	2763	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	2684	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	2435	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	2117	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	1933	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	1512	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	1304	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	977	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	711	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	516	Not Applicable	Not Applicable
