"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	562	453067	124.0
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	567	441394	128.5
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	652	427699	152.4
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	679	411089	165.2
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	741	396132	187.1
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	759	375426	202.2
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	761	356406	213.5
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	746	332370	224.4
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	822	305121	269.4
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	763	290689	262.5
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	828	259966	318.5
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	763	235949	323.4
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	764	214394	356.4
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	766	189667	403.9
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	769	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	789	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	770	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	740	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	695	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	681	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	572	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	558	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	455	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	445	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	383	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	309	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	252	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	191	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	161	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	451	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	14	1468713	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	17	1408231	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	11	1350033	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	20	1276951	1.6
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	19	1225557	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	20	1191902	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	25	1162024	2.2
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	39	1177636	3.3
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	34	1194447	2.8
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	37	1212935	3.1
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	56	1253069	4.5
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	82	1237552	6.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	65	1242081	5.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	83	1233371	6.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	103	1244884	8.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	95	1289213	7.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	110	1297509	8.5
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	142	1324446	10.7
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	180	1318826	13.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	188	1332075	14.1
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	210	1338258	15.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	274	1307707	21.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	284	1309951	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	271	1274404	21.3
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	324	1232051	26.3
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	345	1208926	28.5
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	382	1146798	33.3
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	395	1109341	35.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	498	1055923	47.2
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	462	1022643	45.2
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	465	992597	46.8
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	510	941916	54.1
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	553	911953	60.6
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	520	833828	62.4
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	498	780825	63.8
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	527	719280	73.3
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	506	666547	75.9
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	462	621195	74.4
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	513	582909	88.0
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	495	560471	88.3
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	491	536202	91.6
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	460	503751	91.3
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	453	482355	93.9
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	485	464078	104.5
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	527	443276	118.9
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	544	431616	126.0
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	508	405684	125.2
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	463	394532	117.4
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	468	365818	127.9
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	526	345544	152.2
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	478	330996	144.4
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	537	311577	172.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	494	295873	167.0
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	551	280159	196.7
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	501	262740	190.7
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	510	246828	206.6
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	489	233119	209.8
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	533	212319	251.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	512	194467	263.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	503	174162	288.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	455	159095	286.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	496	136959	362.2
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	421	118661	354.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	370	102249	361.9
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	386	86808	444.7
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	352	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	321	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	314	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	277	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	250	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	191	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	175	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	170	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	149	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	111	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	96	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	71	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	62	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	41	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	34	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	72	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	12	5609791	Unreliable
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	10	5762434	Unreliable
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	20	6198605	0.3
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	20	6461567	0.3
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	23	6543688	0.4
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	25	6699303	0.4
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	33	6717348	0.5
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	27	6835083	0.4
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	46	7120585	0.6
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	44	7353291	0.6
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	52	7623460	0.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	68	7850216	0.9
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	82	8030891	1.0
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	121	8157431	1.5
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	109	8157715	1.3
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	131	8241048	1.6
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	150	8136397	1.8
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	133	8073635	1.6
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	168	8046011	2.1
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	197	7864711	2.5
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	196	7751384	2.5
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	232	7555818	3.1
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	264	7412243	3.6
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	239	7320012	3.3
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	290	7173500	4.0
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	295	7305495	4.0
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	316	6813365	4.6
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	368	6606289	5.6
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	329	6327905	5.2
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	383	6105579	6.3
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	381	5558001	6.9
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	400	5440710	7.4
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	447	5245038	8.5
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	472	5050965	9.3
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	453	4744344	9.5
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	553	4545432	12.2
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	564	4425244	12.7
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	627	4341584	14.4
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	634	4207748	15.1
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	661	4103745	16.1
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	729	4083872	17.9
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	810	4055697	20.0
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	891	4023258	22.1
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	986	4044793	24.4
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	1072	4043825	26.5
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	1189	4021473	29.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	1485	3986504	37.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	1602	3953812	40.5
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	1822	3900134	46.7
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	1980	3808790	52.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	2313	3712045	62.3
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	2562	3608100	71.0
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	2774	3407470	81.4
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	3202	3226192	99.3
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	3334	3014571	110.6
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	3535	2776234	127.3
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	3833	2546721	150.5
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	3998	2316754	172.6
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	4091	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	4433	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	4545	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	4531	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	4698	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	4482	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	4415	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	4062	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	3606	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	3222	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	2835	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	2352	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	1838	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	1450	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	1085	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	2182	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	12	6333932	Unreliable
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	12	6161405	Unreliable
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	10	5938850	Unreliable
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	20	5810197	0.3
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	25	5752562	0.4
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	24	5684983	0.4
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	26	5829608	0.4
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	35	6070782	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	33	6283406	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	46	6587140	0.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	55	6642209	0.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	88	6795380	1.3
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	85	6792750	1.3
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	86	6901466	1.2
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	103	7194292	1.4
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	112	7379227	1.5
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	138	7652659	1.8
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	185	7859422	2.4
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	207	8025008	2.6
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	268	8167715	3.3
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	303	8139560	3.7
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	332	8230101	4.0
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	367	8101755	4.5
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	408	8028506	5.1
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	441	7996983	5.5
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	462	7785368	5.9
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	511	7670864	6.7
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	565	7458153	7.6
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	564	7295730	7.7
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	589	7199890	8.2
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	714	7039798	10.1
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	714	7159773	10.0
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	735	6652711	11.0
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	741	6431506	11.5
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	774	6135032	12.6
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	847	5895701	14.4
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	736	5328713	13.8
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	731	5184469	14.1
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	794	4962804	16.0
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	792	4752542	16.7
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	814	4438566	18.3
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	820	4226513	19.4
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	848	4083675	20.8
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	842	3975452	21.2
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	920	3811650	24.1
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	919	3673945	25.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	985	3610423	27.3
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	1043	3546741	29.4
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	1048	3469870	30.2
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	1148	3414576	33.6
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	1199	3371247	35.6
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	1253	3276533	38.2
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	1323	3183576	41.6
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	1484	3072206	48.3
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	1654	2944736	56.2
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	1714	2789286	61.4
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	1707	2642584	64.6
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	1779	2494753	71.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	1931	2278878	84.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	1947	2090193	93.1
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	2048	1881036	108.9
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	1958	1675647	116.9
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	2028	1464571	138.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	1997	1272048	157.0
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	1945	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	1911	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	1868	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	1684	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	1595	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	1450	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	1291	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	1075	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	893	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	716	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	521	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	432	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	301	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	235	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	146	Not Applicable	Not Applicable
