"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2019"	"2019"	157	200732	78.2
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2020 "	"2020"	228	199928	114.0
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2019"	"2019"	181	193150	93.7
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2020 "	"2020"	226	197165	114.6
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2019"	"2019"	168	178531	94.1
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2020 "	"2020"	240	189606	126.6
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2019"	"2019"	188	168294	111.7
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2020 "	"2020"	242	175050	138.2
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2019"	"2019"	173	158353	109.2
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2020 "	"2020"	248	164656	150.6
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2019"	"2019"	174	126259	137.8
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2020 "	"2020"	246	154613	159.1
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2019"	"2019"	164	124569	131.7
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2020 "	"2020"	212	122911	172.5
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2019"	"2019"	179	115227	155.3
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2020 "	"2020"	207	121057	171.0
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2019"	"2019"	179	112348	159.3
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2020 "	"2020"	203	111679	181.8
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2019"	"2019"	206	99578	206.9
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2020 "	"2020"	218	108558	200.8
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2019"	"2019"	177	92920	190.5
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2020 "	"2020"	228	95927	237.7
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2019"	"2019"	183	88141	207.6
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2020 "	"2020"	251	89232	281.3
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2019"	"2019"	205	77967	262.9
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2020 "	"2020"	232	84346	275.1
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2019"	"2019"	171	73850	231.6
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2020 "	"2020"	243	74259	327.2
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2019"	"2019"	207	67186	308.1
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2020 "	"2020"	247	70048	352.6
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2019"	"2019"	215	63905	336.4
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2020 "	"2020"	252	63392	397.5
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2019"	"2019"	209	58962	354.5
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2020 "	"2020"	245	59882	409.1
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2019"	"2019"	193	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2020 "	"2020"	270	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2019"	"2019"	224	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2020 "	"2020"	264	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2019"	"2019"	227	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2020 "	"2020"	253	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2019"	"2019"	199	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2020 "	"2020"	238	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2019"	"2019"	197	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2020 "	"2020"	267	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	"2019"	"2019"	202	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	"2020 "	"2020"	256	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	"2019"	"2019"	229	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	"2020 "	"2020"	241	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	"2019"	"2019"	193	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	"2020 "	"2020"	235	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2019"	"2019"	189	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2020 "	"2020"	216	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2019"	"2019"	144	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2020 "	"2020"	183	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2019"	"2019"	137	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2020 "	"2020"	146	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2019"	"2019"	94	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2020 "	"2020"	165	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2019"	"2019"	112	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2020 "	"2020"	144	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2019"	"2019"	78	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2020 "	"2020"	92	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2019"	"2019"	78	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2020 "	"2020"	82	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2019"	"2019"	193	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2020 "	"2020"	215	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2019"	"2019"	0	296282	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2020 "	"2020"	0	300818	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2019"	"2019"	0	297467	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2020 "	"2020"	0	301881	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2019"	"2019"	0	304158	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2020 "	"2020"	0	309007	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2019"	"2019"	0	310141	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2020 "	"2020"	0	308947	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2019"	"2019"	0	313744	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2020 "	"2020"	0	310391	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2019"	"2019"	0	312831	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2020 "	"2020"	0	316001	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2019"	"2019"	0	311696	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2020 "	"2020"	0	315117	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2019"	"2019"	0	312235	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2020 "	"2020"	0	313766	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2019"	"2019"	0	315086	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2020 "	"2020"	0	314265	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2019"	"2019"	0	314259	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2020 "	"2020"	Suppressed	317472	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2019"	"2019"	0	316358	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2020 "	"2020"	0	315689	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2019"	"2019"	0	325865	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2020 "	"2020"	0	317449	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2019"	"2019"	0	326216	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2020 "	"2020"	Suppressed	327048	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2019"	"2019"	0	317249	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2020 "	"2020"	Suppressed	327196	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2019"	"2019"	0	312899	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2020 "	"2020"	0	318221	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2019"	"2019"	Suppressed	310538	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2020 "	"2020"	Suppressed	314000	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2019"	"2019"	0	308198	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2020 "	"2020"	0	311537	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2019"	"2019"	0	313294	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2020 "	"2020"	Suppressed	309196	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2019"	"2019"	0	325218	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2020 "	"2020"	Suppressed	314231	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2019"	"2019"	Suppressed	335471	Suppressed
