"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2018"	"2018"	Suppressed	366168	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2014"	"2014"	Suppressed	307292	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2015"	"2015"	Suppressed	320712	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2016"	"2016"	Suppressed	342748	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2017"	"2017"	Suppressed	367108	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2018"	"2018"	Suppressed	372779	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2014"	"2014"	Suppressed	302980	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2015"	"2015"	Suppressed	309192	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2016"	"2016"	Suppressed	321526	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2017"	"2017"	Suppressed	345170	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2018"	"2018"	Suppressed	368069	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2014"	"2014"	Suppressed	302562	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2015"	"2015"	Suppressed	304709	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2016"	"2016"	Suppressed	309920	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2017"	"2017"	10	323857	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2018"	"2018"	11	346376	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2014"	"2014"	Suppressed	291234	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2015"	"2015"	Suppressed	304406	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2016"	"2016"	Suppressed	305426	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2017"	"2017"	12	312176	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2018"	"2018"	14	325150	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2014"	"2014"	12	295212	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2015"	"2015"	Suppressed	292868	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2016"	"2016"	Suppressed	304808	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2017"	"2017"	10	307531	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2018"	"2018"	17	313095	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2014"	"2014"	12	296572	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2015"	"2015"	Suppressed	296622	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2016"	"2016"	16	293147	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2017"	"2017"	15	306627	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2018"	"2018"	12	308173	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2014"	"2014"	10	295122	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2015"	"2015"	13	297736	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2016"	"2016"	18	296979	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2017"	"2017"	17	294953	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2018"	"2018"	18	307231	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2014"	"2014"	14	306420	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2015"	"2015"	16	296096	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2016"	"2016"	15	298153	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2017"	"2017"	16	298583	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2018"	"2018"	17	295448	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2014"	"2014"	23	287255	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2015"	"2015"	18	307267	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2016"	"2016"	26	296340	8.8
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2017"	"2017"	18	299601	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2018"	"2018"	21	298858	7.0
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2014"	"2014"	20	277202	7.2
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2015"	"2015"	24	288058	8.3
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2016"	"2016"	19	307407	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2017"	"2017"	25	297834	8.4
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2018"	"2018"	16	299784	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2014"	"2014"	18	274812	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2015"	"2015"	14	278050	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2016"	"2016"	26	288157	9.0
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2017"	"2017"	29	308794	9.4
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2018"	"2018"	30	297841	10.1
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2014"	"2014"	30	263668	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2015"	"2015"	21	275633	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2016"	"2016"	25	277990	9.0
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2017"	"2017"	22	289452	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2018"	"2018"	28	308652	9.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2014"	"2014"	21	271379	7.7
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2015"	"2015"	20	264517	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2016"	"2016"	24	275361	8.7
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2017"	"2017"	35	279465	12.5
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2018"	"2018"	32	289143	11.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2014"	"2014"	17	263518	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2015"	"2015"	29	272133	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2016"	"2016"	35	263982	13.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2017"	"2017"	43	276842	15.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2018"	"2018"	37	278968	13.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2014"	"2014"	32	272399	11.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2015"	"2015"	41	264005	15.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2016"	"2016"	38	271423	14.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2017"	"2017"	39	265238	14.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2018"	"2018"	36	276157	13.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2014"	"2014"	51	281955	18.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2015"	"2015"	49	272665	18.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2016"	"2016"	30	263414	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2017"	"2017"	32	272432	11.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2018"	"2018"	37	264594	14.0
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2014"	"2014"	39	295537	13.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2015"	"2015"	48	282181	17.0
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2016"	"2016"	47	272156	17.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2017"	"2017"	40	264229	15.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2018"	"2018"	49	271766	18.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2014"	"2014"	46	293123	15.7
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2015"	"2015"	41	295655	13.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2016"	"2016"	44	281563	15.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2017"	"2017"	39	272726	14.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2018"	"2018"	46	263408	17.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2014"	"2014"	45	272016	16.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2015"	"2015"	36	293152	12.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2016"	"2016"	61	294837	20.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2017"	"2017"	43	281985	15.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2018"	"2018"	50	271686	18.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2014"	"2014"	56	273902	20.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2015"	"2015"	80	271935	29.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2016"	"2016"	55	292192	18.8
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2017"	"2017"	64	295130	21.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2018"	"2018"	64	280666	22.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2014"	"2014"	57	274362	20.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2015"	"2015"	68	273529	24.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2016"	"2016"	61	271094	22.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2017"	"2017"	48	292396	16.4
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2018"	"2018"	69	293713	23.5
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2014"	"2014"	57	284038	20.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2015"	"2015"	72	273907	26.3
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2016"	"2016"	66	272767	24.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2017"	"2017"	67	271224	24.7
