"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2002"	"2002"	Suppressed	327678	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2003"	"2003"	0	348650	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"1999"	"1999"	0	296423	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2000"	"2000"	0	300352	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2001"	"2001"	0	305065	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2002"	"2002"	0	314807	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2003"	"2003"	0	327874	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"1999"	"1999"	0	288170	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2000"	"2000"	0	293214	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2001"	"2001"	0	302312	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2002"	"2002"	Suppressed	307730	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2003"	"2003"	0	317981	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"1999"	"1999"	0	290319	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2000"	"2000"	Suppressed	289009	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2001"	"2001"	Suppressed	300014	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2002"	"2002"	0	304870	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2003"	"2003"	0	310467	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"1999"	"1999"	Suppressed	292924	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2000"	"2000"	0	290706	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2001"	"2001"	0	291547	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2002"	"2002"	0	301686	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2003"	"2003"	0	306165	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"1999"	"1999"	0	289691	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2000"	"2000"	Suppressed	294437	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2001"	"2001"	Suppressed	293502	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2002"	"2002"	0	294732	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2003"	"2003"	0	305273	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"1999"	"1999"	0	306651	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2000"	"2000"	Suppressed	302820	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2001"	"2001"	Suppressed	298131	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2002"	"2002"	0	295986	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2003"	"2003"	Suppressed	296714	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"1999"	"1999"	Suppressed	289498	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2000"	"2000"	Suppressed	297553	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2001"	"2001"	0	301431	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2002"	"2002"	Suppressed	298564	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2003"	"2003"	Suppressed	294863	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"1999"	"1999"	Suppressed	269980	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2000"	"2000"	Suppressed	279689	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2001"	"2001"	0	302896	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2002"	"2002"	Suppressed	302047	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2003"	"2003"	Suppressed	298311	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"1999"	"1999"	Suppressed	266021	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2000"	"2000"	Suppressed	268153	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2001"	"2001"	Suppressed	283892	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2002"	"2002"	Suppressed	301401	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2003"	"2003"	Suppressed	299114	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"1999"	"1999"	Suppressed	250680	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2000"	"2000"	Suppressed	260078	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2001"	"2001"	Suppressed	268008	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2002"	"2002"	Suppressed	283483	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2003"	"2003"	Suppressed	300339	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"1999"	"1999"	Suppressed	255494	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2000"	"2000"	Suppressed	256216	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2001"	"2001"	Suppressed	264045	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2002"	"2002"	Suppressed	267238	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2003"	"2003"	Suppressed	281780	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"1999"	"1999"	Suppressed	258333	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2000"	"2000"	Suppressed	259036	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2001"	"2001"	Suppressed	254872	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2002"	"2002"	Suppressed	264636	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2003"	"2003"	Suppressed	267873	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"1999"	"1999"	Suppressed	260004	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2000"	"2000"	Suppressed	252878	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2001"	"2001"	Suppressed	260185	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2002"	"2002"	Suppressed	253972	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2003"	"2003"	Suppressed	262764	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"1999"	"1999"	Suppressed	274886	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2000"	"2000"	Suppressed	266642	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2001"	"2001"	Suppressed	253195	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2002"	"2002"	Suppressed	260824	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2003"	"2003"	Suppressed	254783	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"1999"	"1999"	Suppressed	283813	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2000"	"2000"	Suppressed	275066	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2001"	"2001"	Suppressed	263100	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2002"	"2002"	Suppressed	252183	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2003"	"2003"	Suppressed	259009	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"1999"	"1999"	Suppressed	281140	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2000"	"2000"	Suppressed	291485	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2001"	"2001"	Suppressed	273287	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2002"	"2002"	Suppressed	262121	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2003"	"2003"	Suppressed	250834	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"1999"	"1999"	Suppressed	276946	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2000"	"2000"	Suppressed	287649	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2001"	"2001"	Suppressed	288905	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2002"	"2002"	13	274948	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2003"	"2003"	10	264513	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"1999"	"1999"	Suppressed	267952	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2000"	"2000"	Suppressed	265360	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2001"	"2001"	10	289179	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2002"	"2002"	Suppressed	288164	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2003"	"2003"	13	273727	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"1999"	"1999"	11	272561	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2000"	"2000"	Suppressed	270740	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2001"	"2001"	13	268151	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2002"	"2002"	11	290561	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2003"	"2003"	10	290217	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"1999"	"1999"	17	279654	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2000"	"2000"	14	272072	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2001"	"2001"	11	270796	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2002"	"2002"	13	268601	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2003"	"2003"	Suppressed	290849	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"1999"	"1999"	12	296727	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2000"	"2000"	20	289071	6.9
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2001"	"2001"	13	271445	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2002"	"2002"	14	271183	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2003"	"2003"	13	268738	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"1999"	"1999"	19	309142	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2000"	"2000"	11	308201	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2001"	"2001"	13	285590	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2002"	"2002"	12	272422	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2003"	"2003"	12	272295	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"1999"	"1999"	17	300226	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2000"	"2000"	16	300699	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2001"	"2001"	16	305261	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2002"	"2002"	20	286015	7.0
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2003"	"2003"	19	272635	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"1999"	"1999"	20	301874	6.6
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2000"	"2000"	33	298213	11.1
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2001"	"2001"	24	304020	7.9
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2002"	"2002"	14	305602	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2003"	"2003"	21	286190	7.3
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"1999"	"1999"	23	292211	7.9
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2000"	"2000"	17	297201	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2001"	"2001"	24	299425	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2002"	"2002"	22	304067	7.2
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2003"	"2003"	35	305524	11.5
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"1999"	"1999"	29	303875	9.5
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2000"	"2000"	25	301088	8.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2001"	"2001"	28	297516	9.4
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2002"	"2002"	24	299595	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2003"	"2003"	25	304200	8.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"1999"	"1999"	30	308263	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2000"	"2000"	20	310517	6.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2001"	"2001"	23	299265	7.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2002"	"2002"	26	297329	8.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2003"	"2003"	38	299272	12.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"1999"	"1999"	32	283803	11.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2000"	"2000"	35	288779	12.1
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2001"	"2001"	36	310660	11.6
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2002"	"2002"	31	299497	10.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2003"	"2003"	50	297777	16.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"1999"	"1999"	33	287651	11.5
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2000"	"2000"	31	289161	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2001"	"2001"	45	293317	15.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2002"	"2002"	43	310429	13.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2003"	"2003"	40	299168	13.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"1999"	"1999"	46	273522	16.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2000"	"2000"	35	281414	12.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2001"	"2001"	40	287623	13.9
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2002"	"2002"	40	293625	13.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2003"	"2003"	49	311013	15.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"1999"	"1999"	44	267457	16.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2000"	"2000"	47	272147	17.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2001"	"2001"	49	284631	17.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2002"	"2002"	56	286288	19.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2003"	"2003"	57	291639	19.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"1999"	"1999"	47	261358	18.0
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2000"	"2000"	48	271859	17.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2001"	"2001"	40	271899	14.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2002"	"2002"	60	283514	21.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2003"	"2003"	48	284928	16.8
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"1999"	"1999"	39	239839	16.3
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2000"	"2000"	53	249568	21.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2001"	"2001"	47	270643	17.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2002"	"2002"	50	271411	18.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2003"	"2003"	61	283164	21.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"1999"	"1999"	58	238662	24.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2000"	"2000"	53	241542	21.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2001"	"2001"	49	255540	19.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2002"	"2002"	67	270483	24.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2003"	"2003"	73	271513	26.9
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"1999"	"1999"	52	224588	23.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2000"	"2000"	52	232842	22.3
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2001"	"2001"	54	241298	22.4
