"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	318	560747	56.7
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	396	537845	73.6
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	353	526368	67.1
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	387	512571	75.5
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	424	493746	85.9
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	413	472160	87.5
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	416	442272	94.1
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	367	415039	88.4
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	385	400660	96.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	407	390315	104.3
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	408	368137	110.8
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	430	343344	125.2
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	421	323009	130.3
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	420	280872	149.5
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	376	247480	151.9
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	386	236284	163.4
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	382	224027	170.5
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	424	208136	203.7
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	405	188847	214.5
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	434	177373	244.7
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	437	162313	269.2
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	414	148109	279.5
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	454	137234	330.8
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	467	127297	366.9
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	454	118844	382.0
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	463	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	488	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	480	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	437	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	464	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	458	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	470	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	428	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	405	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	327	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	283	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	259	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	256	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	170	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	160	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	408	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	11	658633	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	15	706321	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	22	731607	3.0
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	22	746986	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	29	751063	3.9
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	48	740476	6.5
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	51	704509	7.2
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	61	655262	9.3
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	39	617793	6.3
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	54	594896	9.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	85	583363	14.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	86	564415	15.2
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	98	550343	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	100	549183	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	118	543272	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	121	550712	22.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	135	539614	25.0
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	161	507542	31.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	167	492527	33.9
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	197	478236	41.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	183	475614	38.5
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	185	472305	39.2
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	210	468521	44.8
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	240	483429	49.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	283	500851	56.5
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	303	511706	59.2
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	278	493243	56.4
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	285	472999	60.3
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	338	470537	71.8
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	339	476575	71.1
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	391	496459	78.8
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	429	504262	85.1
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	466	495464	94.1
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	507	485898	104.3
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	476	480013	99.2
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	563	484021	116.3
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	562	474781	118.4
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	644	451641	142.6
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	612	436452	140.2
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	646	417866	154.6
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	609	398680	152.8
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	615	374551	164.2
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	609	343441	177.3
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	567	317237	178.7
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	571	301371	189.5
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	549	291698	188.2
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	537	273514	196.3
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	514	252274	203.7
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	548	235439	232.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	473	201462	234.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	418	173709	240.6
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	385	163302	235.8
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	422	151431	278.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	397	137746	288.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	362	121738	297.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	348	111485	312.1
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	330	101070	326.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	375	89941	416.9
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	352	80485	437.3
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	317	72373	438.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	271	65233	415.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	287	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	287	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	245	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	230	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	227	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	217	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	180	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	158	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	143	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	109	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	105	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	77	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	70	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	36	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	40	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	60	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	14	2633035	Unreliable
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	17	2596324	Unreliable
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	11	2530318	Unreliable
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	17	2492017	Unreliable
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	30	2485369	1.2
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	17	2511469	Unreliable
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	35	2486654	1.4
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	38	2467042	1.5
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	51	2484904	2.1
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	57	2473469	2.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	56	2474380	2.3
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	68	2415419	2.8
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	70	2323445	3.0
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	82	2288009	3.6
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	112	2235315	5.0
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	107	2236262	4.8
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	110	2246777	4.9
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	128	2244126	5.7
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	156	2350779	6.6
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	188	2537583	7.4
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	213	2670005	8.0
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	211	2638916	8.0
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	227	2554071	8.9
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	244	2553391	9.6
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	303	2610596	11.6
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	329	2743494	12.0
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	381	2902602	13.1
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	429	2975244	14.4
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	487	3012696	16.2
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	514	3071974	16.7
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	570	3113086	18.3
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	589	3087869	19.1
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	634	3069399	20.7
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	698	3069213	22.7
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	686	3008107	22.8
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	756	2951808	25.6
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	782	2906357	26.9
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	802	2822159	28.4
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	856	2731657	31.3
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	871	2641884	33.0
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	961	2559379	37.5
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	972	2498961	38.9
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	1131	2473175	45.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	1258	2549068	49.4
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	1246	2242934	55.6
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	1115	1853653	60.2
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	1192	1827298	65.2
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	1427	1841856	77.5
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	1411	1734015	81.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	1454	1520469	95.6
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	1550	1390456	111.5
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	1755	1293208	135.7
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	1847	1214790	152.0
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	1936	1124162	172.2
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	2111	1032799	204.4
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	2365	967988	244.3
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	2464	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	2643	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	2885	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	3001	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	3367	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	3587	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	3571	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	3492	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	3390	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	3173	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	2892	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	2646	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	2160	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	1794	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	1312	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	3058	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	16	2530796	Unreliable
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	11	2572159	Unreliable
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	20	2627582	0.8
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	25	2689045	0.9
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	25	2716732	0.9
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	48	2671781	1.8
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	35	2597461	1.3
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	50	2554765	2.0
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	63	2547842	2.5
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	98	2562815	3.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	96	2524995	3.8
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	105	2497184	4.2
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	109	2512106	4.3
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	133	2498577	5.3
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	151	2505041	6.0
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	153	2447566	6.3
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	190	2347892	8.1
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	178	2307632	7.7
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	227	2252176	10.1
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	247	2256577	10.9
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	265	2264594	11.7
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	326	2249134	14.5
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	335	2352682	14.2
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	361	2540907	14.2
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	470	2673549	17.6
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	508	2636655	19.3
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	512	2542075	20.1
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	588	2529170	23.2
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	613	2572792	23.8
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	728	2694658	27.0
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	829	2834592	29.2
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	984	2886862	34.1
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	1011	2907988	34.8
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	1114	2952098	37.7
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	1113	2988173	37.2
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	1269	2953082	43.0
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	1352	2913393	46.4
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	1386	2896074	47.9
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	1510	2818936	53.6
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	1486	2749223	54.1
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	1484	2686242	55.2
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	1475	2586385	57.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	1418	2493085	56.9
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	1526	2397701	63.6
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	1478	2313716	63.9
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	1526	2252004	67.8
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	1620	2217402	73.1
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	1665	2276890	73.1
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	1568	1986489	78.9
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	1443	1619399	89.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	1447	1574350	91.9
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	1550	1566818	98.9
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	1576	1454191	108.4
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	1616	1249526	129.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	1531	1120648	136.6
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	1591	1028499	154.7
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	1609	948077	169.7
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	1719	853766	201.3
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	1728	763356	226.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	1830	693146	264.0
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	1890	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	1839	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	1962	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	1951	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	1967	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	2017	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	1914	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	1701	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	1527	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	1315	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	1148	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	911	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	750	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	528	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	376	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"100+ years"	"100"	608	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: deaths_crude_race_gender_age_19-20_hypertension"
"Gender: Female; Male"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 Codes: I10-I15 (Hypertensive diseases)"
"Race: Black or African American; White"
"Year/Month: 2019; 2020"
"Group By: Race; Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 17, 2023 8:43:43 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on May 17, 2023 8:43:43 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
