"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	755	1190667	63.4
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	803	1139956	70.4
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	771	1089219	70.8
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	754	1037878	72.6
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	717	991352	72.3
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	671	946492	70.9
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	732	869966	84.1
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	674	800316	84.2
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	705	736327	95.7
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	684	680981	100.4
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	719	622412	115.5
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	701	589465	118.9
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	685	553730	123.7
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	748	516553	144.8
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	729	478610	152.3
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	758	446610	169.7
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	773	418430	184.7
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	795	390229	203.7
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	827	364188	227.1
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	826	338259	244.2
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	933	313135	298.0
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	863	285961	301.8
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	896	261797	342.2
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	885	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	897	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	996	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	945	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	893	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	887	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	893	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	788	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	715	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	685	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	612	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	472	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	432	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	347	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	285	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	808	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	12	1683265	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	19	1725988	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	18	1773669	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	22	1819355	1.2
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	32	1837812	1.7
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	28	1815396	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	41	1759144	2.3
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	36	1684428	2.1
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	57	1602596	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	78	1527648	5.1
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	73	1464504	5.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	109	1425803	7.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	103	1399569	7.4
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	136	1378013	9.9
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	152	1371324	11.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	163	1358654	12.0
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	198	1333841	14.8
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	229	1306249	17.5
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	241	1271517	19.0
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	260	1233183	21.1
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	284	1207090	23.5
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	308	1197266	25.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	328	1201524	27.3
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	382	1225161	31.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	396	1244034	31.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	433	1251833	34.6
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	458	1253510	36.5
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	512	1244339	41.1
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	545	1235072	44.1
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	556	1236599	45.0
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	619	1254903	49.3
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	683	1268436	53.8
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	792	1279244	61.9
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	801	1280663	62.5
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	831	1275663	65.1
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	908	1259834	72.1
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	941	1239498	75.9
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	1097	1217897	90.1
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	1124	1184652	94.9
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	1152	1138603	101.2
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	1146	1089396	105.2
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	1111	1033721	107.5
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	1186	971998	122.0
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	1192	918010	129.8
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	1156	865458	133.6
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	1082	815940	132.6
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	1072	771933	138.9
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	1001	731221	136.9
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	985	665728	148.0
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	884	604395	146.3
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	893	549357	162.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	849	500239	169.7
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	844	449758	187.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	772	418331	184.5
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	764	386078	197.9
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	775	354054	218.9
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	704	321635	218.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	732	293367	249.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	700	269025	260.2
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	721	244282	295.2
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	679	220712	307.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	635	198717	319.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	659	177829	370.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	585	156519	373.8
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	590	137951	427.7
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	526	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	519	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	489	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	491	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	426	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	405	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	370	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	309	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	264	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	242	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	223	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	130	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	99	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	70	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	48	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	143	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	11	6323879	Unreliable
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	14	6391618	Unreliable
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	13	6422274	Unreliable
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	21	6393569	0.3
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	14	6333053	Unreliable
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	32	6278882	0.5
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	31	6230094	0.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	33	6221590	0.5
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	57	6229090	0.9
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	50	6216049	0.8
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	88	6198636	1.4
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	73	6151434	1.2
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	101	6060974	1.7
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	116	5959512	1.9
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	107	5827428	1.8
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	126	5725677	2.2
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	124	5662642	2.2
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	159	5650914	2.8
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	193	5732699	3.4
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	240	5964264	4.0
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	237	6180601	3.8
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	281	6370824	4.4
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	319	6503675	4.9
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	367	6586348	5.6
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	392	6589901	5.9
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	435	6675136	6.5
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	501	6873778	7.3
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	598	7120017	8.4
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	667	7357855	9.1
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	776	7607176	10.2
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	852	7753633	11.0
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	902	7816489	11.5
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	1025	7870379	13.0
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	1056	7895917	13.4
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	1031	7828216	13.2
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	1181	7754569	15.2
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	1167	7667366	15.2
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	1211	7527929	16.1
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	1296	7349715	17.6
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	1344	7181329	18.7
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	1397	6978131	20.0
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	1475	6799261	21.7
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	1478	6664030	22.2
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	1543	6666570	23.1
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	1731	6299915	27.5
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	1759	5965263	29.5
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	1883	5642152	33.4
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	1917	5365646	35.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	1892	4862421	38.9
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	1997	4665794	42.8
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	2161	4425604	48.8
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	2286	4156158	55.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	2211	3825833	57.8
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	2438	3576244	68.2
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	2692	3374917	79.8
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	2911	3200244	91.0
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	3170	3003331	105.5
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	3449	2822083	122.2
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	3787	2674270	141.6
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	4135	2533433	163.2
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	4504	2393436	188.2
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	4971	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	5607	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	6044	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	6287	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	6596	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	7164	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	7196	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	7049	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	6829	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	6215	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	5657	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	4738	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	3926	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	3125	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	2275	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	5501	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	11	6182382	Unreliable
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	10	6274038	Unreliable
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	19	6394529	Unreliable
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	31	6522225	0.5
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	29	6626640	0.4
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	36	6665586	0.5
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	47	6656718	0.7
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	46	6598388	0.7
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	71	6520364	1.1
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	77	6450944	1.2
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	88	6381160	1.4
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	120	6357902	1.9
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	121	6345490	1.9
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	146	6315562	2.3
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	177	6295032	2.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	189	6244940	3.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	193	6150321	3.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	252	6043333	4.2
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	279	5907202	4.7
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	317	5799242	5.5
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	350	5728264	6.1
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	367	5706198	6.4
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	419	5783040	7.2
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	477	6009860	7.9
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	600	6220400	9.6
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	656	6403099	10.2
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	716	6532187	11.0
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	842	6597685	12.8
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	958	6584338	14.5
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	1037	6644250	15.6
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	1187	6815019	17.4
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	1361	7026287	19.4
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	1457	7233197	20.1
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	1593	7446711	21.4
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	1778	7567747	23.5
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	1898	7603287	25.0
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	2076	7630779	27.2
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	2240	7628509	29.4
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	2280	7532845	30.3
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	2403	7422296	32.4
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	2445	7297298	33.5
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	2518	7122372	35.4
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	2613	6917868	37.8
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	2647	6721144	39.4
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	2660	6500128	40.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	2625	6308621	41.6
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	2719	6162036	44.1
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	2664	6141949	43.4
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	2602	5780059	45.0
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	2686	5437186	49.4
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	2553	5103939	50.0
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	2571	4810035	53.5
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	2499	4307758	58.0
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	2548	4080390	62.4
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	2520	3820205	66.0
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	2562	3544268	72.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	2546	3213996	79.2
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	2584	2957250	87.4
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	2609	2746132	95.0
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	2777	2553675	108.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	2840	2342641	121.2
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	2817	2147799	131.2
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	3012	1980323	152.1
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	3251	1818815	178.7
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	3364	1661166	202.5
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	3516	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	3635	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	3682	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	3600	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	3657	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	3710	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	3404	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	3114	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	2781	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	2333	Not Applicable	Not Applicable
