"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2008"	"2008"	Suppressed	290979	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2004"	"2004"	10	264514	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2005"	"2005"	Suppressed	268219	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2006"	"2006"	Suppressed	283477	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2007"	"2007"	Suppressed	300846	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2008"	"2008"	Suppressed	299318	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2004"	"2004"	Suppressed	252846	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2005"	"2005"	14	261900	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2006"	"2006"	Suppressed	265157	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2007"	"2007"	Suppressed	279438	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2008"	"2008"	Suppressed	295990	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2004"	"2004"	Suppressed	257747	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2005"	"2005"	11	251383	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2006"	"2006"	Suppressed	260329	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2007"	"2007"	Suppressed	263206	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2008"	"2008"	Suppressed	277106	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2004"	"2004"	Suppressed	254504	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2005"	"2005"	12	262512	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2006"	"2006"	10	257114	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2007"	"2007"	Suppressed	267082	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2008"	"2008"	Suppressed	271120	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2004"	"2004"	Suppressed	263303	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2005"	"2005"	Suppressed	252966	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2006"	"2006"	Suppressed	260644	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2007"	"2007"	10	254785	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2008"	"2008"	14	264321	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2004"	"2004"	11	276717	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2005"	"2005"	13	266944	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2006"	"2006"	Suppressed	257204	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2007"	"2007"	Suppressed	265596	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2008"	"2008"	12	260364	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2004"	"2004"	16	290780	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2005"	"2005"	14	277331	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2006"	"2006"	20	267659	7.5
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2007"	"2007"	10	257833	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2008"	"2008"	Suppressed	266293	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2004"	"2004"	16	291291	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2005"	"2005"	13	291186	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2006"	"2006"	12	277780	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2007"	"2007"	26	268078	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2008"	"2008"	19	258143	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2004"	"2004"	14	270441	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2005"	"2005"	16	293433	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2006"	"2006"	Suppressed	293847	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2007"	"2007"	17	280631	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2008"	"2008"	15	271104	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2004"	"2004"	Suppressed	272711	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2005"	"2005"	11	270863	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2006"	"2006"	13	293899	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2007"	"2007"	13	294129	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2008"	"2008"	17	280978	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2004"	"2004"	15	272949	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2005"	"2005"	20	273047	7.3
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2006"	"2006"	19	271217	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2007"	"2007"	21	294165	7.1
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2008"	"2008"	19	294402	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2004"	"2004"	23	286283	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2005"	"2005"	15	272995	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2006"	"2006"	27	273135	9.9
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2007"	"2007"	25	271228	9.2
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2008"	"2008"	17	294112	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2004"	"2004"	25	305935	8.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2005"	"2005"	38	286654	13.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2006"	"2006"	22	273461	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2007"	"2007"	30	273567	11.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2008"	"2008"	26	271680	9.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2004"	"2004"	34	303968	11.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2005"	"2005"	37	305675	12.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2006"	"2006"	30	286481	10.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2007"	"2007"	22	273215	8.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2008"	"2008"	38	273228	13.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2004"	"2004"	42	300101	14.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2005"	"2005"	30	304996	9.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2006"	"2006"	38	307083	12.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2007"	"2007"	23	288003	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2008"	"2008"	39	274863	14.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2004"	"2004"	42	297527	14.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2005"	"2005"	35	299808	11.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2006"	"2006"	40	304689	13.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2007"	"2007"	43	306825	14.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2008"	"2008"	34	287738	11.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2004"	"2004"	43	300020	14.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2005"	"2005"	49	298598	16.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2006"	"2006"	55	301198	18.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2007"	"2007"	39	306423	12.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2008"	"2008"	53	308781	17.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2004"	"2004"	55	308545	17.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2005"	"2005"	60	297052	20.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2006"	"2006"	58	295175	19.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2007"	"2007"	55	297185	18.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2008"	"2008"	53	301835	17.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2004"	"2004"	73	290127	25.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2005"	"2005"	51	306816	16.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2006"	"2006"	52	295192	17.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2007"	"2007"	60	293146	20.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2008"	"2008"	56	294945	19.0
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2004"	"2004"	70	284787	24.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2005"	"2005"	55	290361	18.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2006"	"2006"	59	307358	19.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2007"	"2007"	41	295900	13.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2008"	"2008"	62	294083	21.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2004"	"2004"	78	283535	27.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2005"	"2005"	71	285552	24.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2006"	"2006"	68	291526	23.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2007"	"2007"	75	308915	24.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2008"	"2008"	90	297740	30.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2004"	"2004"	75	270683	27.7
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2005"	"2005"	84	282561	29.7
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2006"	"2006"	66	284543	23.2
