Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	25-29 years	F	2015	113	1639497	6.89235783902014
Black or African American	Not Hispanic or Latino	25-29 years	F	2016	125	1707945	7.31873684457052
Black or African American	Not Hispanic or Latino	25-29 years	F	2017	130	1773228	7.33126253363922
Black or African American	Not Hispanic or Latino	25-29 years	F	2018	119	1811064	6.57072306666137
Black or African American	Not Hispanic or Latino	25-29 years	F	2019	131	1817908	7.20608523643661
Black or African American	Not Hispanic or Latino	25-29 years	F	2020	138	1789798	7.71036731519423
Black or African American	Not Hispanic or Latino	25-29 years	F	2021	112	1717789	6.52000915129856
Black or African American	Not Hispanic or Latino	25-29 years	F	2022	105	1673395	6.27466916059866
Black or African American	Not Hispanic or Latino	25-29 years	M	1999	113	1227359	9.20676020626402
Black or African American	Not Hispanic or Latino	25-29 years	M	2000	93	1217250	7.64017252002465
Black or African American	Not Hispanic or Latino	25-29 years	M	2001	106	1176367	9.0107934003589
Black or African American	Not Hispanic or Latino	25-29 years	M	2002	102	1161423	8.7823299521363
Black or African American	Not Hispanic or Latino	25-29 years	M	2003	89	1156545	7.69533394723076
Black or African American	Not Hispanic or Latino	25-29 years	M	2004	102	1184157	8.61372267359818
Black or African American	Not Hispanic or Latino	25-29 years	M	2005	124	1219297	10.1697945619484
Black or African American	Not Hispanic or Latino	25-29 years	M	2006	109	1261035	8.64369347401143
Black or African American	Not Hispanic or Latino	25-29 years	M	2007	109	1295064	8.41657246282809
Black or African American	Not Hispanic or Latino	25-29 years	M	2008	124	1326472	9.34810535013178
Black or African American	Not Hispanic or Latino	25-29 years	M	2009	124	1341280	9.24490039365382
Black or African American	Not Hispanic or Latino	25-29 years	M	2010	97	1342341	7.22618172282602
Black or African American	Not Hispanic or Latino	25-29 years	M	2011	109	1368360	7.9657400099389
Black or African American	Not Hispanic or Latino	25-29 years	M	2012	95	1400570	6.78295265499047
Black or African American	Not Hispanic or Latino	25-29 years	M	2013	131	1442576	9.0809773627178
Black or African American	Not Hispanic or Latino	25-29 years	M	2014	99	1517010	6.52599521427018
Black or African American	Not Hispanic or Latino	25-29 years	M	2015	99	1599040	6.1912147288373
Black or African American	Not Hispanic or Latino	25-29 years	M	2016	113	1683093	6.7138298359033
Black or African American	Not Hispanic or Latino	25-29 years	M	2017	115	1765639	6.51322269161476
Black or African American	Not Hispanic or Latino	25-29 years	M	2018	116	1824430	6.35815021678004
Black or African American	Not Hispanic or Latino	25-29 years	M	2019	109	1845874	5.90506177561415
Black or African American	Not Hispanic or Latino	25-29 years	M	2020	96	1830579	5.24424239543882
Black or African American	Not Hispanic or Latino	25-29 years	M	2021	108	1736416	6.21970771980908
Black or African American	Not Hispanic or Latino	25-29 years	M	2022	114	1704656	6.68756628903427
Black or African American	Not Hispanic or Latino	30-34 years	F	1999	252	1393840	18.0795500200884
Black or African American	Not Hispanic or Latino	30-34 years	F	2000	262	1384892	18.9184427377731
Black or African American	Not Hispanic or Latino	30-34 years	F	2001	289	1388476	20.8141876417021
Black or African American	Not Hispanic or Latino	30-34 years	F	2002	267	1393457	19.1609787743719
Black or African American	Not Hispanic or Latino	30-34 years	F	2003	256	1388044	18.4432193792128
Black or African American	Not Hispanic or Latino	30-34 years	F	2004	258	1376595	18.7418957645495
Black or African American	Not Hispanic or Latino	30-34 years	F	2005	229	1350939	16.9511724807708
Black or African American	Not Hispanic or Latino	30-34 years	F	2006	237	1320401	17.9490927377365
Black or African American	Not Hispanic or Latino	30-34 years	F	2007	229	1313374	17.4360083266457
Black or African American	Not Hispanic or Latino	30-34 years	F	2008	203	1320241	15.3759805974818
Black or African American	Not Hispanic or Latino	30-34 years	F	2009	217	1353009	16.0383264265057
Black or African American	Not Hispanic or Latino	30-34 years	F	2010	211	1384808	15.2367692849839
Black or African American	Not Hispanic or Latino	30-34 years	F	2011	257	1424682	18.0391132898429
Black or African American	Not Hispanic or Latino	30-34 years	F	2012	263	1450157	18.1359673469838
Black or African American	Not Hispanic or Latino	30-34 years	F	2013	230	1470609	15.6397791663182
Black or African American	Not Hispanic or Latino	30-34 years	F	2014	247	1484560	16.6379263889637
Black or African American	Not Hispanic or Latino	30-34 years	F	2015	250	1487728	16.8041469946119
Black or African American	Not Hispanic or Latino	30-34 years	F	2016	241	1498513	16.0826098939415
Black or African American	Not Hispanic or Latino	30-34 years	F	2017	229	1519870	15.0670781053643
Black or African American	Not Hispanic or Latino	30-34 years	F	2018	273	1549097	17.6231701436385
Black or African American	Not Hispanic or Latino	30-34 years	F	2019	217	1602877	13.5381567019803
Black or African American	Not Hispanic or Latino	30-34 years	F	2020	237	1669692	14.1942346253081
Black or African American	Not Hispanic or Latino	30-34 years	F	2021	248	1727635	14.3548839888055
Black or African American	Not Hispanic or Latino	30-34 years	F	2022	229	1766776	12.9614620076342
Black or African American	Not Hispanic or Latino	30-34 years	M	1999	181	1248190	14.5009974442993
Black or African American	Not Hispanic or Latino	30-34 years	M	2000	166	1243849	13.3456713797254
Black or African American	Not Hispanic or Latino	30-34 years	M	2001	161	1241242	12.9708791678013
Black or African American	Not Hispanic or Latino	30-34 years	M	2002	185	1243774	14.8740848417799
Black or African American	Not Hispanic or Latino	30-34 years	M	2003	174	1233902	14.1016061243113
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	152	1222155	12.4370476739857
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	189	1196334	15.79826369559
Black or African American	Not Hispanic or Latino	30-34 years	M	2006	162	1171760	13.8253567283403
Black or African American	Not Hispanic or Latino	30-34 years	M	2007	151	1165879	12.9516013239796
Black or African American	Not Hispanic or Latino	30-34 years	M	2008	136	1175694	11.5676357963892
Black or African American	Not Hispanic or Latino	30-34 years	M	2009	156	1210245	12.8899520345054
Black or African American	Not Hispanic or Latino	30-34 years	M	2010	153	1245147	12.287705788955
Black or African American	Not Hispanic or Latino	30-34 years	M	2011	151	1286022	11.7416342799734
Black or African American	Not Hispanic or Latino	30-34 years	M	2012	168	1315999	12.7659671473914
Black or African American	Not Hispanic or Latino	30-34 years	M	2013	176	1341923	13.1155066274294
Black or African American	Not Hispanic or Latino	30-34 years	M	2014	157	1362152	11.5258796375148
Black or African American	Not Hispanic or Latino	30-34 years	M	2015	169	1374657	12.2939758790738
Black or African American	Not Hispanic or Latino	30-34 years	M	2016	161	1397545	11.5202014961951
Black or African American	Not Hispanic or Latino	30-34 years	M	2017	179	1431359	12.5055978269603
Black or African American	Not Hispanic or Latino	30-34 years	M	2018	154	1473500	10.4513064133017
Black or African American	Not Hispanic or Latino	30-34 years	M	2019	151	1538578	9.8142570607405
Black or African American	Not Hispanic or Latino	30-34 years	M	2020	179	1617245	11.068205497621
Black or African American	Not Hispanic or Latino	30-34 years	M	2021	181	1678798	10.781523447133
Black or African American	Not Hispanic or Latino	30-34 years	M	2022	176	1739488	10.1179197556982
Black or African American	Not Hispanic or Latino	35-39 years	F	1999	667	1507328	44.25048828125
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	629	1505402	41.7828593292689
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	584	1491812	39.1470238877285
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	562	1467701	38.2911778352675
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	585	1440844	40.6012031836896
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	523	1408319	37.1364726315558
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	485	1396992	34.7174500641378
Black or African American	Not Hispanic or Latino	35-39 years	F	2006	489	1405559	34.7904285768153
Black or African American	Not Hispanic or Latino	35-39 years	F	2007	458	1413720	32.3967971026795
Black or African American	Not Hispanic or Latino	35-39 years	F	2008	490	1412276	34.6957676828042
Black or African American	Not Hispanic or Latino	35-39 years	F	2009	440	1403007	31.3612120253142
Black or African American	Not Hispanic or Latino	35-39 years	F	2010	489	1384151	35.3285154582123
Black or African American	Not Hispanic or Latino	35-39 years	F	2011	458	1344610	34.0619213006002
Black or African American	Not Hispanic or Latino	35-39 years	F	2012	430	1338520	32.1250336192212
Black or African American	Not Hispanic or Latino	35-39 years	F	2013	381	1344139	28.3452827423354
Black or African American	Not Hispanic or Latino	35-39 years	F	2014	423	1374316	30.7789474909701
Black or African American	Not Hispanic or Latino	35-39 years	F	2015	451	1413525	31.9060504766453
Black or African American	Not Hispanic or Latino	35-39 years	F	2016	443	1445255	30.6520302645554
Black or African American	Not Hispanic or Latino	35-39 years	F	2017	437	1475146	29.6241863517238
Black or African American	Not Hispanic or Latino	35-39 years	F	2018	461	1494278	30.8510196897766
Black or African American	Not Hispanic or Latino	35-39 years	F	2019	485	1501244	32.3065404424597
Black or African American	Not Hispanic or Latino	35-39 years	F	2020	433	1502992	28.8092019119197
Black or African American	Not Hispanic or Latino	35-39 years	F	2021	438	1528319	28.6589383499125
Black or African American	Not Hispanic or Latino	35-39 years	F	2022	451	1533513	29.4095974406477
Black or African American	Not Hispanic or Latino	35-39 years	M	1999	382	1334212	28.6311320839567
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	377	1333184	28.2781671547213
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	365	1322748	27.5940693163021
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	345	1298817	26.5626335349784
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	288	1273108	22.6218042774062
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	258	1248378	20.6668172620793
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	280	1238840	22.6017887701398
Black or African American	Not Hispanic or Latino	35-39 years	M	2006	287	1244414	23.0630642213926
Black or African American	Not Hispanic or Latino	35-39 years	M	2007	245	1253650	19.5429346308778
Black or African American	Not Hispanic or Latino	35-39 years	M	2008	263	1253548	20.9804490932936
Black or African American	Not Hispanic or Latino	35-39 years	M	2009	279	1244299	22.4222634591846
Black or African American	Not Hispanic or Latino	35-39 years	M	2010	247	1226242	20.1428429298621
Black or African American	Not Hispanic or Latino	35-39 years	M	2011	270	1193704	22.6186726357623
Black or African American	Not Hispanic or Latino	35-39 years	M	2012	221	1189759	18.5751904377273
Black or African American	Not Hispanic or Latino	35-39 years	M	2013	253	1199943	21.0843348392382
Black or African American	Not Hispanic or Latino	35-39 years	M	2014	260	1231071	21.1198216837209
Black or African American	Not Hispanic or Latino	35-39 years	M	2015	276	1271310	21.7098897987116
Black or African American	Not Hispanic or Latino	35-39 years	M	2016	269	1303281	20.6402149651533
Black or African American	Not Hispanic or Latino	35-39 years	M	2017	301	1336143	22.5275288647996
Black or African American	Not Hispanic or Latino	35-39 years	M	2018	257	1361639	18.8743125013311
Black or African American	Not Hispanic or Latino	35-39 years	M	2019	278	1374076	20.2317775727107
Black or African American	Not Hispanic or Latino	35-39 years	M	2020	290	1383849	20.9560436145851
Black or African American	Not Hispanic or Latino	35-39 years	M	2021	286	1434313	19.9398597098402
Black or African American	Not Hispanic or Latino	35-39 years	M	2022	283	1453787	19.4664005112166
Black or African American	Not Hispanic or Latino	40-44 years	F	1999	1127	1420696	79.3273156255807
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	1151	1442018	79.8186985183264
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	1165	1475496	78.9565000515081
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	1150	1487168	77.3281835004519
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	1090	1498869	72.7214986766689
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	1101	1510161	72.9061338493048
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	1076	1506129	71.4414236761924
Black or African American	Not Hispanic or Latino	40-44 years	F	2006	1033	1494626	69.1142800941506
Black or African American	Not Hispanic or Latino	40-44 years	F	2007	979	1471651	66.5239244902494
Black or African American	Not Hispanic or Latino	40-44 years	F	2008	932	1446445	64.4338360601336
Black or African American	Not Hispanic or Latino	40-44 years	F	2009	873	1414333	61.725208985437
Black or African American	Not Hispanic or Latino	40-44 years	F	2010	812	1404513	57.8136336224727
Black or African American	Not Hispanic or Latino	40-44 years	F	2011	884	1410151	62.6883220307612
Black or African American	Not Hispanic or Latino	40-44 years	F	2012	798	1415866	56.3612658260033
Black or African American	Not Hispanic or Latino	40-44 years	F	2013	803	1412452	56.8514894665447
Black or African American	Not Hispanic or Latino	40-44 years	F	2014	765	1406532	54.3890931738489
Black or African American	Not Hispanic or Latino	40-44 years	F	2015	760	1386639	54.8087858483715
Black or African American	Not Hispanic or Latino	40-44 years	F	2016	722	1352538	53.3811249665444
Black or African American	Not Hispanic or Latino	40-44 years	F	2017	738	1351467	54.6073267049806
Black or African American	Not Hispanic or Latino	40-44 years	F	2018	702	1354893	51.8122095250326
Black or African American	Not Hispanic or Latino	40-44 years	F	2019	706	1378109	51.2296197180339
Black or African American	Not Hispanic or Latino	40-44 years	F	2020	712	1414368	50.3405054412996
Black or African American	Not Hispanic or Latino	40-44 years	F	2021	745	1459174	51.0562825269639
Black or African American	Not Hispanic or Latino	40-44 years	F	2022	761	1472391	51.6846408324963
Black or African American	Not Hispanic or Latino	40-44 years	M	1999	873	1248357	69.9319185136944
Black or African American	Not Hispanic or Latino	40-44 years	M	2000	915	1273647	71.8409417994154
Black or African American	Not Hispanic or Latino	40-44 years	M	2001	836	1304062	64.1073813975102
Black or African American	Not Hispanic or Latino	40-44 years	M	2002	813	1314793	61.8348287525109
Black or African American	Not Hispanic or Latino	40-44 years	M	2003	824	1321512	62.3528201030335
Black or African American	Not Hispanic or Latino	40-44 years	M	2004	767	1331998	57.5826690430466
Black or African American	Not Hispanic or Latino	40-44 years	M	2005	680	1329094	51.1626717147169
Black or African American	Not Hispanic or Latino	40-44 years	M	2006	686	1324308	51.8006385221565
Black or African American	Not Hispanic or Latino	40-44 years	M	2007	650	1305269	49.7981642098295
Black or African American	Not Hispanic or Latino	40-44 years	M	2008	628	1286275	48.8231521253231
Black or African American	Not Hispanic or Latino	40-44 years	M	2009	541	1262389	42.8552530163048
Black or African American	Not Hispanic or Latino	40-44 years	M	2010	537	1257524	42.7029623291484
Black or African American	Not Hispanic or Latino	40-44 years	M	2011	477	1256689	37.9568851163653
Black or African American	Not Hispanic or Latino	40-44 years	M	2012	467	1261822	37.0099744654951
Black or African American	Not Hispanic or Latino	40-44 years	M	2013	455	1254873	36.2586492816405
Black or African American	Not Hispanic or Latino	40-44 years	M	2014	495	1246955	39.6967011640356
Black or African American	Not Hispanic or Latino	40-44 years	M	2015	421	1226949	34.3127546458736
Black or African American	Not Hispanic or Latino	40-44 years	M	2016	440	1199479	36.6825930258054
Black or African American	Not Hispanic or Latino	40-44 years	M	2017	450	1197949	37.5642034844555
Black or African American	Not Hispanic or Latino	40-44 years	M	2018	466	1203743	38.7125823369274
Black or African American	Not Hispanic or Latino	40-44 years	M	2019	485	1228028	39.4942134869889
Black or African American	Not Hispanic or Latino	40-44 years	M	2020	466	1265505	36.8232444755256
Black or African American	Not Hispanic or Latino	40-44 years	M	2021	484	1329536	36.4036776740156
Black or African American	Not Hispanic or Latino	40-44 years	M	2022	497	1354606	36.6896352149629
Black or African American	Not Hispanic or Latino	45-49 years	F	1999	1591	1192724	133.392134307686
Black or African American	Not Hispanic or Latino	45-49 years	F	2000	1750	1225916	142.750400516838
Black or African American	Not Hispanic or Latino	45-49 years	F	2001	1742	1272430	136.90340529538
Black or African American	Not Hispanic or Latino	45-49 years	F	2002	1808	1321076	136.858136852081
Black or African American	Not Hispanic or Latino	45-49 years	F	2003	1837	1363748	134.702305704573
Black or African American	Not Hispanic or Latino	45-49 years	F	2004	1797	1398644	128.481586450877
Black or African American	Not Hispanic or Latino	45-49 years	F	2005	1921	1436071	133.767759393512
Black or African American	Not Hispanic or Latino	45-49 years	F	2006	1888	1461455	129.186324587483
Black or African American	Not Hispanic or Latino	45-49 years	F	2007	1809	1473530	122.766418057318
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	1802	1485776	121.283423611635
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	1707	1496992	114.02866548385
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	1682	1493767	112.601228973461
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	1655	1475059	112.198901874434
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	1520	1453232	104.594448787255
Black or African American	Not Hispanic or Latino	45-49 years	F	2013	1419	1428396	99.3421992220645
Black or African American	Not Hispanic or Latino	45-49 years	F	2014	1391	1402364	99.1896540413188
Black or African American	Not Hispanic or Latino	45-49 years	F	2015	1250	1396052	89.5382120436775
Black or African American	Not Hispanic or Latino	45-49 years	F	2016	1333	1403832	94.9543820058241
Black or African American	Not Hispanic or Latino	45-49 years	F	2017	1212	1413393	85.7510968286952
Black or African American	Not Hispanic or Latino	45-49 years	F	2018	1199	1406949	85.2198622693502
Black or African American	Not Hispanic or Latino	45-49 years	F	2019	1172	1397316	83.8750862367568
Black or African American	Not Hispanic or Latino	45-49 years	F	2020	1143	1375619	83.0898671797932
Black or African American	Not Hispanic or Latino	45-49 years	F	2021	1104	1349300	81.8202030682576
Black or African American	Not Hispanic or Latino	45-49 years	F	2022	1069	1334539	80.102567253561
Black or African American	Not Hispanic or Latino	45-49 years	M	1999	1687	1027188	164.234784674276
Black or African American	Not Hispanic or Latino	45-49 years	M	2000	1648	1061019	155.322383482294
Black or African American	Not Hispanic or Latino	45-49 years	M	2001	1628	1105384	147.279135576415
Black or African American	Not Hispanic or Latino	45-49 years	M	2002	1612	1153639	139.731753174087
Black or African American	Not Hispanic or Latino	45-49 years	M	2003	1767	1196401	147.692955789907
Black or African American	Not Hispanic or Latino	45-49 years	M	2004	1669	1231607	135.51400730915
Black or African American	Not Hispanic or Latino	45-49 years	M	2005	1619	1267913	127.690149087516
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	1563	1293433	120.841203216556
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	1530	1307530	117.014523567337
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	1511	1318543	114.596186851699
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	1358	1330207	102.089374059827
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	1273	1329666	95.7383282719119
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	1204	1313392	91.6710319539026
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	1180	1293068	91.2558349599557
Black or African American	Not Hispanic or Latino	45-49 years	M	2013	1110	1269490	87.4366871735894
Black or African American	Not Hispanic or Latino	45-49 years	M	2014	1019	1247238	81.700525481103
Black or African American	Not Hispanic or Latino	45-49 years	M	2015	969	1240517	78.112593378406
Black or African American	Not Hispanic or Latino	45-49 years	M	2016	931	1242735	74.9154083533497
Black or African American	Not Hispanic or Latino	45-49 years	M	2017	849	1249902	67.9253253455071
Black or African American	Not Hispanic or Latino	45-49 years	M	2018	899	1240961	72.443856011591
Black or African American	Not Hispanic or Latino	45-49 years	M	2019	860	1229131	69.9681319566425
Black or African American	Not Hispanic or Latino	45-49 years	M	2020	846	1207681	70.0516113112651
Black or African American	Not Hispanic or Latino	45-49 years	M	2021	821	1208836	67.9165742913017
Black or African American	Not Hispanic or Latino	45-49 years	M	2022	809	1200224	67.4040845708801
Black or African American	Not Hispanic or Latino	50-54 years	F	1999	2060	930401	221.409908200873
Black or African American	Not Hispanic or Latino	50-54 years	F	2000	2166	980443	220.920543060637
Black or African American	Not Hispanic or Latino	50-54 years	F	2001	2237	1066260	209.798735768012
Black or African American	Not Hispanic or Latino	50-54 years	F	2002	2365	1105949	213.843495495724
Black or African American	Not Hispanic or Latino	50-54 years	F	2003	2432	1144404	212.512364514629
Black or African American	Not Hispanic or Latino	50-54 years	F	2004	2425	1185311	204.587656741564
Black or African American	Not Hispanic or Latino	50-54 years	F	2005	2575	1223782	210.413292563545
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	2502	1264163	197.917515383697
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	2611	1315461	198.485549932685
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	2580	1361382	189.51330339317
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	2665	1399562	190.41671608689
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	2751	1431800	192.135773152675
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	2750	1454259	189.09974083021
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	2711	1460480	185.623904469763
Black or African American	Not Hispanic or Latino	50-54 years	F	2013	2644	1467990	180.11021873446
Black or African American	Not Hispanic or Latino	50-54 years	F	2014	2583	1473543	175.291796710378
Black or African American	Not Hispanic or Latino	50-54 years	F	2015	2521	1467603	171.776699829586
Black or African American	Not Hispanic or Latino	50-54 years	F	2016	2489	1451167	171.517130695502
Black or African American	Not Hispanic or Latino	50-54 years	F	2017	2281	1432173	159.268468264658
Black or African American	Not Hispanic or Latino	50-54 years	F	2018	2073	1404709	147.575049351859
Black or African American	Not Hispanic or Latino	50-54 years	F	2019	2001	1377231	145.29153061469
Black or African American	Not Hispanic or Latino	50-54 years	F	2020	1951	1370203	142.387660806464
Black or African American	Not Hispanic or Latino	50-54 years	F	2021	1819	1385068	131.329292135837
Black or African American	Not Hispanic or Latino	50-54 years	F	2022	1788	1380503	129.518009015554
Black or African American	Not Hispanic or Latino	50-54 years	M	1999	2411	788057	305.942336658389
Black or African American	Not Hispanic or Latino	50-54 years	M	2000	2504	834987	299.884908387795
Black or African American	Not Hispanic or Latino	50-54 years	M	2001	2568	912639	281.381794992324
Black or African American	Not Hispanic or Latino	50-54 years	M	2002	2591	945720	273.971154252844
Black or African American	Not Hispanic or Latino	50-54 years	M	2003	2766	979716	282.326715088862
Black or African American	Not Hispanic or Latino	50-54 years	M	2004	2770	1017168	272.324729051641
Black or African American	Not Hispanic or Latino	50-54 years	M	2005	2690	1054056	255.204657058069
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	2760	1093251	252.458035711836
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	2804	1144327	245.034854547695
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	2761	1191230	231.777238652485
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	2798	1229480	227.575885740313
