Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	65-69 years	M	2020	34534	6293104	548.759403944381
White	Not Hispanic or Latino	65-69 years	M	2021	34933	6512384	536.408786705452
White	Not Hispanic or Latino	65-69 years	M	2022	34721	6561101	529.194718996095
White	Not Hispanic or Latino	70-74 years	F	2020	32834	5924967	554.163424032573
White	Not Hispanic or Latino	70-74 years	F	2021	33597	6097584	550.988719466595
White	Not Hispanic or Latino	70-74 years	F	2022	32314	6005494	538.073970267891
White	Not Hispanic or Latino	70-74 years	M	2020	40601	5275819	769.567720196618
White	Not Hispanic or Latino	70-74 years	M	2021	41522	5505091	754.247295821268
White	Not Hispanic or Latino	70-74 years	M	2022	40373	5389306	749.131706382974
White	Not Hispanic or Latino	75-79 years	F	2020	32337	4218840	766.490314873283
White	Not Hispanic or Latino	75-79 years	F	2021	32567	4128920	788.753475485115
White	Not Hispanic or Latino	75-79 years	F	2022	34642	4540665	762.927897125201
White	Not Hispanic or Latino	75-79 years	M	2020	38593	3539105	1090.47343890616
White	Not Hispanic or Latino	75-79 years	M	2021	38932	3515488	1107.44226690576
White	Not Hispanic or Latino	75-79 years	M	2022	40664	3876996	1048.85328744213
White	Not Hispanic or Latino	80-84 years	F	2020	28432	2838947	1001.49809066531
White	Not Hispanic or Latino	80-84 years	F	2021	28816	2741242	1051.2023382102
White	Not Hispanic or Latino	80-84 years	F	2022	29603	2920664	1013.5708866203
White	Not Hispanic or Latino	80-84 years	M	2020	32346	2165823	1493.47384343042
White	Not Hispanic or Latino	80-84 years	M	2021	32786	2113729	1551.09760995851
White	Not Hispanic or Latino	80-84 years	M	2022	33649	2222327	1514.13360860035
