Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	20-24 years	M	2016	51	1773358	2.8758998465059
Black or African American	Not Hispanic or Latino	20-24 years	M	2017	54	1733291	3.11546070452105
Black or African American	Not Hispanic or Latino	20-24 years	M	2018	41	1691428	2.42398730540112
Black or African American	Not Hispanic or Latino	20-24 years	M	2019	63	1660340	3.79440355589819
Black or African American	Not Hispanic or Latino	20-24 years	M	2020	64	1652385	3.87318935962261
Black or African American	Not Hispanic or Latino	20-24 years	M	2021	67	1642560	4.07899863627508
Black or African American	Not Hispanic or Latino	20-24 years	M	2022	65	1718441	3.78249820622297
Black or African American	Not Hispanic or Latino	25-29 years	F	1999	39	1358176	2.87149824470466
Black or African American	Not Hispanic or Latino	25-29 years	F	2000	51	1345107	3.79151993112816
Black or African American	Not Hispanic or Latino	25-29 years	F	2001	70	1304639	5.36546891515584
Black or African American	Not Hispanic or Latino	25-29 years	F	2002	75	1293736	5.79716418187327
Black or African American	Not Hispanic or Latino	25-29 years	F	2003	69	1295263	5.3271034531211
Black or African American	Not Hispanic or Latino	25-29 years	F	2004	86	1324683	6.4921192466424
Black or African American	Not Hispanic or Latino	25-29 years	F	2005	77	1363164	5.64862334979504
Black or African American	Not Hispanic or Latino	25-29 years	F	2006	69	1406128	4.90709238419262
Black or African American	Not Hispanic or Latino	25-29 years	F	2007	59	1434645	4.11251563975757
Black or African American	Not Hispanic or Latino	25-29 years	F	2008	88	1454865	6.04867118254958
Black or African American	Not Hispanic or Latino	25-29 years	F	2009	98	1459525	6.71451328343125
Black or African American	Not Hispanic or Latino	25-29 years	F	2010	81	1454543	5.56875939728148
Black or African American	Not Hispanic or Latino	25-29 years	F	2011	94	1465672	6.41344038775388
Black or African American	Not Hispanic or Latino	25-29 years	F	2012	67	1482708	4.51875891949055
Black or African American	Not Hispanic or Latino	25-29 years	F	2013	82	1510526	5.42857256346465
Black or African American	Not Hispanic or Latino	25-29 years	F	2014	86	1571068	5.47398330307791
Black or African American	Not Hispanic or Latino	25-29 years	F	2015	89	1639497	5.42849422719285
Black or African American	Not Hispanic or Latino	25-29 years	F	2016	85	1707945	4.97674105430795
Black or African American	Not Hispanic or Latino	25-29 years	F	2017	89	1773228	5.01909511918377
Black or African American	Not Hispanic or Latino	25-29 years	F	2018	122	1811064	6.7363715473335
Black or African American	Not Hispanic or Latino	25-29 years	F	2019	102	1817908	5.61084499325598
Black or African American	Not Hispanic or Latino	25-29 years	F	2020	150	1789798	8.3808340382546
Black or African American	Not Hispanic or Latino	25-29 years	F	2021	134	1717789	7.80072523458935
Black or African American	Not Hispanic or Latino	25-29 years	F	2022	121	1673395	7.23080922316608
Black or African American	Not Hispanic or Latino	25-29 years	M	1999	55	1227359	4.48116647207541
Black or African American	Not Hispanic or Latino	25-29 years	M	2000	63	1217250	5.17560073937153
Black or African American	Not Hispanic or Latino	25-29 years	M	2001	83	1176367	7.05562124745084
Black or African American	Not Hispanic or Latino	25-29 years	M	2002	89	1161423	7.66301338960913
Black or African American	Not Hispanic or Latino	25-29 years	M	2003	103	1156545	8.90583591645807
Black or African American	Not Hispanic or Latino	25-29 years	M	2004	98	1184157	8.27592962757472
Black or African American	Not Hispanic or Latino	25-29 years	M	2005	87	1219297	7.13525908781864
Black or African American	Not Hispanic or Latino	25-29 years	M	2006	117	1261035	9.27809299503979
Black or African American	Not Hispanic or Latino	25-29 years	M	2007	109	1295064	8.41657246282809
Black or African American	Not Hispanic or Latino	25-29 years	M	2008	125	1326472	9.42349329650381
Black or African American	Not Hispanic or Latino	25-29 years	M	2009	107	1341280	7.97745437194322
Black or African American	Not Hispanic or Latino	25-29 years	M	2010	115	1342341	8.56712266108239
Black or African American	Not Hispanic or Latino	25-29 years	M	2011	115	1368360	8.40422111140343
Black or African American	Not Hispanic or Latino	25-29 years	M	2012	128	1400570	9.13913620882926
Black or African American	Not Hispanic or Latino	25-29 years	M	2013	129	1442576	8.94233648695112
Black or African American	Not Hispanic or Latino	25-29 years	M	2014	143	1517010	9.42643753172359
Black or African American	Not Hispanic or Latino	25-29 years	M	2015	124	1599040	7.754652791675
Black or African American	Not Hispanic or Latino	25-29 years	M	2016	146	1683093	8.67450580568038
Black or African American	Not Hispanic or Latino	25-29 years	M	2017	134	1765639	7.58932035370764
Black or African American	Not Hispanic or Latino	25-29 years	M	2018	174	1824430	9.53722532517005
Black or African American	Not Hispanic or Latino	25-29 years	M	2019	179	1845874	9.6973032828893
Black or African American	Not Hispanic or Latino	25-29 years	M	2020	222	1830579	12.1273105394523
Black or African American	Not Hispanic or Latino	25-29 years	M	2021	216	1736416	12.4394154396182
Black or African American	Not Hispanic or Latino	25-29 years	M	2022	195	1704656	11.4392581259797
Black or African American	Not Hispanic or Latino	30-34 years	F	1999	87	1393840	6.24174941169718
Black or African American	Not Hispanic or Latino	30-34 years	F	2000	116	1384892	8.37610441825067
Black or African American	Not Hispanic or Latino	30-34 years	F	2001	127	1388476	9.14671913666495
Black or African American	Not Hispanic or Latino	30-34 years	F	2002	151	1393457	10.83635878251
Black or African American	Not Hispanic or Latino	30-34 years	F	2003	145	1388044	10.4463547265072
Black or African American	Not Hispanic or Latino	30-34 years	F	2004	149	1376595	10.8238080190615
Black or African American	Not Hispanic or Latino	30-34 years	F	2005	159	1350939	11.7695913731116
Black or African American	Not Hispanic or Latino	30-34 years	F	2006	158	1320401	11.9660618251577
Black or African American	Not Hispanic or Latino	30-34 years	F	2007	165	1313374	12.5630627681072
Black or African American	Not Hispanic or Latino	30-34 years	F	2008	167	1320241	12.6492057131993
Black or African American	Not Hispanic or Latino	30-34 years	F	2009	175	1353009	12.9341342149239
Black or African American	Not Hispanic or Latino	30-34 years	F	2010	177	1384808	12.781555276977
Black or African American	Not Hispanic or Latino	30-34 years	F	2011	178	1424682	12.4940162085293
Black or African American	Not Hispanic or Latino	30-34 years	F	2012	173	1450157	11.9297427795749
Black or African American	Not Hispanic or Latino	30-34 years	F	2013	193	1470609	13.1238146917366
Black or African American	Not Hispanic or Latino	30-34 years	F	2014	176	1484560	11.85536455246
Black or African American	Not Hispanic or Latino	30-34 years	F	2015	170	1487728	11.4268199563361
Black or African American	Not Hispanic or Latino	30-34 years	F	2016	194	1498513	12.9461673005172
Black or African American	Not Hispanic or Latino	30-34 years	F	2017	208	1519870	13.6853809865317
Black or African American	Not Hispanic or Latino	30-34 years	F	2018	223	1549097	14.3954833041443
Black or African American	Not Hispanic or Latino	30-34 years	F	2019	218	1602877	13.6005445208834
Black or African American	Not Hispanic or Latino	30-34 years	F	2020	312	1669692	18.6860810257221
Black or African American	Not Hispanic or Latino	30-34 years	F	2021	335	1727635	19.3906699042332
Black or African American	Not Hispanic or Latino	30-34 years	F	2022	369	1766776	20.8854999162316
Black or African American	Not Hispanic or Latino	30-34 years	M	1999	115	1248190	9.21334091764876
Black or African American	Not Hispanic or Latino	30-34 years	M	2000	188	1243849	15.1143748155926
Black or African American	Not Hispanic or Latino	30-34 years	M	2001	176	1241242	14.1793461710126
Black or African American	Not Hispanic or Latino	30-34 years	M	2002	198	1243774	15.9192908036347
Black or African American	Not Hispanic or Latino	30-34 years	M	2003	220	1233902	17.8296169387844
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	206	1222155	16.8554725055333
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	230	1196334	19.2254002644746
Black or African American	Not Hispanic or Latino	30-34 years	M	2006	239	1171760	20.3966682597119
Black or African American	Not Hispanic or Latino	30-34 years	M	2007	253	1165879	21.7003651322307
Black or African American	Not Hispanic or Latino	30-34 years	M	2008	242	1175694	20.5835872259278
Black or African American	Not Hispanic or Latino	30-34 years	M	2009	270	1210245	22.3095323674132
Black or African American	Not Hispanic or Latino	30-34 years	M	2010	238	1245147	19.1142090050412
Black or African American	Not Hispanic or Latino	30-34 years	M	2011	241	1286022	18.7399593475073
Black or African American	Not Hispanic or Latino	30-34 years	M	2012	240	1315999	18.2370959248449
Black or African American	Not Hispanic or Latino	30-34 years	M	2013	294	1341923	21.9088576617287
Black or African American	Not Hispanic or Latino	30-34 years	M	2014	263	1362152	19.3076837239897
Black or African American	Not Hispanic or Latino	30-34 years	M	2015	289	1374657	21.0234262074103
Black or African American	Not Hispanic or Latino	30-34 years	M	2016	307	1397545	21.967092293987
Black or African American	Not Hispanic or Latino	30-34 years	M	2017	357	1431359	24.9413319789096
Black or African American	Not Hispanic or Latino	30-34 years	M	2018	346	1473500	23.4815066168985
Black or African American	Not Hispanic or Latino	30-34 years	M	2019	395	1538578	25.6730565496192
Black or African American	Not Hispanic or Latino	30-34 years	M	2020	516	1617245	31.906111937276
Black or African American	Not Hispanic or Latino	30-34 years	M	2021	510	1678798	30.3788782212035
Black or African American	Not Hispanic or Latino	30-34 years	M	2022	496	1739488	28.5141374933314
Black or African American	Not Hispanic or Latino	35-39 years	F	1999	206	1507328	13.6665675951087
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	291	1505402	19.3303848407269
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	290	1491812	19.4394467935638
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	285	1467701	19.4181239911944
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	305	1440844	21.1681486684193
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	277	1408319	19.6688392331567
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	298	1396992	21.3315466373465
Black or African American	Not Hispanic or Latino	35-39 years	F	2006	300	1405559	21.3438212127702
Black or African American	Not Hispanic or Latino	35-39 years	F	2007	326	1413720	23.0597289420819
Black or African American	Not Hispanic or Latino	35-39 years	F	2008	302	1412276	21.3839221228712
Black or African American	Not Hispanic or Latino	35-39 years	F	2009	293	1403007	20.8837161895842
Black or African American	Not Hispanic or Latino	35-39 years	F	2010	308	1384151	22.2519074869722
Black or African American	Not Hispanic or Latino	35-39 years	F	2011	319	1344610	23.7243512988896
Black or African American	Not Hispanic or Latino	35-39 years	F	2012	334	1338520	24.9529330902788
Black or African American	Not Hispanic or Latino	35-39 years	F	2013	304	1344139	22.6167085398162
Black or African American	Not Hispanic or Latino	35-39 years	F	2014	331	1374316	24.0847083203572
Black or African American	Not Hispanic or Latino	35-39 years	F	2015	353	1413525	24.9730284218532
Black or African American	Not Hispanic or Latino	35-39 years	F	2016	348	1445255	24.0787957834431
Black or African American	Not Hispanic or Latino	35-39 years	F	2017	377	1475146	25.5567923446222
Black or African American	Not Hispanic or Latino	35-39 years	F	2018	401	1494278	26.8357025934933
Black or African American	Not Hispanic or Latino	35-39 years	F	2019	413	1501244	27.5105179437853
Black or African American	Not Hispanic or Latino	35-39 years	F	2020	539	1502992	35.8618009942834
Black or African American	Not Hispanic or Latino	35-39 years	F	2021	615	1528319	40.2402901488498
Black or African American	Not Hispanic or Latino	35-39 years	F	2022	566	1533513	36.9087187392608
Black or African American	Not Hispanic or Latino	35-39 years	M	1999	272	1334212	20.3865652534979
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	358	1333184	26.8530075368441
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	373	1322748	28.1988708355635
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	424	1298817	32.645091648785
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	436	1273108	34.2468981421843
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	457	1248378	36.6075018944583
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	463	1238840	37.3736721449098
Black or African American	Not Hispanic or Latino	35-39 years	M	2006	490	1244414	39.3759633048166
Black or African American	Not Hispanic or Latino	35-39 years	M	2007	481	1253650	38.3679655406214
Black or African American	Not Hispanic or Latino	35-39 years	M	2008	480	1253548	38.2913139345282
Black or African American	Not Hispanic or Latino	35-39 years	M	2009	526	1244299	42.2727977760972
Black or African American	Not Hispanic or Latino	35-39 years	M	2010	501	1226242	40.856535659356
Black or African American	Not Hispanic or Latino	35-39 years	M	2011	504	1193704	42.221522253423
Black or African American	Not Hispanic or Latino	35-39 years	M	2012	510	1189759	42.865824087063
Black or African American	Not Hispanic or Latino	35-39 years	M	2013	544	1199943	45.3354867689549
Black or African American	Not Hispanic or Latino	35-39 years	M	2014	550	1231071	44.6765458694096
Black or African American	Not Hispanic or Latino	35-39 years	M	2015	611	1271310	48.0606618370028
Black or African American	Not Hispanic or Latino	35-39 years	M	2016	617	1303281	47.3420543996268
Black or African American	Not Hispanic or Latino	35-39 years	M	2017	632	1336143	47.3003263872205
Black or African American	Not Hispanic or Latino	35-39 years	M	2018	684	1361639	50.2335787973171
Black or African American	Not Hispanic or Latino	35-39 years	M	2019	722	1374076	52.5444007463925
Black or African American	Not Hispanic or Latino	35-39 years	M	2020	880	1383849	63.5907530373617
Black or African American	Not Hispanic or Latino	35-39 years	M	2021	1009	1434313	70.3472672980026
Black or African American	Not Hispanic or Latino	35-39 years	M	2022	984	1453787	67.6852936503078
Black or African American	Not Hispanic or Latino	40-44 years	F	1999	351	1420696	24.7062003412412
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	573	1442018	39.7359811042581
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	592	1475496	40.1221013137277
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	601	1487168	40.4123811163231
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	636	1498869	42.4319937232673
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	641	1510161	42.4458054472338
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	637	1506129	42.2938539793072
Black or African American	Not Hispanic or Latino	40-44 years	F	2006	674	1494626	45.0948933044119
Black or African American	Not Hispanic or Latino	40-44 years	F	2007	623	1471651	42.3334064937951
Black or African American	Not Hispanic or Latino	40-44 years	F	2008	641	1446445	44.3155460456499
Black or African American	Not Hispanic or Latino	40-44 years	F	2009	639	1414333	45.1803076078971
Black or African American	Not Hispanic or Latino	40-44 years	F	2010	571	1404513	40.6546610818127
Black or African American	Not Hispanic or Latino	40-44 years	F	2011	612	1410151	43.3996075597578
Black or African American	Not Hispanic or Latino	40-44 years	F	2012	564	1415866	39.8342781025888
Black or African American	Not Hispanic or Latino	40-44 years	F	2013	595	1412452	42.1253253207897
Black or African American	Not Hispanic or Latino	40-44 years	F	2014	584	1406532	41.5205626320624
Black or African American	Not Hispanic or Latino	40-44 years	F	2015	613	1386639	44.2076127961207
Black or African American	Not Hispanic or Latino	40-44 years	F	2016	602	1352538	44.5089158308306
Black or African American	Not Hispanic or Latino	40-44 years	F	2017	596	1351467	44.1002259026673
Black or African American	Not Hispanic or Latino	40-44 years	F	2018	611	1354893	45.0958119940099
Black or African American	Not Hispanic or Latino	40-44 years	F	2019	635	1378109	46.077632465937
Black or African American	Not Hispanic or Latino	40-44 years	F	2020	920	1414368	65.0467205140388
Black or African American	Not Hispanic or Latino	40-44 years	F	2021	1087	1459174	74.4942001433688
Black or African American	Not Hispanic or Latino	40-44 years	F	2022	970	1472391	65.8792399573211
Black or African American	Not Hispanic or Latino	40-44 years	M	1999	451	1248357	36.1274859675558
Black or African American	Not Hispanic or Latino	40-44 years	M	2000	765	1273647	60.0637382257407
Black or African American	Not Hispanic or Latino	40-44 years	M	2001	793	1304062	60.8099921629493
Black or African American	Not Hispanic or Latino	40-44 years	M	2002	779	1314793	59.2488703544969
Black or African American	Not Hispanic or Latino	40-44 years	M	2003	885	1321512	66.9687448922144
Black or African American	Not Hispanic or Latino	40-44 years	M	2004	842	1331998	63.2133081280903
Black or African American	Not Hispanic or Latino	40-44 years	M	2005	863	1329094	64.9314495438246
Black or African American	Not Hispanic or Latino	40-44 years	M	2006	896	1324308	67.6579768452656
Black or African American	Not Hispanic or Latino	40-44 years	M	2007	964	1305269	73.8545081511934
Black or African American	Not Hispanic or Latino	40-44 years	M	2008	891	1286275	69.2697906746225
Black or African American	Not Hispanic or Latino	40-44 years	M	2009	902	1262389	71.4518266556505
Black or African American	Not Hispanic or Latino	40-44 years	M	2010	862	1257524	68.5473994929719
Black or African American	Not Hispanic or Latino	40-44 years	M	2011	970	1256689	77.1869571548728
Black or African American	Not Hispanic or Latino	40-44 years	M	2012	910	1261822	72.1179373952903
Black or African American	Not Hispanic or Latino	40-44 years	M	2013	973	1254873	77.5377269253542
Black or African American	Not Hispanic or Latino	40-44 years	M	2014	1003	1246955	80.4359419546014
Black or African American	Not Hispanic or Latino	40-44 years	M	2015	1009	1226949	82.2365069778776
Black or African American	Not Hispanic or Latino	40-44 years	M	2016	1036	1199479	86.3708326698508
Black or African American	Not Hispanic or Latino	40-44 years	M	2017	1039	1197949	86.7315720452206
Black or African American	Not Hispanic or Latino	40-44 years	M	2018	1063	1203743	88.3078863179267
Black or African American	Not Hispanic or Latino	40-44 years	M	2019	1150	1228028	93.6460732165716
Black or African American	Not Hispanic or Latino	40-44 years	M	2020	1528	1265505	120.742312357517
Black or African American	Not Hispanic or Latino	40-44 years	M	2021	1738	1329536	130.722297102147
Black or African American	Not Hispanic or Latino	40-44 years	M	2022	1538	1354606	113.538549216525
Black or African American	Not Hispanic or Latino	45-49 years	F	1999	502	1192724	42.0885301209668
Black or African American	Not Hispanic or Latino	45-49 years	F	2000	954	1225916	77.8193611960363
Black or African American	Not Hispanic or Latino	45-49 years	F	2001	911	1272430	71.5952940436802
Black or African American	Not Hispanic or Latino	45-49 years	F	2002	993	1321076	75.1660010476309
Black or African American	Not Hispanic or Latino	45-49 years	F	2003	1090	1363748	79.9267899934592
Black or African American	Not Hispanic or Latino	45-49 years	F	2004	1121	1398644	80.1490586596732
Black or African American	Not Hispanic or Latino	45-49 years	F	2005	1057	1436071	73.6036031644675
Black or African American	Not Hispanic or Latino	45-49 years	F	2006	1176	1461455	80.4677530269492
Black or African American	Not Hispanic or Latino	45-49 years	F	2007	1108	1473530	75.1935827570528
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	1250	1485776	84.1311207072937
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	1168	1496992	78.0231290481178
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	1094	1493767	73.237660224118
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	1062	1475059	71.9971201151954
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	1108	1453232	76.24384819492
Black or African American	Not Hispanic or Latino	45-49 years	F	2013	1024	1428396	71.6888033850557
Black or African American	Not Hispanic or Latino	45-49 years	F	2014	999	1402364	71.2368543402426
Black or African American	Not Hispanic or Latino	45-49 years	F	2015	1053	1396052	75.4269898255939
Black or African American	Not Hispanic or Latino	45-49 years	F	2016	1087	1403832	77.430917659663
Black or African American	Not Hispanic or Latino	45-49 years	F	2017	1038	1413393	73.440295798833
Black or African American	Not Hispanic or Latino	45-49 years	F	2018	1072	1406949	76.1932379922797
Black or African American	Not Hispanic or Latino	45-49 years	F	2019	1028	1397316	73.569614890261
Black or African American	Not Hispanic or Latino	45-49 years	F	2020	1465	1375619	106.497511302185
Black or African American	Not Hispanic or Latino	45-49 years	F	2021	1510	1349300	111.90987919662
Black or African American	Not Hispanic or Latino	45-49 years	F	2022	1288	1334539	96.5127283653756
Black or African American	Not Hispanic or Latino	45-49 years	M	1999	661	1027188	64.3504402309996
Black or African American	Not Hispanic or Latino	45-49 years	M	2000	1186	1061019	111.779336656554
Black or African American	Not Hispanic or Latino	45-49 years	M	2001	1328	1105384	120.139245728181
Black or African American	Not Hispanic or Latino	45-49 years	M	2002	1382	1153639	119.794840500364
Black or African American	Not Hispanic or Latino	45-49 years	M	2003	1539	1196401	128.635800204112
Black or African American	Not Hispanic or Latino	45-49 years	M	2004	1550	1231607	125.851834229588
Black or African American	Not Hispanic or Latino	45-49 years	M	2005	1624	1267913	128.084497911134
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	1646	1293433	127.258234481415
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	1636	1307530	125.121412128211
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	1542	1318543	116.947266793726
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	1587	1330207	119.304739788619
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	1649	1329666	124.016106300379
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	1651	1313392	125.705044647752
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	1631	1293068	126.134124423464
Black or African American	Not Hispanic or Latino	45-49 years	M	2013	1600	1269490	126.034864394363
Black or African American	Not Hispanic or Latino	45-49 years	M	2014	1603	1247238	128.523986600793
Black or African American	Not Hispanic or Latino	45-49 years	M	2015	1523	1240517	122.771392895059
Black or African American	Not Hispanic or Latino	45-49 years	M	2016	1707	1242735	137.358326594165
Black or African American	Not Hispanic or Latino	45-49 years	M	2017	1743	1249902	139.450932953144
Black or African American	Not Hispanic or Latino	45-49 years	M	2018	1807	1240961	145.612956410395
Black or African American	Not Hispanic or Latino	45-49 years	M	2019	1810	1229131	147.258510280841
Black or African American	Not Hispanic or Latino	45-49 years	M	2020	2451	1207681	202.950944827318
Black or African American	Not Hispanic or Latino	45-49 years	M	2021	2472	1208836	204.494240740679
Black or African American	Not Hispanic or Latino	45-49 years	M	2022	2218	1200224	184.798837550324
Black or African American	Not Hispanic or Latino	50-54 years	F	1999	619	930401	66.5304529982234
Black or African American	Not Hispanic or Latino	50-54 years	F	2000	1213	980443	123.719583902379
Black or African American	Not Hispanic or Latino	50-54 years	F	2001	1286	1066260	120.608481983756
Black or African American	Not Hispanic or Latino	50-54 years	F	2002	1336	1105949	120.801230436485
Black or African American	Not Hispanic or Latino	50-54 years	F	2003	1472	1144404	128.625904837802
Black or African American	Not Hispanic or Latino	50-54 years	F	2004	1480	1185311	124.861745145367
Black or African American	Not Hispanic or Latino	50-54 years	F	2005	1594	1223782	130.251956639336
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	1661	1264163	131.391284193573
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	1730	1315461	131.512830863097
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	1792	1361382	131.63094561262
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	1724	1399562	123.181395322251
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	1785	1431800	124.668249755552
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	1837	1454259	126.31862687458
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	1822	1460480	124.753505696757
Black or African American	Not Hispanic or Latino	50-54 years	F	2013	1828	1467990	124.524009019135
Black or African American	Not Hispanic or Latino	50-54 years	F	2014	1726	1473543	117.132652389513
Black or African American	Not Hispanic or Latino	50-54 years	F	2015	1694	1467603	115.426310793859
Black or African American	Not Hispanic or Latino	50-54 years	F	2016	1842	1451167	126.932324122585
Black or African American	Not Hispanic or Latino	50-54 years	F	2017	1719	1432173	120.027398924571
Black or African American	Not Hispanic or Latino	50-54 years	F	2018	1718	1404709	122.302911136755
Black or African American	Not Hispanic or Latino	50-54 years	F	2019	1666	1377231	120.967361321376
Black or African American	Not Hispanic or Latino	50-54 years	F	2020	2221	1370203	162.092770195365
Black or African American	Not Hispanic or Latino	50-54 years	F	2021	2421	1385068	174.792862155504
Black or African American	Not Hispanic or Latino	50-54 years	F	2022	1967	1380503	142.484297390154
Black or African American	Not Hispanic or Latino	50-54 years	M	1999	761	788057	96.5666189120838
Black or African American	Not Hispanic or Latino	50-54 years	M	2000	1603	834987	191.979036799375
Black or African American	Not Hispanic or Latino	50-54 years	M	2001	1849	912639	202.599275288477
Black or African American	Not Hispanic or Latino	50-54 years	M	2002	1912	945720	202.174004990906
Black or African American	Not Hispanic or Latino	50-54 years	M	2003	2011	979716	205.26356617632
Black or African American	Not Hispanic or Latino	50-54 years	M	2004	2161	1017168	212.452613530901
Black or African American	Not Hispanic or Latino	50-54 years	M	2005	2289	1054056	217.161137548669
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	2563	1093251	234.438386061389
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	2496	1144327	218.119471095238
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	2507	1191230	210.454740058595
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	2518	1229480	204.802030126558
