Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	1250	1485776	84.1311207072937
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	1168	1496992	78.0231290481178
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	1094	1493767	73.237660224118
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	1062	1475059	71.9971201151954
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	1108	1453232	76.24384819492
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	1646	1293433	127.258234481415
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	1636	1307530	125.121412128211
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	1542	1318543	116.947266793726
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	1587	1330207	119.304739788619
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	1649	1329666	124.016106300379
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	1651	1313392	125.705044647752
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	1631	1293068	126.134124423464
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	1661	1264163	131.391284193573
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	1730	1315461	131.512830863097
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	1792	1361382	131.63094561262
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	1724	1399562	123.181395322251
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	1785	1431800	124.668249755552
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	1837	1454259	126.31862687458
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	1822	1460480	124.753505696757
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	2563	1093251	234.438386061389
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	2496	1144327	218.119471095238
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	2507	1191230	210.454740058595
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	2518	1229480	204.802030126558
Black or African American	Not Hispanic or Latino	50-54 years	M	2010	2504	1260649	198.627849623488
Black or African American	Not Hispanic or Latino	50-54 years	M	2011	2664	1280547	208.036097074141
Black or African American	Not Hispanic or Latino	50-54 years	M	2012	2621	1286971	203.656492648241
Black or African American	Not Hispanic or Latino	55-59 years	F	2006	2014	1046312	192.48560658771
Black or African American	Not Hispanic or Latino	55-59 years	F	2007	2098	1085461	193.281932745626
Black or African American	Not Hispanic or Latino	55-59 years	F	2008	2097	1123799	186.599205017979
Black or African American	Not Hispanic or Latino	55-59 years	F	2009	2116	1164471	181.713413215099
Black or African American	Not Hispanic or Latino	55-59 years	F	2010	2169	1194067	181.648098473536
Black or African American	Not Hispanic or Latino	55-59 years	F	2011	2322	1242711	186.849557137581
Black or African American	Not Hispanic or Latino	55-59 years	F	2012	2303	1292069	178.241254917501
Black or African American	Not Hispanic or Latino	55-59 years	M	2006	2930	881087	332.543778310201
Black or African American	Not Hispanic or Latino	55-59 years	M	2007	2975	912345	326.082786665132
Black or African American	Not Hispanic or Latino	55-59 years	M	2008	3144	945305	332.591068491122
Black or African American	Not Hispanic or Latino	55-59 years	M	2009	3264	981716	332.479046893399
Black or African American	Not Hispanic or Latino	55-59 years	M	2010	3293	1009656	326.150688947523
Black or African American	Not Hispanic or Latino	55-59 years	M	2011	3365	1054879	318.993932005472
Black or African American	Not Hispanic or Latino	55-59 years	M	2012	3697	1100716	335.872286766069
Black or African American	Not Hispanic or Latino	60-64 years	F	2006	2106	720394	292.340025041852
Black or African American	Not Hispanic or Latino	60-64 years	F	2007	2201	768767	286.302611844681
Black or African American	Not Hispanic or Latino	60-64 years	F	2008	2268	815179	278.221102359114
Black or African American	Not Hispanic or Latino	60-64 years	F	2009	2354	873483	269.495800147227
Black or African American	Not Hispanic or Latino	60-64 years	F	2010	2404	927423	259.212894224103
Black or African American	Not Hispanic or Latino	60-64 years	F	2011	2632	1006503	261.499468953396
Black or African American	Not Hispanic or Latino	60-64 years	F	2012	2744	1040236	263.786294648522
Black or African American	Not Hispanic or Latino	60-64 years	M	2006	2901	576788	502.957759176682
Black or African American	Not Hispanic or Latino	60-64 years	M	2007	3057	620088	492.994542710067
Black or African American	Not Hispanic or Latino	60-64 years	M	2008	3056	661596	461.913312656062
Black or African American	Not Hispanic or Latino	60-64 years	M	2009	3267	710808	459.617787081744
Black or African American	Not Hispanic or Latino	60-64 years	M	2010	3486	757918	459.94421560116
Black or African American	Not Hispanic or Latino	60-64 years	M	2011	3952	820245	481.80726490256
Black or African American	Not Hispanic or Latino	60-64 years	M	2012	4034	844889	477.45916919264
Black or African American	Not Hispanic or Latino	65-69 years	F	2006	2526	574475	439.70581835589
Black or African American	Not Hispanic or Latino	65-69 years	F	2007	2508	592733	423.124745880523
Black or African American	Not Hispanic or Latino	65-69 years	F	2008	2439	617326	395.091086395195
Black or African American	Not Hispanic or Latino	65-69 years	F	2009	2613	641482	407.338007925398
Black or African American	Not Hispanic or Latino	65-69 years	F	2010	2579	657563	392.205765835365
Black or African American	Not Hispanic or Latino	65-69 years	F	2011	2672	680703	392.535364174978
Black or African American	Not Hispanic or Latino	65-69 years	F	2012	2728	729212	374.102455801605
Black or African American	Not Hispanic or Latino	65-69 years	M	2006	2800	436847	640.956673617994
Black or African American	Not Hispanic or Latino	65-69 years	M	2007	2839	450394	630.336993832067
Black or African American	Not Hispanic or Latino	65-69 years	M	2008	3088	470048	656.954183402546
Black or African American	Not Hispanic or Latino	65-69 years	M	2009	3100	489532	633.257887124846
Black or African American	Not Hispanic or Latino	65-69 years	M	2010	3110	503596	617.558519130414
Black or African American	Not Hispanic or Latino	65-69 years	M	2011	3419	524064	652.401233437137
Black or African American	Not Hispanic or Latino	65-69 years	M	2012	3543	564112	628.066766883172
Black or African American	Not Hispanic or Latino	70-74 years	F	2006	3084	466664	660.860919205253
Black or African American	Not Hispanic or Latino	70-74 years	F	2007	2945	472797	622.888893119034
Black or African American	Not Hispanic or Latino	70-74 years	F	2008	3039	480483	632.488558388122
Black or African American	Not Hispanic or Latino	70-74 years	F	2009	2916	487912	597.648756333109
Black or African American	Not Hispanic or Latino	70-74 years	F	2010	3041	496664	612.285166631767
Black or African American	Not Hispanic or Latino	70-74 years	F	2011	3119	515854	604.628441380701
Black or African American	Not Hispanic or Latino	70-74 years	F	2012	3021	531565	568.321842107738
Black or African American	Not Hispanic or Latino	70-74 years	M	2006	3075	325778	943.89430839406
Black or African American	Not Hispanic or Latino	70-74 years	M	2007	3004	332403	903.722288908343
Black or African American	Not Hispanic or Latino	70-74 years	M	2008	2979	339526	877.399668950242
Black or African American	Not Hispanic or Latino	70-74 years	M	2009	2957	346696	852.908600041535
Black or African American	Not Hispanic or Latino	70-74 years	M	2010	3074	353284	870.121488660681
Black or African American	Not Hispanic or Latino	70-74 years	M	2011	3240	368663	878.85141714791
Black or African American	Not Hispanic or Latino	70-74 years	M	2012	3441	380768	903.699890747122
Black or African American	Not Hispanic or Latino	75-79 years	F	2006	3687	367499	1003.2680361035
Black or African American	Not Hispanic or Latino	75-79 years	F	2007	3676	368272	998.175261763045
Black or African American	Not Hispanic or Latino	75-79 years	F	2008	3619	371717	973.590123669351
Black or African American	Not Hispanic or Latino	75-79 years	F	2009	3534	374583	943.449115416343
Black or African American	Not Hispanic or Latino	75-79 years	F	2010	3512	378077	928.911306426998
Black or African American	Not Hispanic or Latino	75-79 years	F	2011	3542	393168	900.887152565824
Black or African American	Not Hispanic or Latino	75-79 years	F	2012	3699	399504	925.89811366094
Black or African American	Not Hispanic or Latino	75-79 years	M	2006	2955	223131	1324.33413555266
Black or African American	Not Hispanic or Latino	75-79 years	M	2007	2978	225410	1321.14813007409
Black or African American	Not Hispanic or Latino	75-79 years	M	2008	2986	229456	1301.33881877135
Black or African American	Not Hispanic or Latino	75-79 years	M	2009	3013	232999	1293.13859716136
Black or African American	Not Hispanic or Latino	75-79 years	M	2010	3075	237296	1295.84990897445
Black or African American	Not Hispanic or Latino	75-79 years	M	2011	3142	250497	1254.30643879967
Black or African American	Not Hispanic or Latino	75-79 years	M	2012	3230	256353	1259.98135383631
Black or African American	Not Hispanic or Latino	80-84 years	F	2006	4392	264538	1660.25296932766
Black or African American	Not Hispanic or Latino	80-84 years	F	2007	4264	268871	1585.89063156681
Black or African American	Not Hispanic or Latino	80-84 years	F	2008	4345	272279	1595.78961286034
Black or African American	Not Hispanic or Latino	80-84 years	F	2009	4258	274423	1551.61921559053
Black or African American	Not Hispanic or Latino	80-84 years	F	2010	4199	277702	1512.0524879187
Black or African American	Not Hispanic or Latino	80-84 years	F	2011	4225	281890	1498.81159317464
Black or African American	Not Hispanic or Latino	80-84 years	F	2012	4295	284580	1509.24168950734
Black or African American	Not Hispanic or Latino	80-84 years	M	2006	2765	137456	2011.55278780119
Black or African American	Not Hispanic or Latino	80-84 years	M	2007	2821	139898	2016.46914180331
Black or African American	Not Hispanic or Latino	80-84 years	M	2008	2817	141976	1984.13816419677
Black or African American	Not Hispanic or Latino	80-84 years	M	2009	2710	143759	1885.09936769176
Black or African American	Not Hispanic or Latino	80-84 years	M	2010	2708	146421	1849.46148434992
Black or African American	Not Hispanic or Latino	80-84 years	M	2011	2822	150537	1874.62218590778
Black or African American	Not Hispanic or Latino	80-84 years	M	2012	2949	153654	1919.24713967746
White	Not Hispanic or Latino	20-24 years	F	2006	15	6266133	0.239382087804392
White	Not Hispanic or Latino	20-24 years	F	2007	22	6245242	0.352268174716048
White	Not Hispanic or Latino	20-24 years	F	2008	21	6233137	0.336909007454834
White	Not Hispanic or Latino	20-24 years	F	2009	26	6245232	0.416317600370971
White	Not Hispanic or Latino	20-24 years	F	2010	20	6250991	0.319949268843932
White	Not Hispanic or Latino	20-24 years	F	2011	20	6339561	0.315479257948618
White	Not Hispanic or Latino	20-24 years	F	2012	33	6381206	0.517143624575041
White	Not Hispanic or Latino	20-24 years	M	2006	73	6490604	1.12470272412244
White	Not Hispanic or Latino	20-24 years	M	2007	59	6466760	0.912357965967502
White	Not Hispanic or Latino	20-24 years	M	2008	67	6441154	1.04018627717952
White	Not Hispanic or Latino	20-24 years	M	2009	72	6436835	1.11856215049788
White	Not Hispanic or Latino	20-24 years	M	2010	60	6434852	0.93242237739112
White	Not Hispanic or Latino	20-24 years	M	2011	59	6535212	0.902801622961887
White	Not Hispanic or Latino	20-24 years	M	2012	72	6614098	1.08858380991633
White	Not Hispanic or Latino	25-29 years	F	2006	38	5981543	0.635287583822435
White	Not Hispanic or Latino	25-29 years	F	2007	64	6091079	1.05071695835828
White	Not Hispanic or Latino	25-29 years	F	2008	47	6167902	0.762009513121317
White	Not Hispanic or Latino	25-29 years	F	2009	72	6189856	1.16319345716605
White	Not Hispanic or Latino	25-29 years	F	2010	63	6173965	1.02041394792487
White	Not Hispanic or Latino	25-29 years	F	2011	90	6197345	1.4522347876389
White	Not Hispanic or Latino	25-29 years	F	2012	77	6194866	1.24296473886602
White	Not Hispanic or Latino	25-29 years	M	2006	140	5988235	2.33791760009418
White	Not Hispanic or Latino	25-29 years	M	2007	138	6101797	2.26162882835991
White	Not Hispanic or Latino	25-29 years	M	2008	139	6209621	2.23846189646679
White	Not Hispanic or Latino	25-29 years	M	2009	169	6264167	2.6978846509041
White	Not Hispanic or Latino	25-29 years	M	2010	158	6278921	2.51635591529182
White	Not Hispanic or Latino	25-29 years	M	2011	177	6313225	2.80363839400623
White	Not Hispanic or Latino	25-29 years	M	2012	200	6331749	3.15868490680853
White	Not Hispanic or Latino	30-34 years	F	2006	112	5721361	1.95757617811566
White	Not Hispanic or Latino	30-34 years	F	2007	103	5621514	1.83224661541357
White	Not Hispanic or Latino	30-34 years	F	2008	128	5629864	2.27358955740316
White	Not Hispanic or Latino	30-34 years	F	2009	135	5713926	2.36264872873747
White	Not Hispanic or Latino	30-34 years	F	2010	144	5798092	2.48357563143186
White	Not Hispanic or Latino	30-34 years	F	2011	138	5956676	2.31672832297745
White	Not Hispanic or Latino	30-34 years	F	2012	169	6059124	2.78918206658256
White	Not Hispanic or Latino	30-34 years	M	2006	285	5816980	4.89944954254613
White	Not Hispanic or Latino	30-34 years	M	2007	293	5719451	5.12286931035863
White	Not Hispanic or Latino	30-34 years	M	2008	345	5732977	6.01781587471919
White	Not Hispanic or Latino	30-34 years	M	2009	343	5815676	5.89785263140519
White	Not Hispanic or Latino	30-34 years	M	2010	407	5892342	6.90727048769403
White	Not Hispanic or Latino	30-34 years	M	2011	379	6051761	6.26263991588564
White	Not Hispanic or Latino	30-34 years	M	2012	448	6158752	7.27420100695725
White	Not Hispanic or Latino	35-39 years	F	2006	266	6677963	3.98325058105293
White	Not Hispanic or Latino	35-39 years	F	2007	258	6582209	3.9196567596076
White	Not Hispanic or Latino	35-39 years	F	2008	289	6433106	4.49238672579
White	Not Hispanic or Latino	35-39 years	F	2009	280	6225356	4.49773474802084
White	Not Hispanic or Latino	35-39 years	F	2010	303	6048449	5.00954872893861
White	Not Hispanic or Latino	35-39 years	F	2011	326	5749992	5.66957310549302
White	Not Hispanic or Latino	35-39 years	F	2012	367	5665167	6.47818502084758
White	Not Hispanic or Latino	35-39 years	M	2006	720	6748394	10.6692051471802
White	Not Hispanic or Latino	35-39 years	M	2007	735	6658247	11.0389416313333
White	Not Hispanic or Latino	35-39 years	M	2008	774	6504115	11.9001585919068
White	Not Hispanic or Latino	35-39 years	M	2009	780	6291303	12.3980676181071
White	Not Hispanic or Latino	35-39 years	M	2010	749	6107512	12.2635862197242
White	Not Hispanic or Latino	35-39 years	M	2011	762	5811271	13.1124499270469
White	Not Hispanic or Latino	35-39 years	M	2012	827	5731933	14.4279425457346
White	Not Hispanic or Latino	40-44 years	F	2006	677	7551583	8.96500773413998
White	Not Hispanic or Latino	40-44 years	F	2007	692	7278629	9.50728495709838
White	Not Hispanic or Latino	40-44 years	F	2008	705	7003322	10.0666512263751
White	Not Hispanic or Latino	40-44 years	F	2009	682	6772049	10.0708072254055
White	Not Hispanic or Latino	40-44 years	F	2010	676	6669786	10.1352577129161
White	Not Hispanic or Latino	40-44 years	F	2011	720	6638515	10.8457990981417
White	Not Hispanic or Latino	40-44 years	F	2012	766	6544669	11.7041824422289
White	Not Hispanic or Latino	40-44 years	M	2006	1699	7535096	22.5478215539656
White	Not Hispanic or Latino	40-44 years	M	2007	1651	7271303	22.7056966268632
White	Not Hispanic or Latino	40-44 years	M	2008	1708	7014018	24.3512349127134
White	Not Hispanic or Latino	40-44 years	M	2009	1646	6796712	24.2175922710864
White	Not Hispanic or Latino	40-44 years	M	2010	1617	6705632	24.1140581529079
White	Not Hispanic or Latino	40-44 years	M	2011	1742	6681100	26.073550762599
White	Not Hispanic or Latino	40-44 years	M	2012	1700	6595545	25.7749738649346
White	Not Hispanic or Latino	45-49 years	F	2006	1290	8136683	15.8541263067518
White	Not Hispanic or Latino	45-49 years	F	2007	1388	8084577	17.1684925506925
White	Not Hispanic or Latino	45-49 years	F	2008	1439	8001922	17.9831795411152
White	Not Hispanic or Latino	45-49 years	F	2009	1551	7920775	19.5814172224309
White	Not Hispanic or Latino	45-49 years	F	2010	1512	7796240	19.3939642699558
White	Not Hispanic or Latino	45-49 years	F	2011	1569	7463157	21.0232747348073
White	Not Hispanic or Latino	45-49 years	F	2012	1521	7198963	21.1280430250857
White	Not Hispanic or Latino	45-49 years	M	2006	3275	8059015	40.6377206147401
White	Not Hispanic or Latino	45-49 years	M	2007	3289	8011089	41.0555918177916
White	Not Hispanic or Latino	45-49 years	M	2008	3571	7923559	45.0681316312531
White	Not Hispanic or Latino	45-49 years	M	2009	3549	7843887	45.2454248767225
White	Not Hispanic or Latino	45-49 years	M	2010	3662	7717904	47.4481154468882
White	Not Hispanic or Latino	45-49 years	M	2011	3816	7400700	51.5626900158093
White	Not Hispanic or Latino	45-49 years	M	2012	3529	7149016	49.363436870193
White	Not Hispanic or Latino	50-54 years	F	2006	2143	7666481	27.9528508581708
White	Not Hispanic or Latino	50-54 years	F	2007	2359	7817829	30.1746175312865
White	Not Hispanic or Latino	50-54 years	F	2008	2420	7935231	30.4969067693177
White	Not Hispanic or Latino	50-54 years	F	2009	2650	7998446	33.1314357814005
White	Not Hispanic or Latino	50-54 years	F	2010	2727	8042859	33.9058536274228
White	Not Hispanic or Latino	50-54 years	F	2011	2937	8071899	36.3854899571959
White	Not Hispanic or Latino	50-54 years	F	2012	2851	8009019	35.5973684167811
White	Not Hispanic or Latino	50-54 years	M	2006	5199	7503011	69.2921814988676
White	Not Hispanic or Latino	50-54 years	M	2007	5358	7647642	70.0608109009287
White	Not Hispanic or Latino	50-54 years	M	2008	5689	7770369	73.214026257955
White	Not Hispanic or Latino	50-54 years	M	2009	5914	7837527	75.4574752980117
White	Not Hispanic or Latino	50-54 years	M	2010	6049	7887799	76.6880596222089
White	Not Hispanic or Latino	50-54 years	M	2011	6344	7915197	80.1496159855529
White	Not Hispanic or Latino	50-54 years	M	2012	6462	7852440	82.292892400324
White	Not Hispanic or Latino	55-59 years	F	2006	3488	7153684	48.7580944307856
White	Not Hispanic or Latino	55-59 years	F	2007	3391	7090471	47.8247495829262
White	Not Hispanic or Latino	55-59 years	F	2008	3531	7178391	49.189296041411
White	Not Hispanic or Latino	55-59 years	F	2009	3653	7311741	49.9607412242857
White	Not Hispanic or Latino	55-59 years	F	2010	3735	7424695	50.3050967076762
White	Not Hispanic or Latino	55-59 years	F	2011	4143	7580924	54.6503302235981
White	Not Hispanic or Latino	55-59 years	F	2012	4464	7714989	57.8613916364625
White	Not Hispanic or Latino	55-59 years	M	2006	7136	6901653	103.395519884874
White	Not Hispanic or Latino	55-59 years	M	2007	7373	6838462	107.816640642296
White	Not Hispanic or Latino	55-59 years	M	2008	7614	6913901	110.125962173887
White	Not Hispanic or Latino	55-59 years	M	2009	7821	7036638	111.146828925973
White	Not Hispanic or Latino	55-59 years	M	2010	8331	7146083	116.581349530925
White	Not Hispanic or Latino	55-59 years	M	2011	8956	7299446	122.694242823359
White	Not Hispanic or Latino	55-59 years	M	2012	9621	7426243	129.554069264903
White	Not Hispanic or Latino	60-64 years	F	2006	4645	5449501	85.2371620814456
White	Not Hispanic or Latino	60-64 years	F	2007	4985	5906519	84.3982724850288
White	Not Hispanic or Latino	60-64 years	F	2008	5482	6124499	89.5093623168197
White	Not Hispanic or Latino	60-64 years	F	2009	5340	6392225	83.5389868160148
White	Not Hispanic or Latino	60-64 years	F	2010	5699	6624212	86.0328745517203
White	Not Hispanic or Latino	60-64 years	F	2011	6324	6975747	90.6569575989496
White	Not Hispanic or Latino	60-64 years	F	2012	6227	6902560	90.2129065158434
White	Not Hispanic or Latino	60-64 years	M	2006	8126	5127052	158.492638654728
White	Not Hispanic or Latino	60-64 years	M	2007	8873	5578839	159.047429043928
White	Not Hispanic or Latino	60-64 years	M	2008	9539	5800117	164.462199641835
White	Not Hispanic or Latino	60-64 years	M	2009	10073	6060669	166.202773984192
White	Not Hispanic or Latino	60-64 years	M	2010	10689	6288214	169.984672913485
White	Not Hispanic or Latino	60-64 years	M	2011	11562	6608141	174.966000271483
White	Not Hispanic or Latino	60-64 years	M	2012	12051	6527655	184.614536154254
White	Not Hispanic or Latino	65-69 years	F	2006	6366	4353916	146.213202092094
White	Not Hispanic or Latino	65-69 years	F	2007	6464	4516895	143.107156575479
White	Not Hispanic or Latino	65-69 years	F	2008	7032	4775357	147.256006200165
White	Not Hispanic or Latino	65-69 years	F	2009	7176	4965756	144.509718157719
White	Not Hispanic or Latino	65-69 years	F	2010	7420	5090536	145.760682175708
White	Not Hispanic or Latino	65-69 years	F	2011	7851	5227581	150.184186529104
White	Not Hispanic or Latino	65-69 years	F	2012	8434	5674238	148.636698002445
White	Not Hispanic or Latino	65-69 years	M	2006	9038	3935236	229.668563715111
White	Not Hispanic or Latino	65-69 years	M	2007	9651	4094688	235.69561343868
White	Not Hispanic or Latino	65-69 years	M	2008	10224	4344355	235.339883596069
White	Not Hispanic or Latino	65-69 years	M	2009	10733	4528274	237.021876326388
White	Not Hispanic or Latino	65-69 years	M	2010	11341	4654113	243.676936937285
White	Not Hispanic or Latino	65-69 years	M	2011	12084	4801082	251.693264143374
White	Not Hispanic or Latino	65-69 years	M	2012	13237	5232533	252.974993182078
White	Not Hispanic or Latino	70-74 years	F	2006	9855	3738990	263.573852831915
White	Not Hispanic or Latino	70-74 years	F	2007	9867	3740907	263.759564191251
White	Not Hispanic or Latino	70-74 years	F	2008	9990	3794292	263.290226477034
White	Not Hispanic or Latino	70-74 years	F	2009	10010	3871651	258.546031137621
White	Not Hispanic or Latino	70-74 years	F	2010	10031	3909774	256.562144001162
White	Not Hispanic or Latino	70-74 years	F	2011	10553	4025822	262.132801698634
White	Not Hispanic or Latino	70-74 years	F	2012	10805	4184931	258.188247309215
White	Not Hispanic or Latino	70-74 years	M	2006	11433	3170662	360.587158139215
White	Not Hispanic or Latino	70-74 years	M	2007	11654	3192895	364.997909420761
White	Not Hispanic or Latino	70-74 years	M	2008	11979	3258957	367.571588087845
White	Not Hispanic or Latino	70-74 years	M	2009	12337	3345358	368.779664239223
White	Not Hispanic or Latino	70-74 years	M	2010	12375	3391018	364.934659739347
White	Not Hispanic or Latino	70-74 years	M	2011	13360	3505670	381.096908722156
White	Not Hispanic or Latino	70-74 years	M	2012	14140	3658387	386.509136403557
White	Not Hispanic or Latino	75-79 years	F	2006	16791	3486974	481.53499280465
White	Not Hispanic or Latino	75-79 years	F	2007	16489	3427172	481.125546077057
