Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	65-69 years	M	2021	8248	874172	943.521412262118
Black or African American	Not Hispanic or Latino	65-69 years	M	2022	7960	897110	887.293642920043
Black or African American	Not Hispanic or Latino	70-74 years	F	2020	6082	806836	753.80870461903
Black or African American	Not Hispanic or Latino	70-74 years	F	2021	6449	849704	758.970182557691
Black or African American	Not Hispanic or Latino	70-74 years	F	2022	6098	869073	701.667178706507
Black or African American	Not Hispanic or Latino	70-74 years	M	2020	7811	586258	1332.34855643761
Black or African American	Not Hispanic or Latino	70-74 years	M	2021	7671	624975	1227.40909636385
Black or African American	Not Hispanic or Latino	70-74 years	M	2022	7458	629514	1184.72345333066
Black or African American	Not Hispanic or Latino	75-79 years	F	2020	6239	526453	1185.10104415779
Black or African American	Not Hispanic or Latino	75-79 years	F	2021	5987	520718	1149.75860254495
Black or African American	Not Hispanic or Latino	75-79 years	F	2022	5873	560885	1047.09521559678
Black or African American	Not Hispanic or Latino	75-79 years	M	2020	6263	349269	1793.1737428744
Black or African American	Not Hispanic or Latino	75-79 years	M	2021	5977	350902	1703.32457495255
Black or African American	Not Hispanic or Latino	75-79 years	M	2022	5930	375396	1579.66520687487
Black or African American	Not Hispanic or Latino	80-84 years	F	2020	6537	351927	1857.48749030339
Black or African American	Not Hispanic or Latino	80-84 years	F	2021	6366	342321	1859.65804026046
Black or African American	Not Hispanic or Latino	80-84 years	F	2022	6079	358127	1697.44252737157
Black or African American	Not Hispanic or Latino	80-84 years	M	2020	5405	207884	2600.00769660003
Black or African American	Not Hispanic or Latino	80-84 years	M	2021	5007	204075	2453.50973906652
Black or African American	Not Hispanic or Latino	80-84 years	M	2022	4903	208099	2356.09013017842
White	Not Hispanic or Latino	20-24 years	F	2020	26	5765196	0.450982065483984
White	Not Hispanic or Latino	20-24 years	F	2021	27	5730106	0.471195471776613
White	Not Hispanic or Latino	20-24 years	F	2022	42	5967075	0.703862445167859
White	Not Hispanic or Latino	20-24 years	M	2020	74	6061187	1.22088297226269
White	Not Hispanic or Latino	20-24 years	M	2021	90	6001147	1.49971330480656
White	Not Hispanic or Latino	20-24 years	M	2022	86	6292806	1.36663993773207
White	Not Hispanic or Latino	25-29 years	F	2020	87	6213978	1.40006932757084
White	Not Hispanic or Latino	25-29 years	F	2021	105	6003840	1.74888071634154
White	Not Hispanic or Latino	25-29 years	F	2022	103	5868424	1.75515606915928
White	Not Hispanic or Latino	25-29 years	M	2020	268	6520510	4.11010795167863
White	Not Hispanic or Latino	25-29 years	M	2021	304	6237780	4.87352872335991
White	Not Hispanic or Latino	25-29 years	M	2022	298	6201789	4.80506511911321
White	Not Hispanic or Latino	30-34 years	F	2020	230	6341955	3.62664194242942
White	Not Hispanic or Latino	30-34 years	F	2021	282	6387735	4.41471037856142
White	Not Hispanic or Latino	30-34 years	F	2022	281	6330447	4.43886505960795
White	Not Hispanic or Latino	30-34 years	M	2020	690	6506642	10.6045483983904
White	Not Hispanic or Latino	30-34 years	M	2021	767	6522206	11.7598248200072
White	Not Hispanic or Latino	30-34 years	M	2022	700	6545730	10.6939944055132
White	Not Hispanic or Latino	35-39 years	F	2020	588	6204534	9.47694057281337
White	Not Hispanic or Latino	35-39 years	F	2021	668	6278072	10.6402092871824
White	Not Hispanic or Latino	35-39 years	F	2022	623	6202729	10.0439661316817
White	Not Hispanic or Latino	35-39 years	M	2020	1433	6278993	22.8221308735334
White	Not Hispanic or Latino	35-39 years	M	2021	1543	6440962	23.9560488014058
White	Not Hispanic or Latino	35-39 years	M	2022	1463	6423800	22.7746816526044
White	Not Hispanic or Latino	40-44 years	F	2020	1066	5799848	18.3797920221358
White	Not Hispanic or Latino	40-44 years	F	2021	1295	5985407	21.6359555833045
White	Not Hispanic or Latino	40-44 years	F	2022	1255	6021800	20.8409445680693
White	Not Hispanic or Latino	40-44 years	M	2020	2459	5855872	41.992038077335
White	Not Hispanic or Latino	40-44 years	M	2021	2938	6136616	47.8765495510881
White	Not Hispanic or Latino	40-44 years	M	2022	2731	6240474	43.7627013589032
White	Not Hispanic or Latino	45-49 years	F	2020	1915	5914090	32.3802985750978
White	Not Hispanic or Latino	45-49 years	F	2021	2206	5707123	38.653451134661
White	Not Hispanic or Latino	45-49 years	F	2022	2004	5570736	35.9737025771819
White	Not Hispanic or Latino	45-49 years	M	2020	4449	5930598	75.0177300838802
White	Not Hispanic or Latino	45-49 years	M	2021	4837	5833025	82.9243831459663
White	Not Hispanic or Latino	45-49 years	M	2022	4332	5755089	75.2725109898387
White	Not Hispanic or Latino	50-54 years	F	2020	3560	6501091	54.760039507215
White	Not Hispanic or Latino	50-54 years	F	2021	4088	6519637	62.702877476154
White	Not Hispanic or Latino	50-54 years	F	2022	3755	6358402	59.0557187167468
White	Not Hispanic or Latino	50-54 years	M	2020	7998	6446345	124.070306507021
White	Not Hispanic or Latino	50-54 years	M	2021	9177	6642883	138.147849359984
White	Not Hispanic or Latino	50-54 years	M	2022	8421	6557929	128.409441456289
White	Not Hispanic or Latino	55-59 years	F	2020	6647	7450226	89.2187700077823
White	Not Hispanic or Latino	55-59 years	F	2021	7289	7236990	100.718668949384
White	Not Hispanic or Latino	55-59 years	F	2022	6732	6904503	97.5015870077832
White	Not Hispanic or Latino	55-59 years	M	2020	14439	7199900	200.544452006278
White	Not Hispanic or Latino	55-59 years	M	2021	15702	7170652	218.975903446437
White	Not Hispanic or Latino	55-59 years	M	2022	14144	6905917	204.80987535761
White	Not Hispanic or Latino	60-64 years	F	2020	10558	7604662	138.835887775157
White	Not Hispanic or Latino	60-64 years	F	2021	12111	7616608	159.007789294132
White	Not Hispanic or Latino	60-64 years	F	2022	11670	7493768	155.729400750063
White	Not Hispanic or Latino	60-64 years	M	2020	21204	7179085	295.357973892216
White	Not Hispanic or Latino	60-64 years	M	2021	23713	7387407	320.992196585351
White	Not Hispanic or Latino	60-64 years	M	2022	22585	7299922	309.386867421323
White	Not Hispanic or Latino	65-69 years	F	2020	14509	6898198	210.330292055983
White	Not Hispanic or Latino	65-69 years	F	2021	16447	6968490	236.019568084334
White	Not Hispanic or Latino	65-69 years	F	2022	16233	6998820	231.939098305143
White	Not Hispanic or Latino	65-69 years	M	2020	25741	6293104	409.035032632545
White	Not Hispanic or Latino	65-69 years	M	2021	28409	6512384	436.23041884508
White	Not Hispanic or Latino	65-69 years	M	2022	28129	6561101	428.723776695405
White	Not Hispanic or Latino	70-74 years	F	2020	21091	5924967	355.968227333587
White	Not Hispanic or Latino	70-74 years	F	2021	23646	6097584	387.792935693875
White	Not Hispanic or Latino	70-74 years	F	2022	23325	6005494	388.394360230815
White	Not Hispanic or Latino	70-74 years	M	2020	30642	5275819	580.800819740025
White	Not Hispanic or Latino	70-74 years	M	2021	34642	5505091	629.272068345464
White	Not Hispanic or Latino	70-74 years	M	2022	33209	5389306	616.201789247076
White	Not Hispanic or Latino	75-79 years	F	2020	26801	4218840	635.269410548871
White	Not Hispanic or Latino	75-79 years	F	2021	29146	4128920	705.898879125776
White	Not Hispanic or Latino	75-79 years	F	2022	31383	4540665	691.154269253512
White	Not Hispanic or Latino	75-79 years	M	2020	32711	3539105	924.273227270737
White	Not Hispanic or Latino	75-79 years	M	2021	35455	3515488	1008.53707934716
White	Not Hispanic or Latino	75-79 years	M	2022	37978	3876996	979.572844542527
White	Not Hispanic or Latino	80-84 years	F	2020	35078	2838947	1235.59897384488
White	Not Hispanic or Latino	80-84 years	F	2021	35997	2741242	1313.16388702639
White	Not Hispanic or Latino	80-84 years	F	2022	38066	2920664	1303.3337624595
White	Not Hispanic or Latino	80-84 years	M	2020	34123	2165823	1575.52117601485
White	Not Hispanic or Latino	80-84 years	M	2021	36170	2113729	1711.1938190752
White	Not Hispanic or Latino	80-84 years	M	2022	37894	2222327	1705.14960219626
