"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	69	1212935	5.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	92	1253069	7.3
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	95	1237552	7.7
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	106	1242081	8.5
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	147	1233371	11.9
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	168	1244884	13.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	204	1289213	15.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	256	1297509	19.7
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	306	1324446	23.1
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	394	1318826	29.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	426	1332075	32.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	517	1338258	38.6
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	609	1307707	46.6
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	688	1309951	52.5
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	834	1274404	65.4
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	937	1232051	76.1
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	994	1208926	82.2
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	1142	1146798	99.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	1298	1109341	117.0
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	1416	1055923	134.1
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	1480	1022643	144.7
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	1658	992597	167.0
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	1849	941916	196.3
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	1979	911953	217.0
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	2020	833828	242.3
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	2049	780825	262.4
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	2145	719280	298.2
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	2160	666547	324.1
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	2147	621195	345.6
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	2363	582909	405.4
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	2505	560471	446.9
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	2534	536202	472.6
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	2511	503751	498.5
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	2601	482355	539.2
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	2706	464078	583.1
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	2882	443276	650.2
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	2888	431616	669.1
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	2864	405684	706.0
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	2967	394532	752.0
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	3001	365818	820.4
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	3082	345544	891.9
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	3221	330996	973.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	3312	311577	1063.0
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	3381	295873	1142.7
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	3536	280159	1262.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	3405	262740	1296.0
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	3570	246828	1446.4
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	3547	233119	1521.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	3497	212319	1647.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	3410	194467	1753.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	3332	174162	1913.2
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	3236	159095	2034.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	3056	136959	2231.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	2880	118661	2427.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	2725	102249	2665.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	2480	86808	2856.9
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	2206	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	2172	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	1989	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	1764	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	1622	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	1385	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	1163	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	1091	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	865	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	705	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	570	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	476	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	330	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	289	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	216	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	495	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	29	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	58	5542000	1.0
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	11	5560498	Unreliable
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	10	6352965	Unreliable
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	16	6342275	Unreliable
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	15	6328144	Unreliable
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	17	6390750	Unreliable
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	18	6305854	Unreliable
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	26	6192895	0.4
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	19	6057933	Unreliable
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	21	5835994	0.4
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	24	5718578	0.4
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	37	5659477	0.7
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	33	5609791	0.6
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	56	5762434	1.0
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	51	5990138	0.9
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	73	6198605	1.2
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	81	6461567	1.3
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	102	6543688	1.6
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	132	6699303	2.0
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	154	6717348	2.3
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	221	6835083	3.2
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	272	7120585	3.8
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	355	7353291	4.8
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	361	7623460	4.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	486	7850216	6.2
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	545	8030891	6.8
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	654	8157431	8.0
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	765	8157715	9.4
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	875	8241048	10.6
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	1051	8136397	12.9
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	1053	8073635	13.0
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	1212	8046011	15.1
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	1279	7864711	16.3
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	1448	7751384	18.7
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	1619	7555818	21.4
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	1873	7412243	25.3
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	2072	7320012	28.3
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	2320	7173500	32.3
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	2628	7305495	36.0
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	2948	6813365	43.3
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	3171	6606289	48.0
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	3499	6327905	55.3
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	3799	6105579	62.2
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	4061	5558001	73.1
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	4523	5440710	83.1
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	4942	5245038	94.2
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	5280	5050965	104.5
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	5614	4744344	118.3
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	5968	4545432	131.3
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	6647	4425244	150.2
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	7394	4341584	170.3
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	7899	4207748	187.7
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	8620	4103745	210.1
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	9490	4083872	232.4
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	10341	4055697	255.0
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	11613	4023258	288.6
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	13086	4044793	323.5
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	14504	4043825	358.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	16416	4021473	408.2
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	18135	3986504	454.9
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	20206	3953812	511.1
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	22652	3900134	580.8
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	24492	3808790	643.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	27657	3712045	745.1
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	29969	3608100	830.6
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	32519	3407470	954.3
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	35711	3226192	1106.9
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	37164	3014571	1232.8
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	39604	2776234	1426.5
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	41426	2546721	1626.6
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	43407	2316754	1873.6
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	45511	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	46839	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	47570	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	47212	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	46383	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	44811	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	42906	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	39408	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	35126	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	30838	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	26166	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	21489	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	16989	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	13243	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	9838	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	21272	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	27	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	89	5832142	1.5
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	21	5848544	0.4
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	12	5884776	Unreliable
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	14	6778554	Unreliable
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	15	6746444	Unreliable
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	14	6707849	Unreliable
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	23	6731049	0.3
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	22	6721297	0.3
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	22	6648435	0.3
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	38	6638145	0.6
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	27	6501753	0.4
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	46	6333932	0.7
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	40	6161405	0.6
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	67	5938850	1.1
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	76	5810197	1.3
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	89	5752562	1.5
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	108	5684983	1.9
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	119	5829608	2.0
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	137	6070782	2.3
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	195	6283406	3.1
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	244	6587140	3.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	332	6642209	5.0
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	387	6795380	5.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	471	6792750	6.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	635	6901466	9.2
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	817	7194292	11.4
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	971	7379227	13.2
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	1275	7652659	16.7
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	1508	7859422	19.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	1847	8025008	23.0
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	2288	8167715	28.0
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	2771	8139560	34.0
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	3220	8230101	39.1
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	3707	8101755	45.8
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	4121	8028506	51.3
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	4651	7996983	58.2
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	5373	7785368	69.0
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	5909	7670864	77.0
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	6526	7458153	87.5
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	7172	7295730	98.3
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	7800	7199890	108.3
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	8620	7039798	122.4
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	9459	7159773	132.1
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	10062	6652711	151.2
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	10667	6431506	165.9
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	11370	6135032	185.3
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	11749	5895701	199.3
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	11963	5328713	224.5
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	12728	5184469	245.5
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	13258	4962804	267.1
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	13819	4752542	290.8
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	14151	4438566	318.8
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	14846	4226513	351.3
