"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2018"	"2018"	0	302408	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2014"	"2014"	Suppressed	318656	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2015"	"2015"	Suppressed	311419	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2016"	"2016"	Suppressed	301714	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2017"	"2017"	Suppressed	298371	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2018"	"2018"	0	300793	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2014"	"2014"	Suppressed	311235	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2015"	"2015"	0	319973	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2016"	"2016"	Suppressed	312029	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2017"	"2017"	0	303118	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2018"	"2018"	0	299113	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2014"	"2014"	0	313111	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2015"	"2015"	Suppressed	312732	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2016"	"2016"	0	320821	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2017"	"2017"	Suppressed	313802	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2018"	"2018"	0	304073	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2014"	"2014"	0	313515	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2015"	"2015"	0	315049	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2016"	"2016"	0	313893	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2017"	"2017"	Suppressed	322873	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2018"	"2018"	Suppressed	314863	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2014"	"2014"	0	314534	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2015"	"2015"	0	315719	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2016"	"2016"	Suppressed	316249	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2017"	"2017"	0	315957	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2018"	"2018"	Suppressed	323783	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2014"	"2014"	Suppressed	329250	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2015"	"2015"	0	316660	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2016"	"2016"	Suppressed	316599	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2017"	"2017"	Suppressed	318262	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2018"	"2018"	Suppressed	316806	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2014"	"2014"	Suppressed	344805	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2015"	"2015"	0	331250	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2016"	"2016"	Suppressed	317264	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2017"	"2017"	Suppressed	318616	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2018"	"2018"	0	319124	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2014"	"2014"	Suppressed	352681	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2015"	"2015"	Suppressed	346706	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2016"	"2016"	Suppressed	331893	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2017"	"2017"	0	319408	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2018"	"2018"	Suppressed	319624	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2014"	"2014"	Suppressed	360528	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2015"	"2015"	Suppressed	354247	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2016"	"2016"	Suppressed	347293	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2017"	"2017"	Suppressed	333794	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2018"	"2018"	Suppressed	320253	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2014"	"2014"	Suppressed	366429	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2015"	"2015"	Suppressed	362086	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2016"	"2016"	Suppressed	355032	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2017"	"2017"	Suppressed	349040	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2018"	"2018"	Suppressed	334593	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2014"	"2014"	Suppressed	361498	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2015"	"2015"	Suppressed	367861	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2016"	"2016"	Suppressed	363167	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2017"	"2017"	0	356820	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2018"	"2018"	Suppressed	349764	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2014"	"2014"	0	339648	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2015"	"2015"	Suppressed	363310	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2016"	"2016"	Suppressed	369308	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2017"	"2017"	Suppressed	365332	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2018"	"2018"	Suppressed	357672	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2014"	"2014"	Suppressed	318586	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2015"	"2015"	Suppressed	341574	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2016"	"2016"	Suppressed	364443	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2017"	"2017"	Suppressed	371761	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2018"	"2018"	Suppressed	366168	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2014"	"2014"	Suppressed	307292	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2015"	"2015"	Suppressed	320712	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2016"	"2016"	Suppressed	342748	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2017"	"2017"	Suppressed	367108	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2018"	"2018"	Suppressed	372779	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2014"	"2014"	Suppressed	302980	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2015"	"2015"	Suppressed	309192	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2016"	"2016"	Suppressed	321526	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2017"	"2017"	Suppressed	345170	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2018"	"2018"	Suppressed	368069	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2014"	"2014"	Suppressed	302562	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2015"	"2015"	13	304709	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2016"	"2016"	11	309920	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2017"	"2017"	Suppressed	323857	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2018"	"2018"	10	346376	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2014"	"2014"	Suppressed	291234	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2015"	"2015"	10	304406	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2016"	"2016"	Suppressed	305426	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2017"	"2017"	Suppressed	312176	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2018"	"2018"	11	325150	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2014"	"2014"	10	295212	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2015"	"2015"	Suppressed	292868	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2016"	"2016"	13	304808	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2017"	"2017"	Suppressed	307531	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2018"	"2018"	Suppressed	313095	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2014"	"2014"	20	296572	6.7
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2015"	"2015"	14	296622	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2016"	"2016"	11	293147	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2017"	"2017"	11	306627	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2018"	"2018"	18	308173	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2014"	"2014"	13	295122	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2015"	"2015"	15	297736	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2016"	"2016"	13	296979	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2017"	"2017"	11	294953	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2018"	"2018"	11	307231	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2014"	"2014"	14	306420	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2015"	"2015"	23	296096	7.8
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2016"	"2016"	20	298153	6.7
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2017"	"2017"	19	298583	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2018"	"2018"	18	295448	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2014"	"2014"	27	287255	9.4
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2015"	"2015"	14	307267	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2016"	"2016"	21	296340	7.1
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2017"	"2017"	23	299601	7.7
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2018"	"2018"	28	298858	9.4
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2014"	"2014"	23	277202	8.3
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2015"	"2015"	28	288058	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2016"	"2016"	20	307407	6.5
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2017"	"2017"	21	297834	7.1
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2018"	"2018"	17	299784	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2014"	"2014"	32	274812	11.6
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2015"	"2015"	21	278050	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2016"	"2016"	23	288157	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2017"	"2017"	30	308794	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2018"	"2018"	29	297841	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2014"	"2014"	36	263668	13.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2015"	"2015"	34	275633	12.3
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2016"	"2016"	27	277990	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2017"	"2017"	28	289452	9.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2018"	"2018"	28	308652	9.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2014"	"2014"	28	271379	10.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2015"	"2015"	27	264517	10.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2016"	"2016"	39	275361	14.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2017"	"2017"	34	279465	12.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2018"	"2018"	40	289143	13.8
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2014"	"2014"	30	263518	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2015"	"2015"	31	272133	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2016"	"2016"	38	263982	14.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2017"	"2017"	42	276842	15.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2018"	"2018"	29	278968	10.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2014"	"2014"	39	272399	14.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2015"	"2015"	38	264005	14.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2016"	"2016"	35	271423	12.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2017"	"2017"	45	265238	17.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2018"	"2018"	32	276157	11.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2014"	"2014"	48	281955	17.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2015"	"2015"	51	272665	18.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2016"	"2016"	39	263414	14.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2017"	"2017"	61	272432	22.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2018"	"2018"	39	264594	14.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2014"	"2014"	64	295537	21.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2015"	"2015"	56	282181	19.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2016"	"2016"	56	272156	20.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2017"	"2017"	55	264229	20.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2018"	"2018"	55	271766	20.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2014"	"2014"	55	293123	18.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2015"	"2015"	57	295655	19.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2016"	"2016"	58	281563	20.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2017"	"2017"	52	272726	19.1
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2018"	"2018"	55	263408	20.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2014"	"2014"	64	272016	23.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2015"	"2015"	54	293152	18.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2016"	"2016"	73	294837	24.8
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2017"	"2017"	80	281985	28.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2018"	"2018"	94	271686	34.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2014"	"2014"	75	273902	27.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2015"	"2015"	73	271935	26.8
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2016"	"2016"	86	292192	29.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2017"	"2017"	70	295130	23.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2018"	"2018"	77	280666	27.4
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2014"	"2014"	90	274362	32.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2015"	"2015"	96	273529	35.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2016"	"2016"	81	271094	29.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2017"	"2017"	92	292396	31.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2018"	"2018"	90	293713	30.6
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2014"	"2014"	96	284038	33.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2015"	"2015"	89	273907	32.5
