"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2011"	"2011"	Suppressed	308037	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2012"	"2012"	Suppressed	310997	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2013"	"2013"	Suppressed	301709	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2009"	"2009"	0	293961	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2010"	"2010"	0	293849	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2011"	"2011"	0	301210	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2012"	"2012"	0	309069	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2013"	"2013"	0	311775	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2009"	"2009"	0	289568	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2010"	"2010"	0	292446	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2011"	"2011"	0	295699	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2012"	"2012"	Suppressed	302257	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2013"	"2013"	0	309831	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2009"	"2009"	0	296057	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2010"	"2010"	0	292040	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2011"	"2011"	0	293853	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2012"	"2012"	0	296636	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2013"	"2013"	0	302965	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2009"	"2009"	0	302869	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2010"	"2010"	0	298078	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2011"	"2011"	0	291966	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2012"	"2012"	0	294873	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2013"	"2013"	0	297366	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2009"	"2009"	0	296821	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2010"	"2010"	Suppressed	308088	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2011"	"2011"	0	296485	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2012"	"2012"	0	293019	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2013"	"2013"	0	295517	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2009"	"2009"	0	311371	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2010"	"2010"	Suppressed	312963	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2011"	"2011"	0	306491	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2012"	"2012"	0	297583	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2013"	"2013"	Suppressed	293802	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2009"	"2009"	Suppressed	305719	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2010"	"2010"	0	307124	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2011"	"2011"	0	314835	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2012"	"2012"	0	307457	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2013"	"2013"	0	298348	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2009"	"2009"	Suppressed	307717	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2010"	"2010"	0	307859	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2011"	"2011"	0	307248	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2012"	"2012"	0	315757	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2013"	"2013"	0	308323	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2009"	"2009"	Suppressed	311808	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2010"	"2010"	0	307287	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2011"	"2011"	Suppressed	308900	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2012"	"2012"	0	308242	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2013"	"2013"	0	316733	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2009"	"2009"	0	318659	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2010"	"2010"	Suppressed	310972	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2011"	"2011"	Suppressed	308882	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2012"	"2012"	0	309995	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2013"	"2013"	0	309273	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2009"	"2009"	0	333809	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2010"	"2010"	Suppressed	326489	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2011"	"2011"	0	309415	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2012"	"2012"	0	310005	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2013"	"2013"	0	311022	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2009"	"2009"	0	346398	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2010"	"2010"	Suppressed	340595	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2011"	"2011"	Suppressed	323608	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2012"	"2012"	Suppressed	310622	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2013"	"2013"	0	311041	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2009"	"2009"	0	348633	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2010"	"2010"	0	347686	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2011"	"2011"	0	339067	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2012"	"2012"	Suppressed	325109	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2013"	"2013"	0	311789	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2009"	"2009"	Suppressed	358059	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2010"	"2010"	Suppressed	355856	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2011"	"2011"	Suppressed	347094	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2012"	"2012"	Suppressed	340647	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2013"	"2013"	Suppressed	326443	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2009"	"2009"	Suppressed	363631	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2010"	"2010"	0	360750	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2011"	"2011"	Suppressed	355341	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2012"	"2012"	Suppressed	348956	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2013"	"2013"	Suppressed	342202	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2009"	"2009"	Suppressed	335364	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2010"	"2010"	Suppressed	351621	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2011"	"2011"	Suppressed	361518	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2012"	"2012"	Suppressed	357278	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2013"	"2013"	0	350314	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2009"	"2009"	Suppressed	321020	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2010"	"2010"	Suppressed	329078	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2011"	"2011"	Suppressed	357256	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2012"	"2012"	Suppressed	363405	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2013"	"2013"	Suppressed	358594	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2009"	"2009"	Suppressed	303564	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2010"	"2010"	Suppressed	310425	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2011"	"2011"	Suppressed	335415	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2012"	"2012"	Suppressed	358651	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2013"	"2013"	Suppressed	364429	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2009"	"2009"	Suppressed	299811	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2010"	"2010"	Suppressed	299637	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2011"	"2011"	Suppressed	314273	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2012"	"2012"	Suppressed	336594	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2013"	"2013"	Suppressed	359496	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2009"	"2009"	Suppressed	294335	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2010"	"2010"	Suppressed	297068	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2011"	"2011"	0	302755	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2012"	"2012"	Suppressed	315598	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2013"	"2013"	Suppressed	337305	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2009"	"2009"	Suppressed	290498	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2010"	"2010"	Suppressed	294609	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2011"	"2011"	Suppressed	298379	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2012"	"2012"	Suppressed	304224	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2013"	"2013"	Suppressed	316283	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2009"	"2009"	Suppressed	286542	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2010"	"2010"	Suppressed	285275	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2011"	"2011"	Suppressed	297719	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2012"	"2012"	Suppressed	299695	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2013"	"2013"	Suppressed	304732	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2009"	"2009"	Suppressed	295129	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2010"	"2010"	Suppressed	291494	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2011"	"2011"	Suppressed	286523	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2012"	"2012"	Suppressed	299047	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2013"	"2013"	Suppressed	300521	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2009"	"2009"	Suppressed	293954	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2010"	"2010"	Suppressed	288865	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2011"	"2011"	Suppressed	290635	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2012"	"2012"	Suppressed	287777	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2013"	"2013"	Suppressed	300132	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2009"	"2009"	Suppressed	293402	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2010"	"2010"	10	294300	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2011"	"2011"	Suppressed	292416	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2012"	"2012"	Suppressed	291965	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2013"	"2013"	Suppressed	288858	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2009"	"2009"	11	286514	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2010"	"2010"	Suppressed	300549	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2011"	"2011"	13	291207	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2012"	"2012"	15	293674	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2013"	"2013"	11	292983	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2009"	"2009"	15	267906	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2010"	"2010"	11	278760	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2011"	"2011"	Suppressed	302923	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2012"	"2012"	Suppressed	292325	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2013"	"2013"	12	294534	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2009"	"2009"	12	270838	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2010"	"2010"	11	275414	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2011"	"2011"	13	284146	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2012"	"2012"	14	303821	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2013"	"2013"	10	293023	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2009"	"2009"	15	261114	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2010"	"2010"	14	267041	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2011"	"2011"	14	274248	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2012"	"2012"	12	285149	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2013"	"2013"	11	304493	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2009"	"2009"	14	266637	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2010"	"2010"	12	263044	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2011"	"2011"	Suppressed	272158	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2012"	"2012"	12	275188	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2013"	"2013"	17	285576	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2009"	"2009"	17	261354	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2010"	"2010"	18	268610	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2011"	"2011"	19	261199	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2012"	"2012"	19	272932	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2013"	"2013"	21	275610	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2009"	"2009"	14	271393	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2010"	"2010"	19	261414	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2011"	"2011"	25	269433	9.3
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2012"	"2012"	22	261958	8.4
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2013"	"2013"	17	273443	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2009"	"2009"	30	281235	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2010"	"2010"	22	274485	8.0
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2011"	"2011"	24	261918	9.2
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2012"	"2012"	19	269990	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2013"	"2013"	23	262373	8.8
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2009"	"2009"	29	294370	9.9
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2010"	"2010"	27	281951	9.6
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2011"	"2011"	29	271095	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2012"	"2012"	25	262257	9.5
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2013"	"2013"	27	270238	10.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2009"	"2009"	31	294655	10.5
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2010"	"2010"	32	297691	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2011"	"2011"	27	280965	9.6
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2012"	"2012"	36	271383	13.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2013"	"2013"	16	262475	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2009"	"2009"	42	271311	15.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2010"	"2010"	37	292135	12.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2011"	"2011"	34	295186	11.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2012"	"2012"	27	281228	9.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2013"	"2013"	41	271597	15.1
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2009"	"2009"	45	275073	16.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2010"	"2010"	42	270986	15.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2011"	"2011"	41	293065	14.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2012"	"2012"	40	295373	13.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2013"	"2013"	42	281329	14.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2009"	"2009"	63	274544	22.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2010"	"2010"	55	275034	20.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2011"	"2011"	39	272239	14.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2012"	"2012"	31	293021	10.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2013"	"2013"	56	295056	19.0
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2009"	"2009"	41	289810	14.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2010"	"2010"	62	277784	22.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2011"	"2011"	50	274447	18.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2012"	"2012"	48	272054	17.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2013"	"2013"	49	292696	16.7
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2009"	"2009"	77	303595	25.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2010"	"2010"	69	288574	23.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2011"	"2011"	55	275214	20.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2012"	"2012"	59	274190	21.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2013"	"2013"	68	271774	25.0
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2009"	"2009"	100	299366	33.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2010"	"2010"	84	304379	27.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2011"	"2011"	67	285400	23.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2012"	"2012"	71	274956	25.8
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2013"	"2013"	71	273833	25.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2009"	"2009"	98	296132	33.1
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2010"	"2010"	86	297866	28.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2011"	"2011"	103	299882	34.3
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2012"	"2012"	83	285092	29.1
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2013"	"2013"	70	274449	25.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2009"	"2009"	131	296232	44.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2010"	"2010"	113	297408	38.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2011"	"2011"	87	299113	29.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2012"	"2012"	91	299408	30.4
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2013"	"2013"	89	284325	31.3
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2009"	"2009"	124	296569	41.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2010"	"2010"	122	294815	41.4
