"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	582	7017850	8.3
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	683	7309172	9.3
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	793	7555706	10.5
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	954	7826124	12.2
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	1090	7944219	13.7
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	1280	8000137	16.0
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	1539	8093494	19.0
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	1628	8150868	20.0
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	1813	8080461	22.4
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	1958	8035327	24.4
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	2220	7930907	28.0
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	2496	7845286	31.8
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	2583	7652572	33.8
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	2771	7533082	36.8
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	3067	7389146	41.5
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	3221	7200337	44.7
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	3619	7131853	50.7
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	3982	7159818	55.6
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	4280	6827605	62.7
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	4615	6486884	71.1
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	5137	6145249	83.6
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	5510	5962069	92.4
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	5811	5468202	106.3
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	6074	5312043	114.3
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	6464	5090339	127.0
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	6765	4871122	138.9
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	6971	4565332	152.7
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	7398	4359113	169.7
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	8034	4209751	190.8
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	8659	4094971	211.5
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	9286	3928566	236.4
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	10194	3830868	266.1
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	11250	3747822	300.2
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	12340	3690917	334.3
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	13793	3624914	380.5
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	15212	3570517	426.0
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	17148	3560095	481.7
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	18828	3500871	537.8
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	21046	3424658	614.5
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	23181	3329553	696.2
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	25750	3218221	800.1
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	28226	3097947	911.1
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	30827	2939307	1048.8
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	33136	2779259	1192.3
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	35235	2560600	1376.0
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	36601	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	38343	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	38286	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	38292	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	37564	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	37674	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	35589	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	33138	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	29878	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	26386	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	22607	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	18817	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	14854	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	11386	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	8494	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	18102	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	20	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	65	5661642	1.1
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	10	6607094	Unreliable
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	11	6739852	Unreliable
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	18	6795421	Unreliable
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	20	6779632	0.3
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	25	6762847	0.4
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	22	6695130	0.3
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	30	6576353	0.5
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	50	6550154	0.8
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	64	6471714	1.0
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	74	6407968	1.2
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	74	6321684	1.2
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	117	6269054	1.9
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	112	6085724	1.8
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	158	5987033	2.6
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	166	5844480	2.8
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	211	5691231	3.7
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	252	5754053	4.4
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	295	5658911	5.2
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	358	5836265	6.1
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	478	6068453	7.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	572	6311378	9.1
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	728	6543466	11.1
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	782	6673417	11.7
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	980	6731796	14.6
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	1159	6744282	17.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	1389	6865439	20.2
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	1803	7034555	25.6
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	2231	7310926	30.5
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	2720	7549438	36.0
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	3144	7792240	40.3
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	3783	7894674	47.9
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	4228	7925194	53.3
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	4968	8042433	61.8
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	5591	8084235	69.2
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	6155	7987396	77.1
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	6904	7934827	87.0
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	7819	7788439	100.4
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	8219	7701919	106.7
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	9152	7489453	122.2
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	9745	7358460	132.4
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	10238	7187762	142.4
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	10937	6963613	157.1
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	11388	6909453	164.8
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	12560	6911588	181.7
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	12865	6571705	195.8
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	13056	6217550	210.0
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	13794	5850430	235.8
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	14326	5658341	253.2
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	14270	5142476	277.5
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	15063	4964537	303.4
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	15627	4722092	330.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	15441	4475440	345.0
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	15443	4163069	371.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	15632	3946123	396.1
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	16065	3772290	425.9
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	16959	3622952	468.1
