"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2019"	"2019"	Suppressed	303687	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2020 "	"2020"	0	303795	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2019"	"2019"	0	304289	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2020 "	"2020"	0	306181	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2019"	"2019"	0	307284	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2020 "	"2020"	0	305816	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2019"	"2019"	0	317221	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2020 "	"2020"	0	308241	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2019"	"2019"	Suppressed	315355	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2020 "	"2020"	Suppressed	318143	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2019"	"2019"	Suppressed	308779	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2020 "	"2020"	0	316261	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2019"	"2019"	Suppressed	303408	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2020 "	"2020"	0	309645	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2019"	"2019"	0	301819	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2020 "	"2020"	0	304278	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2019"	"2019"	0	300119	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2020 "	"2020"	0	302815	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2019"	"2019"	Suppressed	305247	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2020 "	"2020"	0	301343	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2019"	"2019"	0	316099	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2020 "	"2020"	Suppressed	306597	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2019"	"2019"	Suppressed	324974	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2020 "	"2020"	0	317408	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2019"	"2019"	Suppressed	317957	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2020 "	"2020"	Suppressed	326337	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2019"	"2019"	Suppressed	320297	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2020 "	"2020"	0	319322	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2019"	"2019"	Suppressed	320503	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2020 "	"2020"	Suppressed	321337	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2019"	"2019"	Suppressed	321082	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2020 "	"2020"	Suppressed	321526	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2019"	"2019"	Suppressed	335370	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2020 "	"2020"	Suppressed	322075	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2019"	"2019"	Suppressed	350584	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2020 "	"2020"	Suppressed	336475	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2019"	"2019"	Suppressed	358306	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2020 "	"2020"	Suppressed	351487	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2019"	"2019"	Suppressed	366851	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2020 "	"2020"	Suppressed	359410	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2019"	"2019"	Suppressed	373415	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2020 "	"2020"	Suppressed	367952	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2019"	"2019"	Suppressed	368752	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2020 "	"2020"	Suppressed	374474	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2019"	"2019"	Suppressed	347215	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2020 "	"2020"	20	369804	5.4
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2019"	"2019"	13	325824	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2020 "	"2020"	11	348247	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2019"	"2019"	11	313653	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2020 "	"2020"	21	326994	6.4
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2019"	"2019"	19	308705	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2020 "	"2020"	11	314921	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2019"	"2019"	24	307480	7.8
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2020 "	"2020"	22	309726	7.1
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2019"	"2019"	20	295680	6.8
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2020 "	"2020"	28	308355	9.1
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2019"	"2019"	17	299248	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2020 "	"2020"	18	296468	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2019"	"2019"	21	300060	7.0
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2020 "	"2020"	34	299803	11.3
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2019"	"2019"	26	297826	8.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2020 "	"2020"	27	300422	9.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2019"	"2019"	53	308430	17.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2020 "	"2020"	48	297944	16.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2019"	"2019"	48	288700	16.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2020 "	"2020"	46	308388	14.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2019"	"2019"	53	278464	19.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2020 "	"2020"	64	288655	22.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2019"	"2019"	49	275535	17.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2020 "	"2020"	58	278298	20.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2019"	"2019"	40	264057	15.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2020 "	"2020"	67	275275	24.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2019"	"2019"	64	271353	23.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2020 "	"2020"	81	263752	30.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2019"	"2019"	77	263062	29.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2020 "	"2020"	91	271025	33.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2019"	"2019"	76	271155	28.0
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2020 "	"2020"	100	262660	38.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2019"	"2019"	82	280075	29.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2020 "	"2020"	93	270709	34.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2019"	"2019"	79	292880	27.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2020 "	"2020"	104	279356	37.2
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2019"	"2019"	100	290144	34.5
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2020 "	"2020"	139	291869	47.6
	"Black or African American"	"2054-5"	"Female"	"F"	"50 years"	"50"	"2019"	"2019"	119	268693	44.3
	"Black or African American"	"2054-5"	"Female"	"F"	"50 years"	"50"	"2020 "	"2020"	143	288991	49.5
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2019"	"2019"	111	269727	41.2
	"Black or African American"	"2054-5"	"Female"	"F"	"51 years"	"51"	"2020 "	"2020"	140	267640	52.3
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2019"	"2019"	125	269400	46.4
	"Black or African American"	"2054-5"	"Female"	"F"	"52 years"	"52"	"2020 "	"2020"	156	268583	58.1
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2019"	"2019"	157	278213	56.4
	"Black or African American"	"2054-5"	"Female"	"F"	"53 years"	"53"	"2020 "	"2020"	173	268113	64.5
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2019"	"2019"	211	291198	72.5
	"Black or African American"	"2054-5"	"Female"	"F"	"54 years"	"54"	"2020 "	"2020"	178	276876	64.3
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2019"	"2019"	199	289358	68.8
	"Black or African American"	"2054-5"	"Female"	"F"	"55 years"	"55"	"2020 "	"2020"	232	289680	80.1
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2019"	"2019"	233	285407	81.6
	"Black or African American"	"2054-5"	"Female"	"F"	"56 years"	"56"	"2020 "	"2020"	244	287523	84.9
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2019"	"2019"	254	282482	89.9
	"Black or African American"	"2054-5"	"Female"	"F"	"57 years"	"57"	"2020 "	"2020"	299	283364	105.5
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2019"	"2019"	267	283268	94.3
	"Black or African American"	"2054-5"	"Female"	"F"	"58 years"	"58"	"2020 "	"2020"	274	280243	97.8
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2019"	"2019"	285	288465	98.8
	"Black or African American"	"2054-5"	"Female"	"F"	"59 years"	"59"	"2020 "	"2020"	338	280852	120.3
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2019"	"2019"	290	275085	105.4
	"Black or African American"	"2054-5"	"Female"	"F"	"60 years"	"60"	"2020 "	"2020"	378	285662	132.3
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2019"	"2019"	331	265744	124.6
	"Black or African American"	"2054-5"	"Female"	"F"	"61 years"	"61"	"2020 "	"2020"	361	272101	132.7
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2019"	"2019"	392	263838	148.6
	"Black or African American"	"2054-5"	"Female"	"F"	"62 years"	"62"	"2020 "	"2020"	432	262530	164.6
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2019"	"2019"	391	252237	155.0
	"Black or African American"	"2054-5"	"Female"	"F"	"63 years"	"63"	"2020 "	"2020"	440	260334	169.0
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2019"	"2019"	395	245060	161.2
	"Black or African American"	"2054-5"	"Female"	"F"	"64 years"	"64"	"2020 "	"2020"	432	248686	173.7
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2019"	"2019"	402	230639	174.3
	"Black or African American"	"2054-5"	"Female"	"F"	"65 years"	"65"	"2020 "	"2020"	485	241521	200.8
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2019"	"2019"	418	215044	194.4
	"Black or African American"	"2054-5"	"Female"	"F"	"66 years"	"66"	"2020 "	"2020"	524	227228	230.6
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2019"	"2019"	427	203398	209.9
	"Black or African American"	"2054-5"	"Female"	"F"	"67 years"	"67"	"2020 "	"2020"	497	211641	234.8
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2019"	"2019"	427	200732	212.7
	"Black or African American"	"2054-5"	"Female"	"F"	"68 years"	"68"	"2020 "	"2020"	469	199928	234.6
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2019"	"2019"	442	193150	228.8
	"Black or African American"	"2054-5"	"Female"	"F"	"69 years"	"69"	"2020 "	"2020"	485	197165	246.0
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2019"	"2019"	411	178531	230.2
	"Black or African American"	"2054-5"	"Female"	"F"	"70 years"	"70"	"2020 "	"2020"	525	189606	276.9
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2019"	"2019"	482	168294	286.4
	"Black or African American"	"2054-5"	"Female"	"F"	"71 years"	"71"	"2020 "	"2020"	513	175050	293.1
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2019"	"2019"	465	158353	293.6
	"Black or African American"	"2054-5"	"Female"	"F"	"72 years"	"72"	"2020 "	"2020"	539	164656	327.3
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2019"	"2019"	420	126259	332.6
	"Black or African American"	"2054-5"	"Female"	"F"	"73 years"	"73"	"2020 "	"2020"	567	154613	366.7
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2019"	"2019"	392	124569	314.7
	"Black or African American"	"2054-5"	"Female"	"F"	"74 years"	"74"	"2020 "	"2020"	473	122911	384.8
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2019"	"2019"	433	115227	375.8
	"Black or African American"	"2054-5"	"Female"	"F"	"75 years"	"75"	"2020 "	"2020"	483	121057	399.0
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2019"	"2019"	466	112348	414.8
	"Black or African American"	"2054-5"	"Female"	"F"	"76 years"	"76"	"2020 "	"2020"	519	111679	464.7
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2019"	"2019"	472	99578	474.0
	"Black or African American"	"2054-5"	"Female"	"F"	"77 years"	"77"	"2020 "	"2020"	571	108558	526.0
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2019"	"2019"	468	92920	503.7
	"Black or African American"	"2054-5"	"Female"	"F"	"78 years"	"78"	"2020 "	"2020"	519	95927	541.0
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2019"	"2019"	468	88141	531.0
	"Black or African American"	"2054-5"	"Female"	"F"	"79 years"	"79"	"2020 "	"2020"	534	89232	598.4
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2019"	"2019"	447	77967	573.3
	"Black or African American"	"2054-5"	"Female"	"F"	"80 years"	"80"	"2020 "	"2020"	558	84346	661.6
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2019"	"2019"	493	73850	667.6
	"Black or African American"	"2054-5"	"Female"	"F"	"81 years"	"81"	"2020 "	"2020"	567	74259	763.5
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2019"	"2019"	508	67186	756.1
	"Black or African American"	"2054-5"	"Female"	"F"	"82 years"	"82"	"2020 "	"2020"	532	70048	759.5
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2019"	"2019"	464	63905	726.1
	"Black or African American"	"2054-5"	"Female"	"F"	"83 years"	"83"	"2020 "	"2020"	530	63392	836.1
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2019"	"2019"	474	58962	803.9
	"Black or African American"	"2054-5"	"Female"	"F"	"84 years"	"84"	"2020 "	"2020"	554	59882	925.2
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2019"	"2019"	524	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"85 years"	"85"	"2020 "	"2020"	546	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2019"	"2019"	498	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"86 years"	"86"	"2020 "	"2020"	536	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2019"	"2019"	504	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"87 years"	"87"	"2020 "	"2020"	560	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2019"	"2019"	441	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"88 years"	"88"	"2020 "	"2020"	517	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2019"	"2019"	503	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	"2020 "	"2020"	560	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	"2019"	"2019"	420	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	"2020 "	"2020"	513	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	"2019"	"2019"	448	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	"2020 "	"2020"	473	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	"2019"	"2019"	413	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	"2020 "	"2020"	419	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2019"	"2019"	370	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2020 "	"2020"	408	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2019"	"2019"	354	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2020 "	"2020"	323	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2019"	"2019"	286	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2020 "	"2020"	300	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2019"	"2019"	220	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2020 "	"2020"	258	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2019"	"2019"	225	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2020 "	"2020"	224	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2019"	"2019"	165	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2020 "	"2020"	194	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2019"	"2019"	128	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2020 "	"2020"	157	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2019"	"2019"	346	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2020 "	"2020"	441	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2019"	"2019"	Suppressed	296282	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2020 "	"2020"	Suppressed	300818	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2019"	"2019"	0	297467	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2020 "	"2020"	Suppressed	301881	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2019"	"2019"	0	304158	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2020 "	"2020"	Suppressed	309007	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2019"	"2019"	0	310141	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2020 "	"2020"	Suppressed	308947	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2019"	"2019"	0	313744	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2020 "	"2020"	0	310391	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2019"	"2019"	0	312831	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2020 "	"2020"	0	316001	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2019"	"2019"	0	311696	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2020 "	"2020"	0	315117	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2019"	"2019"	Suppressed	312235	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2020 "	"2020"	0	313766	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2019"	"2019"	Suppressed	315086	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2020 "	"2020"	Suppressed	314265	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2019"	"2019"	0	314259	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2020 "	"2020"	0	317472	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2019"	"2019"	0	316358	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2020 "	"2020"	Suppressed	315689	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2019"	"2019"	Suppressed	325865	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2020 "	"2020"	0	317449	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2019"	"2019"	0	326216	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2020 "	"2020"	Suppressed	327048	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2019"	"2019"	0	317249	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2020 "	"2020"	0	327196	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2019"	"2019"	Suppressed	312899	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2020 "	"2020"	Suppressed	318221	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2019"	"2019"	0	310538	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2020 "	"2020"	Suppressed	314000	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2019"	"2019"	Suppressed	308198	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2020 "	"2020"	0	311537	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2019"	"2019"	Suppressed	313294	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2020 "	"2020"	Suppressed	309196	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2019"	"2019"	Suppressed	325218	Suppressed
