"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	11	597100	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	11	657171	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	11	706321	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	21	731607	2.9
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	24	746986	3.2
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	36	751063	4.8
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	43	740476	5.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	42	704509	6.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	66	655262	10.1
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	45	617793	7.3
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	63	594896	10.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	87	583363	14.9
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	81	564415	14.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	100	550343	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	129	549183	23.5
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	132	543272	24.3
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	165	550712	30.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	204	539614	37.8
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	194	507542	38.2
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	207	492527	42.0
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	253	478236	52.9
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	276	475614	58.0
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	287	472305	60.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	329	468521	70.2
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	384	483429	79.4
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	433	500851	86.5
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	463	511706	90.5
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	533	493243	108.1
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	568	472999	120.1
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	668	470537	142.0
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	688	476575	144.4
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	811	496459	163.4
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	883	504262	175.1
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	904	495464	182.5
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	1048	485898	215.7
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	1200	480013	250.0
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	1338	484021	276.4
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	1343	474781	282.9
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	1413	451641	312.9
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	1471	436452	337.0
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	1620	417866	387.7
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	1595	398680	400.1
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	1513	374551	404.0
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	1587	343441	462.1
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	1549	317237	488.3
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	1519	301371	504.0
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	1496	291698	512.9
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	1495	273514	546.6
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	1424	252274	564.5
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	1405	235439	596.8
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	1354	201462	672.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	1241	173709	714.4
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	1092	163302	668.7
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	1234	151431	814.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	1187	137746	861.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	1138	121738	934.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	1119	111485	1003.7
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	1030	101070	1019.1
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	1004	89941	1116.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	988	80485	1227.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	951	72373	1314.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	952	65233	1459.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	832	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	788	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	748	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	669	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	613	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	555	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	472	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	445	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	367	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	262	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	249	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	198	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	130	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	107	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	72	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	147	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	13	1892229	Unreliable
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	10	2436149	Unreliable
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	20	2495816	0.8
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	12	2580864	Unreliable
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	23	2633035	0.9
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	23	2596324	0.9
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	29	2530318	1.1
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	33	2492017	1.3
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	41	2485369	1.6
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	56	2511469	2.2
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	60	2486654	2.4
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	77	2467042	3.1
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	96	2484904	3.9
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	124	2473469	5.0
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	136	2474380	5.5
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	158	2415419	6.5
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	185	2323445	8.0
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	178	2288009	7.8
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	216	2235315	9.7
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	307	2236262	13.7
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	307	2246777	13.7
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	328	2244126	14.6
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	418	2350779	17.8
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	539	2537583	21.2
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	562	2670005	21.0
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	669	2638916	25.4
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	694	2554071	27.2
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	781	2553391	30.6
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	845	2610596	32.4
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	1035	2743494	37.7
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	1279	2902602	44.1
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	1444	2975244	48.5
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	1520	3012696	50.5
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	1768	3071974	57.6
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	1970	3113086	63.3
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	2082	3087869	67.4
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	2299	3069399	74.9
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	2502	3069213	81.5
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	2700	3008107	89.8
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	2817	2951808	95.4
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	2951	2906357	101.5
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	3100	2822159	109.8
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	3178	2731657	116.3
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	3352	2641884	126.9
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	3568	2559379	139.4
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	3877	2498961	155.1
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	4295	2473175	173.7
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	4879	2549068	191.4
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	4689	2242934	209.1
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	4424	1853653	238.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	4752	1827298	260.1
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	5320	1841856	288.8
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	5438	1734015	313.6
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	5448	1520469	358.3
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	5515	1390456	396.6
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	5764	1293208	445.7
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	6196	1214790	510.0
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	6630	1124162	589.8
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	6731	1032799	651.7
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	7225	967988	746.4
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	7374	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	7887	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	8217	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	8712	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	9184	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	9212	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	9240	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	8960	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	8489	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	7841	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	6997	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	6162	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	4810	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	4040	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	3060	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	6473	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	12	1983560	Unreliable
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	10	2394705	Unreliable
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	10	2416367	Unreliable
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	20	2440366	0.8
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	27	2484471	1.1
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	24	2530796	0.9
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	26	2572159	1.0
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	48	2627582	1.8
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	56	2689045	2.1
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	63	2716732	2.3
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	72	2671781	2.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	113	2597461	4.4
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	110	2554765	4.3
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	158	2547842	6.2
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	175	2562815	6.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	181	2524995	7.2
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	227	2497184	9.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	277	2512106	11.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	343	2498577	13.7
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	365	2505041	14.6
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	477	2447566	19.5
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	571	2347892	24.3
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	567	2307632	24.6
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	656	2252176	29.1
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	726	2256577	32.2
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	824	2264594	36.4
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	1007	2249134	44.8
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	1198	2352682	50.9
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	1453	2540907	57.2
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	1644	2673549	61.5
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	1933	2636655	73.3
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	2143	2542075	84.3
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	2440	2529170	96.5
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	2710	2572792	105.3
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	3174	2694658	117.8
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	3583	2834592	126.4
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	4019	2886862	139.2
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	4407	2907988	151.5
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	4949	2952098	167.6
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	5390	2988173	180.4
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	5747	2953082	194.6
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	6192	2913393	212.5
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	6691	2896074	231.0
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	6906	2818936	245.0
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	7403	2749223	269.3
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	7473	2686242	278.2
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	7775	2586385	300.6
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	7890	2493085	316.5
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	8147	2397701	339.8
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	7914	2313716	342.0
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	8434	2252004	374.5
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	8975	2217402	404.8
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	9712	2276890	426.5
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	9133	1986489	459.8
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	8559	1619399	528.5
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	8830	1574350	560.9
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	9627	1566818	614.4
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	9673	1454191	665.2
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	9213	1249526	737.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	9066	1120648	809.0
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	9083	1028499	883.1
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	9381	948077	989.5
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	9276	853766	1086.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	9382	763356	1229.0
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	9689	693146	1397.8
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	9483	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	9393	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	9485	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	9526	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	9305	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	8682	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	8203	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	7389	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	6491	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	5339	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	4535	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	3610	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	2695	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	1915	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	1294	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"100+ years"	"100"	2059	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	22	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
