"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2006"	"2006"	Suppressed	297595	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2007"	"2007"	Suppressed	295637	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2008"	"2008"	10	290979	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2004"	"2004"	Suppressed	264514	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2005"	"2005"	Suppressed	268219	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2006"	"2006"	Suppressed	283477	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2007"	"2007"	Suppressed	300846	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2008"	"2008"	15	299318	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2004"	"2004"	Suppressed	252846	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2005"	"2005"	Suppressed	261900	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2006"	"2006"	Suppressed	265157	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2007"	"2007"	Suppressed	279438	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2008"	"2008"	10	295990	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2004"	"2004"	11	257747	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2005"	"2005"	Suppressed	251383	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2006"	"2006"	Suppressed	260329	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2007"	"2007"	13	263206	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2008"	"2008"	13	277106	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2004"	"2004"	10	254504	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2005"	"2005"	Suppressed	262512	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2006"	"2006"	Suppressed	257114	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2007"	"2007"	Suppressed	267082	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2008"	"2008"	10	271120	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2004"	"2004"	Suppressed	263303	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2005"	"2005"	Suppressed	252966	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2006"	"2006"	10	260644	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2007"	"2007"	Suppressed	254785	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2008"	"2008"	Suppressed	264321	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2004"	"2004"	11	276717	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2005"	"2005"	Suppressed	266944	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2006"	"2006"	Suppressed	257204	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2007"	"2007"	12	265596	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2008"	"2008"	14	260364	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2004"	"2004"	12	290780	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2005"	"2005"	14	277331	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2006"	"2006"	11	267659	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2007"	"2007"	13	257833	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2008"	"2008"	19	266293	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2004"	"2004"	25	291291	8.6
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2005"	"2005"	15	291186	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2006"	"2006"	21	277780	7.6
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2007"	"2007"	13	268078	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2008"	"2008"	19	258143	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2004"	"2004"	11	270441	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2005"	"2005"	21	293433	7.2
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2006"	"2006"	23	293847	7.8
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2007"	"2007"	24	280631	8.6
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2008"	"2008"	12	271104	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2004"	"2004"	31	272711	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2005"	"2005"	29	270863	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2006"	"2006"	36	293899	12.2
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2007"	"2007"	25	294129	8.5
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2008"	"2008"	21	280978	7.5
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2004"	"2004"	23	272949	8.4
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2005"	"2005"	28	273047	10.3
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2006"	"2006"	23	271217	8.5
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2007"	"2007"	19	294165	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2008"	"2008"	30	294402	10.2
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2004"	"2004"	22	286283	7.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2005"	"2005"	28	272995	10.3
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2006"	"2006"	42	273135	15.4
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2007"	"2007"	30	271228	11.1
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2008"	"2008"	29	294112	9.9
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2004"	"2004"	39	305935	12.7
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2005"	"2005"	39	286654	13.6
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2006"	"2006"	35	273461	12.8
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2007"	"2007"	33	273567	12.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2008"	"2008"	44	271680	16.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2004"	"2004"	48	303968	15.8
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2005"	"2005"	41	305675	13.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2006"	"2006"	42	286481	14.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2007"	"2007"	41	273215	15.0
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2008"	"2008"	47	273228	17.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2004"	"2004"	66	300101	22.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2005"	"2005"	62	304996	20.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2006"	"2006"	54	307083	17.6
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2007"	"2007"	33	288003	11.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2008"	"2008"	58	274863	21.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2004"	"2004"	74	297527	24.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2005"	"2005"	71	299808	23.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2006"	"2006"	80	304689	26.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2007"	"2007"	53	306825	17.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2008"	"2008"	57	287738	19.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2004"	"2004"	107	300020	35.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2005"	"2005"	88	298598	29.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2006"	"2006"	74	301198	24.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2007"	"2007"	61	306423	19.9
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2008"	"2008"	65	308781	21.1
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2004"	"2004"	99	308545	32.1
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2005"	"2005"	88	297052	29.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2006"	"2006"	79	295175	26.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2007"	"2007"	81	297185	27.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2008"	"2008"	79	301835	26.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2004"	"2004"	107	290127	36.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2005"	"2005"	77	306816	25.1
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2006"	"2006"	108	295192	36.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2007"	"2007"	103	293146	35.1
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2008"	"2008"	91	294945	30.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2004"	"2004"	107	284787	37.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2005"	"2005"	106	290361	36.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2006"	"2006"	125	307358	40.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2007"	"2007"	105	295900	35.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2008"	"2008"	115	294083	39.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2004"	"2004"	110	283535	38.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2005"	"2005"	138	285552	48.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2006"	"2006"	121	291526	41.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2007"	"2007"	113	308915	36.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2008"	"2008"	113	297740	38.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2004"	"2004"	158	270683	58.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2005"	"2005"	140	282561	49.5
