"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2000"	"2000"	0	296725	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2001"	"2001"	Suppressed	288310	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2002"	"2002"	0	287985	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"4 years"	"4"	"2003"	"2003"	0	285602	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"1999"	"1999"	0	315505	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2000"	"2000"	0	306833	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2001"	"2001"	Suppressed	294497	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2002"	"2002"	Suppressed	289265	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"5 years"	"5"	"2003"	"2003"	Suppressed	289155	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"1999"	"1999"	Suppressed	322010	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2000"	"2000"	0	318100	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2001"	"2001"	0	305951	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2002"	"2002"	0	294696	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"6 years"	"6"	"2003"	"2003"	0	289263	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"1999"	"1999"	Suppressed	329774	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2000"	"2000"	0	328060	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2001"	"2001"	0	316041	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2002"	"2002"	0	306748	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"7 years"	"7"	"2003"	"2003"	0	295608	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"1999"	"1999"	0	330737	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2000"	"2000"	0	331166	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2001"	"2001"	0	326149	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2002"	"2002"	0	316746	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"8 years"	"8"	"2003"	"2003"	0	307385	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"1999"	"1999"	0	337339	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2000"	"2000"	0	337378	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2001"	"2001"	Suppressed	331842	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2002"	"2002"	Suppressed	327932	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"9 years"	"9"	"2003"	"2003"	Suppressed	318972	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"1999"	"1999"	0	329927	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2000"	"2000"	0	338448	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2001"	"2001"	0	339019	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2002"	"2002"	0	337648	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"10 years"	"10"	"2003"	"2003"	0	335681	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"1999"	"1999"	0	309598	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2000"	"2000"	0	318696	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2001"	"2001"	0	344500	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2002"	"2002"	0	339952	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"11 years"	"11"	"2003"	"2003"	Suppressed	337537	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"1999"	"1999"	Suppressed	301780	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2000"	"2000"	0	310511	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2001"	"2001"	Suppressed	325901	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2002"	"2002"	Suppressed	347189	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"12 years"	"12"	"2003"	"2003"	Suppressed	342686	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"1999"	"1999"	Suppressed	294341	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2000"	"2000"	0	300180	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2001"	"2001"	0	313981	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2002"	"2002"	0	327678	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"13 years"	"13"	"2003"	"2003"	Suppressed	348650	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"1999"	"1999"	0	296423	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2000"	"2000"	0	300352	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2001"	"2001"	Suppressed	305065	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2002"	"2002"	0	314807	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"14 years"	"14"	"2003"	"2003"	Suppressed	327874	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"1999"	"1999"	Suppressed	288170	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2000"	"2000"	Suppressed	293214	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2001"	"2001"	0	302312	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2002"	"2002"	Suppressed	307730	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"15 years"	"15"	"2003"	"2003"	Suppressed	317981	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"1999"	"1999"	Suppressed	290319	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2000"	"2000"	0	289009	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2001"	"2001"	Suppressed	300014	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2002"	"2002"	0	304870	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"16 years"	"16"	"2003"	"2003"	Suppressed	310467	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"1999"	"1999"	Suppressed	292924	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2000"	"2000"	Suppressed	290706	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2001"	"2001"	0	291547	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2002"	"2002"	0	301686	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"17 years"	"17"	"2003"	"2003"	0	306165	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"1999"	"1999"	Suppressed	289691	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2000"	"2000"	0	294437	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2001"	"2001"	Suppressed	293502	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2002"	"2002"	Suppressed	294732	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"18 years"	"18"	"2003"	"2003"	Suppressed	305273	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"1999"	"1999"	Suppressed	306651	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2000"	"2000"	Suppressed	302820	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2001"	"2001"	0	298131	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2002"	"2002"	Suppressed	295986	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"19 years"	"19"	"2003"	"2003"	Suppressed	296714	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"1999"	"1999"	Suppressed	289498	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2000"	"2000"	Suppressed	297553	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2001"	"2001"	Suppressed	301431	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2002"	"2002"	Suppressed	298564	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"20 years"	"20"	"2003"	"2003"	Suppressed	294863	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"1999"	"1999"	Suppressed	269980	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2000"	"2000"	Suppressed	279689	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2001"	"2001"	Suppressed	302896	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2002"	"2002"	Suppressed	302047	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"21 years"	"21"	"2003"	"2003"	Suppressed	298311	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"1999"	"1999"	Suppressed	266021	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2000"	"2000"	Suppressed	268153	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2001"	"2001"	Suppressed	283892	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2002"	"2002"	0	301401	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"22 years"	"22"	"2003"	"2003"	Suppressed	299114	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"1999"	"1999"	Suppressed	250680	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2000"	"2000"	0	260078	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2001"	"2001"	Suppressed	268008	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2002"	"2002"	Suppressed	283483	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"23 years"	"23"	"2003"	"2003"	Suppressed	300339	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"1999"	"1999"	Suppressed	255494	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2000"	"2000"	Suppressed	256216	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2001"	"2001"	Suppressed	264045	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2002"	"2002"	Suppressed	267238	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"24 years"	"24"	"2003"	"2003"	Suppressed	281780	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"1999"	"1999"	Suppressed	258333	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2000"	"2000"	Suppressed	259036	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2001"	"2001"	Suppressed	254872	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2002"	"2002"	Suppressed	264636	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"25 years"	"25"	"2003"	"2003"	Suppressed	267873	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"1999"	"1999"	Suppressed	260004	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2000"	"2000"	Suppressed	252878	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2001"	"2001"	Suppressed	260185	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2002"	"2002"	Suppressed	253972	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"26 years"	"26"	"2003"	"2003"	Suppressed	262764	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"1999"	"1999"	Suppressed	274886	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2000"	"2000"	Suppressed	266642	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2001"	"2001"	Suppressed	253195	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2002"	"2002"	Suppressed	260824	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"27 years"	"27"	"2003"	"2003"	Suppressed	254783	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"1999"	"1999"	Suppressed	283813	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2000"	"2000"	Suppressed	275066	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2001"	"2001"	Suppressed	263100	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2002"	"2002"	Suppressed	252183	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"28 years"	"28"	"2003"	"2003"	Suppressed	259009	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"1999"	"1999"	Suppressed	281140	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2000"	"2000"	Suppressed	291485	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2001"	"2001"	15	273287	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2002"	"2002"	Suppressed	262121	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"29 years"	"29"	"2003"	"2003"	11	250834	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"1999"	"1999"	Suppressed	276946	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2000"	"2000"	15	287649	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2001"	"2001"	10	288905	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2002"	"2002"	Suppressed	274948	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"30 years"	"30"	"2003"	"2003"	Suppressed	264513	Suppressed
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"1999"	"1999"	13	267952	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2000"	"2000"	10	265360	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2001"	"2001"	12	289179	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2002"	"2002"	11	288164	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"31 years"	"31"	"2003"	"2003"	11	273727	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"1999"	"1999"	15	272561	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2000"	"2000"	11	270740	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2001"	"2001"	10	268151	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2002"	"2002"	16	290561	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"32 years"	"32"	"2003"	"2003"	12	290217	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"1999"	"1999"	13	279654	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2000"	"2000"	17	272072	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2001"	"2001"	13	270796	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2002"	"2002"	15	268601	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"33 years"	"33"	"2003"	"2003"	10	290849	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"1999"	"1999"	14	296727	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2000"	"2000"	18	289071	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2001"	"2001"	19	271445	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2002"	"2002"	17	271183	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"34 years"	"34"	"2003"	"2003"	19	268738	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"1999"	"1999"	23	309142	7.4
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2000"	"2000"	11	308201	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2001"	"2001"	24	285590	8.4
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2002"	"2002"	18	272422	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"35 years"	"35"	"2003"	"2003"	19	272295	Unreliable
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"1999"	"1999"	28	300226	9.3
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2000"	"2000"	25	300699	8.3
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2001"	"2001"	23	305261	7.5
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2002"	"2002"	25	286015	8.7
	"Black or African American"	"2054-5"	"Female"	"F"	"36 years"	"36"	"2003"	"2003"	21	272635	7.7
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"1999"	"1999"	34	301874	11.3
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2000"	"2000"	37	298213	12.4
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2001"	"2001"	25	304020	8.2
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2002"	"2002"	32	305602	10.5
	"Black or African American"	"2054-5"	"Female"	"F"	"37 years"	"37"	"2003"	"2003"	31	286190	10.8
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"1999"	"1999"	46	292211	15.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2000"	"2000"	34	297201	11.4
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2001"	"2001"	32	299425	10.7
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2002"	"2002"	42	304067	13.8
	"Black or African American"	"2054-5"	"Female"	"F"	"38 years"	"38"	"2003"	"2003"	38	305524	12.4
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"1999"	"1999"	46	303875	15.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2000"	"2000"	58	301088	19.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2001"	"2001"	51	297516	17.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2002"	"2002"	41	299595	13.7
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2003"	"2003"	42	304200	13.8
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"1999"	"1999"	52	308263	16.9
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2000"	"2000"	53	310517	17.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2001"	"2001"	58	299265	19.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2002"	"2002"	59	297329	19.8
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2003"	"2003"	60	299272	20.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"1999"	"1999"	62	283803	21.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2000"	"2000"	70	288779	24.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2001"	"2001"	76	310660	24.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2002"	"2002"	69	299497	23.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2003"	"2003"	63	297777	21.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"1999"	"1999"	80	287651	27.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2000"	"2000"	86	289161	29.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2001"	"2001"	75	293317	25.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2002"	"2002"	74	310429	23.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2003"	"2003"	75	299168	25.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"1999"	"1999"	87	273522	31.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2000"	"2000"	94	281414	33.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2001"	"2001"	81	287623	28.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2002"	"2002"	72	293625	24.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2003"	"2003"	92	311013	29.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"1999"	"1999"	111	267457	41.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2000"	"2000"	93	272147	34.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2001"	"2001"	102	284631	35.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2002"	"2002"	113	286288	39.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2003"	"2003"	75	291639	25.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"1999"	"1999"	103	261358	39.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2000"	"2000"	134	271859	49.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2001"	"2001"	113	271899	41.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2002"	"2002"	121	283514	42.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2003"	"2003"	108	284928	37.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"1999"	"1999"	114	239839	47.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2000"	"2000"	112	249568	44.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2001"	"2001"	129	270643	47.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2002"	"2002"	131	271411	48.3
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2003"	"2003"	112	283164	39.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"1999"	"1999"	133	238662	55.7
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2000"	"2000"	120	241542	49.7
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2001"	"2001"	136	255540	53.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2002"	"2002"	134	270483	49.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2003"	"2003"	136	271513	50.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"1999"	"1999"	128	224588	57.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2000"	"2000"	129	232842	55.4
