"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"89 years"	"89"	2494	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"90 years"	"90"	2456	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"91 years"	"91"	2302	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"92 years"	"92"	2004	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	1785	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	1697	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	1418	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	1229	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	1048	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	813	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	650	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	1817	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	19	1547118	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	13	1647597	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	17	1683265	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	19	1725988	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	19	1773669	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	28	1819355	1.5
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	34	1837812	1.9
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	36	1815396	2.0
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	48	1759144	2.7
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	60	1684428	3.6
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	71	1602596	4.4
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	76	1527648	5.0
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	93	1464504	6.4
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	114	1425803	8.0
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	136	1399569	9.7
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	140	1378013	10.2
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	199	1371324	14.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	218	1358654	16.0
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	223	1333841	16.7
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	243	1306249	18.6
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	301	1271517	23.7
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	339	1233183	27.5
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	401	1207090	33.2
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	439	1197266	36.7
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	494	1201524	41.1
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	529	1225161	43.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	610	1244034	49.0
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	748	1251833	59.8
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	797	1253510	63.6
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	891	1244339	71.6
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	977	1235072	79.1
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	1156	1236599	93.5
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	1290	1254903	102.8
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	1477	1268436	116.4
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	1611	1279244	125.9
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	1809	1280663	141.3
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	2024	1275663	158.7
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	2246	1259834	178.3
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	2435	1239498	196.5
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	2630	1217897	215.9
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	2757	1184652	232.7
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	2884	1138603	253.3
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	3011	1089396	276.4
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	3139	1033721	303.7
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	3150	971998	324.1
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	3347	918010	364.6
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	3367	865458	389.0
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	3322	815940	407.1
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	3359	771933	435.1
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	3273	731221	447.6
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	3093	665728	464.6
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	3198	604395	529.1
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	2971	549357	540.8
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	2809	500239	561.5
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	2794	449758	621.2
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	2802	418331	669.8
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	2740	386078	709.7
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	2627	354054	742.0
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	2589	321635	804.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	2560	293367	872.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	2519	269025	936.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	2454	244282	1004.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	2389	220712	1082.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	2306	198717	1160.4
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	2292	177829	1288.9
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	2196	156519	1403.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	1954	137951	1416.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	1896	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	1783	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	1642	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	1548	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	1393	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	1247	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	1099	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	929	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	850	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	684	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	537	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	440	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	274	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	234	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	166	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	334	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	13	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	30	4998284	0.6
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	11	5789383	Unreliable
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	15	5935577	Unreliable
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	20	6046746	0.3
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	14	6190502	Unreliable
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	26	6323879	0.4
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	26	6391618	0.4
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	35	6422274	0.5
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	49	6393569	0.8
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	67	6333053	1.1
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	52	6278882	0.8
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	77	6230094	1.2
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	91	6221590	1.5
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	107	6229090	1.7
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	146	6216049	2.3
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	153	6198636	2.5
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	181	6151434	2.9
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	232	6060974	3.8
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	244	5959512	4.1
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	281	5827428	4.8
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	368	5725677	6.4
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	398	5662642	7.0
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	468	5650914	8.3
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	608	5732699	10.6
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	669	5964264	11.2
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	800	6180601	12.9
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	935	6370824	14.7
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	1022	6503675	15.7
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	1181	6586348	17.9
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	1389	6589901	21.1
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	1452	6675136	21.8
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	1857	6873778	27.0
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	2138	7120017	30.0
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	2521	7357855	34.3
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	2757	7607176	36.2
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	3002	7753633	38.7
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	3502	7816489	44.8
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	3863	7870379	49.1
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	4200	7895917	53.2
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	4264	7828216	54.5
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	4831	7754569	62.3
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	5262	7667366	68.6
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	5519	7527929	73.3
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	5943	7349715	80.9
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	6232	7181329	86.8
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	6620	6978131	94.9
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	7080	6799261	104.1
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	7467	6664030	112.0
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	8048	6666570	120.7
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	8447	6299915	134.1
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	8747	5965263	146.6
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	9423	5642152	167.0
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	9593	5365646	178.8
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	9986	4862421	205.4
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	10435	4665794	223.6
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	10858	4425604	245.3
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	11378	4156158	273.8
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	11830	3825833	309.2
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	12052	3576244	337.0
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	12787	3374917	378.9
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	13870	3200244	433.4
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	14690	3003331	489.1
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	15915	2822083	563.9
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	17244	2674270	644.8
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	18438	2533433	727.8
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	20017	2393436	836.3
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	21193	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	22855	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	24339	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	25366	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	26063	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	26854	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	26132	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	25381	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	23879	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	21424	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	18381	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	15674	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	12603	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	9703	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	7338	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	16424	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	25	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	36	5244617	0.7
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	11	5888524	Unreliable
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	19	6057771	Unreliable
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	25	6107868	0.4
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	30	6182382	0.5
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	34	6274038	0.5
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	48	6394529	0.8
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	53	6522225	0.8
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	64	6626640	1.0
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	67	6665586	1.0
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	89	6656718	1.3
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	112	6598388	1.7
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	155	6520364	2.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	145	6450944	2.2
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	209	6381160	3.3
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	293	6357902	4.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	316	6345490	5.0
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	373	6315562	5.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	426	6295032	6.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	536	6244940	8.6
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	610	6150321	9.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	726	6043333	12.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	816	5907202	13.8
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	889	5799242	15.3
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	1129	5728264	19.7
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	1325	5706198	23.2
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	1497	5783040	25.9
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	1882	6009860	31.3
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	2152	6220400	34.6
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	2619	6403099	40.9
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	3010	6532187	46.1
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	3387	6597685	51.3
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	3793	6584338	57.6
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	4396	6644250	66.2
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	5230	6815019	76.7
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	6094	7026287	86.7
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	6963	7233197	96.3
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	7975	7446711	107.1
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	8940	7567747	118.1
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	9833	7603287	129.3
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	10791	7630779	141.4
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	11976	7628509	157.0
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	12728	7532845	169.0
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	13649	7422296	183.9
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	14151	7297298	193.9
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	14956	7122372	210.0
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	15835	6917868	228.9
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	16903	6721144	251.5
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	17236	6500128	265.2
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	17470	6308621	276.9
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	18353	6162036	297.8
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	18970	6141949	308.9
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	18957	5780059	328.0
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	19571	5437186	359.9
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	19707	5103939	386.1
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	20097	4810035	417.8
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	19777	4307758	459.1
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	20290	4080390	497.3
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	20296	3820205	531.3
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	20677	3544268	583.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	20134	3213996	626.4
