Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
Black	Female	F	45 years	45	2011	2011	68	285400	23.8262088297127
Black	Female	F	45 years	45	2012	2012	71	274956	25.8223133883239
Black	Female	F	45 years	45	2013	2013	71	273833	25.9282117202821
Black	Female	F	46 years	46	2009	2009	98	296132	33.0933502627207
Black	Female	F	46 years	46	2010	2010	86	297866	28.8720431334896
Black	Female	F	46 years	46	2011	2011	103	299882	34.346843091616
Black	Female	F	46 years	46	2012	2012	83	285092	29.1134090048125
Black	Female	F	46 years	46	2013	2013	70	274449	25.5056495013646
Black	Female	F	47 years	47	2009	2009	132	296232	44.5596694482703
Black	Female	F	47 years	47	2010	2010	113	297408	37.9949429739617
Black	Female	F	47 years	47	2011	2011	87	299113	29.0859975995694
Black	Female	F	47 years	47	2012	2012	91	299408	30.393309464009
Black	Female	F	47 years	47	2013	2013	89	284325	31.3022069814473
Black	Female	F	48 years	48	2009	2009	124	296569	41.8115177243744
Black	Female	F	48 years	48	2010	2010	122	294815	41.3818835540932
Black	Female	F	48 years	48	2011	2011	96	296214	32.4090016001945
Black	Female	F	48 years	48	2012	2012	130	298442	43.5595526098873
Black	Female	F	48 years	48	2013	2013	103	298389	34.5186987455972
Black	Female	F	49 years	49	2009	2009	112	308693	36.2820018594526
Black	Female	F	49 years	49	2010	2010	135	299299	45.1053962759648
Black	Female	F	49 years	49	2011	2011	121	294450	41.0935642723722
Black	Female	F	49 years	49	2012	2012	129	295334	43.6793596402717
Black	Female	F	49 years	49	2013	2013	130	297400	43.7121721587088
Black	Female	F	50 years	50	2009	2009	153	288252	53.0785562632696
Black	Female	F	50 years	50	2010	2010	153	305373	50.1026613354815
Black	Female	F	50 years	50	2011	2011	160	296354	53.9894855476896
Black	Female	F	50 years	50	2012	2012	145	293325	49.4332225347311
Black	Female	F	50 years	50	2013	2013	134	294157	45.553904887526
Black	Female	F	51 years	51	2009	2009	175	286764	61.0257912429733
Black	Female	F	51 years	51	2010	2010	133	288378	46.1200230253348
Black	Female	F	51 years	51	2011	2011	173	303021	57.0917527168084
Black	Female	F	51 years	51	2012	2012	154	295140	52.1786270922274
Black	Female	F	51 years	51	2013	2013	157	292124	53.7443003655982
Black	Female	F	52 years	52	2009	2009	176	281883	62.4372523351887
Black	Female	F	52 years	52	2010	2010	201	285874	70.3106963207567
Black	Female	F	52 years	52	2011	2011	178	290882	61.1931986166212
Black	Female	F	52 years	52	2012	2012	161	301711	53.3623235480311
Black	Female	F	52 years	52	2013	2013	173	293843	58.8749774539465
Black	Female	F	53 years	53	2009	2009	198	271995	72.7954557988198
Black	Female	F	53 years	53	2010	2010	199	280464	70.9538479091791
Black	Female	F	53 years	53	2011	2011	202	282328	71.5479867388286
Black	Female	F	53 years	53	2012	2012	190	289463	65.6387863042945
Black	Female	F	53 years	53	2013	2013	185	300134	61.6391345199144
Black	Female	F	54 years	54	2009	2009	211	270668	77.9552810084679
Black	Female	F	54 years	54	2010	2010	220	271711	80.9683818468888
Black	Female	F	54 years	54	2011	2011	197	281674	69.93900750513
Black	Female	F	54 years	54	2012	2012	206	280841	73.3511132633768
Black	Female	F	54 years	54	2013	2013	230	287732	79.9354955305632
Black	Female	F	55 years	55	2009	2009	230	249691	92.1138527219643
Black	Female	F	55 years	55	2010	2010	230	264963	86.8045727139261
Black	Female	F	55 years	55	2011	2011	246	270502	90.9420263066447
Black	Female	F	55 years	55	2012	2012	241	280054	86.0548322823456
Black	Female	F	55 years	55	2013	2013	228	279000	81.7204301075269
Black	Female	F	56 years	56	2009	2009	260	239168	108.710195343859
Black	Female	F	56 years	56	2010	2010	209	246817	84.6781218473606
Black	Female	F	56 years	56	2011	2011	256	263894	97.0086474114607
Black	Female	F	56 years	56	2012	2012	249	268862	92.6125670418282
Black	Female	F	56 years	56	2013	2013	245	278167	88.0765870861749
Black	Female	F	57 years	57	2009	2009	241	227502	105.933134653761
Black	Female	F	57 years	57	2010	2010	243	235184	103.323355330295
Black	Female	F	57 years	57	2011	2011	267	249877	106.852571465161
Black	Female	F	57 years	57	2012	2012	265	262180	101.075596918148
Black	Female	F	57 years	57	2013	2013	283	266988	105.997273285691
Black	Female	F	58 years	58	2009	2009	262	224746	116.576045847312
Black	Female	F	58 years	58	2010	2010	293	225482	129.943853611375
Black	Female	F	58 years	58	2011	2011	249	234761	106.06531749311
Black	Female	F	58 years	58	2012	2012	283	248094	114.069667142293
Black	Female	F	58 years	58	2013	2013	296	260352	113.692232055064
Black	Female	F	59 years	59	2009	2009	286	223364	128.042119589549
Black	Female	F	59 years	59	2010	2010	285	221621	128.597921677097
Black	Female	F	59 years	59	2011	2011	269	223677	120.262700232925
Black	Female	F	59 years	59	2012	2012	251	232879	107.781294148463
Black	Female	F	59 years	59	2013	2013	290	246228	117.777019672824
Black	Female	F	60 years	60	2009	2009	296	199818	148.13480267043
Black	Female	F	60 years	60	2010	2010	277	215636	128.457214936282
Black	Female	F	60 years	60	2011	2011	290	221812	130.741348529385
Black	Female	F	60 years	60	2012	2012	324	221708	146.138163710827
Black	Female	F	60 years	60	2013	2013	275	230947	119.074939271781
Black	Female	F	61 years	61	2009	2009	302	192898	156.559425188442
Black	Female	F	61 years	61	2010	2010	337	199998	168.50168501685
Black	Female	F	61 years	61	2011	2011	284	214588	132.346636344996
Black	Female	F	61 years	61	2012	2012	328	219925	149.141752870297
Black	Female	F	61 years	61	2013	2013	310	219748	141.070680961829
Black	Female	F	62 years	62	2009	2009	291	182991	159.024214305622
Black	Female	F	62 years	62	2010	2010	321	190971	168.088348492703
Black	Female	F	62 years	62	2011	2011	314	200118	156.907424619475
Black	Female	F	62 years	62	2012	2012	343	212738	161.231185777811
Black	Female	F	62 years	62	2013	2013	320	217827	146.905571852892
Black	Female	F	63 years	63	2009	2009	312	150514	207.289687338055
Black	Female	F	63 years	63	2010	2010	326	174577	186.737084495667
Black	Female	F	63 years	63	2011	2011	329	189919	173.231746165471
Black	Female	F	63 years	63	2012	2012	310	198049	156.52692010563
Black	Female	F	63 years	63	2013	2013	346	210488	164.37991714492
Black	Female	F	64 years	64	2009	2009	315	147262	213.904469584822
Black	Female	F	64 years	64	2010	2010	263	146241	179.840126913793
Black	Female	F	64 years	64	2011	2011	316	180066	175.491208779003
Black	Female	F	64 years	64	2012	2012	321	187816	170.911956382843
Black	Female	F	64 years	64	2013	2013	317	196029	161.710767284432
Black	Female	F	65 years	65	2009	2009	319	139962	227.919006587502
Black	Female	F	65 years	65	2010	2010	317	146443	216.466475010755
Black	Female	F	65 years	65	2011	2011	305	144770	210.679008081785
Black	Female	F	65 years	65	2012	2012	341	177990	191.583796842519
Black	Female	F	65 years	65	2013	2013	383	185861	206.0679755301
Black	Female	F	66 years	66	2009	2009	340	138476	245.529911320373
Black	Female	F	66 years	66	2010	2010	312	137560	226.810119220704
Black	Female	F	66 years	66	2011	2011	320	144659	221.209879786256
Black	Female	F	66 years	66	2012	2012	280	142988	195.820628304473
Black	Female	F	66 years	66	2013	2013	336	175925	190.990478897257
Black	Female	F	67 years	67	2009	2009	334	125329	266.49857574863
Black	Female	F	67 years	67	2010	2010	332	135188	245.583927567536
Black	Female	F	67 years	67	2011	2011	318	135808	234.154099905749
Black	Female	F	67 years	67	2012	2012	303	142687	212.352912318571
Black	Female	F	67 years	67	2013	2013	323	140981	229.108887013144
Black	Female	F	68 years	68	2009	2009	353	119473	295.464247152076
Black	Female	F	68 years	68	2010	2010	352	122796	286.654288413303
Black	Female	F	68 years	68	2011	2011	324	134242	241.355164553567
Black	Female	F	68 years	68	2012	2012	346	133706	258.776719070199
Black	Female	F	68 years	68	2013	2013	352	140509	250.517760428158
Black	Female	F	69 years	69	2009	2009	355	118242	300.231728150742
Black	Female	F	69 years	69	2010	2010	337	115576	291.583027618191
Black	Female	F	69 years	69	2011	2011	351	121224	289.546624430806
Black	Female	F	69 years	69	2012	2012	339	131841	257.127904066262
Black	Female	F	69 years	69	2013	2013	377	131416	286.875266329823
Black	Female	F	70 years	70	2009	2009	348	103063	337.657549265983
Black	Female	F	70 years	70	2010	2010	359	112413	319.358081360697
Black	Female	F	70 years	70	2011	2011	400	115112	347.487664187921
Black	Female	F	70 years	70	2012	2012	372	118690	313.421518240795
Black	Female	F	70 years	70	2013	2013	368	129524	284.117229239369
Black	Female	F	71 years	71	2009	2009	400	103328	387.116754413131
Black	Female	F	71 years	71	2010	2010	389	102154	380.797619280694
Black	Female	F	71 years	71	2011	2011	357	111593	319.912539316982
Black	Female	F	71 years	71	2012	2012	393	112332	349.855784638393
Black	Female	F	71 years	71	2013	2013	409	116282	351.731136375363
Black	Female	F	72 years	72	2009	2009	376	94872	396.323467408719
Black	Female	F	72 years	72	2010	2010	378	98773	382.695675943831
Black	Female	F	72 years	72	2011	2011	410	100775	406.846936244108
Black	Female	F	72 years	72	2012	2012	372	108456	342.996238105776
Black	Female	F	72 years	72	2013	2013	373	109801	339.705467163323
Black	Female	F	73 years	73	2009	2009	416	94460	440.398052085539
Black	Female	F	73 years	73	2010	2010	393	92076	426.821321517008
Black	Female	F	73 years	73	2011	2011	395	97404	405.527493737423
Black	Female	F	73 years	73	2012	2012	367	97773	375.359250508832
Black	Female	F	73 years	73	2013	2013	408	105796	385.647850580362
Black	Female	F	74 years	74	2009	2009	453	92189	491.381835143021
Black	Female	F	74 years	74	2010	2010	381	91248	417.543398211468
Black	Female	F	74 years	74	2011	2011	402	90970	441.903924370672
Black	Female	F	74 years	74	2012	2012	410	94314	434.718069427657
Black	Female	F	74 years	74	2013	2013	414	95151	435.097897026831
Black	Female	F	75 years	75	2009	2009	463	80979	571.753170575087
Black	Female	F	75 years	75	2010	2010	438	86486	506.440348726962
Black	Female	F	75 years	75	2011	2011	442	89046	496.372661321115
Black	Female	F	75 years	75	2012	2012	395	87804	449.865609767209
Black	Female	F	75 years	75	2013	2013	407	91656	444.051671467225
Black	Female	F	76 years	76	2009	2009	518	80425	644.078333851414
Black	Female	F	76 years	76	2010	2010	473	78776	600.436681222707
Black	Female	F	76 years	76	2011	2011	448	84888	527.754217321647
Black	Female	F	76 years	76	2012	2012	457	85738	533.019198021881
Black	Female	F	76 years	76	2013	2013	424	85190	497.710998943538
Black	Female	F	77 years	77	2009	2009	467	73522	635.184026549876
Black	Female	F	77 years	77	2010	2010	474	77384	612.529721906337
Black	Female	F	77 years	77	2011	2011	432	77133	560.071564699934
Black	Female	F	77 years	77	2012	2012	438	81554	537.067464502048
Black	Female	F	77 years	77	2013	2013	460	82905	554.851938966287
Black	Female	F	78 years	78	2009	2009	524	69140	757.88255713046
Black	Female	F	78 years	78	2010	2010	456	68800	662.790697674419
Black	Female	F	78 years	78	2011	2011	485	73844	656.789989708033
Black	Female	F	78 years	78	2012	2012	420	73901	568.32789813399
Black	Female	F	78 years	78	2013	2013	440	78580	559.938915754645
Black	Female	F	79 years	79	2009	2009	523	70517	741.665130394089
Black	Female	F	79 years	79	2010	2010	505	66631	757.905479431496
Black	Female	F	79 years	79	2011	2011	487	68257	713.479936123768
Black	Female	F	79 years	79	2012	2012	494	70507	700.639652800431
Black	Female	F	79 years	79	2013	2013	475	70930	669.674326801072
Black	Female	F	80 years	80	2009	2009	547	61031	896.265832118104
Black	Female	F	80 years	80	2010	2010	562	64808	867.17689174176
Black	Female	F	80 years	80	2011	2011	540	63302	853.053615999494
Black	Female	F	80 years	80	2012	2012	507	64932	780.816854555535
Black	Female	F	80 years	80	2013	2013	521	67361	773.444574753938
Black	Female	F	81 years	81	2009	2009	580	59483	975.068506968378
Black	Female	F	81 years	81	2010	2010	575	58680	979.890933878664
Black	Female	F	81 years	81	2011	2011	559	62191	898.843884163303
Black	Female	F	81 years	81	2012	2012	513	59895	856.498873027799
Black	Female	F	81 years	81	2013	2013	509	61726	824.611994945404
Black	Female	F	82 years	82	2009	2009	615	54967	1118.85313005985
Black	Female	F	82 years	82	2010	2010	554	55576	996.833165395135
Black	Female	F	82 years	82	2011	2011	542	56033	967.287134367248
Black	Female	F	82 years	82	2012	2012	545	58598	930.065872555377
Black	Female	F	82 years	82	2013	2013	509	56690	897.865584759217
Black	Female	F	83 years	83	2009	2009	641	51276	1250.09751150636
Black	Female	F	83 years	83	2010	2010	614	50946	1205.19766026773
Black	Female	F	83 years	83	2011	2011	597	52203	1143.61243606689
Black	Female	F	83 years	83	2012	2012	510	52521	971.040155366425
Black	Female	F	83 years	83	2013	2013	528	55169	957.059218039116
Black	Female	F	84 years	84	2009	2009	640	47666	1342.67612134435
Black	Female	F	84 years	84	2010	2010	607	47692	1272.75014677514
Black	Female	F	84 years	84	2011	2011	565	48161	1173.14839808144
Black	Female	F	84 years	84	2012	2012	539	48634	1108.27815931242
Black	Female	F	84 years	84	2013	2013	553	49141	1125.3332248021
Black	Female	F	85 years	85	2009	2009	6666	267385	2493.03438861567
Black	Female	F	85 years	85	2010	2010	6674	275593	2421.68705300933
Black	Female	F	85 years	85	2011	2011	6443	284598	2263.89503791313
Black	Female	F	85 years	85	2012	2012	6512	299097	2177.22009916515
Black	Female	F	85 years	85	2013	2013	6423	309079	2078.10948010056
Black	Male	M	35 years	35	2009	2009	37	232677	15.9018725529382
Black	Male	M	35 years	35	2010	2010	40	240537	16.6294582538237
Black	Male	M	35 years	35	2011	2011	45	232889	19.3225098652148
Black	Male	M	35 years	35	2012	2012	32	243314	13.1517298634686
Black	Male	M	35 years	35	2013	2013	38	248389	15.2985840757844
Black	Male	M	36 years	36	2009	2009	44	240955	18.2606710796622
Black	Male	M	36 years	36	2010	2010	51	230497	22.1261014243135
Black	Male	M	36 years	36	2011	2011	32	240588	13.3007465043976
Black	Male	M	36 years	36	2012	2012	46	233779	19.6767032111524
Black	Male	M	36 years	36	2013	2013	38	244060	15.5699418175858
Black	Male	M	37 years	37	2009	2009	59	248111	23.7796792564618
Black	Male	M	37 years	37	2010	2010	41	242491	16.9078440024578
Black	Male	M	37 years	37	2011	2011	50	231652	21.5841002883636
Black	Male	M	37 years	37	2012	2012	56	241108	23.2261061433051
Black	Male	M	37 years	37	2013	2013	47	234141	20.0733745905245
Black	Male	M	38 years	38	2009	2009	55	258569	21.2709180141471
Black	Male	M	38 years	38	2010	2010	56	250350	22.3686838426203
Black	Male	M	38 years	38	2011	2011	50	239261	20.8976807753875
Black	Male	M	38 years	38	2012	2012	49	232043	21.1167757700081
Black	Male	M	38 years	38	2013	2013	52	241240	21.5552976289173
Black	Male	M	39 years	39	2009	2009	79	263987	29.9257160390474
Black	Male	M	39 years	39	2010	2010	72	262367	27.442475616217
Black	Male	M	39 years	39	2011	2011	55	249314	22.0605341055857
Black	Male	M	39 years	39	2012	2012	72	239515	30.0607477611006
Black	Male	M	39 years	39	2013	2013	78	232113	33.604322032803
Black	Male	M	40 years	40	2009	2009	82	243130	33.7268128161889
Black	Male	M	40 years	40	2010	2010	73	264275	27.6227414624917
Black	Male	M	40 years	40	2011	2011	82	260259	31.5070756438778
Black	Male	M	40 years	40	2012	2012	94	249506	37.6744447027326
Black	Male	M	40 years	40	2013	2013	76	239615	31.7175468981491
Black	Male	M	41 years	41	2009	2009	110	244604	44.9706464326013
Black	Male	M	41 years	41	2010	2010	84	242781	34.5990831242972
Black	Male	M	41 years	41	2011	2011	111	263439	42.1349914021842
Black	Male	M	41 years	41	2012	2012	108	260362	41.4807076301457
Black	Male	M	41 years	41	2013	2013	98	249405	39.2935185742066
Black	Male	M	42 years	42	2009	2009	87	244392	35.59854659727
Black	Male	M	42 years	42	2010	2010	99	245576	40.3133856728671
Black	Male	M	42 years	42	2011	2011	87	243937	35.6649462771125
Black	Male	M	42 years	42	2012	2012	94	263370	35.6912328663098
Black	Male	M	42 years	42	2013	2013	108	259842	41.5637194910753
Black	Male	M	43 years	43	2009	2009	113	258856	43.6536143647433
Black	Male	M	43 years	43	2010	2010	105	246446	42.6056823807244
Black	Male	M	43 years	43	2011	2011	123	245111	50.1813464104018
Black	Male	M	43 years	43	2012	2012	115	243742	47.1810356852738
Black	Male	M	43 years	43	2013	2013	119	262800	45.2815829528158
Black	Male	M	44 years	44	2009	2009	149	271407	54.8990998758322
Black	Male	M	44 years	44	2010	2010	124	258446	47.9790749324811
Black	Male	M	44 years	44	2011	2011	131	243943	53.7010695121401
Black	Male	M	44 years	44	2012	2012	144	244842	58.813438870782
Black	Male	M	44 years	44	2013	2013	133	243211	54.6850265818569
Black	Male	M	45 years	45	2009	2009	168	265197	63.3491329087433
Black	Male	M	45 years	45	2010	2010	172	272675	63.0787567617127
Black	Male	M	45 years	45	2011	2011	166	254568	65.2085101033908
Black	Male	M	45 years	45	2012	2012	143	243580	58.7076114623532
Black	Male	M	45 years	45	2013	2013	133	244199	54.4637774929463
Black	Male	M	46 years	46	2009	2009	184	263930	69.7154548554541
Black	Male	M	46 years	46	2010	2010	186	265555	70.0419875355388
Black	Male	M	46 years	46	2011	2011	181	268513	67.4082819081385
Black	Male	M	46 years	46	2012	2012	170	254125	66.8962124938515
Black	Male	M	46 years	46	2013	2013	161	242717	66.3323953410762
Black	Male	M	47 years	47	2009	2009	218	263318	82.7896307886282
Black	Male	M	47 years	47	2010	2010	230	265270	86.7041127907415
Black	Male	M	47 years	47	2011	2011	225	266446	84.4448781366581
Black	Male	M	47 years	47	2012	2012	177	267756	66.1049612333617
Black	Male	M	47 years	47	2013	2013	186	252688	73.6085607547648
Black	Male	M	48 years	48	2009	2009	249	262356	94.9092073365961
Black	Male	M	48 years	48	2010	2010	229	260602	87.8734622144112
Black	Male	M	48 years	48	2011	2011	223	263544	84.6158516224995
Black	Male	M	48 years	48	2012	2012	246	265378	92.697962905742
Black	Male	M	48 years	48	2013	2013	214	266164	80.4015569348221
Black	Male	M	49 years	49	2009	2009	256	275406	92.953675664292
Black	Male	M	49 years	49	2010	2010	276	265564	103.929749514241
Black	Male	M	49 years	49	2011	2011	243	260321	93.3462916937166
Black	Male	M	49 years	49	2012	2012	273	262229	104.107478577884
Black	Male	M	49 years	49	2013	2013	271	263722	102.759724255087
Black	Male	M	50 years	50	2009	2009	331	254077	130.275467673186
Black	Male	M	50 years	50	2010	2010	315	271853	115.871445229591
Black	Male	M	50 years	50	2011	2011	265	261378	101.385732540612
Black	Male	M	50 years	50	2012	2012	281	258866	108.550369689337
Black	Male	M	50 years	50	2013	2013	261	260419	100.223102001006
Black	Male	M	51 years	51	2009	2009	327	255549	127.959804186281
Black	Male	M	51 years	51	2010	2010	301	255072	118.005896374357
Black	Male	M	51 years	51	2011	2011	334	268898	124.210667241854
Black	Male	M	51 years	51	2012	2012	337	259782	129.72415332856
Black	Male	M	51 years	51	2013	2013	306	257047	119.044377098352
Black	Male	M	52 years	52	2009	2009	390	246732	158.066241914304
Black	Male	M	52 years	52	2010	2010	375	253267	148.065085463167
Black	Male	M	52 years	52	2011	2011	356	256271	138.915444978168
Black	Male	M	52 years	52	2012	2012	330	267048	123.573290195021
Black	Male	M	52 years	52	2013	2013	340	257709	131.931752480511
Black	Male	M	53 years	53	2009	2009	399	236120	168.981873623581
Black	Male	M	53 years	53	2010	2010	423	244276	173.164780821694
Black	Male	M	53 years	53	2011	2011	387	249187	155.305052029199
Black	Male	M	53 years	53	2012	2012	399	254266	156.922278244044
Black	Male	M	53 years	53	2013	2013	406	264761	153.345847764588
Black	Male	M	54 years	54	2009	2009	459	237002	193.669251736272
Black	Male	M	54 years	54	2010	2010	421	236181	178.25311942959
Black	Male	M	54 years	54	2011	2011	447	244813	182.588342939305
Black	Male	M	54 years	54	2012	2012	379	247009	153.435704771891
Black	Male	M	54 years	54	2013	2013	401	251742	159.290066814437
Black	Male	M	55 years	55	2009	2009	478	213311	224.085958998833
Black	Male	M	55 years	55	2010	2010	463	229644	201.61641497274
Black	Male	M	55 years	55	2011	2011	441	233687	188.713963549534
Black	Male	M	55 years	55	2012	2012	488	242424	201.300201300201
Black	Male	M	55 years	55	2013	2013	443	244353	181.295093573641
Black	Male	M	56 years	56	2009	2009	466	202497	230.126866077028
Black	Male	M	56 years	56	2010	2010	457	209336	218.309320900371
Black	Male	M	56 years	56	2011	2011	467	227679	205.113339394498
Black	Male	M	56 years	56	2012	2012	518	231121	224.125025419585
Black	Male	M	56 years	56	2013	2013	517	239633	215.746579143941
Black	Male	M	57 years	57	2009	2009	522	190343	274.241763553165
Black	Male	M	57 years	57	2010	2010	493	198679	248.138957816377
Black	Male	M	57 years	57	2011	2011	468	211071	221.726338530637
Black	Male	M	57 years	57	2012	2012	526	224939	233.841174718479
Black	Male	M	57 years	57	2013	2013	516	228168	226.149153255496
Black	Male	M	58 years	58	2009	2009	529	188866	280.092764182013
Black	Male	M	58 years	58	2010	2010	521	188164	276.886120618184
Black	Male	M	58 years	58	2011	2011	499	196906	253.420413801509
Black	Male	M	58 years	58	2012	2012	485	208265	232.876383453773
Black	Male	M	58 years	58	2013	2013	526	221818	237.131341910936
Black	Male	M	59 years	59	2009	2009	488	186699	261.383296107639
Black	Male	M	59 years	59	2010	2010	511	183833	277.969679002138
Black	Male	M	59 years	59	2011	2011	508	185536	273.801310796826
Black	Male	M	59 years	59	2012	2012	494	193967	254.682497538241
Black	Male	M	59 years	59	2013	2013	553	205040	269.703472493172
Black	Male	M	60 years	60	2009	2009	581	163650	355.025970058051
Black	Male	M	60 years	60	2010	2010	531	178833	296.92506416601
Black	Male	M	60 years	60	2011	2011	528	181935	290.213537801962
Black	Male	M	60 years	60	2012	2012	588	182433	322.310108368552
Black	Male	M	60 years	60	2013	2013	552	190716	289.435600578871
Black	Male	M	61 years	61	2009	2009	526	159307	330.180092525752
Black	Male	M	61 years	61	2010	2010	563	164138	343.00405756132
Black	Male	M	61 years	61	2011	2011	548	176537	310.416513252179
Black	Male	M	61 years	61	2012	2012	582	178886	325.346868955648
Black	Male	M	61 years	61	2013	2013	590	179256	329.138215736154
Black	Male	M	62 years	62	2009	2009	584	149725	390.048422107197
Black	Male	M	62 years	62	2010	2010	540	156010	346.131658227037
Black	Male	M	62 years	62	2011	2011	586	162994	359.522436408702
Black	Male	M	62 years	62	2012	2012	571	173399	329.298323519743
Black	Male	M	62 years	62	2013	2013	616	175734	350.529777959871
Black	Male	M	63 years	63	2009	2009	451	120746	373.511337849701
Black	Male	M	63 years	63	2010	2010	527	142150	370.735138937742
Black	Male	M	63 years	63	2011	2011	613	153738	398.730307406106
Black	Male	M	63 years	63	2012	2012	597	159720	373.779113448535
Black	Male	M	63 years	63	2013	2013	571	170330	335.231609229143
Black	Male	M	64 years	64	2009	2009	523	117380	445.561424433464
Black	Male	M	64 years	64	2010	2010	481	116787	411.860909176535
Black	Male	M	64 years	64	2011	2011	567	145041	390.923945642956
Black	Male	M	64 years	64	2012	2012	603	150451	400.7949432041
Black	Male	M	64 years	64	2013	2013	606	156894	386.248040078014
Black	Male	M	65 years	65	2009	2009	537	109984	488.252836776258
Black	Male	M	65 years	65	2010	2010	517	115206	448.761349235283
Black	Male	M	65 years	65	2011	2011	489	114429	427.339223448601
Black	Male	M	65 years	65	2012	2012	554	141798	390.69662477609
Black	Male	M	65 years	65	2013	2013	622	147708	421.101091342378
Black	Male	M	66 years	66	2009	2009	548	106912	512.571086501048
Black	Male	M	66 years	66	2010	2010	502	107163	468.445265623396
Black	Male	M	66 years	66	2011	2011	469	112684	416.208157324909
Black	Male	M	66 years	66	2012	2012	525	111738	469.849111313967
Black	Male	M	66 years	66	2013	2013	601	138933	432.582611762504
Black	Male	M	67 years	67	2009	2009	501	95099	526.819419762563
Black	Male	M	67 years	67	2010	2010	469	103634	452.55418106027
Black	Male	M	67 years	67	2011	2011	510	104825	486.52516098259
Black	Male	M	67 years	67	2012	2012	520	109945	472.963754604575
Black	Male	M	67 years	67	2013	2013	510	108968	468.027310770134
Black	Male	M	68 years	68	2009	2009	526	89681	586.523343852098
Black	Male	M	68 years	68	2010	2010	481	92179	521.810824591284
Black	Male	M	68 years	68	2011	2011	558	101364	550.491298685924
Black	Male	M	68 years	68	2012	2012	550	102138	538.487144843251
Black	Male	M	68 years	68	2013	2013	489	107020	456.92393945057
Black	Male	M	69 years	69	2009	2009	538	87856	612.36568930978
Black	Male	M	69 years	69	2010	2010	515	85414	602.945652937458
Black	Male	M	69 years	69	2011	2011	525	90762	578.435909301249
