Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
Black	Female	F	21 years	21	2000	2000	1	279689	0.357539981908477	0.00905291234192264	1.99208406480055	0.357539981908477
Black	Female	F	21 years	21	2002	2002	1	302047	0.331074303005824	0.00838280135210745	1.84462682959937	0.331074303005824
Black	Female	F	21 years	21	2003	2003	1	298311	0.335220625454643	0.00848778623651156	1.86772864560811	0.335220625454643
Black	Female	F	21 years	21	2004	2004	1	295368	0.338560710706644	0.00857235719509222	1.88633839820157	0.338560710706644
Black	Female	F	21 years	21	2005	2005	2	295295	0.677288812882033	0.0820196752400142	2.44659747032628	0.478915512410672
Black	Female	F	21 years	21	2006	2006	1	304754	0.328133510962941	0.00830834049758166	1.82824179502156	0.328133510962941
Black	Female	F	21 years	21	2007	2007	5	308310	1.62174434822095	0.526580389867341	3.78461613311278	0.725266120949625
Black	Female	F	21 years	21	2008	2008	3	312128	0.961144145991388	0.198207145786344	2.80886687512815	0.554916831418161
Black	Female	F	21 years	21	2009	2009	2	321020	0.623014142421033	0.0754470126471871	2.25053890723319	0.440537524881034
Black	Female	F	21 years	21	2010	2010	1	329078	0.303879323443074	0.00769422446957864	1.69310619366837	0.303879323443074
Black	Female	F	21 years	21	2011	2011	1	357256	0.279911324092528	0.0070873547260228	1.55956512976689	0.279911324092528
Black	Female	F	21 years	21	2012	2012	1	363405	0.275175080144742	0.00696743302926487	1.53317648353765	0.275175080144742
Black	Female	F	21 years	21	2013	2013	1	358594	0.278866907979498	0.00706091011004088	1.55374601917489	0.278866907979498
Black	Female	F	21 years	21	2014	2014	1	352681	0.283542351303302	0.00717929233499962	1.57979590621553	0.283542351303302
Black	Female	F	21 years	21	2016	2016	1	331893	0.301301925620607	0.00762896475671376	1.6787458608648	0.301301925620607
Black	Female	F	21 years	21	2017	2017	2	319408	0.6261583930271	0.0758277813955818	2.26189700946752	0.442760845806334
Black	Female	F	21 years	21	2018	2018	2	319624	0.625735238905714	0.075776537431482	2.26036843290867	0.442461630657615
Black	Female	F	21 years	21	2019	2019	1	320297	0.312210229880392	0.00790516302057153	1.73952300521079	0.312210229880392
Black	Female	F	21 years	21	2021	2021	1	303442	0.32955227028559	0.00834426348363114	1.83614661121401	0.32955227028559
Black	Female	F	22 years	22	1999	1999	2	266021	0.751820345010356	0.0910454437807541	2.71583070509471	0.531617264190833
Black	Female	F	22 years	22	2000	2000	2	268153	0.74584285836817	0.0903215701483854	2.69423799099768	0.527390542851691
Black	Female	F	22 years	22	2001	2001	1	283892	0.35224662899976	0.00891888464627393	1.96259140800023	0.35224662899976
Black	Female	F	22 years	22	2002	2002	1	301401	0.331783902508618	0.00840076841151821	1.84858046257312	0.331783902508618
Black	Female	F	22 years	22	2003	2003	1	299114	0.334320693782304	0.00846499996656793	1.86271455030523	0.334320693782304
Black	Female	F	22 years	22	2004	2004	3	295343	1.01576810691298	0.209471699007595	2.96850103100463	0.586453989960445
Black	Female	F	22 years	22	2005	2005	3	291200	1.03021978021978	0.212451923076923	3.01073489010989	0.594797667434367
Black	Female	F	22 years	22	2006	2006	1	290344	0.344419033973493	0.00872068994020886	1.91897886644808	0.344419033973493
Black	Female	F	22 years	22	2007	2007	1	298436	0.335080218204238	0.00848423112493131	1.86694634695546	0.335080218204238
Black	Female	F	22 years	22	2008	2008	3	300876	0.9970885015754	0.205619590794879	2.91391137877398	0.575669314790438
Black	Female	F	22 years	22	2009	2009	2	303564	0.658839651605592	0.0797854818094372	2.37995282708094	0.465869985364897
Black	Female	F	22 years	22	2010	2010	2	310425	0.644278005959572	0.0780220665217041	2.327351212048	0.45557334698336
Black	Female	F	22 years	22	2011	2011	1	335415	0.298138127394422	0.00754885738562676	1.66111831611586	0.298138127394422
Black	Female	F	22 years	22	2012	2012	1	358651	0.278822587975497	0.00705978792753959	1.5534990840678	0.278822587975497
Black	Female	F	22 years	22	2014	2014	1	360528	0.277370967026139	0.00702303288510185	1.54541117472152	0.277370967026139
Black	Female	F	22 years	22	2017	2017	1	333794	0.299585972186438	0.00758551681576062	1.66918518607285	0.299585972186438
Black	Female	F	22 years	22	2021	2021	3	296835	1.01066248926171	0.20841881853555	2.95358027186821	0.583506260235106
Black	Female	F	23 years	23	1999	1999	1	250680	0.398914951332376	0.0101005265677358	2.22261049944152	0.398914951332376
Black	Female	F	23 years	23	2000	2000	4	260078	1.53800013842001	0.419058897715301	3.9378955544106	0.769000069210006
Black	Female	F	23 years	23	2001	2001	1	268008	0.373123190352527	0.00944747917972598	2.07890809229575	0.373123190352527
Black	Female	F	23 years	23	2002	2002	2	283483	0.705509677829006	0.0854372219850926	2.54854082960883	0.498870677385626
Black	Female	F	23 years	23	2003	2003	2	300339	0.665914183639154	0.0806422076387016	2.40550844212706	0.47087243493955
Black	Female	F	23 years	23	2004	2004	2	298833	0.669270127462496	0.0810486124357082	2.41763125223787	0.473245445574316
Black	Female	F	23 years	23	2005	2005	3	294654	1.01814331385286	0.209961514182736	2.97544238326987	0.587825316326565
Black	Female	F	23 years	23	2006	2006	1	290656	0.344049322910932	0.00871132885610481	1.91691896950347	0.344049322910932
Black	Female	F	23 years	23	2007	2007	3	289569	1.03602250240875	0.213648560446733	3.02769288148939	0.598147870652203
Black	Female	F	23 years	23	2008	2008	5	297437	1.68102825136079	0.545829873216849	3.92296519935314	0.751778688428067
Black	Female	F	23 years	23	2009	2009	3	299811	1.0006303971502	0.206350000500315	2.9242622852397	0.577714229153993
Black	Female	F	23 years	23	2010	2010	3	299637	1.00121146587371	0.206469828492476	2.92596041209864	0.578049709337925
Black	Female	F	23 years	23	2011	2011	1	314273	0.318194690603393	0.0080566895660779	1.77286626595349	0.318194690603393
Black	Female	F	23 years	23	2012	2012	2	336594	0.594187656345627	0.0719561251834554	2.14640783852356	0.420154121099335
Black	Female	F	23 years	23	2013	2013	1	359496	0.278167211874402	0.00704319380465986	1.54984756436789	0.278167211874402
Black	Female	F	23 years	23	2014	2014	2	366429	0.545808328489284	0.0660973885800523	1.97164525733498	0.385944770302868
Black	Female	F	23 years	23	2015	2015	2	362086	0.552354965394961	0.0668901863093298	1.99529393569483	0.390573941652838
Black	Female	F	23 years	23	2016	2016	3	355032	0.844994254039072	0.174254715067938	2.46942810788887	0.487857660033146
Black	Female	F	23 years	23	2017	2017	1	349040	0.286500114600046	0.00725418290167316	1.5962754985102	0.286500114600046
Black	Female	F	23 years	23	2018	2018	2	334593	0.597741136246126	0.0723864515994058	2.15924421610733	0.422666810833788
Black	Female	F	23 years	23	2020	2020	2	321526	0.622033676903267	0.0753282782729857	2.24699713242475	0.439844231064702
Black	Female	F	23 years	23	2021	2021	1	298437	0.335079095420474	0.0084842026960464	1.86694009120853	0.335079095420474
Black	Female	F	24 years	24	1999	1999	3	255494	1.17419587152732	0.242142672626363	3.43149349886886	0.677922302507643
Black	Female	F	24 years	24	2000	2000	1	256216	0.390295688013239	0.00988228682049521	2.17458706716208	0.390295688013239
Black	Female	F	24 years	24	2001	2001	3	264045	1.13616997102767	0.234300971425325	3.32036584673067	0.655968038617992
Black	Female	F	24 years	24	2002	2002	2	267238	0.748396560369409	0.0906308234607354	2.70346283088483	0.529196282853896
Black	Female	F	24 years	24	2003	2003	4	281780	1.41954716445454	0.386784015898928	3.6346085598694	0.709773582227269
Black	Female	F	24 years	24	2004	2004	3	298927	1.00358950513001	0.206960227747912	2.93291004158206	0.579422670942697
Black	Female	F	24 years	24	2005	2005	5	296984	1.68359238208119	0.546662446461762	3.92894903429141	0.752925402546868
Black	Female	F	24 years	24	2007	2007	2	288325	0.693661666522154	0.0840024278158328	2.50574178444464	0.490492868246977
Black	Female	F	24 years	24	2008	2008	5	286843	1.74311382881925	0.56598906021761	4.06785244890062	0.779544202751955
Black	Female	F	24 years	24	2009	2009	2	294335	0.679497851088046	0.0822871897667624	2.45457726739939	0.480477538306044
Black	Female	F	24 years	24	2010	2010	1	297068	0.33662326470707	0.00852330106238302	1.8755436465725	0.33662326470707
Black	Female	F	24 years	24	2011	2011	4	302755	1.32120031048207	0.35998744859705	3.3828012749583	0.660600155241036
Black	Female	F	24 years	24	2012	2012	4	315598	1.26743515484889	0.345338056641677	3.2451409704751	0.633717577424445
Black	Female	F	24 years	24	2013	2013	3	337305	0.889402766042602	0.183412638413305	2.59920843153822	0.513496926392694
Black	Female	F	24 years	24	2014	2014	6	361498	1.65976021997355	0.609098805525895	3.61260089959004	0.677594272384129
Black	Female	F	24 years	24	2016	2016	2	363167	0.550710830003827	0.0666910815134635	1.98935475965603	0.389411362368578
Black	Female	F	24 years	24	2017	2017	3	356820	0.840760047082563	0.173381536909366	2.45705397679502	0.485413039507
Black	Female	F	24 years	24	2018	2018	2	349764	0.571814137532736	0.0692466920552144	2.065587081575	0.404333654227735
Black	Female	F	24 years	24	2019	2019	3	335370	0.894534394847482	0.184470882905448	2.61420520619018	0.516459673664573
Black	Female	F	24 years	24	2020	2020	2	322075	0.620973375766514	0.0751998758053248	2.24316696421641	0.439094484940804
Black	Female	F	24 years	24	2021	2021	1	298599	0.334897303741808	0.00847959973074257	1.86592721342	0.334897303741808
Black	Female	F	25 years	25	1999	1999	2	258333	0.774194547347803	0.0937549596838189	2.79665393116636	0.547438214387281
Black	Female	F	25 years	25	2000	2000	1	259036	0.386046727095848	0.00977470313006686	2.15091338655631	0.386046727095848
Black	Female	F	25 years	25	2001	2001	3	254872	1.17706142691233	0.242733607457861	3.43986785523714	0.67957673168056
Black	Female	F	25 years	25	2002	2002	4	264636	1.51151014979066	0.41184117051346	3.870070587524	0.755755074895328
Black	Female	F	25 years	25	2003	2003	1	267873	0.373311233308321	0.0094522404273667	2.07995579994998	0.373311233308321
Black	Female	F	25 years	25	2004	2004	3	283445	1.05840639277461	0.218264566317981	3.09310801037238	0.611071215780443
Black	Female	F	25 years	25	2005	2005	2	300880	0.664716830630152	0.0804972081893113	2.40118319595852	0.47002577850741
Black	Female	F	25 years	25	2006	2006	4	299570	1.33524718763561	0.363814801215075	3.41876689922222	0.667623593817806
Black	Female	F	25 years	25	2007	2007	4	295518	1.35355545178297	0.368803253947306	3.46564337874512	0.676777725891486
Black	Female	F	25 years	25	2008	2008	3	291472	1.02925838502498	0.212253664159851	3.00792528956469	0.59424260565985
Black	Female	F	25 years	25	2009	2009	4	290498	1.37694579652872	0.37517642118018	3.52553201743213	0.68847289826436
Black	Female	F	25 years	25	2010	2010	5	294609	1.69716471662441	0.551069383487945	3.96062238424488	0.758995135077269
Black	Female	F	25 years	25	2011	2011	3	298379	1.00543268795726	0.207340328910547	2.93829659594006	0.580486833044174
Black	Female	F	25 years	25	2012	2012	3	304224	0.986115493846639	0.203356737141054	2.8818436415273	0.569334045824418
Black	Female	F	25 years	25	2013	2013	2	316283	0.632345083358891	0.0765769895947617	2.28424543842066	0.447135496493044
Black	Female	F	25 years	25	2014	2014	1	339648	0.294422460900697	0.00745477671000565	1.64041596005276	0.294422460900697
Black	Female	F	25 years	25	2015	2015	3	363310	0.825741102639619	0.170284330186342	2.41316231317608	0.476741847889923
Black	Female	F	25 years	25	2016	2016	2	369308	0.541553391748892	0.0655821157407909	1.95627497915019	0.382936075680217
Black	Female	F	25 years	25	2017	2017	5	365332	1.36861813364282	0.444390307993825	3.19390307993825	0.612064636412849
Black	Female	F	25 years	25	2018	2018	4	357672	1.11834306291798	0.304714934353262	2.8634055782952	0.55917153145899
Black	Female	F	25 years	25	2019	2019	3	350584	0.85571503548365	0.176465554617438	2.50075873399813	0.494047306086096
Black	Female	F	25 years	25	2020	2020	5	336475	1.48599450182034	0.482502414741065	3.46782078906308	0.664556944052245
Black	Female	F	25 years	25	2021	2021	5	299579	1.66900884240885	0.541927171130153	3.89491586526425	0.746403445334883
Black	Female	F	26 years	26	1999	1999	2	260004	0.769218935093306	0.0931524130397994	2.77868032799495	0.543919925221572
Black	Female	F	26 years	26	2000	2000	6	252878	2.37268564287917	0.8707281772238	5.16434011657795	0.968644857513575
Black	Female	F	26 years	26	2001	2001	2	260185	0.768683821127275	0.093087610738513	2.7767473144109	0.543541542507483
Black	Female	F	26 years	26	2002	2002	3	253972	1.18123257681949	0.243593781991716	3.45205770714882	0.681984946202289
Black	Female	F	26 years	26	2003	2003	5	262764	1.90284818316055	0.617854805072232	4.44061971959629	0.850979577681794
Black	Female	F	26 years	26	2004	2004	6	266131	2.25452878469626	0.827366973407833	4.90716226219418	0.920407522153818
Black	Female	F	26 years	26	2005	2005	5	280782	1.78074093068644	0.578206580193887	4.15566168771502	0.796371554266224
Black	Female	F	26 years	26	2006	2006	5	297595	1.680135754969	0.545540079638435	3.92088240729851	0.751379551907723
Black	Female	F	26 years	26	2007	2007	5	295637	1.69126327218853	0.549153184479615	3.9468503604082	0.756355928892456
Black	Female	F	26 years	26	2008	2008	7	290979	2.40567188697466	0.967200382158163	4.95659824248485	0.909258506993491
Black	Female	F	26 years	26	2009	2009	7	286542	2.44292285249632	0.982177132846145	5.03334938682636	0.923338048545969
Black	Female	F	26 years	26	2010	2010	2	285275	0.701077907282447	0.0849005345719043	2.53253176759267	0.495736942379492
Black	Female	F	26 years	26	2011	2011	6	297719	2.01532317386529	0.739583298345084	4.38651211377171	0.822752240462711
Black	Female	F	26 years	26	2012	2012	4	299695	1.33469026843958	0.363663057441732	3.4173409633127	0.66734513421979
Black	Female	F	26 years	26	2013	2013	5	304732	1.64078600212646	0.532763214890461	3.82905306958245	0.733781807456975
Black	Female	F	26 years	26	2014	2014	8	318586	2.51109590503035	1.08411543507875	4.94786337127181	0.887806471328367
Black	Female	F	26 years	26	2015	2015	8	341574	2.34209863748412	1.01115424476102	4.61487115529871	0.828056914386397
Black	Female	F	26 years	26	2016	2016	3	364443	0.823173994287172	0.169754941101901	2.40566014438472	0.475259727191598
Black	Female	F	26 years	26	2017	2017	3	371761	0.806970069480123	0.166413367728191	2.3583054704501	0.46590438684232
Black	Female	F	26 years	26	2018	2018	9	366168	2.45788818247362	1.12389395031789	4.6658337156715	0.81929606082454
Black	Female	F	26 years	26	2019	2019	5	358306	1.39545528124006	0.453104329818647	3.25653212617148	0.624066573682771
Black	Female	F	26 years	26	2020	2020	5	351487	1.42252771795258	0.461894750019204	3.31971025955441	0.636173735443925
Black	Female	F	26 years	26	2021	2021	1	313142	0.319343939810054	0.00808578855599057	1.77926946880329	0.319343939810054
Black	Female	F	27 years	27	1999	1999	1	274886	0.36378716995409	0.00921109114323756	2.02689114760301	0.36378716995409
Black	Female	F	27 years	27	2000	2000	3	266642	1.12510407212667	0.232018961753962	3.28802664246443	0.649579138908678
Black	Female	F	27 years	27	2001	2001	4	253195	1.57981002784415	0.430450838286696	4.04494559529217	0.789905013922076
Black	Female	F	27 years	27	2002	2002	3	260824	1.15020090175751	0.237194429960433	3.36137011931417	0.664068800251847
Black	Female	F	27 years	27	2003	2003	8	254783	3.13992691820098	1.35560064839491	6.18691199962321	1.11013180814505
Black	Female	F	27 years	27	2004	2004	10	264514	3.78051823343944	1.81290971366355	6.95252425202447	1.19550483534648
Black	Female	F	27 years	27	2005	2005	3	268219	1.11848899593243	0.230654800741185	3.26869461149285	0.645759922887222
Black	Female	F	27 years	27	2006	2006	5	283477	1.76381152615556	0.572709602542711	4.11615404424345	0.788800494396297
Black	Female	F	27 years	27	2007	2007	2	300846	0.664791953358197	0.0805063055516776	2.40145456479395	0.470078898297832
Black	Female	F	27 years	27	2008	2008	4	299318	1.33637135087098	0.364121101971816	3.42164520677006	0.66818567543549
Black	Female	F	27 years	27	2009	2009	5	295129	1.69417441186735	0.550098431533329	3.95364399974249	0.757657830135225
Black	Female	F	27 years	27	2010	2010	2	291494	0.686120469031953	0.0830891887997695	2.47850041510288	0.485160436363388
Black	Female	F	27 years	27	2011	2011	6	286523	2.09407272714581	0.768482809407971	4.55791681645103	0.854901610964278
Black	Female	F	27 years	27	2012	2012	8	299047	2.67516477343026	1.15494888763305	5.27114466956699	0.945813576041957
Black	Female	F	27 years	27	2013	2013	7	300521	2.32928813627001	0.936490295187358	4.79921869020801	0.88038816291194
Black	Female	F	27 years	27	2014	2014	4	307292	1.30169350324773	0.354672428829908	3.33285604571548	0.650846751623863
Black	Female	F	27 years	27	2015	2015	7	320712	2.18264361795006	0.877531866596822	4.49707525755195	0.824961744825448
Black	Female	F	27 years	27	2016	2016	3	342748	0.875278630363999	0.180499959153664	2.55793177494836	0.505342352856582
Black	Female	F	27 years	27	2017	2017	2	367108	0.544798805801018	0.0659751353825032	1.96799851814725	0.385230929964233
Black	Female	F	27 years	27	2018	2018	5	372779	1.34127727152012	0.435512730062584	3.13009853022837	0.599837431158888
Black	Female	F	27 years	27	2019	2019	5	366851	1.36295117091135	0.442550245194916	3.18067825902069	0.609530293634143
Black	Female	F	27 years	27	2020	2020	11	359410	3.06057149216772	1.52783728889013	5.47621935950586	0.922797025779861
Black	Female	F	27 years	27	2021	2021	5	328842	1.52048704240942	0.49370214267034	3.5483149962596	0.679982477147016
Black	Female	F	28 years	28	1999	1999	6	283813	2.11406806594483	0.775820698840434	4.6014382709742	0.863064673846222
Black	Female	F	28 years	28	2000	2000	8	275066	2.90839289479616	1.25564046447035	5.73069735990635	1.02827216913257
Black	Female	F	28 years	28	2001	2001	9	263100	3.42075256556442	1.56417331812999	6.4936488027366	1.14025085518814
Black	Female	F	28 years	28	2002	2002	3	252183	1.18961230534969	0.245321849609212	3.47654679340003	0.686822984724933
Black	Female	F	28 years	28	2003	2003	6	259009	2.31652181970511	0.85011717739538	5.04209506233374	0.945716072716847
Black	Female	F	28 years	28	2004	2004	7	252846	2.76848358289235	1.11306882450187	5.70412820451975	1.04638843844261
Black	Female	F	28 years	28	2005	2005	14	261900	5.34555173730431	2.92246659030164	8.9689270714013	1.42865879601907
Black	Female	F	28 years	28	2006	2006	1	265157	0.377135055834845	0.00954905961373828	2.10126076249166	0.377135055834845
Black	Female	F	28 years	28	2007	2007	4	279438	1.43144454225982	0.390025694429534	3.66507060600205	0.715722271129911
Black	Female	F	28 years	28	2008	2008	6	295990	2.02709550998345	0.743903510253725	4.41213554511977	0.827558276557714
Black	Female	F	28 years	28	2009	2009	11	293954	3.74208209447737	1.8680473815631	6.69563265000646	1.12828020382624
Black	Female	F	28 years	28	2010	2010	6	288865	2.07709483668842	0.762252263167916	4.52096307963928	0.847970416209364
Black	Female	F	28 years	28	2011	2011	11	290635	3.78481600633096	1.88938015036042	6.77209558380787	1.14116496304829
Black	Female	F	28 years	28	2012	2012	5	287777	1.73745643327994	0.564152103885995	4.05464995465239	0.777014138551653
Black	Female	F	28 years	28	2013	2013	8	300132	2.66549384937294	1.15077365958978	5.25208908080445	0.942394388051321
Black	Female	F	28 years	28	2014	2014	8	302980	2.64043831275992	1.13995643276784	5.20271965146214	0.933535918128652
Black	Female	F	28 years	28	2015	2015	5	309192	1.61711816605863	0.525078268519237	3.77382015058604	0.723197229391378
Black	Female	F	28 years	28	2016	2016	7	321526	2.17711786916144	0.875310239296356	4.48569011526284	0.822873208096574
Black	Female	F	28 years	28	2017	2017	6	345170	1.73827389402323	0.637911753628647	3.78349219225309	0.709647345592948
Black	Female	F	28 years	28	2018	2018	7	368069	1.90181732229555	0.764625654428925	3.9184663745113	0.718819381981256
Black	Female	F	28 years	28	2019	2019	7	373415	1.87458993345206	0.7536788827444	3.86236760708595	0.708528396305609
Black	Female	F	28 years	28	2020	2020	8	367952	2.17419663434361	0.938665912945167	4.28403704831065	0.768694591888668
Black	Female	F	28 years	28	2021	2021	9	338875	2.65584655108816	1.21441239395057	5.04162006639616	0.885282183696053
Black	Female	F	29 years	29	1999	1999	4	281140	1.42277868677527	0.387664508785658	3.64288254961941	0.711389343387636
Black	Female	F	29 years	29	2000	2000	4	291485	1.37228330788891	0.373906032900492	3.51359418151878	0.686141653944457
Black	Female	F	29 years	29	2001	2001	6	273287	2.1954941142462	0.805702430046069	4.77866857918598	0.896306718864482
Black	Female	F	29 years	29	2002	2002	3	262121	1.14450959671297	0.236020769034148	3.34473773562591	0.660782923752342
Black	Female	F	29 years	29	2003	2003	9	250834	3.5880303308164	1.64066274906911	6.81119385729207	1.19601011027213
Black	Female	F	29 years	29	2004	2004	8	257747	3.10381886113126	1.3400117169162	6.11576468397304	1.09736568214031
Black	Female	F	29 years	29	2005	2005	11	251383	4.37579311250164	2.18439592176082	7.82951910033694	1.31935126494449
Black	Female	F	29 years	29	2006	2006	5	260329	1.92064656646013	0.623633940129605	4.48215527275102	0.858939256671285
Black	Female	F	29 years	29	2007	2007	8	263206	3.03944438956559	1.31221932630715	5.98892122520003	1.07460586945062
Black	Female	F	29 years	29	2008	2008	8	277106	2.88698187697127	1.24639668574481	5.68850909038419	1.02070223118453
Black	Female	F	29 years	29	2009	2009	7	293402	2.38580514106925	0.959212956966892	4.91566519655626	0.901749582846944
Black	Female	F	29 years	29	2010	2010	4	294300	1.35915732246007	0.370329595650697	3.47998640842677	0.679578661230037
Black	Female	F	29 years	29	2011	2011	6	292416	2.05187130663165	0.752995732107682	4.46606204858831	0.837672953184223
Black	Female	F	29 years	29	2012	2012	4	291965	1.37002722929118	0.373291319164968	3.50781771787714	0.685013614645591
Black	Female	F	29 years	29	2013	2013	6	288858	2.07714517167605	0.762270735101676	4.52107263776665	0.847990965382014
Black	Female	F	29 years	29	2014	2014	7	302562	2.31357539942227	0.930172989337723	4.76684448146165	0.87444930660975
Black	Female	F	29 years	29	2015	2015	7	304709	2.29727379237239	0.923618928223321	4.73325697632823	0.868287878291941
Black	Female	F	29 years	29	2016	2016	8	309920	2.58131130614352	1.11442953020134	5.08621579762519	0.912631364463794
Black	Female	F	29 years	29	2017	2017	10	323857	3.0877825707025	1.48071525395468	5.67855565882473	0.976442584278981
Black	Female	F	29 years	29	2018	2018	11	346376	3.17573965863686	1.58532923759152	5.68228745640576	0.957521534504527
Black	Female	F	29 years	29	2019	2019	9	368752	2.44066472859808	1.11601835379876	4.63313826094503	0.813554909532694
Black	Female	F	29 years	29	2020	2020	11	374474	2.93745360158516	1.46637683791131	5.25592698024429	0.885675585048735
Black	Female	F	29 years	29	2021	2021	5	346954	1.4411132311488	0.467929466154015	3.36308271413502	0.644485429624616
Black	Female	F	30 years	30	1999	1999	3	276946	1.08324366482997	0.223386508561236	3.16569295097239	0.625411021487538
Black	Female	F	30 years	30	2000	2000	7	287649	2.43352140977372	0.978397282799523	5.01397884226957	0.919784637201795
Black	Female	F	30 years	30	2001	2001	9	288905	3.11521088247002	1.42446132811824	5.91363597030166	1.03840362749001
Black	Female	F	30 years	30	2002	2002	13	274948	4.72816678062761	2.51755968401298	8.08530703987663	1.31135752049987
Black	Female	F	30 years	30	2003	2003	10	264513	3.78053252581159	1.81291656742769	6.95255053626854	1.19550935499139
Black	Female	F	30 years	30	2004	2004	4	254504	1.57168453148084	0.428236884292585	4.02414107440355	0.785842265740421
Black	Female	F	30 years	30	2005	2005	12	262512	4.57121960138965	2.36199488023405	7.98500639970744	1.3195974336936
Black	Female	F	30 years	30	2006	2006	10	257114	3.88932535762347	1.86508708199476	7.15262490568386	1.22991266915391
Black	Female	F	30 years	30	2007	2007	9	267082	3.36975161186452	1.54085262204117	6.39683318231854	1.12325053728817
Black	Female	F	30 years	30	2008	2008	5	271120	1.84420182944821	0.598812334021835	4.30375848332842	0.824752130975136
Black	Female	F	30 years	30	2009	2009	11	286514	3.83925392825482	1.9165555609848	6.86950026874778	1.15757861408357
Black	Female	F	30 years	30	2010	2010	12	300549	3.99269337113083	2.06306459179701	6.97443678069133	1.15259129630701
Black	Female	F	30 years	30	2011	2011	5	291207	1.71699169319419	0.557507202780153	4.00689200465648	0.767862028556934
Black	Female	F	30 years	30	2012	2012	8	293674	2.72410904608511	1.17607959846633	5.36758446440611	0.963117989589201
Black	Female	F	30 years	30	2013	2013	7	292983	2.38921712181253	0.960584743824727	4.9226951734401	0.903039190350495
Black	Female	F	30 years	30	2014	2014	6	291234	2.06019901522487	0.756051834607223	4.48418797255815	0.841072725980888
Black	Female	F	30 years	30	2015	2015	9	304406	2.95657772842848	1.35192473210121	5.61250106765307	0.98552590947616
Black	Female	F	30 years	30	2016	2016	7	305426	2.29188084838881	0.92145069509472	4.72214546240333	0.866249537061216
Black	Female	F	30 years	30	2017	2017	12	312176	3.84398544410845	1.98622571882528	6.71467377376864	1.10966301545851
Black	Female	F	30 years	30	2018	2018	14	325150	4.30570505920344	2.35397201291712	7.22424111948331	1.15074808143132
Black	Female	F	30 years	30	2019	2019	8	347215	2.30404792419682	0.994726610313495	4.53989602983742	0.814603955689181
Black	Female	F	30 years	30	2020	2020	11	369804	2.97454867984121	1.48489470097673	5.32230046186629	0.896860171970936
Black	Female	F	30 years	30	2021	2021	12	352192	3.40723241868072	1.76055106305651	5.95175358895148	0.983583277058466
Black	Female	F	31 years	31	1999	1999	9	267952	3.35881053322983	1.53584970442467	6.37606362333552	1.11960351107661
Black	Female	F	31 years	31	2000	2000	3	265360	1.13053964425686	0.233139885438649	3.30391166716913	0.652717367941241
Black	Female	F	31 years	31	2001	2001	11	289179	3.8038723420442	1.89889307314847	6.80619270417285	1.14691066445191
Black	Female	F	31 years	31	2002	2002	5	288164	1.73512305492706	0.563394455934815	4.04920461959162	0.775970620028799
Black	Female	F	31 years	31	2003	2003	13	273727	4.74925747186065	2.52878963346692	8.12137275460586	1.31720702578262
Black	Female	F	31 years	31	2004	2004	8	263303	3.03832466777819	1.31173590881988	5.98671492539014	1.07420998801616
