Notes	Race	Race Code	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
	Black	2054-5	Male	M	27 years	27	2019	2019	9	376053	2.39327967068472
	Black	2054-5	Male	M	27 years	27	2020	2020	13	371676	3.49767001366782
	Black	2054-5	Male	M	28 years	28	2019	2019	11	375512	2.92933381622957
	Black	2054-5	Male	M	28 years	28	2020	2020	18	376345	4.78284552737515
	Black	2054-5	Male	M	29 years	29	2019	2019	22	365685	6.01610675854902
	Black	2054-5	Male	M	29 years	29	2020	2020	26	375624	6.92181543245373
	Black	2054-5	Male	M	30 years	30	2019	2019	20	339262	5.89514888198501
	Black	2054-5	Male	M	30 years	30	2020	2020	32	365843	8.74692149364618
	Black	2054-5	Male	M	31 years	31	2019	2019	27	316297	8.53628077408259
	Black	2054-5	Male	M	31 years	31	2020	2020	34	339420	10.017087973602
	Black	2054-5	Male	M	32 years	32	2019	2019	19	301776	6.29606065426011
	Black	2054-5	Male	M	32 years	32	2020	2020	20	316526	6.31859626065473
	Black	2054-5	Male	M	33 years	33	2019	2019	24	293621	8.17380228253429
	Black	2054-5	Male	M	33 years	33	2020	2020	30	301835	9.93920519489125
	Black	2054-5	Male	M	34 years	34	2019	2019	40	290268	13.7803684870533
	Black	2054-5	Male	M	34 years	34	2020	2020	46	293621	15.6664543748574
	Black	2054-5	Male	M	35 years	35	2019	2019	42	274493	15.3009366359069
	Black	2054-5	Male	M	35 years	35	2020	2020	44	290207	15.1615915536152
	Black	2054-5	Male	M	36 years	36	2019	2019	50	276181	18.1040694327271
	Black	2054-5	Male	M	36 years	36	2020	2020	49	274422	17.8557112767927
	Black	2054-5	Male	M	37 years	37	2019	2019	44	273667	16.0779341316271
	Black	2054-5	Male	M	37 years	37	2020	2020	56	275932	20.2948552541931
	Black	2054-5	Male	M	38 years	38	2019	2019	55	270512	20.3318152244632
	Black	2054-5	Male	M	38 years	38	2020	2020	63	273270	23.0541222966297
	Black	2054-5	Male	M	39 years	39	2019	2019	56	281127	19.9198227135778
	Black	2054-5	Male	M	39 years	39	2020	2020	65	270018	24.0724692427912
	Black	2054-5	Male	M	40 years	40	2019	2019	67	259388	25.8300306876185
	Black	2054-5	Male	M	40 years	40	2020	2020	68	280552	24.2379309361544
	Black	2054-5	Male	M	41 years	41	2019	2019	76	249220	30.495144851938
	Black	2054-5	Male	M	41 years	41	2020	2020	85	258682	32.8588769222443
	Black	2054-5	Male	M	42 years	42	2019	2019	85	244316	34.7910083662142
	Black	2054-5	Male	M	42 years	42	2020	2020	84	248536	33.7979206231693
	Black	2054-5	Male	M	43 years	43	2019	2019	97	234814	41.3092916095292
	Black	2054-5	Male	M	43 years	43	2020	2020	101	243670	41.4495013748102
	Black	2054-5	Male	M	44 years	44	2019	2019	82	241702	33.9260742567294
	Black	2054-5	Male	M	44 years	44	2020	2020	102	234065	43.5776386901074
	Black	2054-5	Male	M	45 years	45	2019	2019	83	231743	35.815537038875
	Black	2054-5	Male	M	45 years	45	2020	2020	102	240660	42.3834455248068
	Black	2054-5	Male	M	46 years	46	2019	2019	96	238047	40.3281704873407
	Black	2054-5	Male	M	46 years	46	2020	2020	114	230640	49.4276795005203
	Black	2054-5	Male	M	47 years	47	2019	2019	115	246676	46.6198576270087
	Black	2054-5	Male	M	47 years	47	2020	2020	125	236883	52.7686663880481
	Black	2054-5	Male	M	48 years	48	2019	2019	142	255677	55.5388243760682
	Black	2054-5	Male	M	48 years	48	2020	2020	143	245320	58.2912114788847
	Black	2054-5	Male	M	49 years	49	2019	2019	127	257666	49.2886139420801
	Black	2054-5	Male	M	49 years	49	2020	2020	176	254178	69.2428140909127
	Black	2054-5	Male	M	50 years	50	2019	2019	116	237502	48.8416939646824
	Black	2054-5	Male	M	50 years	50	2020	2020	164	255885	64.0912910096332
	Black	2054-5	Male	M	51 years	51	2019	2019	128	237452	53.905631453936
	Black	2054-5	Male	M	51 years	51	2020	2020	157	235663	66.6205556239206
	Black	2054-5	Male	M	52 years	52	2019	2019	145	235147	61.6635551378499
	Black	2054-5	Male	M	52 years	52	2020	2020	193	235463	81.9661687823565
	Black	2054-5	Male	M	53 years	53	2019	2019	154	243495	63.2456518614345
	Black	2054-5	Male	M	53 years	53	2020	2020	185	232988	79.4032310676945
	Black	2054-5	Male	M	54 years	54	2019	2019	176	255521	68.878878839704
	Black	2054-5	Male	M	54 years	54	2020	2020	215	240965	89.2245761832631
	Black	2054-5	Male	M	55 years	55	2019	2019	172	251606	68.3608499002409
	Black	2054-5	Male	M	55 years	55	2020	2020	261	252636	103.310692062889
	Black	2054-5	Male	M	56 years	56	2019	2019	194	247067	78.5212108456411
	Black	2054-5	Male	M	56 years	56	2020	2020	276	248479	111.075785076405
	Black	2054-5	Male	M	57 years	57	2019	2019	235	242360	96.9631952467404
	Black	2054-5	Male	M	57 years	57	2020	2020	273	243675	112.034472145275
	Black	2054-5	Male	M	58 years	58	2019	2019	223	241340	92.4007624098782
	Black	2054-5	Male	M	58 years	58	2020	2020	253	238831	105.932646934443
	Black	2054-5	Male	M	59 years	59	2019	2019	262	246779	106.167866795797
	Black	2054-5	Male	M	59 years	59	2020	2020	304	237547	127.97467448547
	Black	2054-5	Male	M	60 years	60	2019	2019	252	232466	108.402949248492
	Black	2054-5	Male	M	60 years	60	2020	2020	314	242492	129.488807878198
	Black	2054-5	Male	M	61 years	61	2019	2019	277	223716	123.817697437823
	Black	2054-5	Male	M	61 years	61	2020	2020	369	228076	161.788175871201
	Black	2054-5	Male	M	62 years	62	2019	2019	272	217332	125.154142049951
	Black	2054-5	Male	M	62 years	62	2020	2020	341	219060	155.66511458048
	Black	2054-5	Male	M	63 years	63	2019	2019	283	205328	137.828255279358
	Black	2054-5	Male	M	63 years	63	2020	2020	369	212506	173.642155986184
	Black	2054-5	Male	M	64 years	64	2019	2019	271	198262	136.687817130867
	Black	2054-5	Male	M	64 years	64	2020	2020	340	200462	169.608205046343
	Black	2054-5	Male	M	65 years	65	2019	2019	269	181338	148.341770616197
	Black	2054-5	Male	M	65 years	65	2020	2020	349	193117	180.719460223595
	Black	2054-5	Male	M	66 years	66	2019	2019	257	166909	153.976118723376
	Black	2054-5	Male	M	66 years	66	2020	2020	354	176341	200.747415518796
	Black	2054-5	Male	M	67 years	67	2019	2019	262	155061	168.965761861461
	Black	2054-5	Male	M	67 years	67	2020	2020	306	161985	188.906380220391
	Black	2054-5	Male	M	68 years	68	2019	2019	251	150847	166.393763217034
	Black	2054-5	Male	M	68 years	68	2020	2020	321	150308	213.561487079863
	Black	2054-5	Male	M	69 years	69	2019	2019	239	145569	164.183308259313
	Black	2054-5	Male	M	69 years	69	2020	2020	311	146065	212.918905966522
	Black	2054-5	Male	M	70 years	70	2019	2019	228	132609	171.934031626813
	Black	2054-5	Male	M	70 years	70	2020	2020	310	140859	220.078234262631
	Black	2054-5	Male	M	71 years	71	2019	2019	218	123979	175.83623032933
	Black	2054-5	Male	M	71 years	71	2020	2020	299	128261	233.11840699823
	Black	2054-5	Male	M	72 years	72	2019	2019	242	115859	208.874580308824
	Black	2054-5	Male	M	72 years	72	2020	2020	308	119503	257.734115461537
	Black	2054-5	Male	M	73 years	73	2019	2019	195	89961	216.760596258379
	Black	2054-5	Male	M	73 years	73	2020	2020	280	111391	251.366807013134
	Black	2054-5	Male	M	74 years	74	2019	2019	192	87403	219.67209363523
	Black	2054-5	Male	M	74 years	74	2020	2020	226	86244	262.047214878716
	Black	2054-5	Male	M	75 years	75	2019	2019	171	79708	214.5330456165
	Black	2054-5	Male	M	75 years	75	2020	2020	214	83569	256.075817587862
	Black	2054-5	Male	M	76 years	76	2019	2019	174	75512	230.426952007628
	Black	2054-5	Male	M	76 years	76	2020	2020	249	75925	327.955218966085
	Black	2054-5	Male	M	77 years	77	2019	2019	168	66063	254.302711048545
	Black	2054-5	Male	M	77 years	77	2020	2020	229	71630	319.698450369957
	Black	2054-5	Male	M	78 years	78	2019	2019	158	59212	266.837803148011
	Black	2054-5	Male	M	78 years	78	2020	2020	204	62431	326.760743861223
	Black	2054-5	Male	M	79 years	79	2019	2019	155	55666	278.446448460461
	Black	2054-5	Male	M	79 years	79	2020	2020	194	55714	348.20691388161
	Black	2054-5	Male	M	80 years	80	2019	2019	147	48871	300.791880665425
	Black	2054-5	Male	M	80 years	80	2020	2020	185	52103	355.065927105925
	Black	2054-5	Male	M	81 years	81	2019	2019	169	44344	381.111311564135
	Black	2054-5	Male	M	81 years	81	2020	2020	206	45513	452.617933337728
	Black	2054-5	Male	M	82 years	82	2019	2019	158	39315	401.882233244309
	Black	2054-5	Male	M	82 years	82	2020	2020	194	41102	471.996496520851
	Black	2054-5	Male	M	83 years	83	2019	2019	141	36121	390.35464134437
	Black	2054-5	Male	M	83 years	83	2020	2020	177	36191	489.071868696637
	Black	2054-5	Male	M	84 years	84	2019	2019	125	32196	388.246987203379
	Black	2054-5	Male	M	84 years	84	2020	2020	146	32975	442.75966641395
	Black	2054-5	Male	M	85 years	85	2019	2019	122	NA	NA
	Black	2054-5	Male	M	85 years	85	2020	2020	165	NA	NA
	Black	2054-5	Male	M	86 years	86	2019	2019	139	NA	NA
	Black	2054-5	Male	M	86 years	86	2020	2020	149	NA	NA
	Black	2054-5	Male	M	87 years	87	2019	2019	119	NA	NA
	Black	2054-5	Male	M	87 years	87	2020	2020	128	NA	NA
	Black	2054-5	Male	M	88 years	88	2019	2019	100	NA	NA
	Black	2054-5	Male	M	88 years	88	2020	2020	130	NA	NA
	Black	2054-5	Male	M	89 years	89	2019	2019	106	NA	NA
	Black	2054-5	Male	M	89 years	89	2020	2020	121	NA	NA
	Black	2054-5	Male	M	90 years	90	2019	2019	94	NA	NA
	Black	2054-5	Male	M	90 years	90	2020	2020	123	NA	NA
	Black	2054-5	Male	M	91 years	91	2019	2019	72	NA	NA
	Black	2054-5	Male	M	91 years	91	2020	2020	109	NA	NA
	Black	2054-5	Male	M	92 years	92	2019	2019	74	NA	NA
	Black	2054-5	Male	M	92 years	92	2020	2020	84	NA	NA
	Black	2054-5	Male	M	93 years	93	2019	2019	75	NA	NA
	Black	2054-5	Male	M	93 years	93	2020	2020	68	NA	NA
	Black	2054-5	Male	M	94 years	94	2019	2019	47	NA	NA
	Black	2054-5	Male	M	94 years	94	2020	2020	62	NA	NA
	Black	2054-5	Male	M	95 years	95	2019	2019	47	NA	NA
	Black	2054-5	Male	M	95 years	95	2020	2020	58	NA	NA
	Black	2054-5	Male	M	96 years	96	2019	2019	35	NA	NA
	Black	2054-5	Male	M	96 years	96	2020	2020	42	NA	NA
	Black	2054-5	Male	M	97 years	97	2019	2019	36	NA	NA
	Black	2054-5	Male	M	97 years	97	2020	2020	34	NA	NA
	Black	2054-5	Male	M	98 years	98	2019	2019	19	NA	NA
	Black	2054-5	Male	M	98 years	98	2020	2020	17	NA	NA
	Black	2054-5	Male	M	99 years	99	2019	2019	14	NA	NA
	Black	2054-5	Male	M	99 years	99	2020	2020	26	NA	NA
	Black	2054-5	Male	M	100 years	100	2019	2019	7	NA	NA
	Black	2054-5	Male	M	100 years	100	2020	2020	15	NA	NA
	Black	2054-5	Male	M	101 years	101	2019	2019	5	NA	NA
	Black	2054-5	Male	M	101 years	101	2020	2020	6	NA	NA
	Black	2054-5	Male	M	102 years	102	2019	2019	3	NA	NA
	Black	2054-5	Male	M	102 years	102	2020	2020	7	NA	NA
	Black	2054-5	Male	M	103 years	103	2019	2019	1	NA	NA
	Black	2054-5	Male	M	103 years	103	2020	2020	9	NA	NA
	Black	2054-5	Male	M	104 years	104	2020	2020	2	NA	NA
	Black	2054-5	Male	M	105 years	105	2019	2019	1	NA	NA
	Black	2054-5	Male	M	105 years	105	2020	2020	2	NA	NA
	Black	2054-5	Male	M	106 years	106	2020	2020	1	NA	NA
	Black	2054-5	Male	M	113 years	113	2020	2020	1	NA	NA
	White	2106-3	Female	F	2 years	2	2019	2019	1	971399	0.102944310216502
	White	2106-3	Female	F	18 years	18	2020	2020	1	1095156	0.0913111921954498
	White	2106-3	Female	F	19 years	19	2019	2019	1	1148765	0.0870500058758754
	White	2106-3	Female	F	21 years	21	2020	2020	2	1143345	0.17492532875029
