Notes	Race	Race Code	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Deaths	Population	Crude Rate
	Black	2054-5	Male	M	33 years	33	83	1232192	6.73596322651015
	Black	2054-5	Male	M	34 years	34	103	1241052	8.29941050012409
	Black	2054-5	Male	M	35 years	35	95	1286436	7.38474358615586
	Black	2054-5	Male	M	36 years	36	110	1300589	8.45770646991479
	Black	2054-5	Male	M	37 years	37	142	1324046	10.7247029181766
	Black	2054-5	Male	M	38 years	38	180	1320860	13.6274851233287
	Black	2054-5	Male	M	39 years	39	188	1329033	14.1456231711327
	Black	2054-5	Male	M	40 years	40	211	1338094	15.7686978642756
	Black	2054-5	Male	M	41 years	41	275	1312476	20.9527640886386
	Black	2054-5	Male	M	42 years	42	285	1308207	21.7855431135898
	Black	2054-5	Male	M	43 years	43	271	1278705	21.1933166758557
	Black	2054-5	Male	M	44 years	44	324	1232215	26.2941126345646
	Black	2054-5	Male	M	45 years	45	345	1208861	28.5392613377386
	Black	2054-5	Male	M	46 years	46	382	1152610	33.1421729813207
	Black	2054-5	Male	M	47 years	47	395	1110546	35.5680899305387
	Black	2054-5	Male	M	48 years	48	499	1056810	47.2175698564548
	Black	2054-5	Male	M	49 years	49	462	1022864	45.167294967855
	Black	2054-5	Male	M	50 years	50	465	993398	46.8090332374335
	Black	2054-5	Male	M	51 years	51	510	946079	53.9067033514115
	Black	2054-5	Male	M	52 years	52	555	913573	60.7504818990929
	Black	2054-5	Male	M	53 years	53	521	841245	61.9320174265523
	Black	2054-5	Male	M	54 years	54	498	781007	63.7638331026482
	Black	2054-5	Male	M	55 years	55	527	720147	73.1795036291202
	Black	2054-5	Male	M	56 years	56	507	667237	75.984994836917
	Black	2054-5	Male	M	57 years	57	462	622310	74.2395269238804
	Black	2054-5	Male	M	58 years	58	514	584592	87.9245696143635
	Black	2054-5	Male	M	59 years	59	495	560451	88.3217266094627
	Black	2054-5	Male	M	60 years	60	492	537188	91.5880473875068
	Black	2054-5	Male	M	61 years	61	461	504896	91.3059323108125
	Black	2054-5	Male	M	62 years	62	453	482286	93.9276694741295
	Black	2054-5	Male	M	63 years	63	485	465371	104.217925053345
	Black	2054-5	Male	M	64 years	64	527	443018	118.956791823357
	Black	2054-5	Male	M	65 years	65	545	432111	126.125000289278
	Black	2054-5	Male	M	66 years	66	508	407255	124.737572282722
	Black	2054-5	Male	M	67 years	67	463	393241	117.739503256273
	Black	2054-5	Male	M	68 years	68	468	368303	127.069288059017
	Black	2054-5	Male	M	69 years	69	526	344198	152.819016961168
	Black	2054-5	Male	M	70 years	70	478	331902	144.018415074329
	Black	2054-5	Male	M	71 years	71	537	312153	172.031023248215
	Black	2054-5	Male	M	72 years	72	497	295582	168.142850376545
	Black	2054-5	Male	M	73 years	73	552	280649	196.686964856458
	Black	2054-5	Male	M	74 years	74	501	262613	190.775018753832
	Black	2054-5	Male	M	75 years	75	510	247198	206.312348805411
	Black	2054-5	Male	M	76 years	76	489	233613	209.320542949237
	Black	2054-5	Male	M	77 years	77	533	212587	250.720881333289
	Black	2054-5	Male	M	78 years	78	512	194801	262.83232632276
	Black	2054-5	Male	M	79 years	79	503	174391	288.432315887861
	Black	2054-5	Male	M	80 years	80	455	158947	286.258941659799
	Black	2054-5	Male	M	81 years	81	496	137588	360.496554932116
	Black	2054-5	Male	M	82 years	82	421	119082	353.537898254984
	Black	2054-5	Male	M	83 years	83	370	102313	361.635373803915
	Black	2054-5	Male	M	84 years	84	386	86827	444.562175360199
	Black	2054-5	Male	M	85 years	85	352	NA	NA
	Black	2054-5	Male	M	86 years	86	321	NA	NA
	Black	2054-5	Male	M	87 years	87	314	NA	NA
	Black	2054-5	Male	M	88 years	88	277	NA	NA
	Black	2054-5	Male	M	89 years	89	251	NA	NA
	Black	2054-5	Male	M	90 years	90	191	NA	NA
	Black	2054-5	Male	M	91 years	91	175	NA	NA
	Black	2054-5	Male	M	92 years	92	171	NA	NA
	Black	2054-5	Male	M	93 years	93	149	NA	NA
	Black	2054-5	Male	M	94 years	94	111	NA	NA
	Black	2054-5	Male	M	95 years	95	96	NA	NA
	Black	2054-5	Male	M	96 years	96	71	NA	NA
	Black	2054-5	Male	M	97 years	97	62	NA	NA
	Black	2054-5	Male	M	98 years	98	41	NA	NA
	Black	2054-5	Male	M	99 years	99	34	NA	NA
	Black	2054-5	Male	M	100 years	100	31	NA	NA
	Black	2054-5	Male	M	101 years	101	17	NA	NA
	Black	2054-5	Male	M	102 years	102	4	NA	NA
	Black	2054-5	Male	M	103 years	103	9	NA	NA
	Black	2054-5	Male	M	104 years	104	3	NA	NA
	Black	2054-5	Male	M	105 years	105	2	NA	NA
	Black	2054-5	Male	M	106 years	106	3	NA	NA
	Black	2054-5	Male	M	109 years	109	1	NA	NA
	Black	2054-5	Male	M	112 years	112	1	NA	NA
	Black	2054-5	Male	M	113 years	113	1	NA	NA
	White	2106-3	Female	F	0 years	0	3	5549737	0.054056615655841
	White	2106-3	Female	F	2 years	2	1	5561425	0.0179810030702563
	White	2106-3	Female	F	11 years	11	2	6400636	0.0312468948398253
	White	2106-3	Female	F	12 years	12	1	6436075	0.0155374199337329
	White	2106-3	Female	F	16 years	16	1	6354006	0.0157381028598336
	White	2106-3	Female	F	17 years	17	1	6341735	0.0157685554505195
	White	2106-3	Female	F	18 years	18	2	6328983	0.0316006536911223
	White	2106-3	Female	F	19 years	19	4	6385927	0.0626377345058908
	White	2106-3	Female	F	20 years	20	3	6321332	0.0474583521321139
	White	2106-3	Female	F	21 years	21	5	6207477	0.0805480229729405
	White	2106-3	Female	F	22 years	22	3	6060906	0.0494975503662324
	White	2106-3	Female	F	23 years	23	3	5851794	0.0512663296076383
	White	2106-3	Female	F	24 years	24	5	5710905	0.0875517978323926
	White	2106-3	Female	F	25 years	25	6	5657831	0.106047706267649
	White	2106-3	Female	F	26 years	26	12	5613591	0.213766909630573
	White	2106-3	Female	F	27 years	27	10	5745225	0.174057586952643
	White	2106-3	Female	F	28 years	28	9	5967066	0.150827894311878
	White	2106-3	Female	F	29 years	29	20	6175558	0.323857374507696
	White	2106-3	Female	F	30 years	30	20	6462143	0.30949485333271
	White	2106-3	Female	F	31 years	31	23	6556721	0.350785095171809
	White	2106-3	Female	F	32 years	32	25	6697059	0.373298189548576
	White	2106-3	Female	F	33 years	33	33	6710314	0.491780265424241
	White	2106-3	Female	F	34 years	34	27	6817647	0.396031064676713
	White	2106-3	Female	F	35 years	35	46	7089270	0.648867937037241
	White	2106-3	Female	F	36 years	36	44	7349706	0.598663402318406
	White	2106-3	Female	F	37 years	37	52	7623519	0.682099697003444
	White	2106-3	Female	F	38 years	38	68	7840047	0.867341739150288
	White	2106-3	Female	F	39 years	39	82	8031254	1.02101116463257
	White	2106-3	Female	F	40 years	40	121	8145998	1.48539196793321
	White	2106-3	Female	F	41 years	41	109	8165835	1.33482981226047
	White	2106-3	Female	F	42 years	42	131	8230761	1.59159037663711
	White	2106-3	Female	F	43 years	43	150	8161250	1.83795374483076
	White	2106-3	Female	F	44 years	44	133	8071697	1.64773281256717
	White	2106-3	Female	F	45 years	45	168	8041648	2.08912402035006
	White	2106-3	Female	F	46 years	46	197	7882871	2.4990894814846
	White	2106-3	Female	F	47 years	47	196	7752179	2.5283213919596
	White	2106-3	Female	F	48 years	48	232	7556019	3.07039990238246
	White	2106-3	Female	F	49 years	49	265	7436087	3.56370225361807
	White	2106-3	Female	F	50 years	50	239	7312679	3.26829606495786
	White	2106-3	Female	F	51 years	51	291	7186322	4.0493593245613
	White	2106-3	Female	F	52 years	52	295	7267330	4.05926248016809
	White	2106-3	Female	F	53 years	53	316	6889513	4.58668123566934
	White	2106-3	Female	F	54 years	54	368	6625177	5.55456857982813
	White	2106-3	Female	F	55 years	55	329	6325884	5.20085414149232
	White	2106-3	Female	F	56 years	56	383	6091529	6.28741979230502
	White	2106-3	Female	F	57 years	57	381	5579819	6.82817847675704
	White	2106-3	Female	F	58 years	58	402	5456075	7.36793390853315
	White	2106-3	Female	F	59 years	59	449	5255178	8.54395417243717
	White	2106-3	Female	F	60 years	60	473	5058087	9.35136149299132
	White	2106-3	Female	F	61 years	61	457	4744761	9.63167586312567
	White	2106-3	Female	F	62 years	62	555	4554601	12.1854801331664
	White	2106-3	Female	F	63 years	63	565	4430079	12.7537229020069
	White	2106-3	Female	F	64 years	64	630	4338078	14.5225604518868
	White	2106-3	Female	F	65 years	65	636	4210984	15.1033582649566
	White	2106-3	Female	F	66 years	66	663	4108604	16.1368678996564
	White	2106-3	Female	F	67 years	67	731	4077199	17.928975259731
	White	2106-3	Female	F	68 years	68	812	4052687	20.0360896363326
	White	2106-3	Female	F	69 years	69	894	4010946	22.2890061347124
	White	2106-3	Female	F	70 years	70	989	4047474	24.4349932822299
	White	2106-3	Female	F	71 years	71	1073	4040833	26.553930835548
	White	2106-3	Female	F	72 years	72	1190	4014995	29.6388912065893
	White	2106-3	Female	F	73 years	73	1489	3989022	37.3274451732781
	White	2106-3	Female	F	74 years	74	1606	3948004	40.678783506805
	White	2106-3	Female	F	75 years	75	1824	3895944	46.8179214074946
	White	2106-3	Female	F	76 years	76	1984	3814247	52.0155092210861
	White	2106-3	Female	F	77 years	77	2313	3716510	62.2358072492742
	White	2106-3	Female	F	78 years	78	2563	3597620	71.2415430201077
	White	2106-3	Female	F	79 years	79	2776	3415115	81.2856960892971
	White	2106-3	Female	F	80 years	80	3206	3237802	99.0177904640247
	White	2106-3	Female	F	81 years	81	3341	3008045	111.068817122084
	White	2106-3	Female	F	82 years	82	3542	2787428	127.07054675493
	White	2106-3	Female	F	83 years	83	3834	2545754	150.603711120556
	White	2106-3	Female	F	84 years	84	3999	2317355	172.567431403475
	White	2106-3	Female	F	85 years	85	4091	NA	NA
	White	2106-3	Female	F	86 years	86	4435	NA	NA
	White	2106-3	Female	F	87 years	87	4548	NA	NA
	White	2106-3	Female	F	88 years	88	4532	NA	NA
	White	2106-3	Female	F	89 years	89	4700	NA	NA
	White	2106-3	Female	F	90 years	90	4484	NA	NA
	White	2106-3	Female	F	91 years	91	4416	NA	NA
	White	2106-3	Female	F	92 years	92	4063	NA	NA
	White	2106-3	Female	F	93 years	93	3606	NA	NA
	White	2106-3	Female	F	94 years	94	3222	NA	NA
	White	2106-3	Female	F	95 years	95	2834	NA	NA
	White	2106-3	Female	F	96 years	96	2352	NA	NA
	White	2106-3	Female	F	97 years	97	1838	NA	NA
	White	2106-3	Female	F	98 years	98	1451	NA	NA
	White	2106-3	Female	F	99 years	99	1085	NA	NA
	White	2106-3	Female	F	100 years	100	792	NA	NA
	White	2106-3	Female	F	101 years	101	521	NA	NA
	White	2106-3	Female	F	102 years	102	323	NA	NA
	White	2106-3	Female	F	103 years	103	231	NA	NA
	White	2106-3	Female	F	104 years	104	142	NA	NA
	White	2106-3	Female	F	105 years	105	96	NA	NA
	White	2106-3	Female	F	106 years	106	39	NA	NA
	White	2106-3	Female	F	107 years	107	20	NA	NA
	White	2106-3	Female	F	108 years	108	10	NA	NA
	White	2106-3	Female	F	109 years	109	6	NA	NA
	White	2106-3	Female	F	110 years	110	1	NA	NA
	White	2106-3	Female	F	112 years	112	1	NA	NA
	White	2106-3	Male	M	0 years	0	7	5838668	0.119890358554383
	White	2106-3	Male	M	1 years	1	2	5839945	0.034246897873182
	White	2106-3	Male	M	5 years	5	1	6047392	0.0165360538890153
	White	2106-3	Male	M	8 years	8	1	6417869	0.0155814959763124
	White	2106-3	Male	M	9 years	9	1	6574006	0.0152114251188697
	White	2106-3	Male	M	10 years	10	1	6726089	0.0148674809387744
	White	2106-3	Male	M	12 years	12	1	6798372	0.0147094039573004
	White	2106-3	Male	M	13 years	13	1	6782373	0.0147441021011378
	White	2106-3	Male	M	14 years	14	1	6739366	0.0148381910108458
	White	2106-3	Male	M	15 years	15	1	6721649	0.0148773016859405
	White	2106-3	Male	M	16 years	16	1	6731792	0.0148548855936131
	White	2106-3	Male	M	17 years	17	3	6722603	0.0446255713746595
	White	2106-3	Male	M	18 years	18	1	6660020	0.0150149699250152
	White	2106-3	Male	M	19 years	19	3	6635257	0.0452130188777918
	White	2106-3	Male	M	20 years	20	2	6513969	0.0307032471293615
	White	2106-3	Male	M	21 years	21	12	6350774	0.188953346473989
	White	2106-3	Male	M	22 years	22	12	6164021	0.194678116768259
	White	2106-3	Male	M	23 years	23	10	5954565	0.167938380049592
	White	2106-3	Male	M	24 years	24	20	5805148	0.344521793415086
	White	2106-3	Male	M	25 years	25	25	5749491	0.434821099815619
	White	2106-3	Male	M	26 years	26	25	5689983	0.43936862377269
	White	2106-3	Male	M	27 years	27	26	5812218	0.447333530848292
	White	2106-3	Male	M	28 years	28	35	6046361	0.578860574153611
	White	2106-3	Male	M	29 years	29	33	6262659	0.52693272937262
	White	2106-3	Male	M	30 years	30	46	6583916	0.698672340291097
	White	2106-3	Male	M	31 years	31	55	6660358	0.825781436973808
	White	2106-3	Male	M	32 years	32	89	6791573	1.31044752077317
	White	2106-3	Male	M	33 years	33	85	6788222	1.25216883007067
	White	2106-3	Male	M	34 years	34	86	6884214	1.24923484365826
	White	2106-3	Male	M	35 years	35	103	7160742	1.43839842295673
	White	2106-3	Male	M	36 years	36	112	7381972	1.5172097645453
	White	2106-3	Male	M	37 years	37	138	7651417	1.80358749235599
	White	2106-3	Male	M	38 years	38	185	7847637	2.35739751978844
	White	2106-3	Male	M	39 years	39	207	8028056	2.57845735007329
	White	2106-3	Male	M	40 years	40	270	8152061	3.31204587404339
	White	2106-3	Male	M	41 years	41	303	8151362	3.71717021032804
	White	2106-3	Male	M	42 years	42	333	8219593	4.05129548385182
	White	2106-3	Male	M	43 years	43	367	8126364	4.51616491705269
	White	2106-3	Male	M	44 years	44	411	8025811	5.12097780523364
	White	2106-3	Male	M	45 years	45	443	7989893	5.54450478873747
	White	2106-3	Male	M	46 years	46	462	7808471	5.91665128806907
	White	2106-3	Male	M	47 years	47	511	7669738	6.66254831651355
	White	2106-3	Male	M	48 years	48	566	7459325	7.58781793258773
	White	2106-3	Male	M	49 years	49	564	7318773	7.70620977040824
	White	2106-3	Male	M	50 years	50	589	7191113	8.19066533928753
	White	2106-3	Male	M	51 years	51	716	7053706	10.1506924161568
	White	2106-3	Male	M	52 years	52	716	7121368	10.0542480040352
	White	2106-3	Male	M	53 years	53	738	6728255	10.9686686964153
	White	2106-3	Male	M	54 years	54	742	6451805	11.5006575679209
	White	2106-3	Male	M	55 years	55	774	6133143	12.6199568475739
	White	2106-3	Male	M	56 years	56	850	5882896	14.4486660991457
	White	2106-3	Male	M	57 years	57	737	5350071	13.7755181192922
	White	2106-3	Male	M	58 years	58	735	5200134	14.1342511558356
	White	2106-3	Male	M	59 years	59	798	4973951	16.0435838632106
	White	2106-3	Male	M	60 years	60	798	4758060	16.7715413424799
	White	2106-3	Male	M	61 years	61	817	4440671	18.3981204642271
	White	2106-3	Male	M	62 years	62	825	4233625	19.4868463786944
	White	2106-3	Male	M	63 years	63	850	4089992	20.7824367382626
	White	2106-3	Male	M	64 years	64	849	3974250	21.3625212304208
	White	2106-3	Male	M	65 years	65	923	3813459	24.2037478310374
	White	2106-3	Male	M	66 years	66	921	3679148	25.0329695896985
	White	2106-3	Male	M	67 years	67	990	3606750	27.4485339987523
	White	2106-3	Male	M	68 years	68	1045	3543722	29.488769152885
	White	2106-3	Male	M	69 years	69	1059	3462121	30.5881856815519
	White	2106-3	Male	M	70 years	70	1153	3416810	33.744925822624
	White	2106-3	Male	M	71 years	71	1204	3370794	35.7185873714027
	White	2106-3	Male	M	72 years	72	1258	3272545	38.4410298406897
	White	2106-3	Male	M	73 years	73	1328	3188510	41.649547907957
	White	2106-3	Male	M	74 years	74	1488	3071323	48.44817689315
	White	2106-3	Male	M	75 years	75	1662	2943788	56.4578699281334
	White	2106-3	Male	M	76 years	76	1718	2792406	61.5240047471607
	White	2106-3	Male	M	77 years	77	1708	2648335	64.4933514831016
	White	2106-3	Male	M	78 years	78	1785	2487974	71.7451227384209
	White	2106-3	Male	M	79 years	79	1933	2285244	84.5861536011034
	White	2106-3	Male	M	80 years	80	1947	2098999	92.7585005995715
	White	2106-3	Male	M	81 years	81	2051	1878047	109.20919444508
	White	2106-3	Male	M	82 years	82	1960	1682737	116.476906373367
	White	2106-3	Male	M	83 years	83	2033	1465924	138.68386082771
	White	2106-3	Male	M	84 years	84	1998	1272671	156.992655603844
	White	2106-3	Male	M	85 years	85	1945	NA	NA
	White	2106-3	Male	M	86 years	86	1912	NA	NA
	White	2106-3	Male	M	87 years	87	1868	NA	NA
	White	2106-3	Male	M	88 years	88	1684	NA	NA
	White	2106-3	Male	M	89 years	89	1595	NA	NA
	White	2106-3	Male	M	90 years	90	1451	NA	NA
	White	2106-3	Male	M	91 years	91	1291	NA	NA
	White	2106-3	Male	M	92 years	92	1075	NA	NA
	White	2106-3	Male	M	93 years	93	893	NA	NA
	White	2106-3	Male	M	94 years	94	716	NA	NA
	White	2106-3	Male	M	95 years	95	520	NA	NA
	White	2106-3	Male	M	96 years	96	432	NA	NA
	White	2106-3	Male	M	97 years	97	301	NA	NA
	White	2106-3	Male	M	98 years	98	235	NA	NA
	White	2106-3	Male	M	99 years	99	146	NA	NA
	White	2106-3	Male	M	100 years	100	91	NA	NA
	White	2106-3	Male	M	101 years	101	54	NA	NA
	White	2106-3	Male	M	102 years	102	39	NA	NA
	White	2106-3	Male	M	103 years	103	18	NA	NA
	White	2106-3	Male	M	104 years	104	8	NA	NA
	White	2106-3	Male	M	105 years	105	1	NA	NA
	White	2106-3	Male	M	106 years	106	2	NA	NA
	White	2106-3	Male	M	107 years	107	3	NA	NA
	White	2106-3	Male	M	109 years	109	1	NA	NA
