Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
Black or African American	Female	F	80 years	80	2022	2022	1170	342317	341.788459235153
Black or African American	Female	F	85 years	85	2019	2019	1975	360819	547.36585379373
Black or African American	Female	F	85 years	85	2020	2020	2460	369171	666.357866679669
Black or African American	Female	F	85 years	85	2021	2021	2296	333725	687.991609858416
Black or African American	Female	F	85 years	85	2022	2022	3118	339046	919.63922299629
Black or African American	Male	M	20 years	20	2019	2019	15	1660340	0.903429418070997
Black or African American	Male	M	20 years	20	2020	2020	14	1652385	0.847260172417445
Black or African American	Male	M	20 years	20	2021	2021	22	1526119	1.44156517283384
Black or African American	Male	M	20 years	20	2022	2022	18	1642407	1.09595246488842
Black or African American	Male	M	25 years	25	2019	2019	55	1845874	2.97961832714476
Black or African American	Male	M	25 years	25	2020	2020	67	1830579	3.66004417181668
Black or African American	Male	M	25 years	25	2021	2021	66	1645986	4.00975463946838
Black or African American	Male	M	25 years	25	2022	2022	65	1736431	3.74331027262241
Black or African American	Male	M	30 years	30	2019	2019	118	1538578	7.66941942494953
Black or African American	Male	M	30 years	30	2020	2020	144	1617245	8.90403123830959
Black or African American	Male	M	30 years	30	2021	2021	130	1617641	8.03639373631109
Black or African American	Male	M	30 years	30	2022	2022	140	1678758	8.3394986055167
Black or African American	Male	M	35 years	35	2019	2019	226	1374076	16.4474163001173
Black or African American	Male	M	35 years	35	2020	2020	237	1383849	17.1261459884713
Black or African American	Male	M	35 years	35	2021	2021	245	1389062	17.6378016244055
Black or African American	Male	M	35 years	35	2022	2022	288	1434248	20.0802092804034
Black or African American	Male	M	40 years	40	2019	2019	354	1228028	28.8267042771012
Black or African American	Male	M	40 years	40	2020	2020	392	1265505	30.9757764686825
Black or African American	Male	M	40 years	40	2021	2021	422	1292454	32.6510653377219
Black or African American	Male	M	40 years	40	2022	2022	441	1329553	33.169042527827
Black or African American	Male	M	45 years	45	2019	2019	499	1229131	40.5977881934472
Black or African American	Male	M	45 years	45	2020	2020	563	1207681	46.6182708844471
Black or African American	Male	M	45 years	45	2021	2021	554	1180757	46.9190527771591
Black or African American	Male	M	45 years	45	2022	2022	582	1208868	48.1442142566434
Black or African American	Male	M	50 years	50	2019	2019	607	1208849	50.2130539049956
Black or African American	Male	M	50 years	50	2020	2020	772	1200964	64.2816937060561
Black or African American	Male	M	50 years	50	2021	2021	817	1217518	67.1037307045974
Black or African American	Male	M	50 years	50	2022	2022	867	1241315	69.8452850404611
Black or African American	Male	M	55 years	55	2019	2019	918	1228490	74.7258829945706
Black or African American	Male	M	55 years	55	2020	2020	1114	1221168	91.2241395123357
Black or African American	Male	M	55 years	55	2021	2021	1047	1225274	85.4502747956784
Black or African American	Male	M	55 years	55	2022	2022	1245	1245216	99.9826536119035
Black or African American	Male	M	60 years	60	2019	2019	1085	1076824	100.759269852826
Black or African American	Male	M	60 years	60	2020	2020	1415	1102596	128.333496584424
Black or African American	Male	M	60 years	60	2021	2021	1429	1127301	126.762949735696
Black or African American	Male	M	60 years	60	2022	2022	1537	1145245	134.207091059118
Black or African American	Male	M	65 years	65	2019	2019	1036	800482	129.422023231003
Black or African American	Male	M	65 years	65	2020	2020	1286	827816	155.348531557737
Black or African American	Male	M	65 years	65	2021	2021	1369	860401	159.111855983431
Black or African American	Male	M	65 years	65	2022	2022	1701	874149	194.58925194675
Black or African American	Male	M	70 years	70	2019	2019	843	550140	153.233722325226
Black or African American	Male	M	70 years	70	2020	2020	1115	586258	190.189302320821
Black or African American	Male	M	70 years	70	2021	2021	1105	614962	179.685899291338
Black or African American	Male	M	70 years	70	2022	2022	1471	624990	235.363765820253
Black or African American	Male	M	75 years	75	2019	2019	661	336433	196.472997595361
Black or African American	Male	M	75 years	75	2020	2020	841	349269	240.788618514669
Black or African American	Male	M	75 years	75	2021	2021	812	344967	235.38483391165
Black or African American	Male	M	75 years	75	2022	2022	1105	350908	314.897352012493
Black or African American	Male	M	80 years	80	2019	2019	587	201218	291.723404466797
Black or African American	Male	M	80 years	80	2020	2020	703	207884	338.169363683593
Black or African American	Male	M	80 years	80	2021	2021	700	200559	349.024476587937
Black or African American	Male	M	80 years	80	2022	2022	858	204065	420.454267022762
Black or African American	Male	M	85 years	85	2019	2019	842	158499	531.233635543442
Black or African American	Male	M	85 years	85	2020	2020	1061	163597	648.544899967603
Black or African American	Male	M	85 years	85	2021	2021	1030	148429	693.934473721443
Black or African American	Male	M	85 years	85	2022	2022	1377	151225	910.563729542073
White	Female	F	20 years	20	2019	2019	2	5794653	0.0345145774906625
White	Female	F	20 years	20	2020	2020	5	5765196	0.0867273202853815
White	Female	F	20 years	20	2021	2021	2	5559432	0.0359748981550633
White	Female	F	20 years	20	2022	2022	7	5730169	0.122160445878647
White	Female	F	25 years	25	2019	2019	17	6329978	0.268563334659299
White	Female	F	25 years	25	2020	2020	12	6213978	0.193113010699426
White	Female	F	25 years	25	2021	2021	27	5854957	0.461147707831159
White	Female	F	25 years	25	2022	2022	24	6003719	0.399752220248816
White	Female	F	30 years	30	2019	2019	36	6273542	0.573838511003832
White	Female	F	30 years	30	2020	2020	42	6341955	0.662256354704504
White	Female	F	30 years	30	2021	2021	56	6263828	0.894021994218232
White	Female	F	30 years	30	2022	2022	54	6387820	0.845358823510994
White	Female	F	35 years	35	2019	2019	99	6181915	1.60144550677258
White	Female	F	35 years	35	2020	2020	118	6204534	1.90183501291153
White	Female	F	35 years	35	2021	2021	113	6176169	1.82961314692004
White	Female	F	35 years	35	2022	2022	145	6278102	2.30961523084525
White	Female	F	40 years	40	2019	2019	173	5698602	3.03583229711427
White	Female	F	40 years	40	2020	2020	194	5799848	3.34491524605472
White	Female	F	40 years	40	2021	2021	189	5897471	3.20476353338575
White	Female	F	40 years	40	2022	2022	274	5985369	4.57782970440085
White	Female	F	45 years	45	2019	2019	315	6135180	5.13432368732458
White	Female	F	45 years	45	2020	2020	338	5914090	5.71516497043501
White	Female	F	45 years	45	2021	2021	320	5634132	5.67966813699076
White	Female	F	45 years	45	2022	2022	415	5707135	7.27159949782159
White	Female	F	50 years	50	2019	2019	504	6599377	7.63708453085799
White	Female	F	50 years	50	2020	2020	552	6501091	8.49088253033222
White	Female	F	50 years	50	2021	2021	541	6451717	8.38536470214053
White	Female	F	50 years	50	2022	2022	719	6519597	11.0282890184777
White	Female	F	55 years	55	2019	2019	855	7625376	11.2125618461306
White	Female	F	55 years	55	2020	2020	982	7450226	13.1808082063551
White	Female	F	55 years	55	2021	2021	920	7172732	12.8263540307933
White	Female	F	55 years	55	2022	2022	1175	7236952	16.2361170835457
White	Female	F	60 years	60	2019	2019	1203	7581734	15.8670826489033
White	Female	F	60 years	60	2020	2020	1296	7604662	17.0421775484565
White	Female	F	60 years	60	2021	2021	1383	7556418	18.3023226084105
White	Female	F	60 years	60	2022	2022	1956	7616632	25.6806420475612
White	Female	F	65 years	65	2019	2019	1431	6763238	21.1585042549146
White	Female	F	65 years	65	2020	2020	1694	6898198	24.5571379655962
White	Female	F	65 years	65	2021	2021	1892	6919897	27.3414474232781
White	Female	F	65 years	65	2022	2022	2627	6968508	37.6981701104455
White	Female	F	70 years	70	2019	2019	1878	5692824	32.9888997095291
White	Female	F	70 years	70	2020	2020	2289	5924967	38.6331265642492
White	Female	F	70 years	70	2021	2021	2532	6059791	41.7836192700375
White	Female	F	70 years	70	2022	2022	3600	6097551	59.040096589598
White	Female	F	75 years	75	2019	2019	2368	4095254	57.8230312454368
White	Female	F	75 years	75	2020	2020	2793	4218840	66.2030321130927
White	Female	F	75 years	75	2021	2021	3188	4104256	77.6754666375587
White	Female	F	75 years	75	2022	2022	5007	4128910	121.266871886285
White	Female	F	80 years	80	2019	2019	3438	2794000	123.049391553329
White	Female	F	80 years	80	2020	2020	4024	2838947	141.742695443064
White	Female	F	80 years	80	2021	2021	4203	2725551	154.20735110075
White	Female	F	80 years	80	2022	2022	6357	2741232	231.90302754382
White	Female	F	85 years	85	2019	2019	16014	3334297	480.281150719327
White	Female	F	85 years	85	2020	2020	18159	3312732	548.157834681465
White	Female	F	85 years	85	2021	2021	19377	2910687	665.71912404185
White	Female	F	85 years	85	2022	2022	26889	2925950	918.983577983219
White	Male	M	20 years	20	2019	2019	18	6103245	0.294925076741963
White	Male	M	20 years	20	2020	2020	16	6061187	0.263974696705447
White	Male	M	20 years	20	2021	2021	23	5830218	0.394496397904847
White	Male	M	20 years	20	2022	2022	27	6001061	0.449920439069025
White	Male	M	25 years	25	2019	2019	43	6615804	0.649958795635421
White	Male	M	25 years	25	2020	2020	48	6520510	0.736138737614082
White	Male	M	25 years	25	2021	2021	54	6090035	0.886694411444269
White	Male	M	25 years	25	2022	2022	60	6237783	0.961880206477205
White	Male	M	30 years	30	2019	2019	121	6428022	1.88238310323145
White	Male	M	30 years	30	2020	2020	144	6506642	2.21312314401192
White	Male	M	30 years	30	2021	2021	123	6406605	1.91989360979801
White	Male	M	30 years	30	2022	2022	165	6522129	2.52984876564079
White	Male	M	35 years	35	2019	2019	247	6258910	3.94637404915552
White	Male	M	35 years	35	2020	2020	284	6278993	4.52301826104918
White	Male	M	35 years	35	2021	2021	270	6348826	4.25275476127397
White	Male	M	35 years	35	2022	2022	344	6440908	5.34086187848049
White	Male	M	40 years	40	2019	2019	398	5755971	6.91455881205795
White	Male	M	40 years	40	2020	2020	468	5855872	7.99197796673151
White	Male	M	40 years	40	2021	2021	499	6057449	8.23779118899722
White	Male	M	40 years	40	2022	2022	608	6136669	9.90765511387367
White	Male	M	45 years	45	2019	2019	702	6150268	11.4141367498132
White	Male	M	45 years	45	2020	2020	767	5930598	12.9329285174952
White	Male	M	45 years	45	2021	2021	782	5767014	13.559876913772
White	Male	M	45 years	45	2022	2022	829	5833047	14.2121261837938
White	Male	M	50 years	50	2019	2019	1170	6529005	17.9200352886849
White	Male	M	50 years	50	2020	2020	1205	6446345	18.6927631083971
White	Male	M	50 years	50	2021	2021	1349	6580394	20.5002922317417
White	Male	M	50 years	50	2022	2022	1655	6642877	24.913904020803
White	Male	M	55 years	55	2019	2019	1892	7369813	25.6722931775881
White	Male	M	55 years	55	2020	2020	2089	7199900	29.0142918651648
White	Male	M	55 years	55	2021	2021	2096	7111700	29.4725593036827
White	Male	M	55 years	55	2022	2022	2599	7170634	36.2450516927792
White	Male	M	60 years	60	2019	2019	2445	7151623	34.1880437489504
White	Male	M	60 years	60	2020	2020	2840	7179085	39.5593588876577
White	Male	M	60 years	60	2021	2021	2941	7331430	40.1149571093225
White	Male	M	60 years	60	2022	2022	3970	7387442	53.7398466207924
White	Male	M	65 years	65	2019	2019	2516	6184025	40.6854758834254
White	Male	M	65 years	65	2020	2020	2995	6293104	47.5917766494881
White	Male	M	65 years	65	2021	2021	3224	6467594	49.8485217222973
White	Male	M	65 years	65	2022	2022	4500	6512395	69.099002747837
White	Male	M	70 years	70	2019	2019	2699	5076365	53.1679656604677
White	Male	M	70 years	70	2020	2020	3144	5275819	59.5926433412519
White	Male	M	70 years	70	2021	2021	3591	5471224	65.6343077892625
White	Male	M	70 years	70	2022	2022	4951	5505068	89.9353105175086
White	Male	M	75 years	75	2019	2019	2699	3426428	78.7700777602798
White	Male	M	75 years	75	2020	2020	3157	3539105	89.2033437832446
White	Male	M	75 years	75	2021	2021	3480	3494520	99.5844922907867
White	Male	M	75 years	75	2022	2022	5276	3515476	150.079249580996
White	Male	M	80 years	80	2019	2019	3027	2121021	142.714287128699
White	Male	M	80 years	80	2020	2020	3585	2165823	165.525991736167
White	Male	M	80 years	80	2021	2021	3857	2101103	183.570248578961
White	Male	M	80 years	80	2022	2022	5610	2113739	265.406466928982
White	Male	M	85 years	85	2019	2019	8384	1907106	439.618982898696
White	Male	M	85 years	85	2020	2020	9593	1921392	499.273443420187
White	Male	M	85 years	85	2021	2021	9998	1699823	588.178886860573
White	Male	M	85 years	85	2022	2022	13582	1709428	794.534780055083
