Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	55-59 years	M	2020	6575	1221168	538.418956277924
Black or African American	Not Hispanic or Latino	55-59 years	M	2021	6425	1245183	515.988412948137
Black or African American	Not Hispanic or Latino	55-59 years	M	2022	5959	1217698	489.36600043689
Black or African American	Not Hispanic or Latino	55-59 years	M	2023	5418	1197968	452.26583681701
Black or African American	Not Hispanic or Latino	60-64 years	F	2020	5271	1329313	396.52060876558
Black or African American	Not Hispanic or Latino	60-64 years	F	2021	5384	1343674	400.692429860219
Black or African American	Not Hispanic or Latino	60-64 years	F	2022	5142	1339506	383.87286059189
Black or African American	Not Hispanic or Latino	60-64 years	F	2023	4707	1360597	345.951078827897
Black or African American	Not Hispanic or Latino	60-64 years	M	2020	9033	1102596	819.248391976753
Black or African American	Not Hispanic or Latino	60-64 years	M	2021	9026	1145296	788.093209091798
Black or African American	Not Hispanic or Latino	60-64 years	M	2022	8428	1142395	737.748326979722
Black or African American	Not Hispanic or Latino	60-64 years	M	2023	8222	1155759	711.393984386018
Black or African American	Not Hispanic or Latino	65-69 years	F	2020	6253	1077483	580.333982067466
Black or African American	Not Hispanic or Latino	65-69 years	F	2021	6423	1106116	580.680507288566
Black or African American	Not Hispanic or Latino	65-69 years	F	2022	6114	1131633	540.281168894863
Black or African American	Not Hispanic or Latino	65-69 years	F	2023	6140	1176281	521.984117740574
Black or African American	Not Hispanic or Latino	65-69 years	M	2020	9321	827816	1125.97485431545
Black or African American	Not Hispanic or Latino	65-69 years	M	2021	9561	874172	1093.72068654681
Black or African American	Not Hispanic or Latino	65-69 years	M	2022	9469	897110	1055.50044030275
Black or African American	Not Hispanic or Latino	65-69 years	M	2023	9367	939931	996.56251363132
Black or African American	Not Hispanic or Latino	70-74 years	F	2020	6755	806836	837.220947007818
Black or African American	Not Hispanic or Latino	70-74 years	F	2021	6934	849704	816.048882905106
Black or African American	Not Hispanic or Latino	70-74 years	F	2022	6993	869073	804.650472399902
Black or African American	Not Hispanic or Latino	70-74 years	F	2023	6818	902613	755.362486469838
Black or African American	Not Hispanic or Latino	70-74 years	M	2020	8677	586258	1480.0650907962
Black or African American	Not Hispanic or Latino	70-74 years	M	2021	8891	624975	1422.61690467619
Black or African American	Not Hispanic or Latino	70-74 years	M	2022	9064	629514	1439.84089313343
Black or African American	Not Hispanic or Latino	70-74 years	M	2023	8762	657759	1332.09883863239
Black or African American	Not Hispanic or Latino	75-79 years	F	2020	6860	526453	1303.06029218183
Black or African American	Not Hispanic or Latino	75-79 years	F	2021	6783	520718	1302.62445315891
Black or African American	Not Hispanic or Latino	75-79 years	F	2022	6907	560885	1231.44673150468
Black or African American	Not Hispanic or Latino	75-79 years	F	2023	6791	596810	1137.88307836665
Black or African American	Not Hispanic or Latino	75-79 years	M	2020	7020	349269	2009.91213076454
Black or African American	Not Hispanic or Latino	75-79 years	M	2021	6872	350902	1958.38154242495
Black or African American	Not Hispanic or Latino	75-79 years	M	2022	7116	375396	1895.59824824985
Black or African American	Not Hispanic or Latino	75-79 years	M	2023	7195	405183	1775.74083809044
Black or African American	Not Hispanic or Latino	80-84 years	F	2020	7392	351927	2100.43560170149
Black or African American	Not Hispanic or Latino	80-84 years	F	2021	7146	342321	2087.5143505657
Black or African American	Not Hispanic or Latino	80-84 years	F	2022	7089	358127	1979.46538518459
Black or African American	Not Hispanic or Latino	80-84 years	F	2023	6957	369351	1883.57416116377
Black or African American	Not Hispanic or Latino	80-84 years	M	2020	6080	207884	2924.70801023648
Black or African American	Not Hispanic or Latino	80-84 years	M	2021	5735	204075	2810.24133284332
Black or African American	Not Hispanic or Latino	80-84 years	M	2022	5765	208099	2770.31605149472
Black or African American	Not Hispanic or Latino	80-84 years	M	2023	5964	220465	2705.19130020638
White	Not Hispanic or Latino	20-24 years	F	2020	145	5765196	2.51509228827606
White	Not Hispanic or Latino	20-24 years	F	2021	121	5730106	2.11165378092482
White	Not Hispanic or Latino	20-24 years	F	2022	130	5967075	2.17862185409099
White	Not Hispanic or Latino	20-24 years	F	2023	119	5698188	2.0883831842684
White	Not Hispanic or Latino	20-24 years	M	2020	220	6061187	3.6296520796999
White	Not Hispanic or Latino	20-24 years	M	2021	223	6001147	3.71595629968738
White	Not Hispanic or Latino	20-24 years	M	2022	201	6292806	3.19412357539705
White	Not Hispanic or Latino	20-24 years	M	2023	214	5989329	3.57302128502208
White	Not Hispanic or Latino	25-29 years	F	2020	292	6213978	4.69908326035271
White	Not Hispanic or Latino	25-29 years	F	2021	310	6003840	5.16336211491312
White	Not Hispanic or Latino	25-29 years	F	2022	279	5868424	4.75425770189748
White	Not Hispanic or Latino	25-29 years	F	2023	238	5828111	4.08365592213326
White	Not Hispanic or Latino	25-29 years	M	2020	541	6520510	8.29689702185872
White	Not Hispanic or Latino	25-29 years	M	2021	519	6237780	8.32026778757827
White	Not Hispanic or Latino	25-29 years	M	2022	473	6201789	7.62683154812265
White	Not Hispanic or Latino	25-29 years	M	2023	447	6071308	7.36249915174786
White	Not Hispanic or Latino	30-34 years	F	2020	598	6341955	9.4292690503165
White	Not Hispanic or Latino	30-34 years	F	2021	649	6387735	10.1600958712282
White	Not Hispanic or Latino	30-34 years	F	2022	520	6330447	8.21426986119622
White	Not Hispanic or Latino	30-34 years	F	2023	485	6342651	7.64664491235605
White	Not Hispanic or Latino	30-34 years	M	2020	1089	6506642	16.7367437765901
White	Not Hispanic or Latino	30-34 years	M	2021	1094	6522206	16.7734659101537
White	Not Hispanic or Latino	30-34 years	M	2022	1046	6545730	15.9798830688097
White	Not Hispanic or Latino	30-34 years	M	2023	944	6497492	14.5286827594401
White	Not Hispanic or Latino	35-39 years	F	2020	1020	6204534	16.4395907895742
White	Not Hispanic or Latino	35-39 years	F	2021	1066	6278072	16.979735179845
White	Not Hispanic or Latino	35-39 years	F	2022	1015	6202729	16.3637650459983
White	Not Hispanic or Latino	35-39 years	F	2023	879	6259139	14.0434650836161
White	Not Hispanic or Latino	35-39 years	M	2020	2071	6278993	32.9829958402565
White	Not Hispanic or Latino	35-39 years	M	2021	2019	6440962	31.3462492093572
White	Not Hispanic or Latino	35-39 years	M	2022	1996	6423800	31.0719511815436
White	Not Hispanic or Latino	35-39 years	M	2023	1827	6398318	28.5543794478486
White	Not Hispanic or Latino	40-44 years	F	2020	1640	5799848	28.2766031109781
White	Not Hispanic or Latino	40-44 years	F	2021	1762	5985407	29.4382654345811
White	Not Hispanic or Latino	40-44 years	F	2022	1762	6021800	29.2603540469627
White	Not Hispanic or Latino	40-44 years	F	2023	1614	6154460	26.2248840678142
White	Not Hispanic or Latino	40-44 years	M	2020	3439	5855872	58.7273765546788
White	Not Hispanic or Latino	40-44 years	M	2021	3771	6136616	61.4508061120331
White	Not Hispanic or Latino	40-44 years	M	2022	3474	6240474	55.6688482317209
White	Not Hispanic or Latino	40-44 years	M	2023	3219	6304041	51.0624851583294
White	Not Hispanic or Latino	45-49 years	F	2020	2874	5914090	48.5958110207995
White	Not Hispanic or Latino	45-49 years	F	2021	2882	5707123	50.4982983545299
White	Not Hispanic or Latino	45-49 years	F	2022	2688	5570736	48.2521519598128
White	Not Hispanic or Latino	45-49 years	F	2023	2461	5625890	43.7441898081903
White	Not Hispanic or Latino	45-49 years	M	2020	6160	5930598	103.868109084446
White	Not Hispanic or Latino	45-49 years	M	2021	6148	5833025	105.399856849576
White	Not Hispanic or Latino	45-49 years	M	2022	5660	5755089	98.3477405822916
White	Not Hispanic or Latino	45-49 years	M	2023	5411	5737975	94.3015610908029
White	Not Hispanic or Latino	50-54 years	F	2020	4934	6501091	75.8949536316289
White	Not Hispanic or Latino	50-54 years	F	2021	5165	6519637	79.2222020949939
White	Not Hispanic or Latino	50-54 years	F	2022	4794	6358402	75.3963024042833
White	Not Hispanic or Latino	50-54 years	F	2023	4434	6252256	70.918401293869
White	Not Hispanic or Latino	50-54 years	M	2020	11457	6446345	177.728619861332
White	Not Hispanic or Latino	50-54 years	M	2021	11694	6642883	176.038024454141
White	Not Hispanic or Latino	50-54 years	M	2022	10958	6557929	167.095435159484
White	Not Hispanic or Latino	50-54 years	M	2023	10187	6371396	159.886467581045
White	Not Hispanic or Latino	55-59 years	F	2020	8857	7450226	118.882299677889
White	Not Hispanic or Latino	55-59 years	F	2021	8905	7236990	123.048394429176
White	Not Hispanic or Latino	55-59 years	F	2022	8520	6904503	123.397730437658
White	Not Hispanic or Latino	55-59 years	F	2023	7586	6691084	113.374753627364
White	Not Hispanic or Latino	55-59 years	M	2020	20331	7199900	282.378921929471
White	Not Hispanic or Latino	55-59 years	M	2021	20065	7170652	279.821137603666
White	Not Hispanic or Latino	55-59 years	M	2022	18806	6905917	272.317202769741
White	Not Hispanic or Latino	55-59 years	M	2023	17105	6658425	256.892583456298
White	Not Hispanic or Latino	60-64 years	F	2020	13810	7604662	181.599129586562
White	Not Hispanic or Latino	60-64 years	F	2021	14486	7616608	190.189648725522
White	Not Hispanic or Latino	60-64 years	F	2022	14463	7493768	193.000370441145
White	Not Hispanic or Latino	60-64 years	F	2023	13703	7465462	183.551935566747
White	Not Hispanic or Latino	60-64 years	M	2020	30307	7179085	422.156862608536
White	Not Hispanic or Latino	60-64 years	M	2021	31033	7387407	420.07973839806
White	Not Hispanic or Latino	60-64 years	M	2022	30103	7299922	412.37426920452
White	Not Hispanic or Latino	60-64 years	M	2023	28181	7235573	389.478483597636
White	Not Hispanic or Latino	65-69 years	F	2020	18887	6898198	273.796142122914
White	Not Hispanic or Latino	65-69 years	F	2021	19866	6968490	285.083282030971
White	Not Hispanic or Latino	65-69 years	F	2022	20137	6998820	287.719929931046
White	Not Hispanic or Latino	65-69 years	F	2023	19417	7134311	272.16363290022
White	Not Hispanic or Latino	65-69 years	M	2020	35966	6293104	571.514470442567
White	Not Hispanic or Latino	65-69 years	M	2021	37727	6512384	579.311662211565
White	Not Hispanic or Latino	65-69 years	M	2022	37980	6561101	578.866260403551
White	Not Hispanic or Latino	65-69 years	M	2023	36703	6685186	549.019877681788
White	Not Hispanic or Latino	70-74 years	F	2020	27119	5924967	457.70719060545
White	Not Hispanic or Latino	70-74 years	F	2021	28628	6097584	469.497427177715
White	Not Hispanic or Latino	70-74 years	F	2022	28673	6005494	477.446151806995
White	Not Hispanic or Latino	70-74 years	F	2023	26945	6107042	441.21196481046
White	Not Hispanic or Latino	70-74 years	M	2020	42747	5275819	810.243869245704
White	Not Hispanic or Latino	70-74 years	M	2021	45680	5505091	829.777382426558
White	Not Hispanic or Latino	70-74 years	M	2022	44784	5389306	830.978979482701
White	Not Hispanic or Latino	70-74 years	M	2023	43359	5476006	791.799716800895
White	Not Hispanic or Latino	75-79 years	F	2020	34379	4218840	814.892245261731
White	Not Hispanic or Latino	75-79 years	F	2021	36248	4128920	877.905118045397
White	Not Hispanic or Latino	75-79 years	F	2022	38721	4540665	852.760553795534
White	Not Hispanic or Latino	75-79 years	F	2023	38031	4709083	807.609464517827
White	Not Hispanic or Latino	75-79 years	M	2020	46704	3539105	1319.65567565811
White	Not Hispanic or Latino	75-79 years	M	2021	47990	3515488	1365.10208540038
White	Not Hispanic or Latino	75-79 years	M	2022	51304	3876996	1323.29256981436
White	Not Hispanic or Latino	75-79 years	M	2023	50061	4045753	1237.37163390845
White	Not Hispanic or Latino	80-84 years	F	2020	44889	2838947	1581.18485480708
White	Not Hispanic or Latino	80-84 years	F	2021	45832	2741242	1671.94286385514
White	Not Hispanic or Latino	80-84 years	F	2022	47888	2920664	1639.62715327747
White	Not Hispanic or Latino	80-84 years	F	2023	48217	3037628	1587.32405679695
White	Not Hispanic or Latino	80-84 years	M	2020	49554	2165823	2287.99860376402
White	Not Hispanic or Latino	80-84 years	M	2021	50338	2113729	2381.47842036515
White	Not Hispanic or Latino	80-84 years	M	2022	52671	2222327	2370.08325057474
White	Not Hispanic or Latino	80-84 years	M	2023	53010	2359471	2246.6900419628
