Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	20-24 years	F	2009	164	6245232	2.62600332541689
White	Not Hispanic or Latino	20-24 years	F	2010	123	6250991	1.96768800339018
White	Not Hispanic or Latino	20-24 years	F	2011	134	6339561	2.11371102825574
White	Not Hispanic or Latino	20-24 years	F	2012	153	6381206	2.39766589575701
White	Not Hispanic or Latino	20-24 years	M	2006	349	6490604	5.37700343450317
White	Not Hispanic or Latino	20-24 years	M	2007	283	6466760	4.37622549777632
White	Not Hispanic or Latino	20-24 years	M	2008	289	6441154	4.48677364335645
White	Not Hispanic or Latino	20-24 years	M	2009	287	6436835	4.45871301656793
White	Not Hispanic or Latino	20-24 years	M	2010	320	6434852	4.97291934608597
White	Not Hispanic or Latino	20-24 years	M	2011	293	6535212	4.48340466996327
White	Not Hispanic or Latino	20-24 years	M	2012	282	6614098	4.2636199221723
White	Not Hispanic or Latino	25-29 years	F	2006	261	5981543	4.36342261520146
White	Not Hispanic or Latino	25-29 years	F	2007	290	6091079	4.76106121756096
White	Not Hispanic or Latino	25-29 years	F	2008	273	6167902	4.42614036344935
White	Not Hispanic or Latino	25-29 years	F	2009	243	6189856	3.92577791793541
White	Not Hispanic or Latino	25-29 years	F	2010	255	6173965	4.13024693207687
White	Not Hispanic or Latino	25-29 years	F	2011	266	6197345	4.29216059457719
White	Not Hispanic or Latino	25-29 years	F	2012	277	6194866	4.47144458007647
White	Not Hispanic or Latino	25-29 years	M	2006	526	5988235	8.78389041178244
White	Not Hispanic or Latino	25-29 years	M	2007	504	6101797	8.25986180792314
White	Not Hispanic or Latino	25-29 years	M	2008	523	6209621	8.42241418598655
White	Not Hispanic or Latino	25-29 years	M	2009	515	6264167	8.22136446873144
White	Not Hispanic or Latino	25-29 years	M	2010	515	6278921	8.20204617959041
White	Not Hispanic or Latino	25-29 years	M	2011	526	6313225	8.33171635732926
White	Not Hispanic or Latino	25-29 years	M	2012	563	6331749	8.89169801266601
White	Not Hispanic or Latino	30-34 years	F	2006	447	5721361	7.81282635372947
White	Not Hispanic or Latino	30-34 years	F	2007	440	5621514	7.82707292021331
White	Not Hispanic or Latino	30-34 years	F	2008	451	5629864	8.01085070616271
White	Not Hispanic or Latino	30-34 years	F	2009	441	5713926	7.71798584720908
White	Not Hispanic or Latino	30-34 years	F	2010	508	5798092	8.76150292199572
White	Not Hispanic or Latino	30-34 years	F	2011	497	5956676	8.34357953999848
White	Not Hispanic or Latino	30-34 years	F	2012	501	6059124	8.26852198436606
White	Not Hispanic or Latino	30-34 years	M	2006	967	5816980	16.6237463426039
White	Not Hispanic or Latino	30-34 years	M	2007	870	5719451	15.2112501706895
White	Not Hispanic or Latino	30-34 years	M	2008	911	5732977	15.8905224981715
White	Not Hispanic or Latino	30-34 years	M	2009	910	5815676	15.6473641241362
White	Not Hispanic or Latino	30-34 years	M	2010	971	5892342	16.4790163232209
White	Not Hispanic or Latino	30-34 years	M	2011	962	6051761	15.8961994698733
White	Not Hispanic or Latino	30-34 years	M	2012	975	6158752	15.8311294236235
White	Not Hispanic or Latino	35-39 years	F	2006	914	6677963	13.6868083875278
White	Not Hispanic or Latino	35-39 years	F	2007	930	6582209	14.12899529626
White	Not Hispanic or Latino	35-39 years	F	2008	912	6433106	14.1766667609705
White	Not Hispanic or Latino	35-39 years	F	2009	893	6225356	14.3445611785093
White	Not Hispanic or Latino	35-39 years	F	2010	843	6048449	13.9374573547698
White	Not Hispanic or Latino	35-39 years	F	2011	822	5749992	14.2956720635437
White	Not Hispanic or Latino	35-39 years	F	2012	845	5665167	14.9157121052213
White	Not Hispanic or Latino	35-39 years	M	2006	2003	6748394	29.681135985836
White	Not Hispanic or Latino	35-39 years	M	2007	1975	6658247	29.6624622066439
White	Not Hispanic or Latino	35-39 years	M	2008	1918	6504115	29.4890234874383
White	Not Hispanic or Latino	35-39 years	M	2009	1878	6291303	29.8507320343655
White	Not Hispanic or Latino	35-39 years	M	2010	1778	6107512	29.1116906524293
White	Not Hispanic or Latino	35-39 years	M	2011	1792	5811271	30.8366276499582
White	Not Hispanic or Latino	35-39 years	M	2012	1716	5731933	29.9375446293598
White	Not Hispanic or Latino	40-44 years	F	2006	2028	7551583	26.8552964325493
White	Not Hispanic or Latino	40-44 years	F	2007	1924	7278629	26.4335495049961
White	Not Hispanic or Latino	40-44 years	F	2008	1858	7003322	26.5302666363192
White	Not Hispanic or Latino	40-44 years	F	2009	1766	6772049	26.0777794135866
White	Not Hispanic or Latino	40-44 years	F	2010	1675	6669786	25.113249510554
White	Not Hispanic or Latino	40-44 years	F	2011	1705	6638515	25.6834548087938
White	Not Hispanic or Latino	40-44 years	F	2012	1710	6544669	26.1281357391795
White	Not Hispanic or Latino	40-44 years	M	2006	4670	7535096	61.9766490035429
White	Not Hispanic or Latino	40-44 years	M	2007	4359	7271303	59.9479900645043
White	Not Hispanic or Latino	40-44 years	M	2008	4119	7014018	58.7252556238093
White	Not Hispanic or Latino	40-44 years	M	2009	3906	6796712	57.4689644051418
White	Not Hispanic or Latino	40-44 years	M	2010	3753	6705632	55.9678789411647
White	Not Hispanic or Latino	40-44 years	M	2011	3694	6681100	55.29029650806
White	Not Hispanic or Latino	40-44 years	M	2012	3484	6595545	52.8235346737836
White	Not Hispanic or Latino	45-49 years	F	2006	3608	8136683	44.3423935773337
White	Not Hispanic or Latino	45-49 years	F	2007	3557	8084577	43.9973544688856
White	Not Hispanic or Latino	45-49 years	F	2008	3629	8001922	45.3516042770724
White	Not Hispanic or Latino	45-49 years	F	2009	3373	7920775	42.5842168222175
White	Not Hispanic or Latino	45-49 years	F	2010	3458	7796240	44.3547145803618
White	Not Hispanic or Latino	45-49 years	F	2011	3289	7463157	44.0698219265654
White	Not Hispanic or Latino	45-49 years	F	2012	3227	7198963	44.8259006192975
White	Not Hispanic or Latino	45-49 years	M	2006	8933	8059015	110.844811679839
White	Not Hispanic or Latino	45-49 years	M	2007	8681	8011089	108.362296312024
White	Not Hispanic or Latino	45-49 years	M	2008	8518	7923559	107.502196929435
White	Not Hispanic or Latino	45-49 years	M	2009	8202	7843887	104.565504322028
White	Not Hispanic or Latino	45-49 years	M	2010	8025	7717904	103.979007772058
White	Not Hispanic or Latino	45-49 years	M	2011	7666	7400700	103.584796032808
White	Not Hispanic or Latino	45-49 years	M	2012	7047	7149016	98.5730064109522
White	Not Hispanic or Latino	50-54 years	F	2006	5250	7666481	68.4799192745668
White	Not Hispanic or Latino	50-54 years	F	2007	5285	7817829	67.6018879410128
White	Not Hispanic or Latino	50-54 years	F	2008	5381	7935231	67.8115104651648
White	Not Hispanic or Latino	50-54 years	F	2009	5350	7998446	66.8879929926388
White	Not Hispanic or Latino	50-54 years	F	2010	5383	8042859	66.928936588345
White	Not Hispanic or Latino	50-54 years	F	2011	5426	8071899	67.2208609151329
White	Not Hispanic or Latino	50-54 years	F	2012	5396	8009019	67.3740441869348
White	Not Hispanic or Latino	50-54 years	M	2006	13624	7503011	181.580434841426
White	Not Hispanic or Latino	50-54 years	M	2007	13514	7647642	176.708062432839
White	Not Hispanic or Latino	50-54 years	M	2008	13690	7770369	176.182109240887
White	Not Hispanic or Latino	50-54 years	M	2009	13511	7837527	172.388560830476
White	Not Hispanic or Latino	50-54 years	M	2010	13327	7887799	168.957145079381
White	Not Hispanic or Latino	50-54 years	M	2011	13200	7915197	166.767801230974
White	Not Hispanic or Latino	50-54 years	M	2012	13092	7852440	166.725247184315
White	Not Hispanic or Latino	55-59 years	F	2006	7785	7153684	108.825047346234
White	Not Hispanic or Latino	55-59 years	F	2007	7353	7090471	103.702560803083
White	Not Hispanic or Latino	55-59 years	F	2008	7338	7178391	102.223464840519
White	Not Hispanic or Latino	55-59 years	F	2009	7288	7311741	99.6753030502585
White	Not Hispanic or Latino	55-59 years	F	2010	7344	7424695	98.9131540083465
White	Not Hispanic or Latino	55-59 years	F	2011	7542	7580924	99.4865533541821
White	Not Hispanic or Latino	55-59 years	F	2012	7881	7714989	102.151798272169
White	Not Hispanic or Latino	55-59 years	M	2006	18581	6901653	269.225358041037
White	Not Hispanic or Latino	55-59 years	M	2007	18055	6838462	264.021354509245
White	Not Hispanic or Latino	55-59 years	M	2008	18007	6913901	260.446309543628
White	Not Hispanic or Latino	55-59 years	M	2009	17981	7036638	255.533963804874
White	Not Hispanic or Latino	55-59 years	M	2010	18376	7146083	257.147866880359
White	Not Hispanic or Latino	55-59 years	M	2011	18572	7299446	254.430267721687
White	Not Hispanic or Latino	55-59 years	M	2012	18820	7426243	253.425588147331
White	Not Hispanic or Latino	60-64 years	F	2006	10538	5449501	193.37550355528
White	Not Hispanic or Latino	60-64 years	F	2007	10477	5906519	177.380281008154
White	Not Hispanic or Latino	60-64 years	F	2008	10872	6124499	177.516560946455
White	Not Hispanic or Latino	60-64 years	F	2009	10713	6392225	167.594225797746
White	Not Hispanic or Latino	60-64 years	F	2010	10892	6624212	164.427104688075
White	Not Hispanic or Latino	60-64 years	F	2011	11425	6975747	163.781742657811
White	Not Hispanic or Latino	60-64 years	F	2012	11019	6902560	159.636424746761
White	Not Hispanic or Latino	60-64 years	M	2006	21208	5127052	413.64901311709
White	Not Hispanic or Latino	60-64 years	M	2007	21998	5578839	394.311432898494
White	Not Hispanic or Latino	60-64 years	M	2008	22501	5800117	387.940450166781
White	Not Hispanic or Latino	60-64 years	M	2009	22669	6060669	374.034615650516
White	Not Hispanic or Latino	60-64 years	M	2010	23121	6288214	367.68786812917
White	Not Hispanic or Latino	60-64 years	M	2011	23955	6608141	362.50739807156
White	Not Hispanic or Latino	60-64 years	M	2012	24023	6527655	368.018836779824
White	Not Hispanic or Latino	65-69 years	F	2006	13692	4353916	314.475520428047
White	Not Hispanic or Latino	65-69 years	F	2007	13615	4516895	301.423876357542
White	Not Hispanic or Latino	65-69 years	F	2008	14020	4775357	293.590615319441
White	Not Hispanic or Latino	65-69 years	F	2009	13811	4965756	278.124821275955
White	Not Hispanic or Latino	65-69 years	F	2010	14022	5090536	275.452329577868
White	Not Hispanic or Latino	65-69 years	F	2011	14137	5227581	270.43100814698
White	Not Hispanic or Latino	65-69 years	F	2012	14775	5674238	260.387385936226
White	Not Hispanic or Latino	65-69 years	M	2006	24154	3935236	613.787838899624
White	Not Hispanic or Latino	65-69 years	M	2007	24012	4094688	586.418305863597
White	Not Hispanic or Latino	65-69 years	M	2008	24868	4344355	572.420992299202
White	Not Hispanic or Latino	65-69 years	M	2009	24902	4528274	549.922553273057
White	Not Hispanic or Latino	65-69 years	M	2010	25279	4654113	543.153980146163
White	Not Hispanic or Latino	65-69 years	M	2011	25603	4801082	533.27562411973
White	Not Hispanic or Latino	65-69 years	M	2012	27314	5232533	522.003396825209
White	Not Hispanic or Latino	70-74 years	F	2006	21785	3738990	582.643976047007
White	Not Hispanic or Latino	70-74 years	F	2007	20429	3740907	546.09751057698
White	Not Hispanic or Latino	70-74 years	F	2008	20138	3794292	530.744602682134
White	Not Hispanic or Latino	70-74 years	F	2009	19494	3871651	503.506126972705
White	Not Hispanic or Latino	70-74 years	F	2010	19033	3909774	486.805631220628
White	Not Hispanic or Latino	70-74 years	F	2011	19054	4025822	473.2946464101
White	Not Hispanic or Latino	70-74 years	F	2012	19194	4184931	458.645554729576
White	Not Hispanic or Latino	70-74 years	M	2006	30964	3170662	976.578392777281
White	Not Hispanic or Latino	70-74 years	M	2007	29729	3192895	931.098579815497
White	Not Hispanic or Latino	70-74 years	M	2008	29521	3258957	905.841961093687
White	Not Hispanic or Latino	70-74 years	M	2009	29072	3345358	869.025078930267
White	Not Hispanic or Latino	70-74 years	M	2010	28624	3391018	844.11229902053
White	Not Hispanic or Latino	70-74 years	M	2011	28778	3505670	820.898715509446
White	Not Hispanic or Latino	70-74 years	M	2012	29354	3658387	802.375473125178
White	Not Hispanic or Latino	75-79 years	F	2006	38182	3486974	1094.98952386797
White	Not Hispanic or Latino	75-79 years	F	2007	35624	3427172	1039.45760527922
