Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	75-79 years	F	2022	1558	560885	277.7753015324
Black or African American	Not Hispanic or Latino	75-79 years	M	2020	1272	349269	364.18920660007
Black or African American	Not Hispanic or Latino	75-79 years	M	2021	1259	350902	358.789633572906
Black or African American	Not Hispanic or Latino	75-79 years	M	2022	1301	375396	346.567358203071
Black or African American	Not Hispanic or Latino	80-84 years	F	2020	1646	351927	467.710633171084
Black or African American	Not Hispanic or Latino	80-84 years	F	2021	1779	342321	519.687661580797
Black or African American	Not Hispanic or Latino	80-84 years	F	2022	1629	358127	454.866569680588
Black or African American	Not Hispanic or Latino	80-84 years	M	2020	1164	207884	559.927651959747
Black or African American	Not Hispanic or Latino	80-84 years	M	2021	1194	204075	585.07901506799
Black or African American	Not Hispanic or Latino	80-84 years	M	2022	1122	208099	539.16645442794
White	Not Hispanic or Latino	20-24 years	F	2020	27	5765196	0.46832752954106
White	Not Hispanic or Latino	20-24 years	F	2021	24	5730106	0.418840419356989
White	Not Hispanic or Latino	20-24 years	F	2022	10	5967075	0.167586296468538
White	Not Hispanic or Latino	20-24 years	M	2020	19	6061187	0.313469952337719
White	Not Hispanic or Latino	20-24 years	M	2021	30	6001147	0.499904434935522
White	Not Hispanic or Latino	20-24 years	M	2022	25	6292806	0.3972790516663
White	Not Hispanic or Latino	25-29 years	F	2020	49	6213978	0.788544793689324
White	Not Hispanic or Latino	25-29 years	F	2021	36	6003840	0.599616245602814
White	Not Hispanic or Latino	25-29 years	F	2022	35	5868424	0.596412256510436
White	Not Hispanic or Latino	25-29 years	M	2020	55	6520510	0.843492303516136
White	Not Hispanic or Latino	25-29 years	M	2021	54	6237780	0.865692602175774
White	Not Hispanic or Latino	25-29 years	M	2022	42	6201789	0.677223942962265
White	Not Hispanic or Latino	30-34 years	F	2020	71	6341955	1.11952859961952
White	Not Hispanic or Latino	30-34 years	F	2021	86	6387735	1.34633011544781
White	Not Hispanic or Latino	30-34 years	F	2022	76	6330447	1.20054713355945
White	Not Hispanic or Latino	30-34 years	M	2020	99	6506642	1.52152216150819
White	Not Hispanic or Latino	30-34 years	M	2021	120	6522206	1.83986828996202
White	Not Hispanic or Latino	30-34 years	M	2022	114	6545730	1.74159337461215
White	Not Hispanic or Latino	35-39 years	F	2020	138	6204534	2.22417993035416
White	Not Hispanic or Latino	35-39 years	F	2021	160	6278072	2.54855312267843
White	Not Hispanic or Latino	35-39 years	F	2022	143	6202729	2.30543684884508
White	Not Hispanic or Latino	35-39 years	M	2020	205	6278993	3.26485473068691
White	Not Hispanic or Latino	35-39 years	M	2021	200	6440962	3.10512622182835
White	Not Hispanic or Latino	35-39 years	M	2022	193	6423800	3.00445219340577
White	Not Hispanic or Latino	40-44 years	F	2020	222	5799848	3.82768651868118
White	Not Hispanic or Latino	40-44 years	F	2021	274	5985407	4.57780064079185
White	Not Hispanic or Latino	40-44 years	F	2022	275	6021800	4.56674084160882
White	Not Hispanic or Latino	40-44 years	M	2020	322	5855872	5.49875407112724
White	Not Hispanic or Latino	40-44 years	M	2021	314	6136616	5.1168266028052
White	Not Hispanic or Latino	40-44 years	M	2022	325	6240474	5.20793773037112
White	Not Hispanic or Latino	45-49 years	F	2020	439	5914090	7.42295095272476
White	Not Hispanic or Latino	45-49 years	F	2021	457	5707123	8.00753724775163
White	Not Hispanic or Latino	45-49 years	F	2022	440	5570736	7.89841773151698
White	Not Hispanic or Latino	45-49 years	M	2020	552	5930598	9.3076617231517
White	Not Hispanic or Latino	45-49 years	M	2021	566	5833025	9.70337003527329
White	Not Hispanic or Latino	45-49 years	M	2022	516	5755089	8.96597776333259
White	Not Hispanic or Latino	50-54 years	F	2020	766	6501091	11.7826377141929
White	Not Hispanic or Latino	50-54 years	F	2021	784	6519637	12.0252093789884
White	Not Hispanic or Latino	50-54 years	F	2022	770	6358402	12.1099609618895
White	Not Hispanic or Latino	50-54 years	M	2020	1057	6446345	16.3968884693574
White	Not Hispanic or Latino	50-54 years	M	2021	1100	6642883	16.5590753291907
White	Not Hispanic or Latino	50-54 years	M	2022	1010	6557929	15.4012036421864
White	Not Hispanic or Latino	55-59 years	F	2020	1313	7450226	17.6236264510634
White	Not Hispanic or Latino	55-59 years	F	2021	1370	7236990	18.9305222198732
White	Not Hispanic or Latino	55-59 years	F	2022	1267	6904503	18.3503432470085
White	Not Hispanic or Latino	55-59 years	M	2020	1895	7199900	26.3198099973611
White	Not Hispanic or Latino	55-59 years	M	2021	1854	7170652	25.8553894401792
White	Not Hispanic or Latino	55-59 years	M	2022	1828	6905917	26.4700545923155
White	Not Hispanic or Latino	60-64 years	F	2020	2128	7604662	27.9828347400581
White	Not Hispanic or Latino	60-64 years	F	2021	2296	7616608	30.1446523176721
White	Not Hispanic or Latino	60-64 years	F	2022	2239	7493768	29.8781600924929
White	Not Hispanic or Latino	60-64 years	M	2020	3014	7179085	41.9830660871128
White	Not Hispanic or Latino	60-64 years	M	2021	3108	7387407	42.0715956221175
White	Not Hispanic or Latino	60-64 years	M	2022	2987	7299922	40.9182454278279
White	Not Hispanic or Latino	65-69 years	F	2020	3190	6898198	46.2439611040448
White	Not Hispanic or Latino	65-69 years	F	2021	3353	6968490	48.1165934083281
White	Not Hispanic or Latino	65-69 years	F	2022	3351	6998820	47.8794996870901
White	Not Hispanic or Latino	65-69 years	M	2020	3894	6293104	61.8772548491174
White	Not Hispanic or Latino	65-69 years	M	2021	4278	6512384	65.6902295687724
White	Not Hispanic or Latino	65-69 years	M	2022	4382	6561101	66.7875711713629
White	Not Hispanic or Latino	70-74 years	F	2020	5124	5924967	86.4814943273102
White	Not Hispanic or Latino	70-74 years	F	2021	5429	6097584	89.0352638028439
White	Not Hispanic or Latino	70-74 years	F	2022	5339	6005494	88.9019288005283
White	Not Hispanic or Latino	70-74 years	M	2020	5447	5275819	103.244633676781
White	Not Hispanic or Latino	70-74 years	M	2021	5908	5505091	107.318843594048
White	Not Hispanic or Latino	70-74 years	M	2022	5788	5389306	107.397872750221
White	Not Hispanic or Latino	75-79 years	F	2020	7286	4218840	172.7015008865
White	Not Hispanic or Latino	75-79 years	F	2021	7672	4128920	185.811301744766
White	Not Hispanic or Latino	75-79 years	F	2022	8081	4540665	177.969526490063
White	Not Hispanic or Latino	75-79 years	M	2020	7088	3539105	200.276623609641
White	Not Hispanic or Latino	75-79 years	M	2021	7118	3515488	202.475445798706
White	Not Hispanic or Latino	75-79 years	M	2022	7634	3876996	196.905026468947
White	Not Hispanic or Latino	80-84 years	F	2020	9969	2838947	351.15132476936
White	Not Hispanic or Latino	80-84 years	F	2021	10253	2741242	374.027539341656
White	Not Hispanic or Latino	80-84 years	F	2022	10880	2920664	372.518030146569
White	Not Hispanic or Latino	80-84 years	M	2020	8072	2165823	372.6989693987
White	Not Hispanic or Latino	80-84 years	M	2021	8189	2113729	387.419579331125
White	Not Hispanic or Latino	80-84 years	M	2022	8556	2222327	385.001847162906
