Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	35-39 years	M	2007	124	1253650	9.89111793562797
Black or African American	Not Hispanic or Latino	35-39 years	M	2008	99	1253548	7.89758349899645
Black or African American	Not Hispanic or Latino	35-39 years	M	2009	109	1244299	8.75995239086425
Black or African American	Not Hispanic or Latino	35-39 years	M	2010	101	1226242	8.23654710897196
Black or African American	Not Hispanic or Latino	35-39 years	M	2011	85	1193704	7.12069323718443
Black or African American	Not Hispanic or Latino	35-39 years	M	2012	93	1189759	7.81670909822914
Black or African American	Not Hispanic or Latino	40-44 years	F	2006	248	1494626	16.5927797321872
Black or African American	Not Hispanic or Latino	40-44 years	F	2007	228	1471651	15.4928036606505
Black or African American	Not Hispanic or Latino	40-44 years	F	2008	211	1446445	14.5874886359315
Black or African American	Not Hispanic or Latino	40-44 years	F	2009	182	1414333	12.8682566269754
Black or African American	Not Hispanic or Latino	40-44 years	F	2010	171	1404513	12.1750386076882
Black or African American	Not Hispanic or Latino	40-44 years	F	2011	151	1410151	10.7080731070644
Black or African American	Not Hispanic or Latino	40-44 years	F	2012	141	1415866	9.9585695256472
Black or African American	Not Hispanic or Latino	40-44 years	M	2006	210	1324308	15.8573383231091
Black or African American	Not Hispanic or Latino	40-44 years	M	2007	206	1305269	15.7821874264998
Black or African American	Not Hispanic or Latino	40-44 years	M	2008	203	1286275	15.7820061806379
Black or African American	Not Hispanic or Latino	40-44 years	M	2009	179	1262389	14.1794644915315
Black or African American	Not Hispanic or Latino	40-44 years	M	2010	186	1257524	14.790970192219
Black or African American	Not Hispanic or Latino	40-44 years	M	2011	177	1256689	14.0846303261984
Black or African American	Not Hispanic or Latino	40-44 years	M	2012	162	1261822	12.8385778659748
Black or African American	Not Hispanic or Latino	45-49 years	F	2006	384	1461455	26.275184661861
Black or African American	Not Hispanic or Latino	45-49 years	F	2007	390	1473530	26.4670553025727
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	366	1485776	24.6335921430956
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	372	1496992	24.849832196832
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	315	1493767	21.0876261157195
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	301	1475059	20.40596342248
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	289	1453232	19.8867076970504
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	377	1293433	29.147238395804
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	399	1307530	30.5155522244231
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	374	1318543	28.364641881228
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	352	1330207	26.4620468844323
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	339	1329666	25.4951243394958
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	350	1313392	26.6485558005531
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	357	1293068	27.6087568480544
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	482	1264163	38.1279945703204
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	542	1315461	41.2022857386118
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	517	1361382	37.976115447391
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	492	1399562	35.1538552775797
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	491	1431800	34.2924989523676
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	419	1454259	28.811924148312
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	468	1460480	32.04425942156
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	655	1093251	59.9130483301639
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	595	1144327	51.9956271240651
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	641	1191230	53.8099275538729
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	564	1229480	45.873052021993
Black or African American	Not Hispanic or Latino	50-54 years	M	2010	565	1260649	44.8181849190377
Black or African American	Not Hispanic or Latino	50-54 years	M	2011	561	1280547	43.8094033252977
Black or African American	Not Hispanic or Latino	50-54 years	M	2012	533	1286971	41.415074620951
Black or African American	Not Hispanic or Latino	55-59 years	F	2006	525	1046312	50.176238062834
Black or African American	Not Hispanic or Latino	55-59 years	F	2007	523	1085461	48.1822930533663
Black or African American	Not Hispanic or Latino	55-59 years	F	2008	576	1123799	51.2547172581574
Black or African American	Not Hispanic or Latino	55-59 years	F	2009	515	1164471	44.2260906454519
Black or African American	Not Hispanic or Latino	55-59 years	F	2010	552	1194067	46.2285617138737
Black or African American	Not Hispanic or Latino	55-59 years	F	2011	517	1242711	41.602593040538
Black or African American	Not Hispanic or Latino	55-59 years	F	2012	521	1292069	40.3229239305331
Black or African American	Not Hispanic or Latino	55-59 years	M	2006	768	881087	87.165058615097
Black or African American	Not Hispanic or Latino	55-59 years	M	2007	771	912345	84.5075053844763
Black or African American	Not Hispanic or Latino	55-59 years	M	2008	731	945305	77.3295391434511
Black or African American	Not Hispanic or Latino	55-59 years	M	2009	740	981716	75.3782152883319
Black or African American	Not Hispanic or Latino	55-59 years	M	2010	756	1009656	74.8769878057477
Black or African American	Not Hispanic or Latino	55-59 years	M	2011	748	1054879	70.9086065795224
Black or African American	Not Hispanic or Latino	55-59 years	M	2012	717	1100716	65.1394183422427
Black or African American	Not Hispanic or Latino	60-64 years	F	2006	556	720394	77.1799876178869
Black or African American	Not Hispanic or Latino	60-64 years	F	2007	563	768767	73.2341528707658
Black or African American	Not Hispanic or Latino	60-64 years	F	2008	566	815179	69.4326031460575
Black or African American	Not Hispanic or Latino	60-64 years	F	2009	602	873483	68.9194866986535
Black or African American	Not Hispanic or Latino	60-64 years	F	2010	566	927423	61.0293253456082
Black or African American	Not Hispanic or Latino	60-64 years	F	2011	602	1006503	59.8110487499789
Black or African American	Not Hispanic or Latino	60-64 years	F	2012	648	1040236	62.2935564621874
Black or African American	Not Hispanic or Latino	60-64 years	M	2006	743	576788	128.816826979757
Black or African American	Not Hispanic or Latino	60-64 years	M	2007	715	620088	115.306214601798
Black or African American	Not Hispanic or Latino	60-64 years	M	2008	669	661596	101.11911196561
Black or African American	Not Hispanic or Latino	60-64 years	M	2009	722	710808	101.574546150297
Black or African American	Not Hispanic or Latino	60-64 years	M	2010	763	757918	100.670521085394
Black or African American	Not Hispanic or Latino	60-64 years	M	2011	823	820245	100.335875256783
Black or African American	Not Hispanic or Latino	60-64 years	M	2012	804	844889	95.160429358176
Black or African American	Not Hispanic or Latino	65-69 years	F	2006	667	574475	116.106009835067
Black or African American	Not Hispanic or Latino	65-69 years	F	2007	683	592733	115.228947941147
Black or African American	Not Hispanic or Latino	65-69 years	F	2008	642	617326	103.9969157301
Black or African American	Not Hispanic or Latino	65-69 years	F	2009	602	641482	93.8451897325256
Black or African American	Not Hispanic or Latino	65-69 years	F	2010	653	657563	99.3060740948016
Black or African American	Not Hispanic or Latino	65-69 years	F	2011	606	680703	89.0256102881874
Black or African American	Not Hispanic or Latino	65-69 years	F	2012	650	729212	89.1373153486229
Black or African American	Not Hispanic or Latino	65-69 years	M	2006	756	436847	173.058301876859
Black or African American	Not Hispanic or Latino	65-69 years	M	2007	807	450394	179.176454393265
Black or African American	Not Hispanic or Latino	65-69 years	M	2008	797	470048	169.557151610048
Black or African American	Not Hispanic or Latino	65-69 years	M	2009	782	489532	159.744408945687
Black or African American	Not Hispanic or Latino	65-69 years	M	2010	806	503596	160.04892810904
Black or African American	Not Hispanic or Latino	65-69 years	M	2011	756	524064	144.257189961531
Black or African American	Not Hispanic or Latino	65-69 years	M	2012	745	564112	132.065972714638
Black or African American	Not Hispanic or Latino	70-74 years	F	2006	884	466664	189.429653883736
Black or African American	Not Hispanic or Latino	70-74 years	F	2007	849	472797	179.569667320224
Black or African American	Not Hispanic or Latino	70-74 years	F	2008	781	480483	162.544772655848
Black or African American	Not Hispanic or Latino	70-74 years	F	2009	812	487912	166.423453409631
Black or African American	Not Hispanic or Latino	70-74 years	F	2010	836	496664	168.323051398934
Black or African American	Not Hispanic or Latino	70-74 years	F	2011	822	515854	159.347412252304
Black or African American	Not Hispanic or Latino	70-74 years	F	2012	786	531565	147.865265771825
Black or African American	Not Hispanic or Latino	70-74 years	M	2006	869	325778	266.746066339655
Black or African American	Not Hispanic or Latino	70-74 years	M	2007	885	332403	266.243084448696
Black or African American	Not Hispanic or Latino	70-74 years	M	2008	812	339526	239.156942325477
Black or African American	Not Hispanic or Latino	70-74 years	M	2009	783	346696	225.846274546
Black or African American	Not Hispanic or Latino	70-74 years	M	2010	801	353284	226.729769816918
Black or African American	Not Hispanic or Latino	70-74 years	M	2011	820	368663	222.425358660891
Black or African American	Not Hispanic or Latino	70-74 years	M	2012	853	380768	224.020926128246
Black or African American	Not Hispanic or Latino	75-79 years	F	2006	1184	367499	322.177747422442
Black or African American	Not Hispanic or Latino	75-79 years	F	2007	1139	368272	309.282269626798
Black or African American	Not Hispanic or Latino	75-79 years	F	2008	1210	371717	325.516454722275
Black or African American	Not Hispanic or Latino	75-79 years	F	2009	1067	374583	284.850086629666
Black or African American	Not Hispanic or Latino	75-79 years	F	2010	1035	378077	273.753759154881
Black or African American	Not Hispanic or Latino	75-79 years	F	2011	1044	393168	265.535343669882
Black or African American	Not Hispanic or Latino	75-79 years	F	2012	1019	399504	255.066282189916
Black or African American	Not Hispanic or Latino	75-79 years	M	2006	884	223131	396.179822615414
Black or African American	Not Hispanic or Latino	75-79 years	M	2007	916	225410	406.370613548645
Black or African American	Not Hispanic or Latino	75-79 years	M	2008	840	229456	366.083257792344
Black or African American	Not Hispanic or Latino	75-79 years	M	2009	822	232999	352.791213696196
Black or African American	Not Hispanic or Latino	75-79 years	M	2010	804	237296	338.817342053806
Black or African American	Not Hispanic or Latino	75-79 years	M	2011	844	250497	336.9301827966
Black or African American	Not Hispanic or Latino	75-79 years	M	2012	865	256353	337.425347080003
Black or African American	Not Hispanic or Latino	80-84 years	F	2006	1490	264538	563.246112089756
Black or African American	Not Hispanic or Latino	80-84 years	F	2007	1384	268871	514.744989232755
Black or African American	Not Hispanic or Latino	80-84 years	F	2008	1416	272279	520.054796734232
Black or African American	Not Hispanic or Latino	80-84 years	F	2009	1312	274423	478.094037307369
Black or African American	Not Hispanic or Latino	80-84 years	F	2010	1296	277702	466.687312298795
Black or African American	Not Hispanic or Latino	80-84 years	F	2011	1311	281890	465.075029266735
Black or African American	Not Hispanic or Latino	80-84 years	F	2012	1229	284580	431.864502073231
Black or African American	Not Hispanic or Latino	80-84 years	M	2006	840	137456	611.104644395297
Black or African American	Not Hispanic or Latino	80-84 years	M	2007	907	139898	648.329497205107
Black or African American	Not Hispanic or Latino	80-84 years	M	2008	836	141976	588.831915253282
Black or African American	Not Hispanic or Latino	80-84 years	M	2009	764	143759	531.444987792069
Black or African American	Not Hispanic or Latino	80-84 years	M	2010	757	146421	517.002342560152
Black or African American	Not Hispanic or Latino	80-84 years	M	2011	740	150537	491.573500202608
Black or African American	Not Hispanic or Latino	80-84 years	M	2012	755	153654	491.363713277884
White	Not Hispanic or Latino	20-24 years	F	2006	27	6266133	0.430887758047906
White	Not Hispanic or Latino	20-24 years	F	2007	30	6245242	0.480365692794611
White	Not Hispanic or Latino	20-24 years	F	2008	26	6233137	0.417125437801223
White	Not Hispanic or Latino	20-24 years	F	2009	34	6245232	0.544415323562039
White	Not Hispanic or Latino	20-24 years	F	2010	22	6250991	0.351944195728325
White	Not Hispanic or Latino	20-24 years	F	2011	23	6339561	0.362801146640911
White	Not Hispanic or Latino	20-24 years	F	2012	25	6381206	0.39177547316291
White	Not Hispanic or Latino	20-24 years	M	2006	41	6490604	0.631682351904384
White	Not Hispanic or Latino	20-24 years	M	2007	32	6466760	0.494838218829831
White	Not Hispanic or Latino	20-24 years	M	2008	38	6441154	0.589956396012267
White	Not Hispanic or Latino	20-24 years	M	2009	36	6436835	0.559281075248938
White	Not Hispanic or Latino	20-24 years	M	2010	31	6434852	0.481751561652078
White	Not Hispanic or Latino	20-24 years	M	2011	31	6535212	0.474353395115568
White	Not Hispanic or Latino	20-24 years	M	2012	36	6614098	0.544291904958167
White	Not Hispanic or Latino	25-29 years	F	2006	40	5981543	0.668723772444669
White	Not Hispanic or Latino	25-29 years	F	2007	46	6091079	0.755202813820014
White	Not Hispanic or Latino	25-29 years	F	2008	45	6167902	0.729583576392751
White	Not Hispanic or Latino	25-29 years	F	2009	44	6189856	0.710840446045918
White	Not Hispanic or Latino	25-29 years	F	2010	47	6173965	0.761261199245542
White	Not Hispanic or Latino	25-29 years	F	2011	46	6197345	0.742253335904327
White	Not Hispanic or Latino	25-29 years	F	2012	47	6194866	0.758692762684455
White	Not Hispanic or Latino	25-29 years	M	2006	45	5988235	0.751473514315988
White	Not Hispanic or Latino	25-29 years	M	2007	45	6101797	0.737487661421709
White	Not Hispanic or Latino	25-29 years	M	2008	48	6209621	0.77299403618997
White	Not Hispanic or Latino	25-29 years	M	2009	51	6264167	0.814154539621948
White	Not Hispanic or Latino	25-29 years	M	2010	38	6278921	0.605199523930943
White	Not Hispanic or Latino	25-29 years	M	2011	38	6313225	0.601911067639756
White	Not Hispanic or Latino	25-29 years	M	2012	51	6331749	0.805464651236175
White	Not Hispanic or Latino	30-34 years	F	2006	77	5721361	1.34583362245452
White	Not Hispanic or Latino	30-34 years	F	2007	78	5621514	1.38752656312872
White	Not Hispanic or Latino	30-34 years	F	2008	69	5629864	1.22560687078764
White	Not Hispanic or Latino	30-34 years	F	2009	65	5713926	1.13757161013286
White	Not Hispanic or Latino	30-34 years	F	2010	97	5798092	1.67296414061729
White	Not Hispanic or Latino	30-34 years	F	2011	79	5956676	1.3262430254726
White	Not Hispanic or Latino	30-34 years	F	2012	81	6059124	1.336826907652
White	Not Hispanic or Latino	30-34 years	M	2006	89	5816980	1.53000354135651
White	Not Hispanic or Latino	30-34 years	M	2007	62	5719451	1.08402012710661
White	Not Hispanic or Latino	30-34 years	M	2008	86	5732977	1.5000932325387
White	Not Hispanic or Latino	30-34 years	M	2009	85	5815676	1.46156697862811
White	Not Hispanic or Latino	30-34 years	M	2010	78	5892342	1.32375208363669
White	Not Hispanic or Latino	30-34 years	M	2011	90	6051761	1.48717042857443
White	Not Hispanic or Latino	30-34 years	M	2012	99	6158752	1.607468526091
White	Not Hispanic or Latino	35-39 years	F	2006	165	6677963	2.47081333035238
White	Not Hispanic or Latino	35-39 years	F	2007	176	6582209	2.67387437864705
White	Not Hispanic or Latino	35-39 years	F	2008	152	6433106	2.36277779349509
White	Not Hispanic or Latino	35-39 years	F	2009	146	6225356	2.34524740432515
White	Not Hispanic or Latino	35-39 years	F	2010	128	6048449	2.11624500760443
White	Not Hispanic or Latino	35-39 years	F	2011	132	5749992	2.29565536786834
White	Not Hispanic or Latino	35-39 years	F	2012	123	5665167	2.17116282715055
White	Not Hispanic or Latino	35-39 years	M	2006	169	6748394	2.50429954149091
White	Not Hispanic or Latino	35-39 years	M	2007	181	6658247	2.71843324526711
White	Not Hispanic or Latino	35-39 years	M	2008	186	6504115	2.85972803371404
White	Not Hispanic or Latino	35-39 years	M	2009	164	6291303	2.60677319149944
White	Not Hispanic or Latino	35-39 years	M	2010	159	6107512	2.60335141379992
White	Not Hispanic or Latino	35-39 years	M	2011	129	5811271	2.2198242002481
White	Not Hispanic or Latino	35-39 years	M	2012	149	5731933	2.59947211525327
White	Not Hispanic or Latino	40-44 years	F	2006	363	7551583	4.80693915434684
White	Not Hispanic or Latino	40-44 years	F	2007	330	7278629	4.53382086104402
White	Not Hispanic or Latino	40-44 years	F	2008	328	7003322	4.68349163439865
White	Not Hispanic or Latino	40-44 years	F	2009	300	6772049	4.42997385281766
White	Not Hispanic or Latino	40-44 years	F	2010	313	6669786	4.69280423689756
White	Not Hispanic or Latino	40-44 years	F	2011	270	6638515	4.06717466180313
White	Not Hispanic or Latino	40-44 years	F	2012	280	6544669	4.27829123214635
White	Not Hispanic or Latino	40-44 years	M	2006	389	7535096	5.16250887845357
White	Not Hispanic or Latino	40-44 years	M	2007	381	7271303	5.23977614466073
White	Not Hispanic or Latino	40-44 years	M	2008	339	7014018	4.83317835796829
White	Not Hispanic or Latino	40-44 years	M	2009	352	6796712	5.17897477486173
White	Not Hispanic or Latino	40-44 years	M	2010	315	6705632	4.69754379602102
White	Not Hispanic or Latino	40-44 years	M	2011	293	6681100	4.38550538085046
White	Not Hispanic or Latino	40-44 years	M	2012	306	6595545	4.63949529568823
White	Not Hispanic or Latino	45-49 years	F	2006	645	8136683	7.92706315337589
White	Not Hispanic or Latino	45-49 years	F	2007	647	8084577	8.00289242096402
White	Not Hispanic or Latino	45-49 years	F	2008	640	8001922	7.99807846164959
White	Not Hispanic or Latino	45-49 years	F	2009	617	7920775	7.78964179641512
White	Not Hispanic or Latino	45-49 years	F	2010	551	7796240	7.06750946610161
White	Not Hispanic or Latino	45-49 years	F	2011	520	7463157	6.96756077890362
White	Not Hispanic or Latino	45-49 years	F	2012	538	7198963	7.47329858481006
White	Not Hispanic or Latino	45-49 years	M	2006	734	8059015	9.10781280342573
White	Not Hispanic or Latino	45-49 years	M	2007	740	8011089	9.23719609156758
White	Not Hispanic or Latino	45-49 years	M	2008	694	7923559	8.75869038143087
White	Not Hispanic or Latino	45-49 years	M	2009	730	7843887	9.30661035784937
White	Not Hispanic or Latino	45-49 years	M	2010	680	7717904	8.81068227850463
White	Not Hispanic or Latino	45-49 years	M	2011	615	7400700	8.31002472739065
White	Not Hispanic or Latino	45-49 years	M	2012	577	7149016	8.0710408257584
White	Not Hispanic or Latino	50-54 years	F	2006	957	7666481	12.4829109991925
White	Not Hispanic or Latino	50-54 years	F	2007	910	7817829	11.6400601752737
White	Not Hispanic or Latino	50-54 years	F	2008	841	7935231	10.5983052037174
White	Not Hispanic or Latino	50-54 years	F	2009	904	7998446	11.3021954514664
White	Not Hispanic or Latino	50-54 years	F	2010	867	8042859	10.779748843042
White	Not Hispanic or Latino	50-54 years	F	2011	849	8071899	10.5179710499351
White	Not Hispanic or Latino	50-54 years	F	2012	861	8009019	10.7503802900205
White	Not Hispanic or Latino	50-54 years	M	2006	1159	7503011	15.4471318248101
White	Not Hispanic or Latino	50-54 years	M	2007	1196	7647642	15.638807360491
White	Not Hispanic or Latino	50-54 years	M	2008	1074	7770369	13.8217374232807
White	Not Hispanic or Latino	50-54 years	M	2009	1173	7837527	14.9664556179519
White	Not Hispanic or Latino	50-54 years	M	2010	1131	7887799	14.3386006666752
White	Not Hispanic or Latino	50-54 years	M	2011	1102	7915197	13.9225846179192
White	Not Hispanic or Latino	50-54 years	M	2012	1043	7852440	13.282495631931
White	Not Hispanic or Latino	55-59 years	F	2006	1242	7153684	17.3616838540813
White	Not Hispanic or Latino	55-59 years	F	2007	1180	7090471	16.6420538212483
White	Not Hispanic or Latino	55-59 years	F	2008	1222	7178391	17.0233134416891
White	Not Hispanic or Latino	55-59 years	F	2009	1148	7311741	15.7007749590693
White	Not Hispanic or Latino	55-59 years	F	2010	1108	7424695	14.9231719282745
White	Not Hispanic or Latino	55-59 years	F	2011	1151	7580924	15.1828457850257
White	Not Hispanic or Latino	55-59 years	F	2012	1183	7714989	15.3337872549138
White	Not Hispanic or Latino	55-59 years	M	2006	1600	6901653	23.1828519921242
White	Not Hispanic or Latino	55-59 years	M	2007	1565	6838462	22.8852627973951
White	Not Hispanic or Latino	55-59 years	M	2008	1556	6913901	22.505384442155
White	Not Hispanic or Latino	55-59 years	M	2009	1599	7036638	22.7239201448192
White	Not Hispanic or Latino	55-59 years	M	2010	1571	7146083	21.984071553605
White	Not Hispanic or Latino	55-59 years	M	2011	1594	7299446	21.8372736780298
White	Not Hispanic or Latino	55-59 years	M	2012	1683	7426243	22.6628727338979
White	Not Hispanic or Latino	60-64 years	F	2006	1701	5449501	31.2138671045294
White	Not Hispanic or Latino	60-64 years	F	2007	1661	5906519	28.1214705311199
White	Not Hispanic or Latino	60-64 years	F	2008	1684	6124499	27.496126621949
White	Not Hispanic or Latino	60-64 years	F	2009	1682	6392225	26.3132164465425
White	Not Hispanic or Latino	60-64 years	F	2010	1742	6624212	26.297467532742
White	Not Hispanic or Latino	60-64 years	F	2011	1890	6975747	27.0938725272003
White	Not Hispanic or Latino	60-64 years	F	2012	1680	6902560	24.3387960408892
White	Not Hispanic or Latino	60-64 years	M	2006	2012	5127052	39.2428241414364
White	Not Hispanic or Latino	60-64 years	M	2007	2127	5578839	38.1262122818027
White	Not Hispanic or Latino	60-64 years	M	2008	2144	5800117	36.9647715727114
White	Not Hispanic or Latino	60-64 years	M	2009	2141	6060669	35.3261331381074
White	Not Hispanic or Latino	60-64 years	M	2010	2243	6288214	35.6699056361631
White	Not Hispanic or Latino	60-64 years	M	2011	2340	6608141	35.4108666870153
White	Not Hispanic or Latino	60-64 years	M	2012	2299	6527655	35.2193858284483
White	Not Hispanic or Latino	65-69 years	F	2006	2289	4353916	52.5733615439526
White	Not Hispanic or Latino	65-69 years	F	2007	2408	4516895	53.310958080717
White	Not Hispanic or Latino	65-69 years	F	2008	2430	4775357	50.8862478763368
White	Not Hispanic or Latino	65-69 years	F	2009	2292	4965756	46.1561139935188
White	Not Hispanic or Latino	65-69 years	F	2010	2360	5090536	46.3605404224624
White	Not Hispanic or Latino	65-69 years	F	2011	2424	5227581	46.3694393257608
White	Not Hispanic or Latino	65-69 years	F	2012	2453	5674238	43.230474294522
White	Not Hispanic or Latino	65-69 years	M	2006	2735	3935236	69.5002790175735
White	Not Hispanic or Latino	65-69 years	M	2007	2733	4094688	66.74501207418
White	Not Hispanic or Latino	65-69 years	M	2008	2844	4344355	65.4642633946812
White	Not Hispanic or Latino	65-69 years	M	2009	2787	4528274	61.5466290246571
White	Not Hispanic or Latino	65-69 years	M	2010	2867	4654113	61.6014265231635
White	Not Hispanic or Latino	65-69 years	M	2011	2828	4801082	58.9033888610942
White	Not Hispanic or Latino	65-69 years	M	2012	3062	5232533	58.5185033711206
White	Not Hispanic or Latino	70-74 years	F	2006	4044	3738990	108.157550568469
White	Not Hispanic or Latino	70-74 years	F	2007	3785	3740907	101.178671375685
White	Not Hispanic or Latino	70-74 years	F	2008	3832	3794292	100.993808594594
White	Not Hispanic or Latino	70-74 years	F	2009	3716	3871651	95.9797254452945
White	Not Hispanic or Latino	70-74 years	F	2010	3665	3909774	93.7394335324753
White	Not Hispanic or Latino	70-74 years	F	2011	3570	4025822	88.6775421268004
White	Not Hispanic or Latino	70-74 years	F	2012	3672	4184931	87.743382148953
White	Not Hispanic or Latino	70-74 years	M	2006	3969	3170662	125.178905856253
White	Not Hispanic or Latino	70-74 years	M	2007	3935	3192895	123.242386611523
White	Not Hispanic or Latino	70-74 years	M	2008	3804	3258957	116.724461231001
White	Not Hispanic or Latino	70-74 years	M	2009	3910	3345358	116.878372957393
White	Not Hispanic or Latino	70-74 years	M	2010	3781	3391018	111.500440280765
White	Not Hispanic or Latino	70-74 years	M	2011	3797	3505670	108.310251677996
White	Not Hispanic or Latino	70-74 years	M	2012	3845	3658387	105.100963894744
White	Not Hispanic or Latino	75-79 years	F	2006	7692	3486974	220.592410496895
White	Not Hispanic or Latino	75-79 years	F	2007	7179	3427172	209.472999896124
White	Not Hispanic or Latino	75-79 years	F	2008	6878	3362728	204.536316942673
White	Not Hispanic or Latino	75-79 years	F	2009	6553	3303614	198.35852493663
