Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	60-64 years	M	2014	919	904640	101.587371772197
Black or African American	Not Hispanic or Latino	60-64 years	M	2015	960	938589	102.281190169499
Black or African American	Not Hispanic or Latino	60-64 years	M	2016	961	971972	98.871160897639
Black or African American	Not Hispanic or Latino	60-64 years	M	2017	1049	1015295	103.319724809046
Black or African American	Not Hispanic or Latino	60-64 years	M	2018	1068	1048087	101.899937696012
Black or African American	Not Hispanic or Latino	60-64 years	M	2019	1051	1076824	97.6018365118162
Black or African American	Not Hispanic or Latino	65-69 years	F	2013	703	774692	90.7457415334094
Black or African American	Not Hispanic or Latino	65-69 years	F	2014	752	828528	90.763377942568
Black or African American	Not Hispanic or Latino	65-69 years	F	2015	777	885437	87.7532788894071
Black or African American	Not Hispanic or Latino	65-69 years	F	2016	852	946010	90.0624729125485
Black or African American	Not Hispanic or Latino	65-69 years	F	2017	941	978448	96.1727143394437
Black or African American	Not Hispanic or Latino	65-69 years	F	2018	922	1007581	91.5062908093741
Black or African American	Not Hispanic or Latino	65-69 years	F	2019	961	1042963	92.1413319552084
Black or African American	Not Hispanic or Latino	65-69 years	M	2013	802	601865	133.252473561347
Black or African American	Not Hispanic or Latino	65-69 years	M	2014	908	642116	141.407471547197
Black or African American	Not Hispanic or Latino	65-69 years	M	2015	981	686820	142.832183104744
Black or African American	Not Hispanic or Latino	65-69 years	M	2016	1074	732181	146.685040993962
Black or African American	Not Hispanic or Latino	65-69 years	M	2017	1102	753775	146.197472720639
Black or African American	Not Hispanic or Latino	65-69 years	M	2018	1156	774325	149.291318244923
Black or African American	Not Hispanic or Latino	65-69 years	M	2019	1215	800482	151.783550410877
Black or African American	Not Hispanic or Latino	70-74 years	F	2013	788	556554	141.585542463085
Black or African American	Not Hispanic or Latino	70-74 years	F	2014	882	581078	151.786851334933
Black or African American	Not Hispanic or Latino	70-74 years	F	2015	898	603471	148.80582496922
Black or African American	Not Hispanic or Latino	70-74 years	F	2016	982	621831	157.920721224899
Black or African American	Not Hispanic or Latino	70-74 years	F	2017	1033	668247	154.583559671798
Black or African American	Not Hispanic or Latino	70-74 years	F	2018	1076	708288	151.915604951658
Black or African American	Not Hispanic or Latino	70-74 years	F	2019	1137	756006	150.3956317807
Black or African American	Not Hispanic or Latino	70-74 years	M	2013	895	400090	223.699667574796
Black or African American	Not Hispanic or Latino	70-74 years	M	2014	934	417580	223.669715982566
Black or African American	Not Hispanic or Latino	70-74 years	M	2015	976	434557	224.596543146239
Black or African American	Not Hispanic or Latino	70-74 years	M	2016	983	449661	218.609129989036
Black or African American	Not Hispanic or Latino	70-74 years	M	2017	1093	485493	225.131979245839
Black or African American	Not Hispanic or Latino	70-74 years	M	2018	1165	516472	225.568859492867
Black or African American	Not Hispanic or Latino	70-74 years	M	2019	1176	550140	213.76376922238
Black or African American	Not Hispanic or Latino	75-79 years	F	2013	1049	409261	256.315651870078
Black or African American	Not Hispanic or Latino	75-79 years	F	2014	1064	420226	253.197089185343
Black or African American	Not Hispanic or Latino	75-79 years	F	2015	1152	433526	265.72800708608
Black or African American	Not Hispanic or Latino	75-79 years	F	2016	1180	445948	264.604841820123
Black or African American	Not Hispanic or Latino	75-79 years	F	2017	1241	464257	267.308839715933
Black or African American	Not Hispanic or Latino	75-79 years	F	2018	1277	486475	262.500642376278
Black or African American	Not Hispanic or Latino	75-79 years	F	2019	1333	508214	262.291082103208
Black or African American	Not Hispanic or Latino	75-79 years	M	2013	885	264953	334.021505701011
Black or African American	Not Hispanic or Latino	75-79 years	M	2014	929	274892	337.950904355165
Black or African American	Not Hispanic or Latino	75-79 years	M	2015	1013	284937	355.517184500433
Black or African American	Not Hispanic or Latino	75-79 years	M	2016	1014	293691	345.260835367785
Black or African American	Not Hispanic or Latino	75-79 years	M	2017	1029	306720	335.485133020344
Black or African American	Not Hispanic or Latino	75-79 years	M	2018	1147	322123	356.075163834933
Black or African American	Not Hispanic or Latino	75-79 years	M	2019	1239	336433	368.275406990396
Black or African American	Not Hispanic or Latino	80-84 years	F	2013	1338	290087	461.240938063409
Black or African American	Not Hispanic or Latino	80-84 years	F	2014	1292	296006	436.477638966778
Black or African American	Not Hispanic or Latino	80-84 years	F	2015	1452	303164	478.948687838925
Black or African American	Not Hispanic or Latino	80-84 years	F	2016	1370	312789	437.994942277382
Black or African American	Not Hispanic or Latino	80-84 years	F	2017	1445	321524	449.422127119593
Black or African American	Not Hispanic or Latino	80-84 years	F	2018	1462	329857	443.222366055594
Black or African American	Not Hispanic or Latino	80-84 years	F	2019	1530	341870	447.538538040776
Black or African American	Not Hispanic or Latino	80-84 years	M	2013	801	159293	502.846954982328
Black or African American	Not Hispanic or Latino	80-84 years	M	2014	839	165193	507.89077019002
Black or African American	Not Hispanic or Latino	80-84 years	M	2015	902	171131	527.081592464253
Black or African American	Not Hispanic or Latino	80-84 years	M	2016	936	178668	523.876687487407
Black or African American	Not Hispanic or Latino	80-84 years	M	2017	995	185236	537.152605325099
Black or African American	Not Hispanic or Latino	80-84 years	M	2018	982	191500	512.793733681462
Black or African American	Not Hispanic or Latino	80-84 years	M	2019	1003	201218	498.464352095737
White	Not Hispanic or Latino	20-24 years	F	2013	18	6361813	0.282938212739042
White	Not Hispanic or Latino	20-24 years	F	2014	20	6307935	0.317060971617494
White	Not Hispanic or Latino	20-24 years	F	2015	21	6190327	0.339238944889341
White	Not Hispanic or Latino	20-24 years	F	2016	13	6053627	0.21474729116941
White	Not Hispanic or Latino	20-24 years	F	2017	18	5937916	0.303136656025447
White	Not Hispanic or Latino	20-24 years	F	2018	15	5862672	0.255856032880571
White	Not Hispanic or Latino	20-24 years	F	2019	20	5794653	0.345145774906625
White	Not Hispanic or Latino	20-24 years	M	2013	31	6637157	0.467067450717227
White	Not Hispanic or Latino	20-24 years	M	2014	35	6608647	0.529609162056923
White	Not Hispanic or Latino	20-24 years	M	2015	33	6523322	0.505877220226136
White	Not Hispanic or Latino	20-24 years	M	2016	32	6404432	0.499653989612194
White	Not Hispanic or Latino	20-24 years	M	2017	19	6279933	0.302550998553647
White	Not Hispanic or Latino	20-24 years	M	2018	20	6183480	0.323442462820289
White	Not Hispanic or Latino	20-24 years	M	2019	28	6103245	0.458772341598609
White	Not Hispanic or Latino	25-29 years	F	2013	40	6208491	0.644278939922761
White	Not Hispanic or Latino	25-29 years	F	2014	40	6264882	0.638479703209095
White	Not Hispanic or Latino	25-29 years	F	2015	46	6331715	0.726501429707433
White	Not Hispanic or Latino	25-29 years	F	2016	42	6399370	0.656314605969025
White	Not Hispanic or Latino	25-29 years	F	2017	38	6424521	0.59148378532812
White	Not Hispanic or Latino	25-29 years	F	2018	38	6398908	0.593851325882479
White	Not Hispanic or Latino	25-29 years	F	2019	49	6329978	0.774094317547391
White	Not Hispanic or Latino	25-29 years	M	2013	52	6361222	0.817452998810606
White	Not Hispanic or Latino	25-29 years	M	2014	64	6441026	0.99363051787091
White	Not Hispanic or Latino	25-29 years	M	2015	38	6525637	0.582318630349803
White	Not Hispanic or Latino	25-29 years	M	2016	53	6606675	0.80221896793773
White	Not Hispanic or Latino	25-29 years	M	2017	65	6656483	0.976491639804383
White	Not Hispanic or Latino	25-29 years	M	2018	60	6662179	0.900606243092538
White	Not Hispanic or Latino	25-29 years	M	2019	44	6615804	0.665074116464152
White	Not Hispanic or Latino	30-34 years	F	2013	66	6149466	1.07326392242839
White	Not Hispanic or Latino	30-34 years	F	2014	89	6195268	1.43658030613042
White	Not Hispanic or Latino	30-34 years	F	2015	70	6219254	1.12553692130921
White	Not Hispanic or Latino	30-34 years	F	2016	85	6233319	1.36363949927799
White	Not Hispanic or Latino	30-34 years	F	2017	71	6220020	1.14147542933946
White	Not Hispanic or Latino	30-34 years	F	2018	76	6227598	1.22037421169446
White	Not Hispanic or Latino	30-34 years	F	2019	83	6273542	1.32301656703661
White	Not Hispanic or Latino	30-34 years	M	2013	79	6250584	1.263881902875
White	Not Hispanic or Latino	30-34 years	M	2014	88	6297477	1.39738501625333
White	Not Hispanic or Latino	30-34 years	M	2015	102	6323231	1.61309937909907
White	Not Hispanic or Latino	30-34 years	M	2016	103	6351471	1.62167157812733
White	Not Hispanic or Latino	30-34 years	M	2017	106	6354187	1.66819138309905
White	Not Hispanic or Latino	30-34 years	M	2018	98	6368780	1.53875624530915
White	Not Hispanic or Latino	30-34 years	M	2019	92	6428022	1.43123343386193
White	Not Hispanic or Latino	35-39 years	F	2013	102	5673580	1.79780667585546
White	Not Hispanic or Latino	35-39 years	F	2014	138	5731690	2.40766684869559
White	Not Hispanic or Latino	35-39 years	F	2015	142	5833729	2.43412061136196
White	Not Hispanic or Latino	35-39 years	F	2016	144	5961787	2.41538317286411
White	Not Hispanic or Latino	35-39 years	F	2017	148	6056650	2.44359505667324
White	Not Hispanic or Latino	35-39 years	F	2018	160	6141169	2.60536715403859
White	Not Hispanic or Latino	35-39 years	F	2019	146	6181915	2.36172771705855
White	Not Hispanic or Latino	35-39 years	M	2013	127	5747969	2.20947607755017
White	Not Hispanic or Latino	35-39 years	M	2014	156	5812100	2.68405567694981
White	Not Hispanic or Latino	35-39 years	M	2015	124	5920224	2.09451534266271
White	Not Hispanic or Latino	35-39 years	M	2016	207	6049049	3.42202551177879
White	Not Hispanic or Latino	35-39 years	M	2017	174	6142103	2.83290592814871
White	Not Hispanic or Latino	35-39 years	M	2018	149	6221562	2.39489697281808
White	Not Hispanic or Latino	35-39 years	M	2019	165	6258910	2.63624177372737
White	Not Hispanic or Latino	40-44 years	F	2013	233	6398972	3.64120986933526
White	Not Hispanic or Latino	40-44 years	F	2014	238	6195322	3.84160823279242
White	Not Hispanic or Latino	40-44 years	F	2015	242	5972413	4.05196358657715
White	Not Hispanic or Latino	40-44 years	F	2016	240	5734030	4.18553792010157
White	Not Hispanic or Latino	40-44 years	F	2017	237	5643966	4.19917483556775
White	Not Hispanic or Latino	40-44 years	F	2018	218	5645389	3.86155852147655
White	Not Hispanic or Latino	40-44 years	F	2019	228	5698602	4.00098129330667
White	Not Hispanic or Latino	40-44 years	M	2013	296	6444840	4.59282154405695
White	Not Hispanic or Latino	40-44 years	M	2014	286	6243102	4.58105601990805
White	Not Hispanic or Latino	40-44 years	M	2015	288	6022801	4.78182825565713
White	Not Hispanic or Latino	40-44 years	M	2016	278	5784403	4.80602751917527
White	Not Hispanic or Latino	40-44 years	M	2017	273	5696250	4.7926267281106
White	Not Hispanic or Latino	40-44 years	M	2018	257	5701206	4.50781817040114
White	Not Hispanic or Latino	40-44 years	M	2019	268	5755971	4.65603457696364
White	Not Hispanic or Latino	45-49 years	F	2013	452	6926729	6.52544657081286
White	Not Hispanic or Latino	45-49 years	F	2014	446	6707094	6.64967570157806
White	Not Hispanic or Latino	45-49 years	F	2015	454	6607066	6.87143128281146
White	Not Hispanic or Latino	45-49 years	F	2016	458	6587079	6.9530060289242
White	Not Hispanic or Latino	45-49 years	F	2017	428	6488048	6.59674527685369
White	Not Hispanic or Latino	45-49 years	F	2018	433	6336597	6.83332078716699
White	Not Hispanic or Latino	45-49 years	F	2019	432	6135180	7.04135819975942
White	Not Hispanic or Latino	45-49 years	M	2013	545	6894349	7.90502482540411
White	Not Hispanic or Latino	45-49 years	M	2014	562	6694216	8.39530723239286
White	Not Hispanic or Latino	45-49 years	M	2015	506	6609912	7.65516999318599
White	Not Hispanic or Latino	45-49 years	M	2016	535	6598591	8.10779149669983
White	Not Hispanic or Latino	45-49 years	M	2017	551	6507420	8.46725737696353
White	Not Hispanic or Latino	45-49 years	M	2018	518	6351420	8.15565653035069
White	Not Hispanic or Latino	45-49 years	M	2019	508	6150268	8.25980266225797
White	Not Hispanic or Latino	50-54 years	F	2013	851	7916921	10.7491283543186
White	Not Hispanic or Latino	50-54 years	F	2014	842	7815134	10.7739675352975
White	Not Hispanic or Latino	50-54 years	F	2015	883	7634993	11.5651710486179
White	Not Hispanic or Latino	50-54 years	F	2016	804	7355389	10.9307611059048
White	Not Hispanic or Latino	50-54 years	F	2017	732	7089801	10.3246903544966
White	Not Hispanic or Latino	50-54 years	F	2018	744	6817142	10.9136644065798
White	Not Hispanic or Latino	50-54 years	F	2019	720	6599377	10.9101207583686
White	Not Hispanic or Latino	50-54 years	M	2013	1065	7759979	13.7242639445287
White	Not Hispanic or Latino	50-54 years	M	2014	1059	7665141	13.8157928210323
White	Not Hispanic or Latino	50-54 years	M	2015	1032	7489701	13.7789212146119
White	Not Hispanic or Latino	50-54 years	M	2016	1031	7227858	14.2642536696211
White	Not Hispanic or Latino	50-54 years	M	2017	1002	6978435	14.3585202126265
White	Not Hispanic or Latino	50-54 years	M	2018	969	6727826	14.4028695153531
White	Not Hispanic or Latino	50-54 years	M	2019	946	6529005	14.489190925723
White	Not Hispanic or Latino	55-59 years	F	2013	1228	7810125	15.7231798466734
White	Not Hispanic or Latino	55-59 years	F	2014	1302	7844960	16.5966429401807
White	Not Hispanic or Latino	55-59 years	F	2015	1331	7872823	16.9062609435015
White	Not Hispanic or Latino	55-59 years	F	2016	1348	7895816	17.0723329925621
White	Not Hispanic or Latino	55-59 years	F	2017	1328	7825343	16.9705021236769
White	Not Hispanic or Latino	55-59 years	F	2018	1373	7726628	17.7697179157583
White	Not Hispanic or Latino	55-59 years	F	2019	1241	7625376	16.2746073111673
White	Not Hispanic or Latino	55-59 years	M	2013	1720	7524979	22.8572066446963
White	Not Hispanic or Latino	55-59 years	M	2014	1705	7567749	22.5298169904948
White	Not Hispanic or Latino	55-59 years	M	2015	1709	7603227	22.4772981261772
White	Not Hispanic or Latino	55-59 years	M	2016	1771	7624881	23.2265919953374
White	Not Hispanic or Latino	55-59 years	M	2017	1698	7558976	22.4633601165026
White	Not Hispanic or Latino	55-59 years	M	2018	1656	7462883	22.1898159196654
White	Not Hispanic or Latino	55-59 years	M	2019	1753	7369813	23.7862208986849
White	Not Hispanic or Latino	60-64 years	F	2013	1673	6975231	23.9848687448487
White	Not Hispanic or Latino	60-64 years	F	2014	1776	7093153	25.0382305302029
White	Not Hispanic or Latino	60-64 years	F	2015	1847	7239722	25.512029329303
White	Not Hispanic or Latino	60-64 years	F	2016	1786	7349441	24.3011679391671
White	Not Hispanic or Latino	60-64 years	F	2017	1943	7471715	26.0047392064606
White	Not Hispanic or Latino	60-64 years	F	2018	1955	7550439	25.8925341956938
White	Not Hispanic or Latino	60-64 years	F	2019	2015	7581734	26.5770336970408
White	Not Hispanic or Latino	60-64 years	M	2013	2374	6583471	36.0600054287472
White	Not Hispanic or Latino	60-64 years	M	2014	2387	6683927	35.71253845232
White	Not Hispanic or Latino	60-64 years	M	2015	2461	6814088	36.1163518874426
White	Not Hispanic or Latino	60-64 years	M	2016	2596	6916690	37.5324035051448
White	Not Hispanic or Latino	60-64 years	M	2017	2622	7031812	37.2876863033312
White	Not Hispanic or Latino	60-64 years	M	2018	2714	7112293	38.1592828079496
White	Not Hispanic or Latino	60-64 years	M	2019	2746	7151623	38.3968785826658
White	Not Hispanic or Latino	65-69 years	F	2013	2556	5881599	43.4575699567414
White	Not Hispanic or Latino	65-69 years	F	2014	2658	6123197	43.4086964701609
White	Not Hispanic or Latino	65-69 years	F	2015	2727	6373883	42.7839670103766
White	Not Hispanic or Latino	65-69 years	F	2016	2951	6658443	44.3196705295818
White	Not Hispanic or Latino	65-69 years	F	2017	2891	6587391	43.8868741812958
White	Not Hispanic or Latino	65-69 years	F	2018	2875	6652125	43.219272037131
White	Not Hispanic or Latino	65-69 years	F	2019	2907	6763238	42.9823702788516
White	Not Hispanic or Latino	65-69 years	M	2013	3064	5435950	56.3654926921697
White	Not Hispanic or Latino	65-69 years	M	2014	3245	5660062	57.3315274638334
White	Not Hispanic or Latino	65-69 years	M	2015	3313	5890546	56.2426640925985
White	Not Hispanic or Latino	65-69 years	M	2016	3478	6132295	56.7161234089358
White	Not Hispanic or Latino	65-69 years	M	2017	3505	6052363	57.9112654016291
White	Not Hispanic or Latino	65-69 years	M	2018	3713	6094585	60.9229340471911
White	Not Hispanic or Latino	65-69 years	M	2019	3691	6184025	59.686045900526
White	Not Hispanic or Latino	70-74 years	F	2013	3653	4432560	82.4128720197809
White	Not Hispanic or Latino	70-74 years	F	2014	3812	4607294	82.7383709396448
White	Not Hispanic or Latino	70-74 years	F	2015	4119	4750284	86.7106050922429
White	Not Hispanic or Latino	70-74 years	F	2016	4153	4856799	85.508994710302
White	Not Hispanic or Latino	70-74 years	F	2017	4496	5278005	85.1837010385553
White	Not Hispanic or Latino	70-74 years	F	2018	4529	5469235	82.8086560551887
White	Not Hispanic or Latino	70-74 years	F	2019	4657	5692824	81.8047422509461
White	Not Hispanic or Latino	70-74 years	M	2013	4080	3895724	104.730211893861
White	Not Hispanic or Latino	70-74 years	M	2014	4202	4054745	103.631671042199
White	Not Hispanic or Latino	70-74 years	M	2015	4407	4194407	105.068487631267
White	Not Hispanic or Latino	70-74 years	M	2016	4547	4301332	105.711440084141
White	Not Hispanic or Latino	70-74 years	M	2017	4820	4696082	102.638752900822
White	Not Hispanic or Latino	70-74 years	M	2018	5031	4875761	103.183892729771
White	Not Hispanic or Latino	70-74 years	M	2019	5119	5076365	100.839872625392
White	Not Hispanic or Latino	75-79 years	F	2013	5906	3340049	176.823753184459
White	Not Hispanic or Latino	75-79 years	F	2014	6030	3420345	176.298005025809
White	Not Hispanic or Latino	75-79 years	F	2015	6181	3479260	177.652719256394
