Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	55-59 years	F	2010	1258	1194067	105.354222166763
Black or African American	Not Hispanic or Latino	55-59 years	F	2011	1287	1242711	103.563901824318
Black or African American	Not Hispanic or Latino	55-59 years	F	2012	1288	1292069	99.685078738055
Black or African American	Not Hispanic or Latino	55-59 years	M	2006	2544	881087	288.734256662509
Black or African American	Not Hispanic or Latino	55-59 years	M	2007	2542	912345	278.62267015219
Black or African American	Not Hispanic or Latino	55-59 years	M	2008	2490	945305	263.407048518732
Black or African American	Not Hispanic or Latino	55-59 years	M	2009	2480	981716	252.618883669004
Black or African American	Not Hispanic or Latino	55-59 years	M	2010	2444	1009656	242.062643118052
Black or African American	Not Hispanic or Latino	55-59 years	M	2011	2376	1054879	225.239103252601
Black or African American	Not Hispanic or Latino	55-59 years	M	2012	2508	1100716	227.851689264079
Black or African American	Not Hispanic or Latino	60-64 years	F	2006	1463	720394	203.083312742749
Black or African American	Not Hispanic or Latino	60-64 years	F	2007	1492	768767	194.077009028743
Black or African American	Not Hispanic or Latino	60-64 years	F	2008	1535	815179	188.302201111658
Black or African American	Not Hispanic or Latino	60-64 years	F	2009	1514	873483	173.329074521198
Black or African American	Not Hispanic or Latino	60-64 years	F	2010	1523	927423	164.218484984737
Black or African American	Not Hispanic or Latino	60-64 years	F	2011	1532	1006503	152.210177217554
Black or African American	Not Hispanic or Latino	60-64 years	F	2012	1624	1040236	156.118419281778
Black or African American	Not Hispanic or Latino	60-64 years	M	2006	2556	576788	443.14375472444
Black or African American	Not Hispanic or Latino	60-64 years	M	2007	2579	620088	415.908709731522
Black or African American	Not Hispanic or Latino	60-64 years	M	2008	2536	661596	383.315497675319
Black or African American	Not Hispanic or Latino	60-64 years	M	2009	2661	710808	374.362697099639
Black or African American	Not Hispanic or Latino	60-64 years	M	2010	2637	757918	347.926820579535
Black or African American	Not Hispanic or Latino	60-64 years	M	2011	2835	820245	345.628440283086
Black or African American	Not Hispanic or Latino	60-64 years	M	2012	2936	844889	347.501269397519
Black or African American	Not Hispanic or Latino	65-69 years	F	2006	1789	574475	311.414770007398
Black or African American	Not Hispanic or Latino	65-69 years	F	2007	1777	592733	299.797716678504
Black or African American	Not Hispanic or Latino	65-69 years	F	2008	1645	617326	266.471847937719
Black or African American	Not Hispanic or Latino	65-69 years	F	2009	1698	641482	264.699555092738
Black or African American	Not Hispanic or Latino	65-69 years	F	2010	1648	657563	250.622373825778
Black or African American	Not Hispanic or Latino	65-69 years	F	2011	1612	680703	236.813999644485
Black or African American	Not Hispanic or Latino	65-69 years	F	2012	1605	729212	220.100601745446
Black or African American	Not Hispanic or Latino	65-69 years	M	2006	2614	436847	598.378837441942
Black or African American	Not Hispanic or Latino	65-69 years	M	2007	2528	450394	561.286340404179
Black or African American	Not Hispanic or Latino	65-69 years	M	2008	2687	470048	571.643747021581
Black or African American	Not Hispanic or Latino	65-69 years	M	2009	2643	489532	539.903417958377
Black or African American	Not Hispanic or Latino	65-69 years	M	2010	2481	503596	492.65681220661
Black or African American	Not Hispanic or Latino	65-69 years	M	2011	2543	524064	485.246076815046
Black or African American	Not Hispanic or Latino	65-69 years	M	2012	2666	564112	472.601185580169
Black or African American	Not Hispanic or Latino	70-74 years	F	2006	2258	466664	483.859907770902
Black or African American	Not Hispanic or Latino	70-74 years	F	2007	2191	472797	463.412415899424
Black or African American	Not Hispanic or Latino	70-74 years	F	2008	2063	480483	429.359623545474
Black or African American	Not Hispanic or Latino	70-74 years	F	2009	1987	487912	407.245568873075
Black or African American	Not Hispanic or Latino	70-74 years	F	2010	1899	496664	382.351046180114
Black or African American	Not Hispanic or Latino	70-74 years	F	2011	1963	515854	380.534027069675
Black or African American	Not Hispanic or Latino	70-74 years	F	2012	1911	531565	359.504482048291
Black or African American	Not Hispanic or Latino	70-74 years	M	2006	2865	325778	879.433233674465
Black or African American	Not Hispanic or Latino	70-74 years	M	2007	2679	332403	805.949404788765
Black or African American	Not Hispanic or Latino	70-74 years	M	2008	2585	339526	761.355536836649
Black or African American	Not Hispanic or Latino	70-74 years	M	2009	2528	346696	729.169070309435
Black or African American	Not Hispanic or Latino	70-74 years	M	2010	2453	353284	694.342228914981
Black or African American	Not Hispanic or Latino	70-74 years	M	2011	2550	368663	691.688615347892
Black or African American	Not Hispanic or Latino	70-74 years	M	2012	2432	380768	638.709135221447
Black or African American	Not Hispanic or Latino	75-79 years	F	2006	2863	367499	779.049738910854
Black or African American	Not Hispanic or Latino	75-79 years	F	2007	2676	368272	726.636833644697
Black or African American	Not Hispanic or Latino	75-79 years	F	2008	2561	371717	688.964992184915
Black or African American	Not Hispanic or Latino	75-79 years	F	2009	2491	374583	665.006153509369
Black or African American	Not Hispanic or Latino	75-79 years	F	2010	2345	378077	620.244024365407
Black or African American	Not Hispanic or Latino	75-79 years	F	2011	2293	393168	583.211248117853
Black or African American	Not Hispanic or Latino	75-79 years	F	2012	2199	399504	550.432536345068
Black or African American	Not Hispanic or Latino	75-79 years	M	2006	2886	223131	1293.41059736209
Black or African American	Not Hispanic or Latino	75-79 years	M	2007	2669	225410	1184.06459340757
Black or African American	Not Hispanic or Latino	75-79 years	M	2008	2658	229456	1158.39202287149
Black or African American	Not Hispanic or Latino	75-79 years	M	2009	2451	232999	1051.93584521822
Black or African American	Not Hispanic or Latino	75-79 years	M	2010	2467	237296	1039.62982941137
Black or African American	Not Hispanic or Latino	75-79 years	M	2011	2393	250497	955.30086188657
Black or African American	Not Hispanic or Latino	75-79 years	M	2012	2478	256353	966.635849785257
Black or African American	Not Hispanic or Latino	80-84 years	F	2006	3540	264538	1338.18203811929
Black or African American	Not Hispanic or Latino	80-84 years	F	2007	3305	268871	1229.21400969238
Black or African American	Not Hispanic or Latino	80-84 years	F	2008	3146	272279	1155.43247918495
Black or African American	Not Hispanic or Latino	80-84 years	F	2009	3021	274423	1100.85524901338
Black or African American	Not Hispanic or Latino	80-84 years	F	2010	2909	277702	1047.5257650287
Black or African American	Not Hispanic or Latino	80-84 years	F	2011	2803	281890	994.359501933378
Black or African American	Not Hispanic or Latino	80-84 years	F	2012	2612	284580	917.843840044978
Black or African American	Not Hispanic or Latino	80-84 years	M	2006	2694	137456	1959.8998952392
Black or African American	Not Hispanic or Latino	80-84 years	M	2007	2466	139898	1762.71283363593
Black or African American	Not Hispanic or Latino	80-84 years	M	2008	2446	141976	1722.82639319322
Black or African American	Not Hispanic or Latino	80-84 years	M	2009	2299	143759	1599.20422373556
Black or African American	Not Hispanic or Latino	80-84 years	M	2010	2298	146421	1569.44700555248
Black or African American	Not Hispanic or Latino	80-84 years	M	2011	2215	150537	1471.39905803889
Black or African American	Not Hispanic or Latino	80-84 years	M	2012	2124	153654	1382.32652583076
White	Not Hispanic or Latino	20-24 years	F	2006	23	6266133	0.367052534633401
White	Not Hispanic or Latino	20-24 years	F	2007	25	6245242	0.400304743995509
White	Not Hispanic or Latino	20-24 years	F	2008	21	6233137	0.336909007454834
White	Not Hispanic or Latino	20-24 years	F	2009	16	6245232	0.256195446382136
White	Not Hispanic or Latino	20-24 years	F	2010	15	6250991	0.239961951632949
White	Not Hispanic or Latino	20-24 years	F	2011	15	6339561	0.236609443461464
White	Not Hispanic or Latino	20-24 years	F	2012	15	6381206	0.235065283897746
White	Not Hispanic or Latino	20-24 years	M	2006	59	6490604	0.90900631127704
White	Not Hispanic or Latino	20-24 years	M	2007	56	6466760	0.865966882952205
White	Not Hispanic or Latino	20-24 years	M	2008	59	6441154	0.915984930650626
White	Not Hispanic or Latino	20-24 years	M	2009	52	6436835	0.807850442026244
White	Not Hispanic or Latino	20-24 years	M	2010	58	6434852	0.901341631478082
White	Not Hispanic or Latino	20-24 years	M	2011	63	6535212	0.964008512654218
White	Not Hispanic or Latino	20-24 years	M	2012	57	6614098	0.861795516183764
White	Not Hispanic or Latino	25-29 years	F	2006	48	5981543	0.802468526933602
White	Not Hispanic or Latino	25-29 years	F	2007	64	6091079	1.05071695835828
White	Not Hispanic or Latino	25-29 years	F	2008	57	6167902	0.924139196764151
White	Not Hispanic or Latino	25-29 years	F	2009	49	6189856	0.791617769460227
White	Not Hispanic or Latino	25-29 years	F	2010	52	6173965	0.842246433207833
White	Not Hispanic or Latino	25-29 years	F	2011	54	6197345	0.87134087258334
White	Not Hispanic or Latino	25-29 years	F	2012	58	6194866	0.93625915395103
White	Not Hispanic or Latino	25-29 years	M	2006	170	5988235	2.83889994297151
White	Not Hispanic or Latino	25-29 years	M	2007	141	6101797	2.31079467245469
White	Not Hispanic or Latino	25-29 years	M	2008	144	6209621	2.31898210856991
White	Not Hispanic or Latino	25-29 years	M	2009	162	6264167	2.58613794938736
White	Not Hispanic or Latino	25-29 years	M	2010	157	6278921	2.50042961203047
White	Not Hispanic or Latino	25-29 years	M	2011	152	6313225	2.40764427055902
White	Not Hispanic or Latino	25-29 years	M	2012	148	6331749	2.33742683103831
White	Not Hispanic or Latino	30-34 years	F	2006	121	5721361	2.11488140671424
White	Not Hispanic or Latino	30-34 years	F	2007	114	5621514	2.0279234384189
White	Not Hispanic or Latino	30-34 years	F	2008	127	5629864	2.25582713898595
White	Not Hispanic or Latino	30-34 years	F	2009	110	5713926	1.92512118637868
White	Not Hispanic or Latino	30-34 years	F	2010	112	5798092	1.93166993555811
White	Not Hispanic or Latino	30-34 years	F	2011	126	5956676	2.1152736861968
White	Not Hispanic or Latino	30-34 years	F	2012	138	6059124	2.27755695377748
White	Not Hispanic or Latino	30-34 years	M	2006	424	5816980	7.28900563522653
White	Not Hispanic or Latino	30-34 years	M	2007	386	5719451	6.74889950101854
White	Not Hispanic or Latino	30-34 years	M	2008	348	5732977	6.0701447084124
White	Not Hispanic or Latino	30-34 years	M	2009	324	5815676	5.57114942441773
White	Not Hispanic or Latino	30-34 years	M	2010	382	5892342	6.48299097370791
White	Not Hispanic or Latino	30-34 years	M	2011	360	6051761	5.94868171429771
White	Not Hispanic or Latino	30-34 years	M	2012	366	6158752	5.94276242979097
White	Not Hispanic or Latino	35-39 years	F	2006	315	6677963	4.71700726703637
White	Not Hispanic or Latino	35-39 years	F	2007	315	6582209	4.78562743905579
White	Not Hispanic or Latino	35-39 years	F	2008	297	6433106	4.61674345176342
White	Not Hispanic or Latino	35-39 years	F	2009	298	6225356	4.78687483896503
White	Not Hispanic or Latino	35-39 years	F	2010	273	6048449	4.51355380528132
White	Not Hispanic or Latino	35-39 years	F	2011	249	5749992	4.33044080756982
White	Not Hispanic or Latino	35-39 years	F	2012	277	5665167	4.88952929366425
White	Not Hispanic or Latino	35-39 years	M	2006	1018	6748394	15.0850706108742
White	Not Hispanic or Latino	35-39 years	M	2007	946	6658247	14.2079439227773
White	Not Hispanic or Latino	35-39 years	M	2008	942	6504115	14.4831387513905
White	Not Hispanic or Latino	35-39 years	M	2009	907	6291303	14.4167273456707
White	Not Hispanic or Latino	35-39 years	M	2010	867	6107512	14.195633180909
White	Not Hispanic or Latino	35-39 years	M	2011	844	5811271	14.5235009690651
White	Not Hispanic or Latino	35-39 years	M	2012	818	5731933	14.2709274515246
White	Not Hispanic or Latino	40-44 years	F	2006	809	7551583	10.7129856084479
White	Not Hispanic or Latino	40-44 years	F	2007	787	7278629	10.8124758110353
White	Not Hispanic or Latino	40-44 years	F	2008	775	7003322	11.0661768800578
White	Not Hispanic or Latino	40-44 years	F	2009	718	6772049	10.6024040877436
White	Not Hispanic or Latino	40-44 years	F	2010	663	6669786	9.94034891074466
White	Not Hispanic or Latino	40-44 years	F	2011	707	6638515	10.6499721699808
White	Not Hispanic or Latino	40-44 years	F	2012	705	6544669	10.7721261380828
White	Not Hispanic or Latino	40-44 years	M	2006	2841	7535096	37.7035674130761
White	Not Hispanic or Latino	40-44 years	M	2007	2563	7271303	35.2481529101455
White	Not Hispanic or Latino	40-44 years	M	2008	2360	7014018	33.6469053829061
White	Not Hispanic or Latino	40-44 years	M	2009	2114	6796712	31.1032746422093
White	Not Hispanic or Latino	40-44 years	M	2010	2095	6705632	31.2423944529017
White	Not Hispanic or Latino	40-44 years	M	2011	2018	6681100	30.2046070257892
White	Not Hispanic or Latino	40-44 years	M	2012	1841	6595545	27.9127805207909
White	Not Hispanic or Latino	45-49 years	F	2006	1660	8136683	20.4014338520992
White	Not Hispanic or Latino	45-49 years	F	2007	1630	8084577	20.1618464392138
White	Not Hispanic or Latino	45-49 years	F	2008	1643	8001922	20.5325670507661
White	Not Hispanic or Latino	45-49 years	F	2009	1484	7920775	18.735540398509
White	Not Hispanic or Latino	45-49 years	F	2010	1549	7796240	19.8685520199481
White	Not Hispanic or Latino	45-49 years	F	2011	1454	7463157	19.482371870242
White	Not Hispanic or Latino	45-49 years	F	2012	1455	7198963	20.211244313938
White	Not Hispanic or Latino	45-49 years	M	2006	5587	8059015	69.3260900991002
White	Not Hispanic or Latino	45-49 years	M	2007	5494	8011089	68.5799396311787
White	Not Hispanic or Latino	45-49 years	M	2008	5280	7923559	66.6367222103098
White	Not Hispanic or Latino	45-49 years	M	2009	4958	7843887	63.208457745503
White	Not Hispanic or Latino	45-49 years	M	2010	4863	7717904	63.0093351770118
White	Not Hispanic or Latino	45-49 years	M	2011	4604	7400700	62.2103314551326
White	Not Hispanic or Latino	45-49 years	M	2012	4207	7149016	58.8472595389351
White	Not Hispanic or Latino	50-54 years	F	2006	2575	7666481	33.5877699299066
White	Not Hispanic or Latino	50-54 years	F	2007	2610	7817829	33.3852275356752
White	Not Hispanic or Latino	50-54 years	F	2008	2763	7935231	34.8194022329029
White	Not Hispanic or Latino	50-54 years	F	2009	2607	7998446	32.5938313517401
White	Not Hispanic or Latino	50-54 years	F	2010	2650	8042859	32.9484826229081
White	Not Hispanic or Latino	50-54 years	F	2011	2630	8071899	32.5821718036859
White	Not Hispanic or Latino	50-54 years	F	2012	2628	8009019	32.8130074357421
White	Not Hispanic or Latino	50-54 years	M	2006	9075	7503011	120.951442027741
White	Not Hispanic or Latino	50-54 years	M	2007	8903	7647642	116.414968169274
White	Not Hispanic or Latino	50-54 years	M	2008	9024	7770369	116.133480919632
White	Not Hispanic or Latino	50-54 years	M	2009	8659	7837527	110.481278086825
White	Not Hispanic or Latino	50-54 years	M	2010	8565	7887799	108.585424146837
White	Not Hispanic or Latino	50-54 years	M	2011	8345	7915197	105.430098581248
White	Not Hispanic or Latino	50-54 years	M	2012	8237	7852440	104.897331275374
White	Not Hispanic or Latino	55-59 years	F	2006	4090	7153684	57.1733389397687
White	Not Hispanic or Latino	55-59 years	F	2007	3875	7090471	54.6508123367263
White	Not Hispanic or Latino	55-59 years	F	2008	3803	7178391	52.9784460055185
White	Not Hispanic or Latino	55-59 years	F	2009	3817	7311741	52.2037090755813
White	Not Hispanic or Latino	55-59 years	F	2010	3793	7424695	51.0862735775678
White	Not Hispanic or Latino	55-59 years	F	2011	3802	7580924	50.1521978059667
White	Not Hispanic or Latino	55-59 years	F	2012	3986	7714989	51.6656601843502
White	Not Hispanic or Latino	55-59 years	M	2006	12540	6901653	181.695602488273
White	Not Hispanic or Latino	55-59 years	M	2007	12148	6838462	177.642282723805
White	Not Hispanic or Latino	55-59 years	M	2008	11934	6913901	172.608777591695
White	Not Hispanic or Latino	55-59 years	M	2009	11723	7036638	166.599447065488
White	Not Hispanic or Latino	55-59 years	M	2010	11963	7146083	167.406395923473
White	Not Hispanic or Latino	55-59 years	M	2011	11840	7299446	162.204090557009
White	Not Hispanic or Latino	55-59 years	M	2012	11794	7426243	158.815164006887
White	Not Hispanic or Latino	60-64 years	F	2006	5743	5449501	105.385795873787
White	Not Hispanic or Latino	60-64 years	F	2007	5654	5906519	95.7247407483155
White	Not Hispanic or Latino	60-64 years	F	2008	5903	6124499	96.383393972307
White	Not Hispanic or Latino	60-64 years	F	2009	5667	6392225	88.654576458119
White	Not Hispanic or Latino	60-64 years	F	2010	5697	6624212	86.0026822813038
White	Not Hispanic or Latino	60-64 years	F	2011	5896	6975747	84.5214139790334
White	Not Hispanic or Latino	60-64 years	F	2012	5695	6902560	82.5056211028952
White	Not Hispanic or Latino	60-64 years	M	2006	14286	5127052	278.639654912804
White	Not Hispanic or Latino	60-64 years	M	2007	14616	5578839	261.989994692444
White	Not Hispanic or Latino	60-64 years	M	2008	14964	5800117	257.994795622226
White	Not Hispanic or Latino	60-64 years	M	2009	14810	6060669	244.362462295829
White	Not Hispanic or Latino	60-64 years	M	2010	14981	6288214	238.239347452234
White	Not Hispanic or Latino	60-64 years	M	2011	15280	6608141	231.229932896408
White	Not Hispanic or Latino	60-64 years	M	2012	15314	6527655	234.601859320077
White	Not Hispanic or Latino	65-69 years	F	2006	7355	4353916	168.928385389153
White	Not Hispanic or Latino	65-69 years	F	2007	7099	4516895	157.165486468027
White	Not Hispanic or Latino	65-69 years	F	2008	7372	4775357	154.375892734302
White	Not Hispanic or Latino	65-69 years	F	2009	7289	4965756	146.78530318445
White	Not Hispanic or Latino	65-69 years	F	2010	7250	5090536	142.421151721548
White	Not Hispanic or Latino	65-69 years	F	2011	7126	5227581	136.315439206011
White	Not Hispanic or Latino	65-69 years	F	2012	7489	5674238	131.98247940957
White	Not Hispanic or Latino	65-69 years	M	2006	15672	3935236	398.248033917153
White	Not Hispanic or Latino	65-69 years	M	2007	15326	4094688	374.289811580272
White	Not Hispanic or Latino	65-69 years	M	2008	15954	4344355	367.235182207716
White	Not Hispanic or Latino	65-69 years	M	2009	15981	4528274	352.915923373895
White	Not Hispanic or Latino	65-69 years	M	2010	15834	4654113	340.215203197688
White	Not Hispanic or Latino	65-69 years	M	2011	15916	4801082	331.50860576845
White	Not Hispanic or Latino	65-69 years	M	2012	16933	5232533	323.609999210707
White	Not Hispanic or Latino	70-74 years	F	2006	11251	3738990	300.910138834284
White	Not Hispanic or Latino	70-74 years	F	2007	10253	3740907	274.077917467609
White	Not Hispanic or Latino	70-74 years	F	2008	10278	3794292	270.880575348444
White	Not Hispanic or Latino	70-74 years	F	2009	9612	3871651	248.26617895053
White	Not Hispanic or Latino	70-74 years	F	2010	9330	3909774	238.632718924419
White	Not Hispanic or Latino	70-74 years	F	2011	9259	4025822	229.990297633626
White	Not Hispanic or Latino	70-74 years	F	2012	9129	4184931	218.13979728698
White	Not Hispanic or Latino	70-74 years	M	2006	19449	3170662	613.405023935065
White	Not Hispanic or Latino	70-74 years	M	2007	18233	3192895	571.049157582695
White	Not Hispanic or Latino	70-74 years	M	2008	18076	3258957	554.655983494106
White	Not Hispanic or Latino	70-74 years	M	2009	17632	3345358	527.058688487151
White	Not Hispanic or Latino	70-74 years	M	2010	17239	3391018	508.372412060331
White	Not Hispanic or Latino	70-74 years	M	2011	17091	3505670	487.524496030716
White	Not Hispanic or Latino	70-74 years	M	2012	17404	3658387	475.728784297561
White	Not Hispanic or Latino	75-79 years	F	2006	18952	3486974	543.508497625735
White	Not Hispanic or Latino	75-79 years	F	2007	17427	3427172	508.495050729873
