Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	70-74 years	M	2022	23416	5389306	434.490080912088
White	Not Hispanic or Latino	75-79 years	F	2020	13510	4218840	320.23020545932
White	Not Hispanic or Latino	75-79 years	F	2021	13840	4128920	335.19661315792
White	Not Hispanic or Latino	75-79 years	F	2022	14419	4540665	317.552605180078
White	Not Hispanic or Latino	75-79 years	M	2020	23869	3539105	674.436050922479
White	Not Hispanic or Latino	75-79 years	M	2021	24209	3515488	688.6383910285
White	Not Hispanic or Latino	75-79 years	M	2022	25487	3876996	657.39041257716
White	Not Hispanic or Latino	80-84 years	F	2020	16430	2838947	578.735707288653
White	Not Hispanic or Latino	80-84 years	F	2021	16177	2741242	590.133961175263
White	Not Hispanic or Latino	80-84 years	F	2022	16390	2920664	561.173760487341
White	Not Hispanic or Latino	80-84 years	M	2020	23681	2165823	1093.39498195374
White	Not Hispanic or Latino	80-84 years	M	2021	23814	2113729	1126.63449287965
White	Not Hispanic or Latino	80-84 years	M	2022	24404	2222327	1098.12822325427
