Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	25-29 years	F	2000	23	1345107	1.70990114541074
Black or African American	Not Hispanic or Latino	25-29 years	F	2001	27	1304639	2.06953801013154
Black or African American	Not Hispanic or Latino	25-29 years	F	2002	27	1293736	2.08697910547438
Black or African American	Not Hispanic or Latino	25-29 years	F	2003	29	1295263	2.23892753826829
Black or African American	Not Hispanic or Latino	25-29 years	F	2004	44	1324683	3.32154938200309
Black or African American	Not Hispanic or Latino	25-29 years	F	2005	25	1363164	1.83396862006332
Black or African American	Not Hispanic or Latino	25-29 years	F	2006	31	1406128	2.20463570884016
Black or African American	Not Hispanic or Latino	25-29 years	F	2007	31	1434645	2.1608133022455
Black or African American	Not Hispanic or Latino	25-29 years	F	2008	52	1454865	3.57421478968839
Black or African American	Not Hispanic or Latino	25-29 years	F	2009	22	1459525	1.50733971668865
Black or African American	Not Hispanic or Latino	25-29 years	F	2010	31	1454543	2.13125359649044
Black or African American	Not Hispanic or Latino	25-29 years	F	2011	28	1465672	1.91038649847988
Black or African American	Not Hispanic or Latino	25-29 years	F	2012	34	1482708	2.29310154123401
Black or African American	Not Hispanic or Latino	25-29 years	F	2013	37	1510526	2.44947786400234
Black or African American	Not Hispanic or Latino	25-29 years	F	2014	16	1571068	1.01841549824705
Black or African American	Not Hispanic or Latino	25-29 years	F	2015	35	1639497	2.13480110058146
Black or African American	Not Hispanic or Latino	25-29 years	F	2016	24	1707945	1.40519747415754
Black or African American	Not Hispanic or Latino	25-29 years	F	2017	24	1773228	1.35346385236416
Black or African American	Not Hispanic or Latino	25-29 years	F	2018	30	1811064	1.65648480672135
Black or African American	Not Hispanic or Latino	25-29 years	F	2019	24	1817908	1.32019882194258
Black or African American	Not Hispanic or Latino	25-29 years	F	2020	34	1789798	1.89965571533771
Black or African American	Not Hispanic or Latino	25-29 years	F	2021	37	1717789	2.15393159462542
Black or African American	Not Hispanic or Latino	25-29 years	F	2022	27	1673395	1.61348635558251
Black or African American	Not Hispanic or Latino	25-29 years	F	2023	35	1650922	2.12002747555608
Black or African American	Not Hispanic or Latino	25-29 years	M	2000	55	1217250	4.51838159786404
Black or African American	Not Hispanic or Latino	25-29 years	M	2001	55	1176367	4.67541166999754
Black or African American	Not Hispanic or Latino	25-29 years	M	2002	42	1161423	3.61625350970318
Black or African American	Not Hispanic or Latino	25-29 years	M	2003	49	1156545	4.23675689229559
Black or African American	Not Hispanic or Latino	25-29 years	M	2004	52	1184157	4.39130959830495
Black or African American	Not Hispanic or Latino	25-29 years	M	2005	65	1219297	5.33094069779553
Black or African American	Not Hispanic or Latino	25-29 years	M	2006	56	1261035	4.44079664719853
Black or African American	Not Hispanic or Latino	25-29 years	M	2007	70	1295064	5.40513827888043
Black or African American	Not Hispanic or Latino	25-29 years	M	2008	61	1326472	4.59866472869386
Black or African American	Not Hispanic or Latino	25-29 years	M	2009	41	1341280	3.05678158177263
Black or African American	Not Hispanic or Latino	25-29 years	M	2010	57	1342341	4.24631297114519
Black or African American	Not Hispanic or Latino	25-29 years	M	2011	55	1368360	4.01941009675816
Black or African American	Not Hispanic or Latino	25-29 years	M	2012	57	1400570	4.06977159299428
Black or African American	Not Hispanic or Latino	25-29 years	M	2013	65	1442576	4.50582846241723
Black or African American	Not Hispanic or Latino	25-29 years	M	2014	57	1517010	3.75739118397374
Black or African American	Not Hispanic or Latino	25-29 years	M	2015	62	1599040	3.8773263958375
Black or African American	Not Hispanic or Latino	25-29 years	M	2016	49	1683093	2.91130674300232
Black or African American	Not Hispanic or Latino	25-29 years	M	2017	61	1765639	3.4548398625087
Black or African American	Not Hispanic or Latino	25-29 years	M	2018	62	1824430	3.39832166758933
Black or African American	Not Hispanic or Latino	25-29 years	M	2019	68	1845874	3.68389174992443
Black or African American	Not Hispanic or Latino	25-29 years	M	2020	67	1830579	3.66004417181668
Black or African American	Not Hispanic or Latino	25-29 years	M	2021	65	1736416	3.74334260914435
Black or African American	Not Hispanic or Latino	25-29 years	M	2022	79	1704656	4.63436611257638
Black or African American	Not Hispanic or Latino	25-29 years	M	2023	51	1654189	3.08308180020542
Black or African American	Not Hispanic or Latino	30-34 years	F	2000	71	1384892	5.12675356634308
Black or African American	Not Hispanic or Latino	30-34 years	F	2001	64	1388476	4.60937027359493
Black or African American	Not Hispanic or Latino	30-34 years	F	2002	66	1393457	4.73642171950767
Black or African American	Not Hispanic or Latino	30-34 years	F	2003	58	1388044	4.17854189060289
Black or African American	Not Hispanic or Latino	30-34 years	F	2004	65	1376595	4.72179544455704
Black or African American	Not Hispanic or Latino	30-34 years	F	2005	50	1350939	3.70112936261371
Black or African American	Not Hispanic or Latino	30-34 years	F	2006	57	1320401	4.3168704052784
Black or African American	Not Hispanic or Latino	30-34 years	F	2007	49	1313374	3.73084894325607
Black or African American	Not Hispanic or Latino	30-34 years	F	2008	71	1320241	5.37780602177936
Black or African American	Not Hispanic or Latino	30-34 years	F	2009	67	1353009	4.95192567085659
Black or African American	Not Hispanic or Latino	30-34 years	F	2010	55	1384808	3.97166971883467
Black or African American	Not Hispanic or Latino	30-34 years	F	2011	57	1424682	4.00089283082119
Black or African American	Not Hispanic or Latino	30-34 years	F	2012	57	1450157	3.93060889269231
Black or African American	Not Hispanic or Latino	30-34 years	F	2013	61	1470609	4.14794143106699
Black or African American	Not Hispanic or Latino	30-34 years	F	2014	66	1484560	4.4457617071725
Black or African American	Not Hispanic or Latino	30-34 years	F	2015	71	1487728	4.77237774646979
Black or African American	Not Hispanic or Latino	30-34 years	F	2016	64	1498513	4.27090055274796
Black or African American	Not Hispanic or Latino	30-34 years	F	2017	54	1519870	3.55293544842651
Black or African American	Not Hispanic or Latino	30-34 years	F	2018	67	1549097	4.32510036492227
Black or African American	Not Hispanic or Latino	30-34 years	F	2019	74	1602877	4.61669859883197
Black or African American	Not Hispanic or Latino	30-34 years	F	2020	85	1669692	5.0907592538025
Black or African American	Not Hispanic or Latino	30-34 years	F	2021	93	1727635	5.38308149580206
Black or African American	Not Hispanic or Latino	30-34 years	F	2022	81	1766776	4.58462193283133
Black or African American	Not Hispanic or Latino	30-34 years	F	2023	74	1813191	4.08120269734408
Black or African American	Not Hispanic or Latino	30-34 years	M	2000	111	1243849	8.92391279005731
Black or African American	Not Hispanic or Latino	30-34 years	M	2001	135	1241242	10.8762030289017
Black or African American	Not Hispanic or Latino	30-34 years	M	2002	112	1243774	9.00485136367218
Black or African American	Not Hispanic or Latino	30-34 years	M	2003	129	1233902	10.4546390231963
Black or African American	Not Hispanic or Latino	30-34 years	M	2004	137	1222155	11.2097074430003
Black or African American	Not Hispanic or Latino	30-34 years	M	2005	112	1196334	9.36193404183113
Black or African American	Not Hispanic or Latino	30-34 years	M	2006	136	1171760	11.6064723151499
Black or African American	Not Hispanic or Latino	30-34 years	M	2007	134	1165879	11.4934740226044
Black or African American	Not Hispanic or Latino	30-34 years	M	2008	128	1175694	10.8871866318957
Black or African American	Not Hispanic or Latino	30-34 years	M	2009	131	1210245	10.8242545930783
Black or African American	Not Hispanic or Latino	30-34 years	M	2010	127	1245147	10.1995989228581
Black or African American	Not Hispanic or Latino	30-34 years	M	2011	127	1286022	9.87541426196441
Black or African American	Not Hispanic or Latino	30-34 years	M	2012	134	1315999	10.1823785580384
Black or African American	Not Hispanic or Latino	30-34 years	M	2013	144	1341923	10.7308690588059
Black or African American	Not Hispanic or Latino	30-34 years	M	2014	140	1362152	10.2778544538348
Black or African American	Not Hispanic or Latino	30-34 years	M	2015	113	1374657	8.22023239251683
Black or African American	Not Hispanic or Latino	30-34 years	M	2016	144	1397545	10.3037827046714
Black or African American	Not Hispanic or Latino	30-34 years	M	2017	144	1431359	10.060369201577
Black or African American	Not Hispanic or Latino	30-34 years	M	2018	141	1473500	9.56905327451646
Black or African American	Not Hispanic or Latino	30-34 years	M	2019	149	1538578	9.68426690099559
Black or African American	Not Hispanic or Latino	30-34 years	M	2020	154	1617245	9.52236674096998
Black or African American	Not Hispanic or Latino	30-34 years	M	2021	196	1678798	11.6750198654037
Black or African American	Not Hispanic or Latino	30-34 years	M	2022	168	1739488	9.6580143122574
Black or African American	Not Hispanic or Latino	30-34 years	M	2023	149	1780286	8.36944176385142
Black or African American	Not Hispanic or Latino	35-39 years	F	2000	165	1505402	10.9605274870101
Black or African American	Not Hispanic or Latino	35-39 years	F	2001	155	1491812	10.3900491482841
Black or African American	Not Hispanic or Latino	35-39 years	F	2002	158	1467701	10.7651354056446
Black or African American	Not Hispanic or Latino	35-39 years	F	2003	151	1440844	10.4799686850207
Black or African American	Not Hispanic or Latino	35-39 years	F	2004	126	1408319	8.94683661869221
Black or African American	Not Hispanic or Latino	35-39 years	F	2005	145	1396992	10.3794438336082
Black or African American	Not Hispanic or Latino	35-39 years	F	2006	159	1405559	11.3122252427682
Black or African American	Not Hispanic or Latino	35-39 years	F	2007	131	1413720	9.26633279574456
Black or African American	Not Hispanic or Latino	35-39 years	F	2008	136	1412276	9.62984572420688
Black or African American	Not Hispanic or Latino	35-39 years	F	2009	121	1403007	8.62433330696141
Black or African American	Not Hispanic or Latino	35-39 years	F	2010	118	1384151	8.52508143981401
Black or African American	Not Hispanic or Latino	35-39 years	F	2011	124	1344610	9.22200489361227
Black or African American	Not Hispanic or Latino	35-39 years	F	2012	121	1338520	9.03983504168783
Black or African American	Not Hispanic or Latino	35-39 years	F	2013	104	1344139	7.73729502677922
Black or African American	Not Hispanic or Latino	35-39 years	F	2014	146	1374316	10.6234665098856
Black or African American	Not Hispanic or Latino	35-39 years	F	2015	124	1413525	8.77239525300225
Black or African American	Not Hispanic or Latino	35-39 years	F	2016	130	1445255	8.99495244783792
Black or African American	Not Hispanic or Latino	35-39 years	F	2017	136	1475146	9.21942641609712
Black or African American	Not Hispanic or Latino	35-39 years	F	2018	142	1494278	9.50291712787045
Black or African American	Not Hispanic or Latino	35-39 years	F	2019	137	1501244	9.12576503219996
Black or African American	Not Hispanic or Latino	35-39 years	F	2020	155	1502992	10.3127628091167
Black or African American	Not Hispanic or Latino	35-39 years	F	2021	167	1528319	10.9270381379804
Black or African American	Not Hispanic or Latino	35-39 years	F	2022	155	1533513	10.1075113155219
Black or African American	Not Hispanic or Latino	35-39 years	F	2023	122	1574482	7.74858016795365
Black or African American	Not Hispanic or Latino	35-39 years	M	2000	304	1333184	22.8025538860352
Black or African American	Not Hispanic or Latino	35-39 years	M	2001	333	1322748	25.1748632392565
Black or African American	Not Hispanic or Latino	35-39 years	M	2002	320	1298817	24.637805017951
Black or African American	Not Hispanic or Latino	35-39 years	M	2003	285	1273108	22.3861604828498
Black or African American	Not Hispanic or Latino	35-39 years	M	2004	260	1248378	20.8270251478318
Black or African American	Not Hispanic or Latino	35-39 years	M	2005	319	1238840	25.7498950631236
Black or African American	Not Hispanic or Latino	35-39 years	M	2006	298	1244414	23.9470144180313
Black or African American	Not Hispanic or Latino	35-39 years	M	2007	262	1253650	20.8989749930204
Black or African American	Not Hispanic or Latino	35-39 years	M	2008	253	1253548	20.1827133863243
Black or African American	Not Hispanic or Latino	35-39 years	M	2009	274	1244299	22.0204307807046
Black or African American	Not Hispanic or Latino	35-39 years	M	2010	260	1226242	21.2029925577496
Black or African American	Not Hispanic or Latino	35-39 years	M	2011	232	1193704	19.4353038944328
Black or African American	Not Hispanic or Latino	35-39 years	M	2012	254	1189759	21.3488614080667
Black or African American	Not Hispanic or Latino	35-39 years	M	2013	252	1199943	21.0009975473835
Black or African American	Not Hispanic or Latino	35-39 years	M	2014	247	1231071	20.0638305995349
Black or African American	Not Hispanic or Latino	35-39 years	M	2015	272	1271310	21.3952537146723
Black or African American	Not Hispanic or Latino	35-39 years	M	2016	264	1303281	20.2565678468419
Black or African American	Not Hispanic or Latino	35-39 years	M	2017	243	1336143	18.1866761267319
Black or African American	Not Hispanic or Latino	35-39 years	M	2018	298	1361639	21.8853895929832
Black or African American	Not Hispanic or Latino	35-39 years	M	2019	293	1374076	21.3234202474972
Black or African American	Not Hispanic or Latino	35-39 years	M	2020	314	1383849	22.6903368792404
Black or African American	Not Hispanic or Latino	35-39 years	M	2021	332	1434313	23.1469700128215
Black or African American	Not Hispanic or Latino	35-39 years	M	2022	352	1453787	24.2126253708418
Black or African American	Not Hispanic or Latino	35-39 years	M	2023	281	1486365	18.9051814325553
Black or African American	Not Hispanic or Latino	40-44 years	F	2000	396	1442018	27.4615157369742
Black or African American	Not Hispanic or Latino	40-44 years	F	2001	392	1475496	26.5673373563873
Black or African American	Not Hispanic or Latino	40-44 years	F	2002	387	1487168	26.0226147953695
Black or African American	Not Hispanic or Latino	40-44 years	F	2003	365	1498869	24.3516945109946
Black or African American	Not Hispanic or Latino	40-44 years	F	2004	394	1510161	26.0899334574261
Black or African American	Not Hispanic or Latino	40-44 years	F	2005	350	1506129	23.2383813073117
Black or African American	Not Hispanic or Latino	40-44 years	F	2006	329	1494626	22.0121956931032
Black or African American	Not Hispanic or Latino	40-44 years	F	2007	269	1471651	18.2787902838377
Black or African American	Not Hispanic or Latino	40-44 years	F	2008	306	1446445	21.1553152729623
Black or African American	Not Hispanic or Latino	40-44 years	F	2009	268	1414333	18.948861406755
Black or African American	Not Hispanic or Latino	40-44 years	F	2010	265	1404513	18.8677498891075
Black or African American	Not Hispanic or Latino	40-44 years	F	2011	219	1410151	15.5302517248153
Black or African American	Not Hispanic or Latino	40-44 years	F	2012	205	1415866	14.4787712961537
Black or African American	Not Hispanic or Latino	40-44 years	F	2013	256	1412452	18.1245097178524
Black or African American	Not Hispanic or Latino	40-44 years	F	2014	236	1406532	16.7788575019978
Black or African American	Not Hispanic or Latino	40-44 years	F	2015	233	1386639	16.8032198719349
Black or African American	Not Hispanic or Latino	40-44 years	F	2016	226	1352538	16.7093272055942
Black or African American	Not Hispanic or Latino	40-44 years	F	2017	255	1351467	18.8683852435909
Black or African American	Not Hispanic or Latino	40-44 years	F	2018	210	1354893	15.4993789177448
Black or African American	Not Hispanic or Latino	40-44 years	F	2019	254	1378109	18.4310529863748
Black or African American	Not Hispanic or Latino	40-44 years	F	2020	316	1414368	22.3421344374307
Black or African American	Not Hispanic or Latino	40-44 years	F	2021	319	1459174	21.8616833907402
Black or African American	Not Hispanic or Latino	40-44 years	F	2022	318	1472391	21.5975240272455
Black or African American	Not Hispanic or Latino	40-44 years	F	2023	294	1504847	19.5368698611885
Black or African American	Not Hispanic or Latino	40-44 years	M	2000	706	1273647	55.431371486762
Black or African American	Not Hispanic or Latino	40-44 years	M	2001	708	1304062	54.2918971643986
Black or African American	Not Hispanic or Latino	40-44 years	M	2002	690	1314793	52.4797439596956
Black or African American	Not Hispanic or Latino	40-44 years	M	2003	720	1321512	54.483046691971
Black or African American	Not Hispanic or Latino	40-44 years	M	2004	651	1331998	48.8739472581791
Black or African American	Not Hispanic or Latino	40-44 years	M	2005	605	1329094	45.5197299814761
Black or African American	Not Hispanic or Latino	40-44 years	M	2006	600	1324308	45.3066809231689
Black or African American	Not Hispanic or Latino	40-44 years	M	2007	585	1305269	44.8183477888466
Black or African American	Not Hispanic or Latino	40-44 years	M	2008	560	1286275	43.5365687741735
Black or African American	Not Hispanic or Latino	40-44 years	M	2009	541	1262389	42.8552530163048
Black or African American	Not Hispanic or Latino	40-44 years	M	2010	485	1257524	38.5678523829366
Black or African American	Not Hispanic or Latino	40-44 years	M	2011	533	1256689	42.4130393438631
Black or African American	Not Hispanic or Latino	40-44 years	M	2012	553	1261822	43.8255158017533
Black or African American	Not Hispanic or Latino	40-44 years	M	2013	533	1254873	42.4744177299217
Black or African American	Not Hispanic or Latino	40-44 years	M	2014	493	1246955	39.5363104522617
Black or African American	Not Hispanic or Latino	40-44 years	M	2015	485	1226949	39.5289453758877
Black or African American	Not Hispanic or Latino	40-44 years	M	2016	518	1199479	43.1854163349254
Black or African American	Not Hispanic or Latino	40-44 years	M	2017	471	1197949	39.3171996470634
Black or African American	Not Hispanic or Latino	40-44 years	M	2018	506	1203743	42.0355507778654
Black or African American	Not Hispanic or Latino	40-44 years	M	2019	535	1228028	43.5657818877094
Black or African American	Not Hispanic or Latino	40-44 years	M	2020	599	1265505	47.3328829202571
Black or African American	Not Hispanic or Latino	40-44 years	M	2021	670	1329536	50.3935207470877
Black or African American	Not Hispanic or Latino	40-44 years	M	2022	632	1354606	46.6556327079608
Black or African American	Not Hispanic or Latino	40-44 years	M	2023	593	1376345	43.0851276387824
Black or African American	Not Hispanic or Latino	45-49 years	F	2000	654	1225916	53.3478639645783
Black or African American	Not Hispanic or Latino	45-49 years	F	2001	665	1272430	52.2622069583396
Black or African American	Not Hispanic or Latino	45-49 years	F	2002	681	1321076	51.5488889359885
Black or African American	Not Hispanic or Latino	45-49 years	F	2003	672	1363748	49.2759659409216
Black or African American	Not Hispanic or Latino	45-49 years	F	2004	654	1398644	46.7595757033241
Black or African American	Not Hispanic or Latino	45-49 years	F	2005	622	1436071	43.3126217297056
Black or African American	Not Hispanic or Latino	45-49 years	F	2006	665	1461455	45.5025984378582
Black or African American	Not Hispanic or Latino	45-49 years	F	2007	604	1473530	40.9900035968049
Black or African American	Not Hispanic or Latino	45-49 years	F	2008	606	1485776	40.786767318896
Black or African American	Not Hispanic or Latino	45-49 years	F	2009	565	1496992	37.7423526645433
Black or African American	Not Hispanic or Latino	45-49 years	F	2010	540	1493767	36.1502161983763
Black or African American	Not Hispanic or Latino	45-49 years	F	2011	474	1475059	32.1343078480251
Black or African American	Not Hispanic or Latino	45-49 years	F	2012	503	1453232	34.6125050920982
Black or African American	Not Hispanic or Latino	45-49 years	F	2013	463	1428396	32.4139804367976
Black or African American	Not Hispanic or Latino	45-49 years	F	2014	452	1402364	32.2312894512409
Black or African American	Not Hispanic or Latino	45-49 years	F	2015	441	1396052	31.5890812090094
Black or African American	Not Hispanic or Latino	45-49 years	F	2016	428	1403832	30.4879786185242
Black or African American	Not Hispanic or Latino	45-49 years	F	2017	454	1413393	32.1212854457324
Black or African American	Not Hispanic or Latino	45-49 years	F	2018	450	1406949	31.9841017691473
Black or African American	Not Hispanic or Latino	45-49 years	F	2019	414	1397316	29.6282301211752
Black or African American	Not Hispanic or Latino	45-49 years	F	2020	527	1375619	38.3100262500009
Black or African American	Not Hispanic or Latino	45-49 years	F	2021	476	1349300	35.2775513229082
Black or African American	Not Hispanic or Latino	45-49 years	F	2022	431	1334539	32.2957965259914
Black or African American	Not Hispanic or Latino	45-49 years	F	2023	414	1351608	30.6301827156986
Black or African American	Not Hispanic or Latino	45-49 years	M	2000	1293	1061019	121.86398170061
Black or African American	Not Hispanic or Latino	45-49 years	M	2001	1218	1105384	110.187952783829
Black or African American	Not Hispanic or Latino	45-49 years	M	2002	1247	1153639	108.09273958318
Black or African American	Not Hispanic or Latino	45-49 years	M	2003	1329	1196401	111.083156901407
Black or African American	Not Hispanic or Latino	45-49 years	M	2004	1266	1231607	102.792530409457
Black or African American	Not Hispanic or Latino	45-49 years	M	2005	1285	1267913	101.347647669832
Black or African American	Not Hispanic or Latino	45-49 years	M	2006	1256	1293433	97.1059188995487
Black or African American	Not Hispanic or Latino	45-49 years	M	2007	1155	1307530	88.3344932812249
Black or African American	Not Hispanic or Latino	45-49 years	M	2008	1074	1318543	81.4535437979649
Black or African American	Not Hispanic or Latino	45-49 years	M	2009	1073	1330207	80.6641372357836
Black or African American	Not Hispanic or Latino	45-49 years	M	2010	1092	1329666	82.1258872528891
Black or African American	Not Hispanic or Latino	45-49 years	M	2011	1034	1313392	78.7274477079197
Black or African American	Not Hispanic or Latino	45-49 years	M	2012	1007	1293068	77.8768015293859
Black or African American	Not Hispanic or Latino	45-49 years	M	2013	964	1269490	75.9360057976038
Black or African American	Not Hispanic or Latino	45-49 years	M	2014	907	1247238	72.7206836225323
Black or African American	Not Hispanic or Latino	45-49 years	M	2015	838	1240517	67.5524801352984
Black or African American	Not Hispanic or Latino	45-49 years	M	2016	966	1242735	77.731777088438
Black or African American	Not Hispanic or Latino	45-49 years	M	2017	953	1249902	76.2459776846505
Black or African American	Not Hispanic or Latino	45-49 years	M	2018	905	1240961	72.9273522697329
Black or African American	Not Hispanic or Latino	45-49 years	M	2019	861	1229131	70.0494902496154
Black or African American	Not Hispanic or Latino	45-49 years	M	2020	1035	1207681	85.7014393701648
Black or African American	Not Hispanic or Latino	45-49 years	M	2021	1048	1208836	86.6949693754984
Black or African American	Not Hispanic or Latino	45-49 years	M	2022	970	1200224	80.8182472605114
Black or African American	Not Hispanic or Latino	45-49 years	M	2023	884	1203359	73.4610369806517
Black or African American	Not Hispanic or Latino	50-54 years	F	2000	965	980443	98.4248956849098
Black or African American	Not Hispanic or Latino	50-54 years	F	2001	993	1066260	93.1292555286703
Black or African American	Not Hispanic or Latino	50-54 years	F	2002	1031	1105949	93.2231052245628
Black or African American	Not Hispanic or Latino	50-54 years	F	2003	1008	1144404	88.0807826606688
Black or African American	Not Hispanic or Latino	50-54 years	F	2004	1019	1185311	85.9689988534655
Black or African American	Not Hispanic or Latino	50-54 years	F	2005	1051	1223782	85.8813089259362
Black or African American	Not Hispanic or Latino	50-54 years	F	2006	999	1264163	79.0246194517637
Black or African American	Not Hispanic or Latino	50-54 years	F	2007	989	1315461	75.1827686263599
Black or African American	Not Hispanic or Latino	50-54 years	F	2008	1060	1361382	77.862054882465
Black or African American	Not Hispanic or Latino	50-54 years	F	2009	909	1399562	64.9488911530893
Black or African American	Not Hispanic or Latino	50-54 years	F	2010	906	1431800	63.2769939935745
Black or African American	Not Hispanic or Latino	50-54 years	F	2011	910	1454259	62.5748233292694
Black or African American	Not Hispanic or Latino	50-54 years	F	2012	853	1460480	58.4054557405784
Black or African American	Not Hispanic or Latino	50-54 years	F	2013	876	1467990	59.6734310179225
Black or African American	Not Hispanic or Latino	50-54 years	F	2014	856	1473543	58.0912806752161
Black or African American	Not Hispanic or Latino	50-54 years	F	2015	851	1467603	57.9857086691701
Black or African American	Not Hispanic or Latino	50-54 years	F	2016	871	1451167	60.0206592349468
Black or African American	Not Hispanic or Latino	50-54 years	F	2017	786	1432173	54.8816379026835
Black or African American	Not Hispanic or Latino	50-54 years	F	2018	816	1404709	58.090323333872
Black or African American	Not Hispanic or Latino	50-54 years	F	2019	723	1377231	52.4966399972118
Black or African American	Not Hispanic or Latino	50-54 years	F	2020	790	1370203	57.6556904341911
Black or African American	Not Hispanic or Latino	50-54 years	F	2021	824	1385068	59.4916639471853
Black or African American	Not Hispanic or Latino	50-54 years	F	2022	750	1380503	54.3280239159205
Black or African American	Not Hispanic or Latino	50-54 years	F	2023	698	1386233	50.3522856547204
Black or African American	Not Hispanic or Latino	50-54 years	M	2000	1775	834987	212.578159899495
Black or African American	Not Hispanic or Latino	50-54 years	M	2001	1926	912639	211.036346244243
Black or African American	Not Hispanic or Latino	50-54 years	M	2002	1980	945720	209.364293871336
Black or African American	Not Hispanic or Latino	50-54 years	M	2003	2043	979716	208.529818845461
Black or African American	Not Hispanic or Latino	50-54 years	M	2004	2002	1017168	196.820977458984
Black or African American	Not Hispanic or Latino	50-54 years	M	2005	2055	1054056	194.961178533209
Black or African American	Not Hispanic or Latino	50-54 years	M	2006	2023	1093251	185.044422552552
Black or African American	Not Hispanic or Latino	50-54 years	M	2007	2007	1144327	175.386930484031
Black or African American	Not Hispanic or Latino	50-54 years	M	2008	1861	1191230	156.225078280433
Black or African American	Not Hispanic or Latino	50-54 years	M	2009	1899	1229480	154.455542180434
Black or African American	Not Hispanic or Latino	50-54 years	M	2010	1831	1260649	145.24264882612
